Date,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,2016/05/09,
539.82,1516.97,1535.48,1505.45,1509.15,1505.45,1469.24,1468.01,1449.90,1466.36,
540.24,1518.43,1533.27,1507.71,1507.71,1506.06,1467.73,1467.73,1452.48,1467.73,
540.65,1518.90,1536.25,1509.40,1508.16,1507.74,1471.80,1470.15,1454.04,1470.57,
541.07,1516.12,1533.89,1509.92,1505.78,1505.37,1469.00,1469.41,1453.70,1465.69,
541.49,1516.34,1531.65,1508.89,1506.00,1502.69,1466.28,1469.17,1451.80,1467.52,
541.91,1517.18,1531.27,1512.61,1509.30,1508.88,1467.42,1475.71,1452.08,1469.49,
542.32,1513.88,1530.89,1513.88,1509.31,1509.31,1467.41,1476.54,1450.40,1468.65,
542.74,1509.92,1528.16,1509.51,1509.92,1508.68,1466.40,1473.45,1446.92,1466.82,
543.16,1510.38,1528.62,1510.38,1511.63,1508.72,1468.92,1472.24,1448.19,1466.43,
543.58,1514.31,1532.18,1513.06,1513.89,1513.48,1475.25,1475.25,1454.88,1468.60,
543.99,1517.25,1533.89,1512.68,1514.75,1513.51,1479.40,1476.91,1455.70,1471.08,
544.41,1517.55,1534.19,1511.73,1515.89,1511.31,1478.03,1474.71,1455.15,1470.13,
544.83,1523.00,1535.09,1513.42,1519.67,1511.33,1479.25,1477.17,1455.08,1473.42,
545.25,1523.97,1534.41,1516.88,1520.64,1511.46,1481.41,1480.16,1456.79,1474.73,
545.66,1522.39,1534.93,1519.47,1520.30,1510.69,1481.85,1480.59,1457.60,1476.41,
546.08,1523.05,1537.29,1520.12,1525.56,1512.58,1484.10,1482.00,1459.80,1480.74,
546.50,1522.57,1541.04,1523.41,1525.93,1514.18,1485.64,1482.70,1462.14,1478.50,
546.92,1523.67,1541.32,1522.83,1525.35,1514.01,1483.34,1482.08,1460.24,1477.04,
547.33,1524.97,1540.96,1521.19,1526.24,1516.98,1484.16,1483.31,1461.85,1479.53,
547.75,1525.63,1545.02,1520.99,1528.16,1519.31,1483.05,1483.90,1460.71,1480.95,
548.17,1524.82,1543.79,1516.39,1524.82,1515.96,1481.82,1480.97,1457.79,1478.45,
548.59,1521.93,1543.01,1514.33,1522.35,1513.49,1480.60,1477.65,1456.14,1478.07,
549.00,1525.45,1545.33,1519.53,1523.33,1514.45,1481.45,1479.76,1460.73,1479.34,
549.42,1527.56,1549.60,1519.09,1522.90,1514.85,1483.48,1480.52,1461.87,1483.48,
549.84,1524.75,1548.07,1519.24,1520.51,1511.61,1479.82,1477.70,1460.32,1478.97,
550.26,1526.71,1547.94,1519.06,1521.61,1513.54,1478.28,1479.55,1460.86,1482.10,
550.67,1528.67,1547.84,1521.86,1525.27,1518.88,1478.85,1484.39,1463.10,1483.11,
551.09,1527.30,1548.62,1521.76,1522.19,1518.78,1480.83,1483.81,1461.64,1483.81,
551.51,1524.10,1546.70,1518.98,1524.10,1517.70,1481.03,1479.75,1458.00,1481.88,
551.93,1524.57,1549.36,1521.58,1526.28,1519.45,1482.70,1480.14,1462.19,1481.42,
552.34,1525.18,1550.85,1522.61,1524.75,1520.04,1482.81,1479.82,1462.27,1479.82,
552.76,1524.58,1548.55,1518.59,1520.73,1517.31,1483.92,1477.50,1459.95,1479.64,
553.18,1522.09,1546.96,1516.52,1520.38,1513.94,1482.22,1474.93,1459.49,1479.22,
553.59,1522.71,1542.44,1512.84,1517.13,1509.84,1478.10,1471.66,1454.08,1475.95,
554.01,1518.81,1536.83,1508.94,1512.81,1503.80,1474.62,1469.90,1450.59,1472.05,
554.43,1515.28,1530.76,1510.55,1510.12,1500.23,1470.98,1467.54,1452.05,1470.55,
554.85,1513.42,1528.95,1509.54,1512.13,1499.19,1470.29,1467.70,1451.32,1470.72,
555.26,1508.38,1526.09,1507.94,1507.08,1496.71,1466.05,1463.02,1448.34,1464.75,
555.68,1503.72,1522.77,1505.02,1504.59,1494.20,1462.17,1461.30,1443.99,1460.43,
556.10,1503.11,1519.61,1500.07,1503.11,1496.16,1460.55,1461.42,1443.61,1460.11,
556.51,1499.78,1518.05,1495.86,1498.47,1492.82,1455.84,1457.58,1438.88,1457.58,
556.93,1494.53,1512.37,1488.88,1491.92,1486.70,1451.04,1451.91,1431.90,1452.34,
557.35,1490.45,1507.87,1485.22,1489.58,1483.48,1446.46,1447.76,1427.73,1447.76,
557.77,1490.10,1504.95,1485.73,1487.04,1483.11,1443.79,1445.54,1429.37,1445.98,
558.18,1487.10,1502.40,1480.11,1482.29,1479.67,1441.64,1441.64,1424.59,1444.26,
558.60,1482.53,1497.85,1478.16,1475.97,1474.66,1438.34,1437.46,1420.40,1436.59,
559.02,1480.63,1495.10,1474.92,1476.24,1472.73,1434.58,1436.77,1418.35,1435.01,
559.43,1478.53,1491.71,1473.26,1475.02,1474.58,1431.97,1438.12,1417.48,1434.61,
559.85,1477.39,1492.36,1471.67,1472.99,1473.87,1432.93,1437.33,1414.88,1434.69,
560.27,1475.84,1491.73,1470.98,1478.93,1474.07,1435.65,1436.09,1413.57,1433.88,
560.68,1476.90,1496.38,1472.47,1481.32,1474.68,1438.82,1434.84,1415.36,1433.95,
561.10,1478.51,1499.36,1472.30,1481.17,1474.08,1439.03,1435.48,1416.41,1432.82,
561.52,1480.87,1500.43,1471.98,1481.32,1474.20,1443.98,1437.32,1417.76,1432.87,
561.93,1480.01,1500.94,1471.10,1484.02,1472.88,1443.04,1435.91,1418.99,1433.69,
562.35,1482.71,1499.20,1469.34,1483.60,1469.34,1439.93,1435.02,1415.86,1433.24,
562.77,1479.26,1496.22,1469.00,1484.17,1466.77,1439.12,1436.44,1415.47,1431.98,
563.19,1478.49,1494.61,1472.23,1484.31,1468.65,1439.55,1437.76,1418.07,1433.73,
563.60,1477.11,1494.60,1472.63,1486.98,1466.79,1439.43,1436.74,1419.25,1434.95,
564.02,1475.10,1495.75,1472.40,1482.28,1464.77,1437.38,1434.23,1418.97,1431.99,
564.44,1474.32,1495.93,1473.87,1481.97,1465.76,1437.39,1436.04,1416.68,1431.54,
564.85,1475.38,1493.90,1471.32,1481.26,1469.06,1435.64,1437.90,1418.93,1433.39,
565.27,1473.71,1495.43,1470.09,1478.69,1468.28,1431.18,1437.06,1416.25,1432.08,
565.69,1474.29,1493.78,1466.58,1477.01,1463.40,1430.31,1433.48,1412.63,1428.95,
566.10,1472.01,1492.93,1467.92,1476.11,1462.92,1430.63,1434.72,1411.53,1427.90,
566.52,1471.22,1488.55,1469.40,1473.50,1461.65,1427.46,1431.56,1413.32,1426.54,
566.94,1468.10,1486.35,1465.82,1468.10,1459.88,1426.57,1428.40,1410.14,1426.11,
567.35,1464.90,1482.73,1466.27,1464.90,1456.21,1425.57,1426.02,1406.81,1423.28,
567.77,1463.00,1479.49,1461.17,1462.08,1453.84,1421.78,1424.52,1401.16,1422.69,
568.19,1461.57,1475.78,1458.82,1456.99,1453.32,1417.58,1423.07,1399.24,1417.58,
568.60,1460.68,1477.68,1460.68,1454.71,1454.71,1418.87,1423.92,1398.19,1416.57,
569.02,1460.64,1477.23,1460.18,1456.95,1456.49,1421.92,1421.46,1396.11,1415.47,
569.44,1460.73,1479.66,1461.19,1456.57,1457.50,1422.87,1419.18,1396.09,1411.79,
569.85,1461.54,1481.90,1461.54,1455.99,1459.69,1424.53,1420.82,1398.15,1409.72,
570.27,1464.89,1484.38,1461.18,1455.61,1461.18,1431.02,1425.45,1399.93,1410.60,
570.69,1463.08,1483.54,1458.90,1457.50,1457.50,1428.21,1422.63,1400.32,1409.62,
571.10,1465.61,1481.89,1456.31,1457.71,1454.45,1427.47,1420.96,1397.24,1407.94,
571.52,1465.98,1480.42,1457.12,1458.99,1453.39,1428.23,1423.11,1396.54,1406.80,
571.93,1464.95,1479.43,1460.27,1456.54,1453.27,1428.04,1424.77,1398.15,1408.42,
572.35,1462.33,1477.76,1459.05,1459.05,1452.51,1426.79,1421.64,1399.19,1409.95,
572.77,1462.98,1481.25,1462.05,1455.96,1451.74,1426.45,1421.30,1400.23,1407.72,
573.18,1466.31,1483.22,1463.03,1458.33,1451.76,1426.87,1424.53,1399.17,1407.62,
573.60,1466.89,1481.93,1458.42,1455.60,1454.66,1425.04,1424.57,1400.59,1408.12,
574.02,1467.38,1485.29,1459.37,1456.07,1454.66,1423.08,1423.56,1400.47,1408.95,
574.43,1470.64,1486.71,1460.24,1457.40,1454.56,1424.78,1425.73,1398.78,1410.60,
574.85,1469.07,1485.66,1460.54,1459.12,1453.90,1427.36,1427.36,1399.39,1412.19,
575.27,1468.64,1482.41,1461.04,1458.19,1451.55,1421.63,1424.01,1400.74,1411.66,
575.68,1468.33,1483.08,1460.24,1459.77,1449.78,1423.61,1423.13,1401.72,1415.52,
576.10,1465.00,1480.74,1461.67,1457.85,1445.93,1419.70,1420.65,1400.62,1416.84,
576.52,1462.08,1477.35,1457.79,1456.84,1442.52,1414.84,1417.71,1397.19,1416.75,
576.93,1461.07,1474.92,1457.25,1454.86,1444.83,1411.40,1418.56,1397.54,1414.74,
577.35,1458.89,1478.04,1459.36,1454.57,1445.95,1412.43,1420.09,1396.62,1417.22,
577.76,1458.61,1477.81,1458.13,1456.21,1447.57,1413.50,1419.26,1395.26,1417.34,
578.18,1458.96,1480.60,1458.96,1458.48,1449.34,1414.72,1419.53,1397.89,1415.20,
578.60,1460.88,1483.03,1459.92,1458.95,1450.76,1414.64,1419.46,1399.23,1414.64,
579.01,1463.27,1484.98,1459.90,1458.45,1453.14,1420.34,1421.78,1400.07,1418.41,
579.43,1460.63,1486.24,1459.67,1460.15,1452.42,1421.49,1420.53,1401.20,1421.01,
579.85,1465.86,1487.15,1462.48,1462.96,1452.32,1421.84,1422.32,1402.00,1422.81,
580.26,1468.57,1487.97,1466.15,1465.66,1455.48,1424.94,1429.30,1407.00,1425.42,
580.68,1470.40,1486.42,1470.40,1464.57,1457.28,1425.72,1431.55,1408.72,1428.63,
581.09,1470.79,1486.83,1471.76,1469.33,1457.18,1424.61,1429.96,1410.52,1431.42,
581.51,1471.69,1491.65,1477.04,1469.74,1459.52,1427.39,1432.74,1413.27,1431.77,
581.93,1473.53,1492.04,1476.45,1468.17,1459.39,1426.75,1434.06,1412.13,1431.13,
582.34,1474.13,1492.17,1472.18,1465.85,1463.90,1428.31,1434.16,1411.74,1428.80,
582.76,1476.46,1494.53,1471.58,1467.67,1464.74,1427.62,1432.99,1411.02,1428.11,
583.17,1480.99,1494.70,1470.71,1468.76,1462.88,1430.08,1434.48,1407.56,1428.12,
583.59,1479.64,1492.39,1469.35,1467.39,1460.03,1430.12,1435.03,1404.63,1425.22,
584.01,1475.68,1485.00,1466.36,1461.95,1456.06,1424.18,1427.62,1402.61,1421.73,
584.42,1472.93,1484.72,1463.10,1459.66,1453.27,1422.81,1423.80,1400.21,1424.29,
584.84,1465.55,1480.80,1461.62,1453.75,1447.35,1418.82,1419.80,1395.69,1417.34,
585.25,1459.16,1473.43,1453.25,1448.82,1440.46,1409.94,1413.88,1387.80,1410.93,
585.67,1455.97,1465.33,1445.13,1443.16,1436.75,1400.79,1410.64,1384.53,1402.76,
586.09,1447.70,1463.00,1438.81,1436.35,1431.41,1393.90,1405.25,1376.13,1394.89,
586.50,1438.62,1453.44,1428.74,1430.72,1424.30,1389.23,1394.17,1366.02,1386.27,
586.92,1430.77,1447.58,1420.40,1427.81,1416.94,1384.32,1384.81,1360.59,1376.41,
587.33,1426.30,1442.13,1410.97,1419.38,1411.96,1377.34,1377.83,1355.08,1366.95,
587.75,1421.81,1437.14,1404.00,1412.90,1406.96,1376.29,1371.84,1350.07,1362.94,
588.17,1416.23,1432.57,1398.40,1408.80,1399.88,1372.64,1366.69,1345.89,1357.78,
588.58,1418.52,1428.45,1396.68,1409.09,1395.69,1369.38,1364.92,1341.59,1357.47,
589.00,1416.31,1424.25,1394.45,1405.38,1393.95,1367.62,1367.13,1338.81,1356.20,
589.41,1410.04,1418.99,1395.12,1401.09,1391.14,1365.79,1364.29,1337.45,1355.35,
589.83,1406.18,1416.63,1392.74,1404.69,1390.75,1363.37,1360.39,1337.49,1356.41,
590.25,1407.05,1421.01,1397.08,1405.05,1391.09,1367.66,1361.68,1341.23,1355.19,
590.66,1406.51,1419.98,1394.55,1403.52,1390.06,1367.62,1362.14,1340.70,1351.67,
591.08,1408.54,1419.52,1393.08,1402.56,1394.58,1371.13,1363.65,1343.70,1353.18,
591.49,1411.70,1423.18,1394.22,1404.21,1398.21,1371.75,1364.26,1346.78,1355.77,
591.91,1415.53,1426.02,1398.05,1406.04,1399.05,1375.07,1365.58,1345.60,1358.59,
592.32,1415.48,1426.47,1401.50,1408.99,1400.00,1378.02,1369.53,1350.05,1362.54,
592.74,1420.25,1427.25,1405.26,1412.26,1402.76,1377.78,1372.28,1355.29,1364.28,
593.16,1421.46,1430.45,1408.97,1414.46,1404.97,1379.49,1373.99,1358.00,1371.49,
593.57,1421.79,1433.79,1417.29,1416.29,1406.78,1384.28,1376.28,1361.78,1375.78,
593.99,1425.11,1438.12,1417.60,1418.60,1410.09,1386.07,1380.06,1362.04,1378.56,
594.40,1428.31,1439.33,1418.29,1422.30,1416.29,1385.22,1383.22,1365.69,1380.21,
594.82,1428.63,1441.66,1419.10,1420.10,1417.60,1385.52,1385.02,1366.97,1380.00,
595.23,1426.05,1442.60,1418.52,1422.54,1416.02,1386.92,1382.91,1365.86,1379.40,
595.65,1424.98,1445.04,1417.46,1423.47,1416.45,1386.86,1380.34,1366.29,1375.82,
596.07,1428.04,1443.59,1418.01,1421.52,1416.51,1382.92,1377.90,1366.87,1372.39,
596.48,1428.23,1443.77,1416.20,1419.71,1415.20,1385.13,1378.12,1364.09,1372.61,
596.90,1426.02,1443.07,1416.00,1421.01,1411.98,1382.90,1375.38,1361.84,1373.38,
597.31,1431.64,1442.17,1416.58,1421.10,1410.06,1380.45,1375.94,1358.88,1374.93,
597.73,1431.62,1439.15,1416.56,1422.08,1408.53,1379.41,1379.41,1358.83,1375.40,
598.14,1426.89,1436.43,1417.86,1415.85,1409.33,1378.21,1380.22,1357.63,1374.70,
598.56,1427.67,1435.20,1415.11,1419.63,1409.08,1379.44,1375.92,1357.34,1377.93,
598.97,1425.81,1438.88,1418.28,1418.28,1410.74,1381.10,1375.07,1360.00,1375.07,
599.39,1425.78,1440.85,1417.74,1416.73,1412.71,1381.55,1378.54,1358.43,1375.02,
599.81,1425.81,1440.88,1414.75,1415.25,1414.75,1384.09,1380.07,1358.46,1374.54,
600.22,1424.89,1440.47,1414.33,1415.84,1412.82,1381.16,1379.65,1358.04,1374.62,
600.64,1428.13,1439.18,1415.58,1414.07,1412.06,1380.93,1379.93,1354.82,1372.90,
601.05,1425.39,1438.95,1417.86,1416.36,1409.83,1381.71,1382.72,1355.10,1374.18,
601.47,1425.74,1435.77,1419.71,1414.70,1409.68,1379.57,1382.08,1359.49,1374.55,
601.88,1425.08,1436.11,1420.56,1417.55,1409.53,1379.43,1381.94,1361.37,1377.93,
602.30,1423.46,1438.01,1424.47,1415.44,1407.91,1382.83,1381.83,1362.27,1379.83,
602.71,1424.01,1440.06,1424.01,1415.98,1409.46,1381.36,1382.86,1362.79,1381.36,
603.13,1426.58,1440.63,1422.07,1416.55,1415.54,1379.92,1386.94,1367.37,1381.42,
603.54,1424.86,1443.91,1421.85,1415.83,1415.83,1379.72,1387.24,1367.68,1381.72,
603.96,1424.73,1444.79,1422.23,1417.21,1415.71,1381.11,1385.62,1365.56,1381.61,
604.37,1425.63,1446.71,1421.62,1422.62,1415.60,1383.98,1384.48,1366.42,1379.97,
604.79,1424.69,1442.74,1422.69,1420.68,1415.67,1380.58,1383.09,1367.55,1377.57,
605.21,1428.14,1445.18,1423.12,1418.61,1414.60,1383.52,1383.02,1364.98,1382.02,
605.62,1426.45,1444.51,1422.44,1417.93,1409.40,1383.82,1379.81,1366.26,1380.31,
606.04,1427.44,1440.98,1418.92,1415.92,1406.89,1378.83,1379.83,1364.79,1377.82,
606.45,1425.57,1436.59,1417.05,1415.55,1404.53,1376.97,1378.97,1364.94,1374.96,
606.87,1421.22,1437.26,1416.21,1410.70,1402.18,1377.12,1378.63,1362.59,1373.12,
607.28,1418.15,1433.17,1409.63,1411.64,1400.62,1374.58,1371.08,1361.56,1371.58,
607.70,1415.99,1433.01,1410.99,1408.48,1398.47,1372.95,1368.44,1357.43,1366.94,
608.11,1415.62,1432.14,1408.60,1405.10,1398.09,1372.05,1367.04,1355.53,1365.04,
608.53,1416.47,1431.00,1404.94,1402.44,1400.93,1373.88,1365.86,1353.33,1363.36,
608.94,1414.34,1426.87,1401.81,1401.81,1397.30,1371.24,1364.23,1350.69,1360.72,
609.36,1415.41,1422.43,1400.88,1400.38,1394.37,1368.82,1361.80,1343.77,1356.79,
609.77,1412.78,1418.30,1399.75,1401.76,1391.74,1367.18,1361.67,1341.62,1356.65,
610.19,1406.60,1411.61,1398.59,1398.59,1389.07,1362.03,1356.03,1340.00,1354.52,
610.60,1403.25,1407.26,1395.25,1397.75,1385.74,1358.23,1353.23,1337.72,1355.23,
611.02,1400.52,1408.03,1397.52,1395.51,1384.00,1358.97,1349.96,1335.95,1351.97,
611.43,1397.15,1406.16,1393.15,1393.65,1382.63,1355.60,1349.59,1334.58,1349.59,
611.85,1394.21,1401.22,1389.21,1392.21,1383.21,1350.69,1348.19,1332.18,1346.19,
612.26,1391.84,1403.34,1387.34,1388.34,1380.84,1348.33,1343.33,1328.82,1342.33,
612.68,1389.24,1403.75,1384.24,1387.24,1378.74,1348.24,1340.24,1321.23,1341.24,
613.09,1385.04,1399.04,1381.04,1388.04,1375.04,1345.54,1335.54,1320.04,1338.54,
613.51,1383.66,1394.66,1380.17,1383.16,1372.17,1341.67,1333.18,1318.68,1336.18,
613.92,1383.84,1394.85,1376.34,1381.84,1371.84,1345.34,1332.83,1319.33,1339.33,
614.34,1380.08,1392.58,1375.58,1379.08,1367.08,1344.08,1330.57,1316.07,1337.08,
614.75,1379.04,1391.53,1372.55,1378.04,1362.55,1339.07,1330.58,1313.59,1336.57,
615.17,1376.84,1391.32,1372.34,1377.34,1363.36,1337.89,1330.89,1316.41,1336.89,
615.58,1373.36,1393.83,1374.36,1372.86,1361.88,1338.41,1331.92,1316.45,1337.91,
616.00,1370.57,1392.51,1372.06,1375.06,1360.09,1338.15,1328.17,1316.70,1337.65,
616.41,1373.00,1394.95,1375.49,1373.99,1362.52,1340.57,1330.09,1319.61,1334.58,
616.83,1375.43,1399.38,1376.93,1371.44,1364.45,1343.99,1331.01,1321.03,1334.01,
617.24,1379.54,1401.99,1373.55,1369.56,1366.57,1348.11,1334.14,1320.17,1333.64,
617.66,1380.21,1400.66,1373.73,1371.23,1365.75,1347.29,1332.83,1319.36,1334.82,
618.07,1386.41,1400.38,1375.92,1371.93,1368.94,1347.98,1335.50,1317.04,1335.00,
618.49,1388.10,1398.59,1380.61,1375.12,1369.63,1349.16,1340.17,1317.20,1339.17,
618.90,1387.72,1394.70,1382.22,1375.74,1369.25,1345.78,1340.29,1319.83,1340.29,
619.32,1387.85,1395.84,1383.36,1377.86,1369.87,1346.40,1342.90,1322.43,1345.40,
619.73,1385.76,1397.75,1388.26,1376.76,1372.27,1348.28,1342.78,1321.29,1343.78,
620.15,1384.70,1398.69,1388.20,1375.21,1370.72,1344.74,1342.74,1318.76,1340.74,
620.56,1386.24,1396.73,1384.74,1374.75,1374.75,1342.78,1344.27,1320.80,1338.78,
620.98,1385.70,1396.69,1383.20,1372.70,1373.70,1341.72,1343.72,1322.23,1337.72,
621.39,1384.70,1393.19,1378.21,1369.22,1370.72,1339.76,1340.26,1314.30,1333.77,
621.80,1381.35,1389.83,1373.85,1369.36,1367.36,1337.40,1337.40,1312.93,1330.91,
622.22,1379.88,1385.38,1372.38,1367.39,1365.89,1334.90,1333.90,1311.91,1328.90,
622.63,1377.44,1386.44,1369.44,1363.44,1363.94,1335.94,1332.94,1309.94,1330.44,
623.05,1371.04,1382.04,1366.04,1361.03,1356.53,1332.02,1329.02,1306.01,1326.52,
623.46,1369.26,1378.76,1362.25,1361.25,1352.75,1324.23,1326.73,1302.72,1325.73,
623.88,1365.29,1374.80,1358.79,1359.29,1351.78,1320.25,1327.26,1304.74,1322.75,
624.29,1359.67,1373.68,1356.17,1352.67,1346.17,1317.15,1322.65,1301.64,1320.65,
624.71,1353.91,1370.92,1348.91,1351.41,1341.91,1312.90,1315.40,1299.40,1314.40,
625.12,1350.35,1371.37,1348.85,1348.35,1342.34,1313.31,1310.81,1297.80,1307.81,
625.54,1349.10,1368.62,1345.60,1344.10,1340.59,1311.06,1308.55,1294.04,1303.05,
625.95,1350.22,1368.75,1341.21,1340.71,1338.20,1312.66,1307.65,1289.62,1301.64,
626.37,1349.02,1365.55,1336.50,1340.01,1334.00,1309.45,1303.94,1286.41,1300.93,
626.78,1349.14,1364.68,1335.60,1338.61,1332.09,1308.03,1302.01,1282.96,1300.01,
627.19,1347.23,1359.76,1334.19,1337.20,1329.18,1304.11,1301.60,1276.53,1298.59,
627.61,1343.96,1355.00,1334.93,1335.94,1328.41,1300.82,1298.81,1275.24,1298.31,
628.02,1344.84,1353.88,1335.79,1340.82,1330.26,1301.62,1298.10,1277.50,1302.12,
628.44,1342.15,1354.22,1339.14,1335.62,1329.58,1300.43,1297.41,1276.30,1297.92,
628.85,1342.03,1354.10,1335.49,1334.49,1327.95,1298.79,1297.28,1273.14,1295.77,
629.27,1343.82,1351.37,1333.25,1334.76,1333.75,1299.03,1300.03,1276.88,1293.99,
629.68,1341.12,1352.19,1331.55,1332.06,1334.07,1298.83,1299.33,1276.18,1291.28,
630.10,1342.40,1352.98,1329.81,1332.32,1333.84,1300.59,1298.58,1270.37,1290.01,
630.51,1340.90,1352.00,1330.81,1335.85,1334.34,1302.56,1300.54,1271.79,1289.44,
630.92,1343.33,1348.89,1333.23,1337.78,1336.26,1301.42,1300.41,1273.64,1291.32,
631.34,1346.16,1350.71,1333.52,1336.05,1336.56,1306.23,1302.69,1277.92,1298.14,
631.75,1345.25,1351.82,1334.12,1336.14,1335.64,1306.30,1301.75,1277.98,1299.22,
632.17,1348.18,1352.73,1335.02,1340.08,1336.03,1306.17,1306.68,1279.35,1302.12,
632.58,1348.06,1353.12,1337.43,1343.50,1340.97,1305.54,1311.11,1285.29,1302.50,
633.00,1346.12,1357.26,1339.04,1342.58,1342.07,1306.65,1312.72,1285.90,1304.12,
633.41,1344.94,1359.12,1339.88,1348.49,1344.44,1311.03,1313.56,1290.78,1304.45,
633.82,1348.57,1365.27,1344.01,1352.62,1348.06,1316.17,1315.66,1295.92,1301.99,
634.24,1349.92,1367.10,1346.39,1349.92,1349.42,1317.59,1316.07,1296.88,1300.41,
634.65,1353.75,1371.91,1346.68,1351.22,1352.23,1325.49,1317.92,1295.72,1304.30,
635.07,1355.46,1372.08,1347.91,1352.94,1348.91,1324.24,1320.72,1297.56,1304.10,
635.48,1359.68,1370.72,1348.14,1355.17,1348.14,1322.54,1322.54,1294.43,1306.98,
635.90,1363.74,1372.75,1351.72,1357.23,1347.72,1322.19,1327.19,1295.15,1312.17,
636.31,1362.74,1372.72,1355.26,1357.75,1348.27,1323.82,1326.32,1299.87,1313.34,
636.72,1362.87,1371.32,1356.41,1361.38,1347.47,1324.12,1326.60,1302.75,1318.65,
637.14,1361.73,1375.57,1361.73,1357.77,1348.87,1326.13,1325.63,1305.36,1316.24,
637.55,1361.22,1377.93,1360.73,1357.78,1348.93,1324.35,1325.83,1303.70,1315.99,
637.97,1361.68,1377.31,1358.75,1359.24,1352.40,1326.03,1327.98,1305.51,1313.82,
638.38,1360.38,1376.86,1356.99,1356.99,1350.21,1323.55,1325.97,1304.65,1312.89,
638.80,1362.17,1377.08,1355.43,1357.36,1350.14,1324.17,1325.13,1299.64,1312.62,
639.21,1360.57,1375.36,1354.84,1359.62,1348.64,1324.78,1326.69,1300.44,1312.37,
639.62,1361.47,1371.88,1355.33,1358.16,1348.71,1320.81,1323.64,1299.52,1313.71,
640.04,1361.95,1370.85,1353.52,1354.92,1346.02,1320.27,1323.54,1299.66,1319.33,
640.45,1359.55,1370.21,1352.14,1351.67,1342.40,1316.44,1321.54,1298.36,1319.22,
640.87,1357.53,1369.46,1348.82,1351.57,1340.10,1313.96,1321.30,1297.91,1319.47,
641.28,1355.31,1367.10,1346.70,1351.23,1343.97,1311.78,1319.49,1299.54,1317.68,
641.69,1353.36,1369.95,1347.08,1347.97,1342.14,1311.20,1317.03,1300.44,1317.03,
642.11,1348.30,1367.35,1344.76,1349.19,1342.10,1311.52,1313.30,1297.35,1315.07,
642.52,1346.72,1367.29,1343.22,1346.28,1340.15,1310.83,1311.70,1295.07,1310.83,
642.94,1345.99,1365.87,1340.81,1341.24,1339.08,1307.54,1309.27,1293.28,1305.81,
643.35,1344.92,1364.54,1337.24,1339.80,1337.24,1308.24,1309.52,1288.62,1306.11,
643.76,1342.21,1361.15,1332.53,1337.16,1331.68,1305.17,1306.43,1283.28,1303.06,
644.18,1342.62,1357.58,1329.74,1333.89,1328.07,1299.82,1303.97,1278.21,1301.48,
644.59,1340.54,1354.09,1328.23,1333.16,1323.71,1297.45,1302.37,1276.10,1299.50,
645.01,1336.54,1349.92,1327.21,1328.02,1320.73,1294.77,1297.61,1275.31,1298.02,
645.42,1333.47,1345.09,1327.06,1327.06,1317.85,1292.61,1293.01,1272.97,1297.81,
645.83,1330.26,1344.12,1327.09,1322.33,1316.00,1291.83,1289.06,1269.25,1292.23,
646.25,1326.17,1342.63,1323.82,1319.90,1313.24,1288.94,1286.59,1265.43,1288.94,
646.66,1324.85,1339.22,1320.20,1320.20,1313.98,1288.75,1285.26,1264.69,1286.04,
647.07,1323.49,1336.57,1316.57,1316.96,1310.42,1285.42,1284.65,1262.72,1283.11,
647.49,1324.97,1334.13,1313.90,1315.43,1307.41,1284.14,1281.46,1258.57,1280.70,
647.90,1321.75,1331.60,1312.27,1315.68,1304.70,1282.73,1281.21,1256.21,1278.94,
648.32,1321.14,1327.54,1311.73,1313.23,1301.94,1279.36,1278.23,1256.78,1277.10,
648.73,1320.52,1326.89,1311.16,1311.91,1301.05,1278.95,1278.20,1256.86,1280.08,
649.14,1317.74,1324.46,1311.40,1311.77,1298.71,1279.69,1275.96,1256.18,1280.06,
649.56,1316.59,1324.41,1308.41,1311.01,1297.25,1277.16,1275.67,1255.58,1279.02,
649.97,1315.65,1323.09,1308.96,1311.56,1301.15,1275.13,1276.62,1259.14,1277.73,
650.38,1314.37,1324.41,1309.17,1309.17,1301.36,1274.22,1276.45,1259.72,1277.19,
650.80,1311.20,1322.74,1306.36,1308.97,1303.01,1274.35,1273.23,1258.71,1276.21,
651.21,1308.39,1320.70,1305.03,1306.15,1301.67,1273.32,1270.71,1256.16,1270.71,
651.63,1305.50,1317.85,1301.01,1302.13,1298.76,1269.57,1267.32,1253.85,1265.83,
652.04,1302.71,1314.74,1295.20,1295.57,1293.32,1268.51,1264.38,1248.59,1263.62,
652.45,1298.90,1308.35,1289.45,1292.86,1286.43,1263.39,1259.23,1242.98,1256.96,
652.87,1296.18,1301.12,1283.26,1285.92,1279.84,1255.14,1253.62,1235.38,1250.20,
653.28,1289.38,1293.97,1278.66,1280.58,1274.84,1249.19,1248.81,1231.59,1245.37,
653.69,1280.26,1288.74,1274.86,1272.93,1267.92,1242.47,1242.08,1226.66,1241.31,
654.11,1273.23,1282.18,1269.73,1271.29,1263.12,1237.05,1236.28,1223.44,1237.44,
654.52,1267.96,1280.13,1267.57,1265.21,1260.11,1234.59,1229.88,1220.07,1230.67,
654.93,1265.41,1278.09,1264.62,1261.45,1256.30,1232.52,1228.95,1215.87,1225.78,
