Date,2016/04/11,2016/04/11,2016/04/11,2016/04/11,2016/04/11,2016/04/11,2016/04/11,
Time,09:25:00,09:30:00,09:35:00,09:40:00,09:45:00,09:50:00,09:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,200,200,200,200,200,200,
Sensor Temp.(deg),24.7,24.6,24.6,24.6,24.7,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
287.77,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
288.21,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
288.65,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.08,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
289.52,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,
289.95,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
290.39,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
290.82,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
291.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
291.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
292.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
292.56,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
293.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
293.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
293.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
294.30,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
294.74,1.06,-0.31,-0.06,0.19,0.63,0.63,0.63,
295.17,0.75,-0.50,-0.25,0.25,0.50,0.81,0.56,
295.61,0.74,-0.49,-0.19,0.43,0.49,0.56,0.62,
296.04,1.04,-0.06,0.18,0.61,0.61,0.73,0.67,
296.47,0.85,0.30,0.30,0.49,0.67,1.22,0.85,
296.91,1.02,0.30,0.18,0.84,0.78,1.14,1.26,
297.34,1.31,0.48,-0.18,0.71,1.13,1.31,1.13,
297.78,1.02,0.54,0.00,0.48,1.21,1.33,0.84,
298.21,0.73,0.36,0.24,0.54,0.97,1.09,1.15,
298.65,0.84,0.00,0.60,0.72,1.08,1.14,1.26,
299.08,0.90,0.24,0.66,0.66,1.08,1.32,1.08,
299.51,1.20,0.78,0.60,0.60,1.20,1.68,1.26,
299.95,1.44,0.84,0.54,0.60,1.32,1.55,1.20,
300.38,1.30,0.83,0.71,0.77,1.54,1.54,1.07,
300.82,1.06,1.12,0.59,0.94,1.83,1.95,1.12,
301.25,1.25,1.25,1.01,1.43,1.96,1.73,1.43,
301.68,1.54,1.54,1.42,1.77,2.19,1.83,1.77,
302.12,1.41,2.00,2.00,1.82,2.52,2.52,2.29,
302.55,1.70,2.29,2.11,2.17,2.82,2.82,3.05,
302.99,2.21,2.56,2.03,2.50,3.02,3.14,3.49,
303.42,2.35,2.88,2.35,2.29,3.46,3.46,3.58,
303.85,2.30,2.95,2.95,2.71,3.77,3.83,4.07,
304.29,2.52,2.94,3.41,3.17,4.05,4.35,4.70,
304.72,3.04,3.44,4.03,3.68,4.61,4.96,5.02,
305.15,3.62,4.32,4.44,4.15,5.31,5.66,5.84,
305.59,4.18,4.87,4.99,4.64,5.98,6.38,6.79,
306.02,4.62,5.32,5.32,5.78,6.82,7.11,7.74,
306.46,5.13,6.10,5.99,6.62,8.00,8.35,8.64,
306.89,5.71,6.82,6.99,7.46,8.97,9.38,9.90,
307.32,6.55,7.66,8.42,8.71,10.17,10.47,11.29,
307.76,7.23,8.17,9.62,9.80,11.37,12.01,12.83,
308.19,8.35,9.35,10.81,10.98,12.74,13.61,14.49,
308.62,9.74,10.57,11.74,12.33,14.03,15.09,16.14,
309.06,11.00,11.59,13.06,13.41,15.53,16.59,17.59,
309.49,11.94,12.59,14.72,14.84,17.26,18.21,19.16,
309.92,13.01,13.60,16.15,16.68,18.81,20.11,21.00,
310.35,14.56,15.21,17.88,18.54,20.50,21.57,22.99,
310.79,16.27,16.86,19.42,20.13,22.39,23.69,24.94,
311.22,17.35,18.53,21.20,21.79,24.04,25.58,27.12,
311.65,19.11,20.30,22.86,24.05,26.13,27.92,29.88,
312.09,20.79,22.15,24.53,25.84,28.27,30.17,31.84,
312.52,22.31,24.16,26.74,27.51,30.56,32.54,34.21,
312.95,24.06,25.87,28.99,29.78,32.54,34.77,36.75,
313.38,25.99,27.49,31.29,32.08,34.79,37.26,39.43,
313.82,27.93,29.73,33.23,34.13,36.90,39.85,41.59,
314.25,30.22,32.02,35.09,36.18,38.94,42.38,44.12,
314.68,32.20,34.00,37.07,38.22,41.23,44.84,46.58,
315.12,33.98,35.78,39.08,40.40,43.70,47.24,48.93,
315.55,35.47,37.81,40.86,42.71,46.00,50.01,51.27,
315.98,37.81,40.40,43.42,45.71,48.72,52.64,54.57,
316.41,40.25,42.97,46.05,48.52,51.36,55.47,57.65,
316.85,41.67,45.23,48.48,50.77,53.96,58.42,60.52,
317.28,43.87,47.72,50.79,53.37,56.62,61.20,63.60,
317.71,46.69,50.12,52.83,56.03,59.28,63.92,66.63,
318.14,48.44,52.05,55.18,57.88,61.85,66.41,68.94,
318.57,50.24,53.79,57.64,60.34,64.31,68.94,71.58,
319.01,52.61,55.62,60.19,63.01,66.50,71.49,74.50,
319.44,54.74,57.93,62.37,65.44,69.04,74.21,77.10,
319.87,56.89,60.41,64.36,67.52,71.41,76.73,79.59,
320.30,59.08,62.54,66.47,69.98,73.97,79.33,82.67,
320.73,61.45,65.08,69.12,73.11,77.21,82.50,86.13,
321.17,63.52,67.77,71.50,75.70,80.37,85.46,89.01,
321.60,66.76,71.16,75.20,79.60,84.35,89.17,93.27,
322.03,70.34,74.69,79.34,83.58,88.29,93.29,98.00,
322.46,73.18,78.12,83.23,87.03,92.09,97.44,102.25,
322.89,76.35,81.43,86.39,90.23,95.91,101.34,106.37,
323.33,80.34,84.88,89.54,94.07,99.85,105.63,110.81,
323.76,83.67,88.07,92.94,97.46,103.91,109.54,114.94,
324.19,86.37,91.15,96.45,100.88,107.58,113.47,118.71,
324.62,89.36,94.16,99.83,104.69,111.35,117.43,122.69,
325.05,93.34,98.31,104.10,109.30,115.95,121.97,127.58,
325.48,96.72,102.23,107.69,113.09,120.16,126.31,131.77,
325.92,99.78,105.60,111.35,116.71,123.95,130.33,136.20,
326.35,103.24,109.20,114.87,121.00,128.20,134.44,141.14,
326.78,106.01,112.36,117.93,124.39,131.99,138.06,144.41,
327.21,108.56,115.38,121.13,127.39,135.27,141.25,147.78,
327.64,111.15,117.70,124.14,130.52,137.96,144.29,151.18,
328.07,113.13,119.85,126.68,132.91,140.40,147.12,153.78,
328.50,115.03,122.14,128.65,134.94,142.76,149.54,155.89,
328.93,116.83,123.71,129.78,136.50,144.20,151.35,157.75,
329.37,118.08,124.80,131.19,137.75,145.59,152.68,159.13,
329.80,119.04,125.86,132.58,139.19,146.86,154.16,160.23,
330.23,119.56,126.62,133.10,140.11,147.65,155.35,160.73,
330.66,121.20,128.25,135.08,142.17,149.64,156.94,162.83,
331.09,122.55,129.54,136.33,143.43,150.69,158.26,164.21,
331.52,122.72,130.26,137.19,143.91,151.25,159.11,165.11,
331.95,122.96,130.52,137.17,144.32,151.52,159.34,165.83,
332.38,123.62,130.91,137.38,144.57,151.91,159.75,166.13,
332.81,123.63,131.04,137.55,144.22,151.93,160.05,165.91,
333.24,123.60,130.84,137.78,144.22,151.71,159.88,166.03,
333.68,123.90,130.52,138.02,144.45,151.65,159.99,166.07,
334.11,124.50,131.41,138.75,144.98,152.47,160.79,166.68,
334.54,124.96,131.94,138.81,145.16,152.72,161.18,167.15,
334.97,125.42,132.01,139.09,145.50,153.09,161.45,167.57,
335.40,125.98,132.69,139.78,146.49,154.19,162.26,168.51,
335.83,126.70,133.57,140.43,147.43,155.32,163.48,169.55,
336.26,127.94,134.70,142.04,148.84,156.79,164.68,171.34,
336.69,129.13,136.08,143.62,150.35,158.25,166.02,173.10,
337.12,129.96,137.46,145.00,151.59,159.49,167.53,174.66,
337.55,131.12,138.76,146.17,153.18,161.17,169.16,176.57,
337.98,132.69,140.02,147.05,154.51,162.55,170.58,178.13,
338.41,133.89,141.41,148.62,155.71,164.10,172.18,179.53,
338.84,134.68,142.42,149.86,157.08,165.29,173.33,180.77,
339.27,135.62,143.06,151.00,158.35,166.34,174.37,182.02,
339.70,137.08,144.55,152.52,159.94,168.04,176.14,183.82,
340.13,138.30,146.08,153.70,161.41,169.53,177.91,185.44,
340.56,138.91,146.75,154.35,162.44,170.40,178.91,186.46,
340.99,139.51,147.16,154.90,163.29,171.02,179.58,187.51,
341.42,139.83,147.79,155.23,163.97,171.68,180.30,187.90,
341.85,139.95,148.06,155.60,164.16,171.91,180.50,188.21,
342.28,140.16,148.26,156.07,164.44,172.05,180.47,188.48,
342.71,140.18,148.45,156.16,164.48,172.03,180.67,188.58,
343.14,140.69,148.97,156.58,164.90,172.67,181.27,189.23,
343.57,141.32,149.05,156.50,164.93,172.89,181.65,189.69,
344.00,141.50,149.02,156.58,164.88,172.91,181.53,189.56,
344.43,141.62,149.22,157.09,165.28,173.31,182.01,189.68,
344.86,141.67,149.08,157.22,165.60,173.58,182.08,189.83,
345.29,142.49,149.64,157.92,166.39,174.44,182.83,190.69,
345.72,143.15,150.50,158.55,167.19,175.12,183.64,191.50,
346.15,143.59,151.41,159.50,168.06,175.96,184.68,192.58,
346.58,144.50,152.21,160.15,169.04,177.05,185.49,193.92,
347.01,145.65,153.35,161.09,170.17,178.33,186.87,195.15,
347.44,146.82,154.84,162.78,171.59,180.10,188.49,196.58,
347.87,148.22,156.04,164.50,172.96,181.61,189.92,198.46,
348.30,149.73,157.24,166.11,174.45,183.32,191.73,200.23,
348.73,151.54,159.26,167.99,176.51,185.43,194.24,202.37,
349.16,153.18,160.87,169.43,178.17,187.32,196.18,204.54,
349.59,154.71,162.26,170.84,179.76,188.83,197.87,206.19,
350.02,154.82,162.42,171.16,180.35,189.16,198.19,206.23,
350.44,156.22,164.09,172.76,182.08,191.08,200.48,208.13,
350.87,158.08,165.70,174.62,183.98,192.98,202.16,210.25,
351.30,159.72,167.60,176.41,185.70,194.88,204.35,212.37,
351.73,160.79,169.28,178.13,187.28,196.60,206.46,214.52,
352.16,162.37,170.95,179.72,189.06,198.47,208.36,216.80,
352.59,163.97,172.22,180.75,190.48,200.02,209.85,218.46,
353.02,164.32,172.69,181.27,190.64,200.55,210.42,218.79,
353.45,164.28,172.74,181.47,190.75,200.59,210.19,218.93,
353.88,164.40,172.37,181.28,190.58,200.30,210.03,218.79,
354.31,163.59,171.65,180.50,189.84,199.40,209.03,217.70,
354.73,162.61,170.89,179.14,188.63,198.16,207.83,216.51,
355.16,161.41,169.59,177.81,187.26,196.72,206.24,215.06,
355.59,160.29,168.44,176.59,186.29,195.47,204.89,213.67,
356.02,159.48,167.95,175.92,185.68,194.89,204.37,212.83,
356.45,159.12,167.65,175.84,185.33,194.67,203.81,212.59,
356.88,159.03,167.45,175.88,185.15,194.38,203.37,212.47,
357.31,158.31,167.15,175.45,184.49,193.93,203.14,212.05,
357.74,157.98,166.83,175.13,184.41,193.72,202.86,211.89,
358.16,158.44,166.87,174.88,184.36,193.64,202.74,212.01,
358.59,158.15,166.67,174.59,183.84,193.30,202.51,211.55,
359.02,158.31,167.11,175.41,184.59,194.02,203.23,212.20,
359.45,159.08,167.94,176.66,185.83,195.11,204.47,213.50,
359.88,160.65,169.40,178.23,187.40,196.89,206.28,215.39,
360.31,162.35,171.73,180.38,189.62,199.21,208.94,217.94,
360.73,164.70,174.43,183.00,192.35,202.18,212.26,221.33,
361.16,167.53,177.40,186.33,195.75,205.73,215.92,225.38,
361.59,170.76,181.07,189.85,199.56,209.88,220.26,229.60,
362.02,173.90,184.52,193.70,203.30,213.86,224.44,233.87,
362.45,176.91,187.74,197.22,206.88,217.53,228.15,237.95,
362.88,179.95,190.75,200.55,210.25,221.23,232.10,242.05,
363.30,182.81,194.06,203.63,213.71,224.85,235.96,245.86,
363.73,186.26,197.38,207.04,217.42,228.76,240.00,250.05,
364.16,189.17,200.24,209.83,220.15,232.05,243.41,253.58,
364.59,191.63,202.73,212.81,223.58,235.41,246.66,256.89,
365.02,194.35,205.50,216.03,226.93,238.89,250.34,260.50,
365.44,196.95,208.03,218.63,229.68,241.92,253.16,263.57,
365.87,199.45,210.65,221.03,232.38,244.68,256.07,266.67,
366.30,201.29,212.91,223.46,234.89,247.08,258.73,269.52,
366.73,203.42,215.02,225.53,237.40,249.53,261.16,272.60,
367.16,205.42,216.91,227.35,239.65,251.65,263.41,274.98,
367.58,206.59,218.32,228.72,241.43,253.40,265.21,276.39,
368.01,207.46,219.07,229.73,242.53,254.46,266.11,277.64,
368.44,207.81,219.16,230.19,243.02,254.89,266.52,278.11,
368.87,207.91,219.23,230.14,242.98,254.86,266.58,278.14,
369.29,207.34,218.54,229.10,242.21,253.95,265.52,277.33,
369.72,206.31,217.10,227.69,240.81,252.54,264.02,276.03,
370.15,204.40,215.07,225.66,238.98,250.30,261.67,273.76,
370.58,202.84,213.56,223.99,237.72,248.44,260.01,271.50,
371.00,201.60,212.40,222.84,236.08,246.97,258.34,269.59,
371.43,200.33,211.23,221.53,234.67,245.53,256.81,268.00,
371.86,199.09,210.53,220.60,233.43,244.22,256.16,266.67,
372.29,198.76,210.24,220.21,233.07,243.93,255.81,266.40,
372.71,199.03,210.21,220.10,232.98,244.08,255.91,266.37,
373.14,198.71,209.94,219.91,232.43,243.89,255.64,265.61,
373.57,199.03,210.28,220.85,233.11,244.72,256.37,266.41,
374.00,199.88,210.87,221.89,233.89,245.60,257.47,267.57,
374.42,201.10,211.94,223.22,235.14,246.94,258.86,269.06,
374.85,202.84,213.98,224.67,236.81,248.79,260.93,271.15,
375.28,204.66,215.82,226.53,238.73,250.84,263.20,273.59,
375.70,206.45,217.82,228.52,241.05,252.98,265.71,276.09,
376.13,208.49,220.17,230.70,243.58,255.42,268.42,278.58,
376.56,210.26,222.04,232.72,245.50,257.76,270.51,280.78,
376.99,211.65,223.45,234.58,247.02,259.58,272.30,282.91,
377.41,212.40,224.32,235.41,247.85,260.56,273.36,284.17,
377.84,213.03,225.16,236.03,248.79,261.32,274.12,285.27,
378.27,213.29,225.00,235.64,248.77,261.18,273.64,285.39,
378.69,212.19,223.57,234.09,247.16,259.64,272.00,283.58,
379.12,210.14,221.43,232.26,245.39,257.51,269.67,281.24,
379.55,207.74,218.76,229.94,242.82,254.66,266.69,278.33,
379.97,204.83,215.59,226.46,239.26,250.86,262.43,274.03,
380.40,201.69,212.40,222.69,235.48,246.69,258.17,269.76,
380.83,198.13,208.94,218.88,231.36,242.52,253.78,265.43,
381.25,195.05,205.74,215.62,227.78,238.91,249.93,261.44,
381.68,192.45,203.00,212.65,225.00,235.92,246.69,257.95,
382.11,189.98,200.71,210.23,222.30,233.33,243.69,254.69,
382.53,188.30,199.01,208.91,220.38,231.53,241.68,252.65,
382.96,187.22,197.90,208.14,219.22,230.52,240.65,251.37,
383.39,186.80,197.57,207.61,218.78,229.83,240.13,250.90,
383.81,187.20,197.71,207.64,218.97,229.91,240.31,251.14,
384.24,187.76,197.86,208.02,219.15,230.30,240.61,251.38,
384.67,188.57,198.55,209.05,220.40,231.36,241.86,252.54,
385.09,190.28,200.44,211.37,222.54,233.68,244.22,254.83,
385.52,192.84,203.08,214.16,225.20,236.52,247.25,257.85,
385.95,195.80,206.30,217.25,228.58,239.97,250.99,261.49,
386.37,199.01,210.09,220.97,232.43,244.10,255.59,266.33,
386.80,202.78,214.15,224.98,236.73,248.83,260.34,271.40,
387.22,207.11,218.42,229.25,241.52,253.65,265.55,276.68,
387.65,210.50,222.26,233.27,245.85,257.86,270.10,281.42,
388.08,213.49,225.40,236.98,249.48,261.61,273.90,285.54,
388.50,216.31,228.08,240.11,252.51,264.87,277.17,289.12,
388.93,218.20,230.05,241.89,254.71,266.98,279.49,291.61,
389.36,219.50,231.39,242.94,256.05,268.22,280.98,293.40,
389.78,220.10,231.83,243.25,256.45,268.91,281.37,293.98,
390.21,219.68,231.56,242.95,256.34,268.44,281.09,293.89,
390.63,219.09,230.96,242.49,256.09,267.86,280.79,293.26,
391.06,218.63,230.50,242.06,255.53,267.33,279.95,292.53,
391.49,217.99,229.99,241.39,254.79,266.54,279.30,291.87,
391.91,217.35,229.56,240.86,254.14,266.06,278.87,291.43,
392.34,217.50,229.53,240.70,253.99,266.20,278.91,291.70,
392.76,217.60,229.31,240.69,254.03,266.09,278.89,291.43,
393.19,217.36,228.99,240.51,253.93,265.88,278.79,290.93,
393.61,216.66,228.31,240.15,253.49,265.55,278.12,290.36,
394.04,216.86,227.96,240.35,253.41,265.73,278.27,290.26,
394.47,217.52,228.84,241.21,254.13,266.57,279.42,291.08,
394.89,219.44,230.92,243.29,256.30,268.83,282.36,293.80,
395.32,223.04,234.60,247.43,260.23,273.30,287.04,298.67,
395.74,228.59,240.42,253.55,266.67,280.02,294.24,305.81,
396.17,235.60,248.24,261.61,275.02,288.85,303.67,315.25,
396.59,244.25,257.18,271.43,284.99,299.70,314.71,326.42,
397.02,253.65,267.62,282.33,295.99,311.32,326.95,339.10,
397.45,263.38,278.15,293.23,307.34,323.48,339.70,352.28,
397.87,273.51,288.91,304.00,319.16,335.70,352.67,365.71,
398.30,283.37,299.21,314.41,330.41,347.43,365.05,378.67,
398.72,292.39,308.94,324.45,341.16,358.67,376.86,390.73,
399.15,301.24,318.36,334.39,351.91,369.91,388.20,402.78,
399.57,310.20,327.75,344.60,362.31,380.95,399.67,414.66,
400.00,319.53,337.32,354.74,372.69,392.04,411.23,426.52,
400.42,328.12,346.52,363.92,382.64,402.48,422.03,438.02,
400.85,335.93,354.63,372.34,391.59,411.83,431.71,448.54,
401.27,343.07,362.04,379.65,399.96,420.52,440.08,458.12,
401.70,348.69,368.03,385.38,406.62,427.28,446.96,465.15,
402.12,352.24,372.03,389.68,411.01,431.74,451.23,470.12,
402.55,355.03,374.73,392.80,414.14,434.88,454.50,473.60,
402.97,356.69,376.29,394.59,416.01,436.79,456.73,475.81,
403.40,357.68,377.30,395.30,417.16,437.92,457.67,477.20,
403.82,358.62,377.92,395.90,417.81,438.39,458.62,478.10,
404.25,359.19,378.17,396.57,418.12,439.06,458.79,478.79,
404.67,359.46,378.10,396.87,418.74,439.35,458.97,479.05,
405.10,359.76,378.13,397.55,418.83,439.69,459.16,479.03,
405.52,360.32,378.48,398.00,418.90,440.06,459.68,479.44,
405.95,360.61,379.03,398.19,419.14,440.28,459.94,480.11,
406.37,360.80,379.47,398.70,419.46,440.40,460.28,480.57,
406.80,361.61,380.23,399.37,420.22,441.12,461.28,481.53,
407.22,362.96,381.54,400.31,421.70,443.00,462.84,483.11,
407.65,363.29,382.20,401.35,422.57,443.56,463.46,483.65,
408.07,363.90,383.02,402.89,423.48,444.35,464.60,484.81,
408.50,365.75,384.53,404.88,425.46,446.58,467.40,487.04,
408.92,367.40,386.62,407.09,427.56,448.80,469.89,489.40,
409.35,369.93,389.38,409.50,430.36,451.40,472.88,492.53,
409.77,372.76,392.11,412.24,432.95,454.54,476.03,495.91,
410.20,375.19,394.77,414.99,436.24,457.78,479.33,499.30,
410.62,377.33,397.70,417.67,439.28,460.69,482.65,502.18,
411.04,379.96,400.11,420.60,442.09,463.62,485.56,505.40,
411.47,381.95,402.70,422.70,444.71,465.96,488.12,508.37,
411.89,383.49,404.57,424.88,446.76,467.98,490.37,510.84,
412.32,385.49,406.50,426.75,449.19,470.45,492.74,513.39,
412.74,387.81,408.68,428.63,451.67,473.01,495.33,516.25,
413.17,388.82,410.21,430.55,453.46,475.21,496.96,517.88,
413.59,389.85,411.30,432.42,454.97,476.31,498.33,519.40,
414.02,391.54,412.81,434.50,456.68,478.26,500.59,521.43,
414.44,393.37,414.58,435.89,458.78,480.42,502.76,523.54,
414.86,394.49,416.06,436.87,459.93,481.72,503.84,525.31,
415.29,395.34,416.47,436.98,460.43,482.27,504.45,526.29,
415.71,395.62,416.90,437.12,460.75,482.93,505.00,527.06,
416.14,395.58,417.21,437.64,461.36,483.33,505.63,527.25,
416.56,395.37,416.87,437.79,460.78,482.97,504.98,526.65,
416.99,395.37,416.38,437.80,460.68,482.92,504.86,526.52,
417.41,394.76,416.21,437.48,460.04,482.78,504.76,526.33,
417.83,395.14,416.51,437.58,460.27,483.07,504.98,526.65,
418.26,396.08,417.01,437.22,460.63,483.32,505.22,527.06,
418.68,396.27,417.36,437.46,460.81,483.55,505.44,526.89,
419.11,395.79,416.94,437.34,460.97,483.06,505.14,526.60,
419.53,396.01,416.87,437.54,460.91,482.77,505.33,526.56,
419.95,396.19,417.26,437.37,461.05,483.14,505.80,526.68,
420.38,396.25,417.52,437.04,460.82,483.24,505.72,526.92,
420.80,395.59,416.75,436.68,459.93,482.65,504.92,526.41,
421.23,395.64,416.58,436.21,459.92,482.64,504.70,526.44,
421.65,395.92,417.11,436.69,460.68,483.33,505.11,526.77,
422.07,395.18,416.72,436.90,460.39,482.93,504.26,526.13,
422.50,395.32,416.60,436.59,460.31,482.68,504.03,525.85,
422.92,394.92,416.56,436.34,460.17,482.98,504.06,526.11,
423.34,394.42,416.39,435.58,459.49,482.16,503.29,525.54,
423.77,394.55,416.24,434.85,458.99,481.03,502.51,524.62,
424.19,393.54,415.00,433.64,458.01,479.90,501.36,523.33,
424.62,391.30,412.94,432.22,456.49,477.84,499.41,521.12,
425.04,388.91,410.49,430.50,454.16,475.31,496.96,518.55,
425.46,387.11,408.43,428.46,451.51,472.98,494.44,516.20,
425.89,385.06,406.23,425.59,448.73,470.35,491.67,513.21,
426.31,382.41,403.25,422.77,444.92,466.64,487.99,509.49,
426.73,379.86,400.38,419.65,442.08,463.41,484.66,505.84,
427.16,377.93,397.84,416.50,439.38,460.84,481.72,502.38,
427.58,374.33,394.62,413.65,435.95,456.91,477.42,497.42,
428.00,370.72,390.85,410.23,431.70,452.50,472.85,492.83,
428.43,368.32,387.94,407.63,428.89,449.71,470.37,489.54,
428.85,366.35,386.11,405.88,426.54,447.66,468.18,487.04,
429.27,366.10,385.19,404.88,425.63,446.37,467.49,485.83,
429.70,366.19,384.98,404.75,425.51,446.58,467.49,485.90,
430.12,366.65,385.83,405.77,427.15,448.08,469.01,487.35,
430.54,367.49,387.89,407.97,428.74,450.20,471.05,488.77,
430.97,370.11,389.98,410.38,430.71,452.88,473.74,491.54,
431.39,373.23,392.87,412.81,433.59,456.15,477.40,494.72,
431.81,375.29,396.29,416.29,436.67,460.14,481.22,498.36,
432.24,379.29,400.67,420.27,441.11,464.66,485.81,503.71,
432.66,383.86,405.17,424.46,446.47,469.96,491.28,509.40,
433.08,388.35,410.19,429.93,452.16,475.88,497.26,515.59,
433.51,392.53,415.11,435.82,458.25,481.53,503.26,522.33,
433.93,398.45,420.56,442.05,464.48,488.31,510.66,529.96,
434.35,404.16,426.58,448.06,470.96,494.87,518.08,537.05,
434.77,409.60,431.83,453.03,476.53,500.57,523.82,543.69,
435.20,413.39,435.63,456.69,480.20,504.34,528.08,548.82,
435.62,416.17,438.99,459.99,484.07,508.39,531.76,553.47,
436.04,418.55,442.09,463.01,487.18,511.66,534.96,556.52,
436.47,420.08,443.34,465.03,488.60,513.29,536.31,558.24,
436.89,422.02,444.70,466.83,490.22,514.87,537.94,560.22,
437.31,423.34,447.00,469.16,492.35,517.19,540.37,562.77,
437.73,425.20,449.18,471.29,494.57,519.42,542.78,565.83,
438.16,429.19,451.80,473.71,497.89,521.99,546.32,569.80,
438.58,431.71,454.66,477.06,501.25,525.37,549.96,573.29,
439.00,433.89,457.46,480.48,504.91,528.32,553.29,577.01,
439.43,436.45,460.24,483.26,507.75,531.54,556.88,580.44,
439.85,439.54,463.55,486.18,510.81,534.90,560.85,583.63,
440.27,442.52,466.81,489.18,513.85,538.22,564.27,587.56,
440.69,444.77,469.38,491.93,516.24,541.15,567.22,591.22,
441.12,448.26,473.01,495.70,520.22,545.57,572.07,595.75,
441.54,452.02,476.90,499.58,524.91,550.63,577.25,600.39,
441.96,454.54,479.88,503.25,527.99,554.08,580.62,603.47,
442.38,457.57,483.07,506.48,531.38,557.33,584.64,607.29,
442.81,460.91,486.52,510.12,535.06,561.50,589.05,611.90,
443.23,464.10,489.81,513.07,538.48,565.08,593.09,615.39,
443.65,467.28,492.64,515.63,541.65,568.26,596.36,618.98,
444.07,470.36,495.32,518.72,545.00,571.87,599.84,622.88,
444.50,472.29,498.15,522.03,548.77,575.14,602.84,625.84,
444.92,474.39,500.20,525.06,551.37,577.98,606.05,628.65,
445.34,477.36,503.00,527.84,553.77,581.45,609.63,631.85,
445.76,480.47,505.80,530.68,556.37,584.15,612.95,635.23,
446.19,482.90,508.32,533.75,558.96,586.84,615.87,638.12,
446.61,485.66,511.31,536.59,562.30,590.24,619.25,641.88,
447.03,489.37,514.53,539.69,566.42,594.17,623.70,646.13,
447.45,491.64,517.95,543.32,570.13,597.73,626.97,649.56,
447.87,494.10,520.48,546.72,573.68,600.71,630.30,653.19,
448.30,497.54,523.97,550.04,577.40,604.47,634.53,657.68,
448.72,500.71,527.04,553.51,580.69,608.16,638.33,661.52,
449.14,503.78,529.80,556.46,584.04,611.26,641.76,665.15,
449.56,506.13,532.21,559.00,586.71,614.21,644.48,669.06,
449.99,507.64,534.43,561.51,589.57,616.72,647.41,672.07,
450.41,508.96,536.53,563.53,591.39,618.68,649.45,674.11,
450.83,510.07,537.21,564.35,591.93,619.64,650.62,675.28,
451.25,511.21,538.52,565.12,592.71,620.87,651.59,676.40,
451.67,511.14,539.23,565.68,592.98,621.49,651.71,676.81,
452.10,511.68,540.02,566.14,594.47,622.66,652.49,677.76,
452.52,513.23,540.92,566.75,595.72,624.06,653.46,679.57,
452.94,513.52,541.52,567.46,596.61,624.82,653.69,679.69,
453.36,513.68,542.17,568.50,597.63,625.47,653.73,680.50,
453.78,514.41,541.86,568.66,597.89,625.48,654.07,680.87,
454.20,514.97,542.54,569.18,598.26,626.26,654.69,681.12,
454.63,515.55,543.32,569.73,599.10,627.23,655.23,681.85,
455.05,515.67,543.31,569.28,599.09,627.09,654.72,682.43,
455.47,516.10,544.53,570.14,600.39,628.39,655.66,683.73,
455.89,517.24,546.01,571.35,602.16,629.91,657.65,684.96,
456.31,518.14,546.07,572.23,602.66,630.51,657.85,685.34,
456.74,519.43,546.93,573.47,603.86,631.81,659.09,686.14,
457.16,520.65,548.65,575.38,605.56,633.57,661.20,688.08,
457.58,521.77,549.78,576.80,607.60,634.85,662.55,690.10,
458.00,523.92,551.19,578.01,609.58,636.47,664.36,692.32,
458.42,525.88,552.73,579.82,611.26,638.27,666.22,694.24,
458.84,526.54,553.92,581.53,612.92,639.74,667.91,696.15,
459.27,527.79,554.61,583.11,614.09,641.23,669.65,697.44,
459.69,528.92,555.85,584.16,614.98,642.72,671.67,698.12,
460.11,529.80,557.09,584.56,615.57,643.85,672.72,699.36,
460.53,530.36,557.61,584.95,615.64,644.33,673.09,700.18,
460.95,531.50,558.15,585.40,616.33,644.86,674.24,701.41,
461.37,532.84,559.92,586.82,617.90,646.81,675.97,702.18,
461.79,532.60,559.51,586.95,617.50,646.44,675.39,701.51,
462.22,532.44,559.17,587.26,617.05,645.95,675.02,701.22,
462.64,533.55,560.70,588.30,617.84,647.28,676.63,703.14,
463.06,534.26,561.50,588.28,618.60,647.90,677.01,703.88,
