Date,2016/04/08,2016/04/08,2016/04/08,2016/04/08,2016/04/08,2016/04/08,2016/04/08,2016/04/08,2016/04/08,2016/04/08,
414.86,318.83,729.54,262.85,299.17,276.99,217.01,162.95,135.92,101.73,86.95,
415.29,318.97,731.01,262.90,299.12,276.50,217.00,162.94,136.15,101.60,87.00,
415.71,318.56,731.82,263.00,299.24,276.22,217.03,162.91,136.09,101.46,87.00,
416.14,318.45,732.37,263.06,299.16,276.11,216.99,162.89,135.96,101.50,87.04,
416.56,318.18,732.35,263.01,298.93,275.60,216.75,162.59,135.71,101.39,86.94,
416.99,317.31,732.53,262.71,298.97,275.22,216.52,162.32,135.51,101.26,86.80,
417.41,316.99,732.48,261.84,298.66,274.86,215.95,162.10,135.23,101.13,86.60,
417.83,317.29,733.03,261.66,298.19,274.79,215.77,161.92,135.23,101.15,86.63,
418.26,317.13,733.84,261.65,298.26,274.60,215.69,162.01,135.13,100.96,86.65,
418.68,316.77,734.56,261.36,298.01,274.29,215.41,162.04,135.02,100.82,86.60,
419.11,316.39,734.14,261.00,297.29,274.03,214.96,161.74,134.82,100.63,86.48,
419.53,316.47,734.71,260.61,296.99,273.74,214.75,161.49,134.50,100.32,86.31,
419.95,316.62,735.09,260.10,296.82,273.59,214.31,161.30,134.34,100.22,86.21,
420.38,316.49,734.59,259.47,296.32,273.32,213.78,160.98,134.10,100.15,86.03,
420.80,315.63,733.49,258.71,295.37,272.26,213.25,160.14,133.83,99.68,85.75,
421.23,315.09,733.71,258.51,295.13,271.49,212.79,159.76,133.57,99.45,85.59,
421.65,314.65,734.02,258.62,295.06,271.08,212.65,159.73,133.37,99.42,85.54,
422.07,314.37,733.58,258.52,294.52,270.50,212.25,159.26,133.10,99.24,85.46,
422.50,313.47,733.47,258.27,294.64,270.30,212.08,158.97,132.87,99.07,85.29,
422.92,313.26,733.32,257.56,294.30,270.20,211.60,158.77,132.58,99.01,85.08,
423.34,313.33,732.63,256.64,293.23,269.81,210.88,158.27,132.29,99.00,84.90,
423.77,312.55,731.58,256.08,292.25,268.61,210.32,157.79,132.04,98.60,84.66,
424.19,311.41,729.87,255.27,291.57,267.21,209.39,157.39,131.51,98.18,84.37,
424.62,309.67,726.45,254.01,289.74,265.75,208.33,156.63,130.90,97.62,83.90,
425.04,307.89,722.82,252.39,287.88,264.29,207.13,155.65,129.98,96.94,83.40,
425.46,306.45,719.44,250.80,286.72,262.65,205.79,154.76,129.06,96.39,82.84,
425.89,304.57,714.80,248.89,284.92,260.83,204.27,153.61,128.35,96.01,82.25,
426.31,301.76,709.61,246.63,282.24,258.40,202.36,152.03,127.23,95.14,81.50,
426.73,299.26,704.86,244.83,279.84,255.94,200.78,150.80,126.35,94.28,80.86,
427.16,296.94,700.19,243.34,277.91,253.85,199.38,149.87,125.26,93.49,80.38,
427.58,294.20,694.62,241.28,275.32,251.53,197.60,148.51,124.07,92.62,79.68,
428.00,291.33,688.37,238.85,273.07,249.28,195.76,146.89,122.91,91.81,78.90,
428.43,289.55,684.75,236.46,271.43,247.84,194.41,146.07,121.81,91.23,78.29,
428.85,288.65,681.82,234.76,269.48,246.79,192.98,145.16,121.14,90.87,77.87,
429.27,287.95,680.53,234.01,268.26,245.93,192.16,144.42,120.79,90.41,77.61,
429.70,287.39,680.55,233.75,267.92,245.19,191.78,144.35,120.68,90.22,77.44,
430.12,287.36,682.40,234.16,268.26,246.03,192.20,144.65,120.85,90.38,77.59,
430.54,288.30,685.12,234.92,268.98,246.75,192.61,144.92,121.09,90.54,77.76,
430.97,290.18,689.45,236.34,270.62,247.61,193.52,145.41,121.60,91.13,78.10,
431.39,291.70,694.27,237.51,272.92,249.36,194.65,146.03,122.32,91.71,78.47,
431.81,294.23,700.02,239.26,274.23,250.84,195.85,146.63,123.28,92.21,79.00,
432.24,296.94,707.22,241.47,276.34,253.02,197.49,147.81,124.42,92.96,79.65,
432.66,299.93,715.60,244.39,279.71,255.44,199.81,149.62,125.60,93.81,80.54,
433.08,303.39,724.82,247.22,283.19,258.54,202.02,151.47,127.07,94.90,81.54,
433.51,307.11,734.18,250.22,286.17,261.94,204.49,153.23,128.66,96.15,82.47,
433.93,311.48,745.14,253.53,290.39,266.00,207.28,155.36,130.18,97.55,83.55,
434.35,315.89,755.61,256.72,293.78,269.62,209.81,157.48,131.89,98.94,84.66,
434.77,319.65,763.94,259.51,296.40,272.67,211.80,159.05,133.70,99.96,85.59,
435.20,321.82,770.39,261.24,298.47,274.25,213.41,160.09,134.85,100.55,86.13,
435.62,323.63,775.88,263.15,300.97,275.94,214.82,161.38,135.83,101.19,86.71,
436.04,325.52,780.48,264.79,302.54,277.11,215.97,162.11,136.50,101.43,87.19,
436.47,326.95,782.98,265.83,303.76,277.58,216.48,162.38,136.74,101.63,87.44,
436.89,327.60,785.92,266.65,305.39,278.62,217.29,162.79,137.18,102.03,87.68,
437.31,329.10,789.69,267.32,306.46,279.97,217.75,163.46,137.71,102.46,88.00,
437.73,331.13,793.40,268.33,307.22,281.19,218.52,164.03,138.41,102.91,88.46,
438.16,332.39,798.36,269.88,309.39,282.71,219.69,165.20,139.03,103.44,89.00,
438.58,333.83,803.71,271.62,311.35,284.27,220.79,166.38,139.78,104.06,89.57,
439.00,336.03,808.73,273.10,312.78,285.86,221.97,167.36,140.73,104.82,90.14,
439.43,338.11,813.93,274.64,314.55,287.58,223.28,168.16,141.29,105.36,90.59,
439.85,340.16,819.31,276.53,316.68,288.96,224.28,169.17,142.09,106.07,91.01,
440.27,342.28,823.70,277.64,318.07,290.48,225.37,169.87,142.97,106.63,91.46,
440.69,343.88,828.32,278.83,319.65,291.29,226.09,170.30,143.73,106.79,91.77,
441.12,345.62,834.69,280.74,321.86,293.08,227.58,171.38,144.64,107.39,92.30,
441.54,348.25,841.30,283.54,324.51,295.23,229.23,172.92,145.49,108.11,93.00,
441.96,350.33,846.65,285.18,326.35,296.27,230.65,173.67,146.20,108.70,93.64,
442.38,352.10,852.73,286.92,328.92,298.40,232.09,174.72,147.11,109.49,94.17,
442.81,354.57,859.53,288.40,331.04,300.35,233.44,175.91,148.07,110.37,94.68,
443.23,357.33,865.12,289.86,332.21,302.19,234.56,176.75,148.91,111.13,95.20,
443.65,358.69,870.18,291.19,333.85,303.46,235.76,177.57,149.65,111.48,95.67,
444.07,360.10,875.36,292.60,335.66,304.67,236.79,178.55,150.25,111.89,96.02,
444.50,361.89,879.68,293.91,336.69,305.92,237.85,179.30,151.09,112.38,96.44,
444.92,363.57,883.60,294.97,338.13,307.22,238.89,179.87,151.58,112.62,96.74,
445.34,365.43,888.18,296.57,340.08,309.28,239.99,180.57,152.16,113.08,97.11,
445.76,367.25,892.14,297.36,341.27,310.74,240.78,181.19,152.89,113.68,97.50,
446.19,368.80,896.21,298.21,342.36,311.97,241.53,181.63,153.43,113.90,97.85,
446.61,370.25,901.59,299.72,344.10,313.15,242.62,182.54,154.13,114.23,98.38,
447.03,372.38,907.27,301.63,346.15,314.82,244.23,183.91,154.86,114.86,99.03,
447.45,374.61,912.86,303.48,348.16,315.99,245.55,184.82,155.59,115.50,99.63,
447.87,376.23,917.89,304.63,350.13,317.54,246.90,185.63,156.37,116.23,100.16,
448.30,378.78,924.26,306.12,352.21,319.94,248.43,186.79,157.13,117.03,100.66,
448.72,381.46,929.35,307.74,353.57,321.62,249.58,187.68,157.96,117.66,101.25,
449.14,383.36,934.27,309.29,355.00,323.08,250.68,188.55,158.80,118.06,101.75,
449.56,384.77,938.58,309.95,356.42,323.87,251.65,189.38,159.45,118.49,102.21,
449.99,386.13,942.09,311.38,357.14,324.95,252.57,189.95,160.02,118.84,102.55,
450.41,387.51,945.14,312.32,357.87,325.61,253.30,190.42,160.52,119.07,102.89,
450.83,388.20,947.08,313.02,358.57,325.88,253.46,190.44,160.57,119.35,103.02,
451.25,388.98,948.69,313.17,359.25,326.33,253.72,190.55,160.88,119.72,103.14,
451.67,388.99,949.90,312.98,358.84,325.78,253.49,190.44,160.97,119.62,103.12,
452.10,389.32,951.40,313.29,358.92,326.32,253.68,190.46,161.25,119.56,103.23,
452.52,389.56,953.75,313.85,359.73,326.48,254.27,190.82,161.51,119.66,103.45,
452.94,389.78,954.24,314.06,359.99,326.34,254.24,190.86,161.57,119.79,103.49,
453.36,389.88,955.23,314.09,360.39,326.47,254.28,190.85,161.82,119.91,103.55,
453.78,389.95,955.66,313.71,360.21,326.75,254.18,190.83,161.54,119.89,103.47,
454.20,390.82,956.84,313.78,360.23,326.99,254.04,190.85,161.70,119.94,103.42,
454.63,390.91,957.26,313.47,359.89,326.79,253.57,190.76,161.89,119.83,103.41,
455.05,390.11,957.80,313.11,359.51,326.24,253.20,190.48,161.84,119.70,103.28,
455.47,390.10,959.37,313.29,359.86,326.56,253.33,190.71,161.96,119.69,103.31,
455.89,390.71,961.18,314.41,360.41,326.97,253.69,190.98,162.18,119.63,103.46,
456.31,390.99,962.42,314.71,361.23,326.69,253.79,191.00,162.13,119.77,103.58,
456.74,391.48,964.72,315.05,362.49,327.36,254.21,191.08,162.34,119.97,103.65,
457.16,392.45,967.61,315.25,363.25,328.58,254.56,191.58,162.61,120.17,103.77,
457.58,393.34,970.66,315.68,363.67,329.38,255.00,191.85,162.97,120.13,103.98,
458.00,393.97,973.51,316.36,365.09,330.00,255.60,192.34,163.26,120.35,104.23,
458.42,394.70,976.46,317.23,366.21,330.27,256.18,192.93,163.41,120.68,104.51,
458.84,395.63,978.66,317.51,366.45,330.89,256.53,193.18,163.82,121.06,104.65,
459.27,396.62,981.65,317.98,367.08,331.63,256.84,193.55,163.92,121.32,104.71,
459.69,397.76,983.79,318.68,367.27,332.31,256.99,193.82,164.00,121.67,104.79,
460.11,398.34,985.45,318.59,367.33,332.36,256.95,193.74,164.38,121.83,104.84,
460.53,397.77,986.32,318.43,366.74,331.85,256.69,193.32,164.31,121.64,104.81,
460.95,397.64,988.17,318.71,367.15,331.87,257.02,193.50,164.35,121.64,104.87,
461.37,398.41,989.75,319.27,367.68,331.98,257.57,193.95,164.41,121.65,105.14,
461.79,398.38,989.41,319.15,367.49,331.10,257.52,193.49,164.24,121.57,105.19,
462.22,398.05,989.90,318.83,367.89,330.81,257.41,193.21,164.01,121.48,105.08,
462.64,398.90,992.34,318.92,368.17,331.94,257.56,193.61,164.11,121.70,105.13,
463.06,399.34,993.12,318.72,367.52,332.16,257.48,193.51,164.18,121.89,105.19,
463.48,398.88,994.02,318.84,367.45,331.66,257.54,193.35,164.38,121.57,105.18,
463.90,398.58,994.33,318.17,367.07,330.93,257.36,193.49,164.27,121.59,105.06,
464.32,398.59,994.45,318.20,366.02,330.40,257.31,193.40,164.16,121.69,105.02,
464.74,398.13,993.76,317.60,365.77,329.72,256.72,192.90,163.98,121.43,104.72,
465.16,398.33,993.47,317.83,365.47,328.95,256.06,192.63,163.58,121.25,104.52,
465.59,397.94,991.78,317.15,364.56,328.38,255.67,192.12,163.46,121.08,104.29,
466.01,396.91,990.41,315.92,363.13,327.35,254.85,191.20,163.04,120.31,103.99,
466.43,395.57,989.58,315.47,362.54,327.13,254.58,191.01,162.89,119.80,103.82,
466.85,396.27,990.69,315.52,363.18,326.99,254.84,191.39,162.88,119.68,103.92,
467.27,396.06,989.64,315.70,363.31,325.83,254.63,191.11,162.61,119.57,103.99,
467.69,394.73,989.01,314.93,363.62,325.61,254.29,190.64,162.58,119.68,103.72,
468.11,395.31,990.61,314.67,364.20,326.29,254.09,190.75,162.16,119.81,103.57,
468.53,396.58,992.36,314.51,363.71,326.87,254.10,190.89,162.47,120.24,103.63,
468.95,396.22,992.58,313.87,363.50,326.49,253.89,190.70,162.75,119.91,103.61,
469.38,395.58,993.09,313.21,363.41,325.73,253.47,190.78,162.64,119.73,103.48,
469.80,396.58,995.54,313.77,364.15,326.21,254.25,191.29,162.94,120.13,103.90,
470.22,397.17,998.36,315.03,365.28,326.84,254.65,191.51,163.12,120.29,104.15,
470.64,397.09,999.91,315.36,365.69,326.23,254.44,191.37,162.97,120.29,104.03,
471.06,397.95,1001.74,315.44,366.32,326.58,255.05,191.52,162.86,120.35,104.09,
471.48,397.52,1003.53,314.27,366.39,326.67,254.80,191.18,162.90,120.07,104.02,
471.90,396.84,1006.25,314.15,366.54,327.00,254.84,191.12,163.18,119.66,104.10,
472.32,397.25,1009.18,314.99,368.25,327.27,255.60,191.81,163.46,119.66,104.28,
472.74,398.24,1012.32,316.05,369.78,327.25,256.29,192.23,163.78,120.00,104.62,
473.16,397.41,1013.02,316.14,370.26,327.70,256.18,191.96,163.90,120.16,104.56,
473.58,397.77,1015.31,315.83,370.30,329.02,256.12,192.01,163.63,120.31,104.36,
474.01,401.20,1019.23,317.48,370.21,330.26,256.67,192.50,163.74,120.66,104.40,
474.43,401.95,1021.75,317.44,370.00,330.74,256.61,192.51,164.54,120.62,104.43,
474.85,400.72,1022.57,316.67,368.88,330.13,256.03,192.14,164.36,120.30,104.18,
475.27,400.98,1024.39,317.86,368.73,330.16,256.61,192.51,164.45,120.36,104.27,
475.69,402.40,1027.53,320.13,369.26,331.07,257.52,192.99,164.79,120.11,104.50,
476.11,402.56,1027.08,320.56,369.53,330.05,257.19,192.54,164.41,120.30,104.37,
476.53,402.77,1026.70,320.58,370.03,330.98,257.55,192.28,164.31,120.25,104.29,
476.95,404.85,1031.20,321.26,371.14,333.13,258.32,193.24,164.97,120.46,104.60,
477.37,405.88,1033.16,321.32,369.98,334.26,258.23,193.28,165.53,120.45,104.89,
477.79,406.39,1035.77,322.31,370.75,334.94,258.74,194.11,166.01,120.83,105.29,
478.21,407.90,1038.75,322.88,371.81,334.86,259.56,194.88,166.49,121.45,105.84,
478.63,408.11,1039.98,323.40,372.00,335.20,259.76,194.98,166.72,121.93,105.99,
479.05,408.58,1041.44,323.56,372.42,335.73,259.68,194.87,166.42,122.26,105.88,
479.47,410.65,1044.52,324.71,372.22,336.41,260.12,195.56,166.70,122.83,106.09,
479.89,410.99,1045.45,324.69,371.35,336.44,260.17,195.48,166.99,122.79,106.30,
480.31,409.31,1044.38,322.98,370.10,334.94,259.23,194.53,166.89,122.23,106.13,
480.74,408.01,1043.69,322.52,369.68,334.35,259.22,194.71,166.74,122.08,106.15,
481.16,408.31,1043.90,323.84,370.61,333.98,259.85,195.12,166.74,121.78,106.49,
481.58,407.31,1041.01,322.74,370.38,331.84,259.05,194.11,165.99,121.67,106.40,
482.00,403.93,1036.75,320.53,370.10,330.19,257.93,193.00,165.44,121.34,105.88,
482.42,402.46,1034.03,318.12,368.47,329.63,256.58,192.42,164.15,120.70,105.34,
482.84,401.09,1030.00,316.35,365.49,328.46,254.89,191.37,163.83,120.33,104.79,
483.26,396.61,1022.67,313.12,362.74,325.62,253.03,189.65,162.63,119.09,104.02,
483.68,392.86,1015.94,309.82,360.88,321.81,251.12,188.47,161.43,118.47,103.21,
484.10,389.86,1007.83,307.98,357.58,319.29,249.81,187.16,160.39,117.87,102.52,
484.52,387.09,1001.36,306.49,355.29,317.64,247.97,185.69,158.93,117.19,101.58,
484.94,385.26,995.59,304.80,353.00,315.25,246.11,184.53,157.84,116.71,100.77,
485.36,383.54,990.30,302.83,351.18,314.23,244.91,183.42,157.24,116.13,100.17,
485.78,380.22,985.96,300.20,348.40,312.16,243.11,181.74,156.28,114.86,99.41,
486.20,378.31,983.20,298.85,347.15,310.65,242.03,181.04,155.97,114.08,98.97,
486.62,378.32,983.66,299.24,347.58,309.80,242.21,181.32,155.55,113.55,99.00,
487.04,378.73,982.78,299.98,348.27,309.26,242.29,181.29,155.43,113.68,99.19,
487.46,377.48,983.05,299.53,348.83,309.20,242.00,180.98,155.53,113.78,99.01,
487.88,378.77,984.98,299.47,349.28,310.85,241.96,181.51,155.24,114.11,98.81,
488.30,381.95,988.76,301.07,348.81,313.42,242.43,182.14,155.55,114.66,99.19,
488.72,382.41,992.25,301.54,349.58,313.92,242.81,182.54,156.57,114.76,99.53,
489.14,382.10,997.07,301.28,350.90,313.87,243.06,182.99,156.82,114.95,99.69,
489.56,384.09,1000.93,303.61,352.24,314.92,244.32,184.02,157.78,115.87,100.26,
489.98,386.54,1006.70,306.21,354.03,316.98,245.57,184.93,158.47,115.98,100.78,
490.40,388.82,1011.19,307.69,355.53,317.52,245.92,185.10,158.63,116.49,101.02,
490.82,391.09,1015.93,308.44,358.30,318.68,247.28,185.71,159.24,116.85,101.20,
491.24,392.78,1021.56,308.79,359.14,320.38,248.09,186.30,159.92,116.83,101.70,
491.66,392.78,1024.47,308.71,359.31,321.64,248.49,186.56,160.46,116.56,102.03,
492.08,395.25,1028.90,309.47,362.01,322.46,249.87,187.67,160.85,116.91,102.70,
492.50,396.41,1032.05,310.54,363.83,323.57,250.96,188.55,161.33,117.47,103.17,
492.92,395.36,1032.35,310.92,365.04,324.35,250.96,188.55,161.75,118.07,103.29,
493.34,396.17,1035.04,310.97,365.59,325.59,250.93,188.62,161.39,118.31,103.20,
493.76,398.51,1037.18,312.48,365.34,326.76,250.99,188.88,161.57,119.05,103.20,
494.18,398.00,1038.19,311.79,364.36,326.86,250.82,188.89,162.14,118.76,103.34,
494.60,396.69,1038.51,309.50,364.02,324.97,249.85,188.29,162.23,118.47,103.04,
495.02,396.78,1038.21,309.30,363.88,324.39,250.07,188.36,162.12,118.53,103.05,
495.44,398.13,1038.20,311.02,363.40,324.21,250.83,188.74,162.12,118.43,103.34,
495.86,398.43,1038.08,310.90,363.49,323.13,250.51,188.09,161.78,118.46,103.40,
496.28,398.14,1036.60,310.40,364.36,322.63,250.49,187.83,161.51,118.49,103.23,
496.70,398.04,1038.10,309.52,364.19,323.34,250.50,188.24,161.47,118.44,103.27,
497.12,397.31,1037.44,309.17,362.29,324.35,249.67,187.95,161.34,118.45,103.36,
497.54,395.92,1035.82,308.57,361.88,322.57,249.27,187.63,161.09,117.98,103.19,
497.95,395.27,1033.58,307.78,361.25,320.22,248.64,187.51,160.60,117.90,102.97,
498.37,393.11,1028.77,307.74,358.77,319.19,247.82,186.97,160.58,117.97,102.68,
498.79,391.37,1025.91,306.82,357.32,318.04,246.54,185.95,159.49,117.70,102.07,
499.21,391.60,1023.67,305.91,354.73,316.91,245.42,185.59,158.80,117.42,101.56,
499.63,390.47,1019.91,304.92,352.60,315.68,244.32,184.87,158.34,116.81,101.09,
500.05,387.46,1016.29,301.91,349.84,313.36,242.44,183.24,157.50,115.49,100.44,
500.47,385.47,1013.74,300.93,348.62,312.14,241.58,182.76,156.92,114.82,100.08,
500.89,385.35,1011.63,301.69,348.82,311.34,241.73,182.68,156.64,114.39,100.05,
501.31,385.68,1010.21,302.48,348.78,309.63,241.31,182.05,156.45,114.37,100.06,
501.73,383.44,1009.05,301.78,349.80,309.63,240.68,181.63,156.07,114.36,99.71,
502.15,383.69,1009.63,300.72,350.28,310.93,240.35,181.84,155.48,113.98,99.27,
502.57,384.31,1010.52,301.41,349.12,311.91,240.17,181.73,155.71,114.30,99.26,
502.99,383.48,1011.04,301.08,349.13,311.86,239.99,181.60,156.09,113.93,99.24,
503.41,383.21,1011.88,300.12,349.18,310.26,239.81,181.67,156.11,113.82,99.27,
503.83,383.96,1013.19,301.25,349.33,311.12,240.50,182.15,156.24,114.26,99.44,
504.25,384.28,1015.28,302.34,349.98,311.59,240.74,182.01,156.20,114.40,99.43,
504.67,385.21,1017.54,302.36,350.73,311.33,240.55,182.16,155.63,114.40,99.34,
505.08,386.81,1018.64,302.75,351.41,312.17,241.22,182.49,156.19,114.54,99.44,
505.50,386.30,1020.40,302.72,351.93,312.39,241.35,182.08,156.32,114.32,99.47,
505.92,385.63,1021.29,302.18,352.46,312.61,241.61,181.96,156.58,114.17,99.63,
506.34,387.01,1023.26,303.43,354.22,312.94,242.74,182.80,156.84,114.24,100.10,
506.76,388.31,1024.87,304.44,355.74,312.71,243.48,183.07,157.21,114.69,100.55,
507.18,387.74,1026.14,304.96,356.40,313.51,243.63,183.31,157.51,115.15,100.70,
507.60,388.54,1028.43,305.20,357.03,315.36,243.89,183.75,157.01,115.28,100.64,
508.02,390.82,1030.01,306.15,356.29,316.28,243.86,183.95,157.39,115.62,100.81,
508.44,390.48,1031.83,306.35,355.54,316.62,244.02,184.08,158.11,115.59,101.05,
508.86,389.53,1033.01,304.82,355.18,315.22,243.33,183.82,157.99,115.26,100.86,
509.28,389.50,1032.08,305.37,354.70,314.77,243.63,183.65,157.72,115.42,101.03,
509.70,389.52,1032.88,306.23,354.48,314.82,244.12,183.70,157.66,115.42,100.97,
510.11,388.88,1031.17,305.18,353.81,313.79,243.42,183.21,157.27,115.39,100.90,
510.53,389.36,1030.60,304.68,354.66,314.14,243.48,182.91,157.21,115.36,100.72,
510.95,389.52,1030.65,304.03,354.12,314.89,243.49,182.65,157.54,115.20,100.71,
511.37,387.96,1030.47,302.88,352.38,314.96,242.78,182.17,157.53,114.64,100.71,
511.79,387.66,1029.31,302.15,351.83,313.98,242.53,182.24,157.23,114.24,100.89,
512.21,387.80,1028.40,301.72,351.66,313.31,242.47,182.33,157.17,114.28,100.88,
512.63,385.99,1025.77,300.83,349.59,311.99,241.76,181.87,157.01,114.36,100.69,
513.05,384.85,1021.94,298.92,348.02,311.20,240.45,180.98,155.74,114.11,99.93,
513.47,384.56,1018.33,297.70,345.84,309.74,239.42,180.26,154.94,113.71,99.37,
513.88,381.39,1012.71,295.45,342.90,307.75,238.05,179.06,154.38,112.91,98.81,
514.30,377.32,1006.07,291.57,339.84,304.47,235.87,177.59,153.26,111.68,97.99,
514.72,374.38,999.36,288.53,337.51,301.89,234.32,176.40,152.18,110.93,97.28,
515.14,372.67,992.65,287.90,335.85,300.11,233.55,175.72,151.15,110.20,97.06,
515.56,371.52,988.62,286.65,334.97,297.69,232.22,174.67,150.20,109.67,96.60,
515.98,370.19,982.01,284.79,334.50,296.63,231.11,173.42,149.53,108.89,95.93,
516.40,369.42,979.79,283.53,333.63,296.75,230.35,172.95,149.24,108.42,95.50,
516.82,368.41,977.64,283.28,331.48,296.39,229.28,172.48,148.84,108.29,95.36,
517.23,367.05,975.46,282.39,330.66,295.20,228.73,172.14,148.38,107.98,95.24,
517.65,366.45,973.60,281.18,330.63,293.87,228.75,172.03,148.07,107.92,95.20,
518.07,365.89,973.63,282.39,330.80,293.84,229.29,172.10,148.46,108.45,95.13,
518.49,366.35,974.37,283.48,331.13,294.02,229.12,171.86,148.05,108.72,94.89,
518.91,368.01,976.32,284.76,332.63,295.54,229.17,172.03,148.04,108.98,94.83,
519.33,368.68,979.78,285.59,333.12,296.80,229.61,172.34,148.84,108.99,95.07,
519.75,368.81,984.00,285.67,333.53,297.30,229.60,172.24,149.20,109.16,95.23,
520.17,369.53,987.19,286.18,334.54,297.27,230.01,172.74,149.57,109.20,95.39,
520.58,371.62,993.05,288.61,337.23,298.99,231.97,173.78,150.03,109.45,96.15,
521.00,374.73,998.43,291.60,339.63,299.70,233.36,174.58,150.82,110.39,97.01,
521.42,376.49,1003.02,291.99,341.88,301.08,234.29,175.12,151.45,111.07,97.19,
521.84,378.27,1009.37,293.02,343.51,303.51,235.27,176.24,152.01,111.62,97.48,
522.26,380.34,1015.09,295.54,344.08,306.07,235.96,177.09,152.68,112.60,97.90,
522.68,380.19,1018.98,296.13,344.42,306.30,236.36,177.41,153.25,112.67,98.16,
523.09,379.60,1019.77,294.63,344.36,304.62,236.10,177.29,153.33,112.37,98.20,
523.51,379.53,1020.59,295.69,343.99,305.12,236.48,177.34,153.46,112.62,98.25,
523.93,380.71,1022.51,297.16,344.45,305.43,236.23,177.27,153.46,112.95,98.13,
524.35,381.16,1022.35,296.33,343.88,304.61,235.33,176.85,152.70,112.85,97.82,
524.77,381.08,1021.21,295.45,344.09,304.74,235.17,176.64,152.83,112.64,97.69,
525.19,379.75,1022.18,293.78,343.10,304.08,234.70,175.99,153.01,112.20,97.54,
525.60,378.79,1022.28,293.07,343.27,304.38,234.54,175.88,153.02,111.91,97.55,
526.02,379.16,1022.51,293.62,343.75,303.57,235.22,176.41,152.94,111.56,97.91,
526.44,381.37,1025.12,294.72,345.23,304.50,236.33,176.83,153.51,112.22,98.52,
526.86,382.40,1026.54,295.56,346.58,304.96,237.01,177.13,154.48,112.86,98.53,
527.28,382.72,1028.94,295.56,347.05,306.38,236.85,177.53,154.05,112.93,98.27,
527.70,384.43,1032.18,297.06,347.27,308.31,237.49,177.87,154.58,113.52,98.46,
528.11,383.24,1032.95,297.02,346.46,308.68,237.46,177.65,154.98,113.26,98.71,
528.53,382.42,1033.23,294.69,345.88,307.14,236.80,177.22,154.89,112.82,98.45,
528.95,382.85,1034.40,294.83,345.67,307.09,237.31,177.74,154.75,112.79,98.64,
529.37,384.07,1036.75,297.02,346.99,307.50,238.42,178.29,155.00,113.17,98.90,
529.79,385.73,1038.83,297.21,348.43,307.50,238.33,178.49,154.78,113.40,98.96,
530.21,385.76,1039.04,297.39,349.64,307.68,238.80,178.67,154.79,113.39,98.98,
530.62,386.15,1041.85,297.24,349.98,308.96,239.17,179.03,155.43,113.24,99.17,
531.04,385.73,1045.27,298.10,349.50,310.44,239.37,179.30,155.99,113.25,99.45,
531.46,386.44,1045.83,298.49,350.16,309.84,239.68,180.03,155.87,112.99,99.66,
531.88,387.31,1045.87,298.65,350.79,309.20,240.05,180.65,155.98,113.13,99.90,
532.30,386.61,1046.27,299.66,351.06,310.02,240.54,181.06,156.43,113.85,99.99,
532.71,386.83,1047.27,300.03,351.46,310.60,240.11,181.00,155.95,114.00,99.77,
533.13,388.05,1047.75,300.55,350.61,311.33,239.62,181.02,155.71,114.11,99.71,
533.55,387.53,1048.83,300.28,349.81,311.69,239.73,180.94,156.07,114.08,99.85,
533.97,385.63,1048.05,298.60,348.13,310.42,238.63,180.83,156.05,113.49,99.55,
534.39,385.28,1046.17,297.62,347.57,309.04,238.42,180.69,155.66,113.18,99.23,
534.80,385.69,1046.71,299.03,348.49,309.05,238.73,181.34,155.67,113.48,99.54,
535.22,386.78,1046.22,299.45,349.35,308.24,238.66,180.98,155.29,113.89,99.77,
535.64,385.99,1045.11,298.28,349.39,308.10,238.30,180.56,155.05,113.67,99.40,
536.06,385.31,1045.57,297.68,349.27,308.53,238.31,180.74,155.35,113.42,99.30,
536.48,385.09,1047.62,298.35,348.39,309.84,238.03,180.53,155.43,113.68,99.41,
536.89,384.28,1046.92,297.65,347.54,308.74,237.79,180.40,155.03,113.07,99.52,
537.31,383.86,1043.86,295.43,347.13,306.51,237.49,180.38,154.28,112.92,99.34,
537.73,382.50,1042.79,295.86,346.16,306.33,237.42,180.02,154.23,113.33,99.17,
538.15,382.94,1042.54,296.61,345.53,306.27,236.87,179.32,153.42,113.54,98.83,
538.56,383.23,1041.35,295.03,344.79,305.31,235.78,178.54,152.55,113.08,98.23,
538.98,381.92,1039.38,294.06,344.06,304.96,235.24,178.12,152.44,112.35,97.87,
539.40,379.86,1039.16,291.79,342.20,303.52,234.09,177.21,151.94,111.78,97.37,
539.82,377.90,1036.41,290.68,341.29,302.20,233.28,176.92,151.66,111.25,97.10,
540.24,378.58,1035.16,291.20,341.89,301.29,233.62,176.49,151.10,110.79,97.31,
540.65,379.83,1036.21,292.25,342.86,300.31,234.05,176.39,150.94,111.28,97.69,
541.07,380.06,1035.61,291.61,343.69,300.08,233.95,175.92,150.87,111.19,97.51,
541.49,380.22,1034.96,291.27,343.40,300.99,233.76,175.92,150.60,110.88,97.06,
541.91,381.47,1037.23,293.36,343.12,302.48,233.61,176.06,151.18,111.21,97.36,
542.32,380.85,1037.81,292.90,343.10,302.03,233.49,175.91,151.18,111.10,97.29,
542.74,380.07,1036.18,290.54,342.15,299.87,233.10,175.82,151.28,110.66,97.07,
543.16,379.98,1035.67,290.84,341.84,299.75,233.50,176.04,151.41,110.86,97.10,
