Date,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,2016/09/21,
404.25,758.57,672.87,509.30,348.06,291.71,308.24,332.60,544.94,484.89,627.21,379.95,
404.67,759.25,672.77,509.22,348.06,291.25,308.14,332.39,545.55,485.11,627.28,379.81,
405.10,759.89,672.89,509.40,348.21,291.00,307.97,332.42,545.97,485.50,627.67,379.85,
405.52,760.14,673.37,510.23,348.18,290.75,308.13,332.44,546.54,485.41,628.30,379.84,
405.95,761.28,674.63,510.61,347.75,290.55,307.87,332.63,547.05,485.81,628.87,379.95,
406.37,761.63,674.81,510.99,347.35,290.40,307.36,332.41,547.09,485.93,629.33,380.07,
406.80,763.07,676.39,511.23,347.65,290.71,307.19,332.66,548.10,486.93,630.77,380.79,
407.22,765.62,679.30,512.38,348.42,291.09,307.79,333.97,550.29,488.27,633.32,381.78,
407.65,766.77,680.27,512.56,348.44,290.80,308.11,334.00,551.05,488.89,634.33,382.06,
408.07,769.45,681.32,513.51,348.91,291.71,308.74,334.45,552.68,490.41,636.40,382.64,
408.50,772.59,684.89,516.17,350.61,292.48,309.82,336.04,555.82,493.05,639.89,383.81,
408.92,776.60,687.90,518.66,351.88,293.45,311.03,337.17,558.74,495.26,643.02,385.18,
409.35,781.46,692.73,521.17,353.53,295.03,312.40,338.77,562.15,498.28,647.25,387.10,
409.77,787.24,697.67,524.76,355.61,296.59,314.33,340.94,565.99,501.32,651.67,389.58,
410.20,792.09,702.08,527.96,357.57,298.04,315.81,342.90,569.63,504.11,655.95,392.02,
410.62,797.27,707.28,530.96,359.38,299.45,317.89,345.04,573.38,507.17,660.11,394.48,
411.04,802.01,711.37,534.17,360.97,301.04,319.64,346.86,576.80,510.09,664.45,396.77,
411.47,806.20,715.05,536.06,362.00,302.55,320.89,348.33,579.68,512.29,667.86,398.03,
411.89,809.43,718.06,538.14,363.13,303.21,321.60,349.46,582.00,514.38,671.30,399.35,
412.32,813.11,720.89,540.13,364.33,304.31,322.72,350.73,584.45,516.72,674.68,401.08,
412.74,817.88,725.09,542.40,366.01,305.40,324.00,352.26,587.97,519.35,678.59,402.90,
413.17,821.04,727.24,544.23,366.91,306.18,325.38,353.13,590.35,521.07,681.12,404.10,
413.59,824.28,728.81,544.85,367.46,306.82,326.21,353.61,592.21,522.82,683.30,405.03,
414.02,827.11,732.13,547.39,368.84,307.86,327.26,354.87,594.72,524.90,686.35,406.68,
414.44,829.80,735.25,549.93,370.11,308.32,328.55,356.02,597.09,526.34,688.84,407.78,
414.86,832.67,737.19,550.93,370.56,308.73,328.89,356.85,598.34,527.11,690.71,408.85,
415.29,833.81,738.37,551.67,370.57,308.85,328.81,357.24,598.68,527.67,691.97,409.39,
415.71,834.59,738.60,551.99,370.59,308.81,328.58,357.26,599.26,527.79,692.56,409.73,
416.14,834.41,739.63,551.32,370.38,308.63,328.39,357.39,599.84,527.71,693.43,410.00,
416.56,834.20,739.14,550.73,369.80,308.07,328.13,356.52,599.59,527.45,693.33,409.86,
416.99,833.93,738.23,549.86,369.12,308.05,327.79,356.19,599.40,527.16,693.76,409.11,
417.41,832.29,737.67,549.48,368.95,307.03,326.83,355.40,599.33,526.97,693.83,408.43,
417.83,832.66,737.62,549.82,368.63,306.55,326.61,355.38,599.48,527.37,694.58,408.45,
418.26,833.54,738.20,550.29,368.62,306.60,326.75,355.31,600.51,527.91,695.25,408.48,
418.68,834.10,738.60,551.04,368.38,306.47,326.64,355.14,601.30,527.87,695.69,408.47,
419.11,833.25,737.73,550.04,367.56,306.03,325.88,354.66,600.97,527.09,694.87,407.88,
419.53,833.35,737.98,549.87,367.17,305.53,325.76,354.48,601.14,526.82,695.07,408.20,
419.95,833.12,738.02,550.49,366.97,304.97,325.72,354.24,601.41,526.17,695.11,407.84,
420.38,832.59,737.74,549.86,366.23,304.83,325.25,353.99,601.02,525.76,694.90,407.21,
420.80,831.55,736.87,548.94,364.99,303.97,323.96,353.07,599.41,525.18,694.29,406.27,
421.23,831.32,735.95,548.50,364.09,303.56,323.19,352.50,599.09,525.45,694.19,405.78,
421.65,831.55,736.55,548.02,363.75,303.05,322.91,352.49,599.51,525.17,694.78,405.12,
422.07,830.47,735.86,546.92,363.02,302.19,322.58,351.45,599.20,524.31,694.41,404.54,
422.50,831.30,735.31,545.63,362.42,301.85,322.17,350.73,599.07,524.15,694.18,403.82,
422.92,829.68,734.63,545.34,362.03,300.90,321.85,350.49,599.19,523.91,694.11,403.17,
423.34,827.92,733.11,544.88,361.08,299.61,321.02,349.58,598.10,522.70,692.64,401.90,
423.77,827.16,732.00,544.07,359.84,298.90,320.10,348.93,596.68,521.68,691.49,400.91,
424.19,824.64,730.72,543.45,358.79,297.78,318.61,347.42,595.00,520.08,689.91,399.61,
424.62,820.61,727.66,540.19,356.64,296.07,316.36,345.39,592.29,516.99,686.73,397.63,
425.04,815.96,724.33,535.90,354.21,293.83,314.41,343.59,589.17,513.74,683.39,395.51,
425.46,811.67,720.16,532.82,352.06,291.92,312.89,340.86,585.73,510.85,679.98,393.47,
425.89,807.08,715.82,529.08,349.10,290.30,310.24,338.48,582.13,507.83,676.08,390.37,
426.31,799.03,709.54,524.84,346.29,287.28,307.10,335.54,577.27,503.93,671.08,386.50,
426.73,793.99,703.24,520.85,343.16,284.62,304.33,332.87,572.77,500.62,666.61,383.46,
427.16,788.88,698.56,516.59,340.77,282.13,301.75,330.33,569.52,496.97,662.58,380.37,
427.58,782.11,693.21,512.43,337.31,279.04,299.11,326.83,564.91,491.99,656.64,376.86,
428.00,775.44,686.43,507.07,334.27,276.12,296.17,323.38,560.22,487.46,651.17,373.85,
428.43,770.93,681.68,504.07,332.08,274.12,294.49,321.44,557.38,484.68,647.53,371.76,
428.85,766.37,678.59,502.90,330.43,272.26,293.38,319.68,554.60,481.85,644.25,369.36,
429.27,764.95,677.59,501.67,329.22,272.18,292.17,318.80,553.49,480.70,643.04,368.22,
429.70,766.02,678.28,502.34,329.44,272.01,291.56,318.61,553.18,480.90,644.11,368.39,
430.12,768.77,680.04,503.48,329.82,272.36,291.77,319.24,555.16,482.33,646.17,369.85,
430.54,771.80,683.97,504.04,330.23,272.87,292.65,320.83,557.66,483.65,648.84,370.85,
430.97,776.58,688.06,506.27,332.14,274.46,294.56,322.48,561.11,486.86,652.93,373.10,
431.39,782.50,691.65,509.04,334.12,276.15,296.17,324.12,564.78,490.33,657.32,375.16,
431.81,787.49,696.08,513.10,336.84,277.47,297.93,326.50,569.69,494.26,662.42,377.45,
432.24,795.15,702.65,518.12,340.25,279.82,300.82,329.79,575.06,499.22,669.11,380.69,
432.66,805.36,711.40,524.26,343.57,282.90,303.90,333.38,582.05,505.12,677.33,385.18,
433.08,816.02,721.00,531.42,347.63,286.23,307.61,337.09,589.78,510.83,685.97,389.68,
433.51,826.63,729.57,537.80,351.58,289.45,311.18,341.11,597.50,516.93,694.09,394.48,
433.93,838.14,740.90,545.48,356.73,293.60,315.56,346.61,606.18,524.23,704.75,400.02,
434.35,849.08,749.94,552.62,361.44,297.55,320.13,350.90,614.38,530.67,713.52,405.18,
434.77,858.30,758.82,558.11,364.43,301.21,323.44,354.66,620.47,536.52,721.53,409.05,
435.20,863.86,764.79,562.55,367.64,303.04,325.37,357.55,624.94,541.17,727.71,412.13,
435.62,870.71,769.01,566.10,369.51,304.76,327.11,359.79,629.26,545.42,732.93,414.83,
436.04,875.48,773.45,568.76,371.01,306.17,328.52,361.46,633.12,548.22,736.65,416.34,
436.47,878.48,776.28,571.09,371.82,306.84,329.78,362.35,635.60,549.48,738.90,417.32,
436.89,882.15,778.05,572.67,373.19,307.67,330.75,363.19,637.79,551.25,741.90,418.63,
437.31,885.19,780.65,575.19,374.53,308.19,332.08,364.31,640.90,553.34,745.52,420.51,
437.73,889.12,784.86,579.00,375.97,309.25,333.71,366.01,644.30,555.33,748.80,421.98,
438.16,895.31,790.77,582.63,377.70,311.35,335.60,368.31,647.97,559.08,753.84,424.57,
438.58,901.66,796.13,587.11,379.65,313.15,337.19,370.36,652.21,562.37,759.06,427.02,
439.00,907.60,801.35,590.08,381.54,314.72,338.52,372.28,656.51,565.73,763.70,429.53,
439.43,912.58,807.34,592.68,383.44,316.33,340.28,375.00,660.10,568.66,768.59,432.34,
439.85,917.99,812.82,595.99,385.95,318.30,342.55,376.53,663.71,572.20,773.98,434.83,
440.27,924.24,816.32,598.79,386.94,320.15,344.05,378.18,667.58,575.57,778.12,437.06,
440.69,928.68,820.90,602.00,388.82,320.72,344.95,380.03,671.17,578.99,782.30,438.73,
441.12,936.11,826.92,607.63,391.53,322.39,347.06,382.62,676.31,583.72,788.70,441.71,
441.54,944.85,833.19,612.60,394.37,324.73,349.46,385.19,682.16,587.87,795.56,444.81,
441.96,951.01,838.66,617.27,396.18,326.35,351.77,387.13,686.11,590.80,799.97,447.38,
442.38,956.55,844.18,620.49,398.54,328.02,353.75,389.46,690.48,594.24,805.77,450.22,
442.81,963.33,850.57,623.85,401.09,330.30,356.51,392.05,694.80,598.09,812.04,453.89,
443.23,969.97,855.09,627.57,403.47,331.84,358.74,394.11,699.20,601.42,816.68,456.52,
443.65,975.96,860.20,630.58,404.82,334.00,360.24,396.09,703.03,604.41,821.31,458.49,
444.07,980.91,864.46,633.92,407.43,335.29,361.49,398.00,706.50,608.08,826.56,461.23,
444.50,986.05,868.10,637.05,409.22,336.76,362.84,399.84,710.38,611.33,830.96,463.35,
444.92,990.33,872.37,638.93,411.03,337.91,364.23,401.70,713.95,614.15,835.05,465.13,
445.34,996.27,877.58,642.97,413.00,339.50,366.52,403.49,717.85,617.25,839.52,467.70,
445.76,1001.90,881.51,645.79,414.85,340.69,367.90,405.09,722.05,619.96,843.89,469.62,
446.19,1005.99,885.12,648.57,416.34,341.50,369.09,406.90,725.57,622.92,847.66,471.95,
446.61,1011.55,890.17,652.58,418.80,343.02,371.54,409.25,729.57,626.51,852.82,474.39,
447.03,1018.02,896.01,657.32,420.91,345.43,373.75,411.88,734.45,630.65,858.81,477.76,
447.45,1024.02,901.35,660.57,423.22,347.08,375.54,413.78,738.92,633.69,863.67,480.27,
447.87,1030.13,906.76,663.60,425.21,348.99,376.94,416.09,743.32,637.00,868.18,483.47,
448.30,1037.25,914.29,666.52,427.86,351.21,378.92,419.24,748.16,640.66,874.89,486.92,
448.72,1043.26,919.03,669.85,430.20,353.21,381.10,421.09,752.74,644.16,879.54,489.54,
449.14,1048.37,922.97,672.89,431.56,354.79,382.51,423.17,756.70,647.30,884.02,491.34,
449.56,1051.77,927.14,676.17,433.80,356.06,383.56,425.13,759.87,650.45,888.56,492.92,
449.99,1055.36,931.58,679.32,435.45,357.00,384.57,426.49,762.46,653.31,892.28,494.50,
450.41,1059.41,934.91,681.21,436.12,357.73,385.52,427.37,764.92,654.78,894.90,495.38,
450.83,1061.63,937.28,682.60,436.31,357.71,386.07,427.49,766.45,655.03,896.13,496.14,
451.25,1063.82,938.95,683.23,436.69,357.97,386.42,427.66,767.85,655.57,897.27,496.92,
451.67,1063.52,939.09,682.42,436.70,357.64,386.43,427.53,768.17,655.33,897.86,497.35,
452.10,1064.37,939.79,683.24,437.08,357.78,387.18,427.97,768.95,655.91,899.01,497.52,
452.52,1066.42,941.83,684.36,437.52,358.66,387.56,428.60,770.42,657.17,901.15,497.75,
452.94,1066.19,942.88,684.69,438.01,358.78,387.00,428.50,770.64,657.26,902.23,497.87,
453.36,1068.02,943.07,684.86,437.97,358.68,386.94,428.45,771.46,657.67,903.42,498.08,
453.78,1068.81,943.84,684.59,437.45,358.49,386.79,428.78,771.73,657.65,903.71,498.00,
454.20,1069.71,944.34,684.85,437.28,358.37,387.37,428.30,772.23,658.07,904.64,497.95,
454.63,1070.24,944.02,684.52,437.32,357.95,387.38,428.04,772.38,658.68,904.72,497.55,
455.05,1070.74,944.02,684.53,437.08,357.20,386.93,427.99,772.42,658.98,905.12,497.12,
455.47,1072.24,945.59,686.05,437.76,357.32,387.71,428.48,773.46,659.94,906.86,497.17,
455.89,1074.65,947.16,687.52,437.95,357.92,388.30,428.97,774.99,660.94,908.90,498.04,
456.31,1076.70,947.50,688.50,437.66,357.77,388.57,429.36,776.47,661.53,909.50,498.81,
456.74,1078.44,949.75,689.85,437.96,358.19,389.03,430.10,778.36,662.57,911.65,499.86,
457.16,1080.68,953.23,691.15,438.88,359.13,389.83,431.61,780.26,664.04,914.97,501.10,
457.58,1082.60,955.15,692.82,439.73,359.88,390.76,431.78,782.05,665.20,917.15,502.10,
458.00,1086.14,957.88,693.86,440.10,361.03,391.83,433.28,784.42,667.42,920.19,502.77,
458.42,1088.24,960.01,695.63,441.43,361.48,392.06,434.13,785.75,669.55,923.06,503.99,
458.84,1091.00,961.66,697.65,442.05,361.88,392.56,434.97,787.96,671.29,925.32,505.06,
459.27,1094.85,963.60,699.19,442.44,362.05,393.27,435.50,790.28,672.53,927.44,505.67,
459.69,1097.10,966.18,701.12,443.02,362.32,394.20,436.29,791.80,673.38,929.44,506.70,
460.11,1098.85,967.88,701.83,443.78,362.63,394.21,436.44,792.55,674.12,931.51,506.87,
460.53,1098.28,968.63,702.44,443.72,362.29,394.16,436.76,793.27,674.52,931.98,507.29,
460.95,1099.56,969.72,703.54,444.03,362.45,395.34,437.28,794.60,674.93,933.50,507.58,
461.37,1101.89,971.12,703.83,444.47,363.58,395.28,438.37,796.47,676.15,935.60,508.37,
461.79,1100.96,971.17,703.64,444.77,363.15,394.13,437.78,796.95,675.57,935.32,508.52,
462.22,1101.06,970.72,703.20,444.22,362.85,393.46,437.38,797.17,675.65,935.35,508.41,
462.64,1102.87,974.09,703.14,444.85,362.85,394.22,438.34,798.44,676.54,938.13,508.97,
463.06,1104.15,974.09,703.69,444.78,362.76,394.30,437.69,798.49,676.92,938.35,509.34,
463.48,1105.78,973.61,702.62,444.93,362.52,394.42,437.34,799.09,677.56,938.86,509.31,
463.90,1105.67,973.65,703.03,444.68,361.66,393.85,437.92,799.39,678.19,939.53,508.86,
464.32,1105.53,972.31,703.50,444.53,361.20,393.37,437.35,798.65,678.12,939.74,508.49,
464.74,1105.34,971.73,703.30,443.50,360.77,392.32,436.29,798.45,677.16,938.67,507.10,
465.16,1105.60,971.94,702.58,442.51,360.07,391.49,435.16,797.47,675.44,937.46,506.58,
465.59,1103.67,970.99,701.26,441.41,359.26,390.35,434.54,796.61,674.12,936.78,506.39,
466.01,1100.41,970.19,698.53,440.42,358.58,389.39,433.85,795.19,672.70,935.15,505.42,
466.43,1099.27,967.77,697.22,439.62,358.00,389.42,432.82,795.03,671.63,933.87,504.72,
466.85,1099.90,967.74,695.69,438.97,358.66,388.99,433.01,795.42,671.97,935.31,504.28,
467.27,1097.12,966.79,696.22,439.05,358.13,387.62,431.85,794.82,671.69,935.39,504.10,
467.69,1095.33,964.67,696.23,437.90,357.19,386.81,430.78,794.17,671.09,934.59,503.46,
468.11,1097.89,965.50,696.25,437.09,356.81,387.21,430.87,794.72,671.36,935.57,502.47,
468.53,1099.64,967.40,697.17,437.02,356.99,387.82,431.02,795.45,671.01,935.36,503.14,
468.95,1100.55,966.72,697.84,437.40,357.25,387.65,431.03,796.00,671.36,935.35,502.97,
469.38,1101.38,967.43,696.53,437.40,356.78,387.20,431.26,796.55,671.37,936.01,503.24,
469.80,1103.08,968.75,698.30,437.98,357.74,388.37,432.46,798.41,673.18,938.37,503.86,
470.22,1105.56,970.67,700.39,438.76,359.51,388.64,432.99,799.97,674.67,941.15,504.62,
470.64,1107.13,971.86,701.32,439.50,358.98,388.10,433.06,801.29,674.48,941.80,504.99,
471.06,1109.13,973.00,701.29,439.34,359.17,388.32,433.84,803.45,674.89,944.26,506.58,
471.48,1108.62,973.95,700.39,439.36,359.07,388.79,435.14,803.92,674.89,946.34,506.84,
471.90,1110.29,975.22,700.46,439.56,359.61,389.34,434.51,804.80,675.35,946.50,507.09,
472.32,1114.67,976.48,701.00,439.71,360.41,390.00,434.83,807.23,676.88,949.70,507.18,
472.74,1115.86,978.42,702.33,440.47,359.49,389.76,435.93,808.13,679.32,952.08,507.98,
473.16,1116.50,978.94,705.06,440.89,358.85,389.23,435.50,808.85,679.61,952.42,507.67,
473.58,1119.54,982.03,706.39,440.79,358.84,389.61,436.08,810.30,680.49,952.99,507.19,
474.01,1125.48,986.47,709.42,441.47,359.18,390.82,436.52,813.11,681.30,956.28,508.90,
474.43,1128.32,988.17,709.82,441.86,359.45,390.11,436.83,814.77,682.57,958.33,510.63,
474.85,1127.80,990.23,708.86,441.93,358.86,390.38,436.35,815.56,683.41,959.70,510.71,
475.27,1128.79,991.48,708.86,442.87,359.92,391.67,436.56,817.59,683.76,962.55,511.03,
475.69,1130.82,993.21,709.58,443.44,361.35,392.64,437.56,819.43,685.52,965.79,511.58,
476.11,1129.08,993.54,710.93,444.58,360.55,391.55,437.30,819.02,685.00,965.92,511.34,
476.53,1130.21,993.45,711.41,443.86,360.14,391.17,437.90,820.03,686.00,966.17,511.90,
476.95,1134.39,998.87,713.04,445.61,360.99,393.49,440.10,823.97,687.93,971.35,513.02,
477.37,1135.84,1001.93,716.16,445.57,361.36,395.01,440.05,825.05,688.54,972.07,514.08,
477.79,1140.10,1003.08,717.27,446.70,361.75,395.83,440.30,827.48,690.80,974.01,514.69,
478.21,1144.75,1005.26,720.72,448.15,362.09,396.79,442.25,830.20,694.17,978.19,516.68,
478.63,1145.35,1005.78,721.44,448.91,361.94,398.56,442.66,830.63,695.58,979.05,517.13,
479.05,1146.46,1007.71,723.62,449.09,364.07,398.67,443.35,831.94,695.80,979.72,517.24,
479.47,1151.77,1010.98,725.23,450.82,364.88,399.29,444.01,834.39,697.10,982.34,518.07,
479.89,1153.85,1011.77,724.45,450.28,364.68,398.53,444.32,835.13,697.08,983.88,519.22,
480.31,1150.22,1012.03,721.57,448.87,363.77,398.06,444.83,833.39,696.07,983.72,517.79,
480.74,1147.72,1012.42,720.28,448.81,363.50,398.29,443.69,832.79,694.85,982.75,517.34,
481.16,1150.95,1011.17,718.46,448.50,363.67,398.35,444.41,833.69,696.05,984.14,516.61,
481.58,1143.96,1005.15,716.85,446.91,360.56,395.71,442.81,829.96,694.37,980.18,514.00,
482.00,1138.58,1000.06,715.15,445.09,358.47,393.19,440.43,826.82,692.24,975.54,510.77,
482.42,1135.81,996.98,712.13,442.56,356.60,391.13,438.07,823.45,688.39,971.81,507.12,
482.84,1131.35,992.60,710.39,439.57,353.93,389.34,434.69,818.97,683.65,967.30,504.79,
483.26,1123.18,985.19,703.39,435.18,351.15,385.56,430.66,812.60,678.58,959.83,501.29,
483.68,1114.61,980.87,698.13,432.11,349.06,383.04,427.56,806.79,674.33,953.43,498.61,
484.10,1106.84,972.64,692.92,429.06,346.46,380.92,424.32,801.41,669.58,946.56,494.52,
484.52,1098.41,964.99,685.00,425.11,345.42,377.59,421.09,795.94,664.71,940.87,490.17,
484.94,1089.80,958.20,681.81,423.56,343.10,373.35,418.62,791.60,660.18,935.84,486.61,
485.36,1086.65,952.06,678.47,420.87,341.26,371.23,416.46,788.42,656.40,932.57,485.22,
485.78,1078.67,945.86,673.98,417.01,339.02,369.73,414.99,783.25,651.91,928.93,481.94,
486.20,1075.20,941.72,672.92,414.81,337.75,369.28,412.60,781.33,649.14,924.94,480.82,
486.62,1076.99,941.07,672.19,414.98,337.39,369.80,412.39,781.81,649.78,924.40,481.09,
487.04,1076.21,940.98,672.77,415.14,336.76,370.00,412.35,781.61,650.66,925.57,482.19,
487.46,1074.95,939.88,673.10,415.62,336.18,370.41,411.90,781.38,650.22,925.93,481.48,
487.88,1079.95,942.99,674.69,415.90,338.65,370.56,412.72,783.65,651.36,927.88,482.13,
488.30,1084.81,947.38,677.40,417.34,339.26,372.40,413.97,786.74,651.94,931.28,483.99,
488.72,1087.57,951.34,678.14,417.50,340.57,372.47,415.06,789.41,654.49,934.08,486.18,
489.14,1091.23,956.28,676.99,419.50,341.31,374.21,418.00,792.02,656.88,939.18,488.10,
489.56,1096.10,961.16,680.35,421.97,343.38,376.17,419.90,796.07,659.81,943.26,490.19,
489.98,1102.34,963.23,680.84,423.21,344.77,377.47,422.64,800.86,663.64,948.67,491.63,
490.40,1101.78,966.37,683.46,425.32,344.57,377.47,423.99,803.73,666.06,952.19,492.83,
490.82,1107.12,971.38,689.67,427.11,345.41,378.77,426.16,806.83,669.58,956.22,494.79,
491.24,1113.91,977.10,693.20,428.50,346.41,380.42,427.36,810.45,671.54,960.18,495.77,
491.66,1116.15,981.48,695.40,428.92,345.99,380.99,427.21,813.33,672.58,961.51,497.02,
492.08,1122.51,987.64,698.42,431.16,347.30,382.64,428.30,817.05,675.87,965.10,499.55,
492.50,1125.60,993.33,699.28,433.22,348.11,383.57,429.38,819.85,678.58,969.18,501.84,
492.92,1125.05,992.24,699.75,433.75,347.96,384.42,429.33,820.66,679.02,970.55,501.49,
493.34,1126.59,992.35,698.49,433.67,349.63,384.05,430.02,821.77,679.45,971.20,501.18,
493.76,1128.80,994.93,702.12,435.16,350.68,383.27,430.53,823.45,680.13,973.33,501.90,
494.18,1131.55,995.09,703.98,434.53,350.45,382.53,430.28,824.21,680.01,975.18,503.34,
494.60,1130.92,994.05,702.91,432.84,349.52,382.00,430.52,822.57,678.74,976.07,502.24,
495.02,1129.18,994.08,704.92,432.01,348.97,382.65,428.52,823.18,677.43,975.89,502.65,
495.44,1132.69,993.77,707.40,431.89,349.43,383.19,428.79,824.39,679.07,976.70,502.90,
495.86,1129.49,992.87,707.19,431.22,347.58,382.71,427.73,824.61,678.86,976.37,502.84,
496.28,1128.61,991.18,707.76,431.72,347.47,383.00,427.26,823.84,679.42,976.42,501.61,
496.70,1131.10,993.75,709.71,431.50,349.60,382.87,427.22,824.10,679.16,977.40,501.35,
497.12,1132.01,994.64,709.01,430.97,348.86,382.13,426.30,823.42,676.52,976.54,501.21,
497.54,1129.21,994.18,707.02,429.19,347.87,380.36,425.50,822.00,675.31,974.34,501.57,
497.95,1125.74,992.75,703.05,427.74,347.25,380.69,425.60,818.93,674.67,973.50,500.65,
498.37,1121.52,989.19,699.69,426.10,346.74,379.34,424.16,815.91,671.75,970.17,498.67,
498.79,1118.19,983.54,694.51,423.09,346.48,377.24,422.90,812.52,669.75,967.10,495.83,
499.21,1112.45,980.06,692.87,422.86,344.51,374.23,421.90,809.44,666.82,964.62,493.31,
499.63,1110.85,974.35,692.50,421.23,342.98,372.97,420.65,806.51,665.01,961.27,490.83,
500.05,1104.51,970.07,690.13,418.01,340.29,370.84,418.58,802.03,659.96,955.94,487.14,
500.47,1101.89,969.66,687.73,415.87,338.55,370.08,416.25,799.82,657.72,951.62,485.97,
500.89,1103.42,970.18,686.28,416.39,338.03,369.83,415.25,799.46,657.89,949.93,486.23,
501.31,1103.39,970.50,684.39,416.55,336.93,370.05,415.23,798.83,658.04,948.66,486.94,
501.73,1099.49,967.57,682.79,415.77,336.16,369.61,414.65,797.90,657.19,947.20,485.47,
502.15,1100.03,967.49,681.25,415.81,338.21,369.03,414.51,797.45,657.12,947.26,484.49,
502.57,1100.98,968.33,682.77,416.74,337.33,368.10,414.34,797.91,655.87,947.33,484.35,
502.99,1103.11,967.19,682.55,416.36,336.16,367.95,414.90,798.38,655.69,948.37,485.97,
503.41,1103.47,968.43,683.15,415.97,335.78,368.37,416.15,799.00,656.54,950.51,485.85,
503.83,1104.88,968.52,685.75,417.15,336.24,369.25,415.54,800.40,656.50,950.93,486.77,
504.25,1108.41,968.35,686.09,416.99,336.47,369.35,415.39,801.45,657.83,952.53,487.02,
504.67,1107.07,967.41,687.04,417.57,335.25,369.02,414.76,802.07,659.42,953.17,488.10,
505.08,1108.45,968.94,690.60,419.42,335.54,370.76,416.28,803.96,661.31,955.86,488.31,
505.50,1112.10,970.15,691.43,419.28,336.39,371.45,416.17,805.23,662.25,956.33,488.53,
505.92,1113.98,973.06,692.60,418.81,336.21,371.44,415.90,806.15,661.82,956.82,489.44,
506.34,1116.87,976.88,693.16,419.29,336.90,371.72,417.25,809.02,664.79,959.72,492.18,
506.76,1117.18,980.48,692.58,420.71,337.85,373.46,419.19,811.22,667.10,962.93,493.28,
507.18,1117.30,980.23,693.03,420.91,338.47,374.00,419.74,812.00,667.90,964.82,493.63,
507.60,1118.10,979.76,691.40,420.04,339.87,373.70,420.87,813.58,669.06,967.42,493.05,
508.02,1118.34,981.53,691.65,421.87,340.02,373.39,421.70,814.68,669.08,969.58,493.26,
508.44,1121.75,980.99,694.84,421.77,340.13,373.59,422.10,815.73,670.50,971.55,493.81,
508.86,1122.51,981.83,694.51,420.24,339.66,373.34,422.22,815.38,669.41,972.08,492.89,
509.28,1121.17,982.59,695.20,419.53,339.35,373.83,421.01,815.80,668.81,971.37,492.61,
509.70,1121.78,983.96,695.08,419.93,339.44,374.31,420.59,816.55,669.63,971.73,493.30,
510.11,1119.50,983.54,693.07,418.82,338.27,374.49,419.81,815.64,669.59,970.80,492.93,
510.53,1117.77,982.61,692.05,418.91,338.05,375.08,419.91,815.91,669.30,970.99,492.47,
510.95,1118.63,983.73,690.88,419.07,339.10,374.83,419.91,815.77,668.34,971.71,491.53,
511.37,1117.56,983.66,690.00,418.83,338.29,373.19,418.83,814.85,666.84,970.06,490.49,
511.79,1116.34,982.50,689.47,417.23,338.15,371.10,417.74,814.19,665.31,969.66,490.57,
512.21,1114.48,982.89,687.30,416.95,338.03,371.27,418.83,813.28,664.80,970.78,490.42,
512.63,1110.59,979.75,687.17,415.87,337.23,370.88,416.39,810.79,662.10,967.90,488.85,
513.05,1108.21,974.39,683.94,412.68,334.88,368.60,413.89,806.69,659.39,963.50,486.16,
513.47,1100.47,967.93,681.91,411.59,331.89,366.59,411.94,803.29,656.27,959.38,484.31,
513.88,1094.61,961.04,678.42,409.69,328.84,364.87,408.81,798.46,652.41,953.83,481.22,
514.30,1088.82,954.44,675.07,405.79,326.04,361.94,405.08,792.12,647.31,945.24,477.57,
514.72,1081.83,951.45,670.40,402.88,323.44,359.60,401.45,787.06,641.72,937.74,474.48,
515.14,1075.81,947.21,665.96,400.51,321.66,357.40,398.89,783.24,638.48,932.31,473.25,
515.56,1069.87,944.28,659.80,398.49,320.13,355.96,397.22,779.42,636.64,927.99,471.42,
515.98,1064.87,938.13,655.53,396.41,318.66,353.62,394.77,775.89,633.68,923.02,467.97,
516.40,1062.56,934.10,651.11,395.66,319.50,351.62,394.38,774.07,631.66,921.07,465.76,
516.82,1059.63,932.21,650.77,396.11,317.63,349.76,393.16,772.28,629.35,919.10,464.07,
517.23,1059.75,928.67,650.92,394.90,316.74,348.11,393.04,771.23,629.39,917.90,463.04,
517.65,1059.05,928.44,651.55,393.32,316.45,347.79,393.32,770.22,627.86,917.81,461.98,
518.07,1059.01,930.29,653.72,393.47,316.35,349.00,392.53,771.36,628.20,917.53,462.89,
518.49,1060.07,929.72,653.60,393.29,315.68,349.59,391.97,771.69,629.49,917.86,462.98,
518.91,1062.22,932.42,653.15,394.69,315.60,350.04,392.42,774.43,631.58,919.93,464.51,
519.33,1064.77,933.57,655.97,397.20,316.96,352.13,394.72,776.90,633.73,923.69,465.27,
519.75,1068.67,938.24,655.24,397.99,319.61,352.98,395.13,779.19,635.98,926.60,465.88,
520.17,1073.60,943.99,659.91,399.54,320.78,353.09,396.87,781.88,637.55,929.46,467.02,
520.58,1081.05,950.01,663.70,401.60,323.39,354.52,398.72,787.83,641.02,936.55,470.58,
521.00,1086.57,955.43,666.52,404.23,325.35,356.60,402.69,791.69,645.31,943.47,473.66,
521.42,1090.62,959.51,671.39,406.08,327.38,358.51,403.37,794.95,648.18,947.52,475.31,
521.84,1099.86,962.38,674.98,407.98,329.72,360.41,406.04,799.46,651.88,953.83,477.11,
