Date,2016/05/27,2016/05/27,2016/05/27,2016/05/27,2016/05/27,2016/05/27,2016/05/27,2016/05/27,2016/05/27,
Time,16:00:00,16:05:00,16:10:00,16:15:00,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),100,100,100,100,100,100,100,100,100,
Sensor Temp.(deg),25.3,25.2,25.3,25.2,25.3,25.2,25.3,25.2,25.2,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
916.85,468.42,461.74,446.46,440.73,437.86,432.13,428.79,415.42,406.35,
917.25,471.70,462.16,452.62,444.99,441.18,440.70,431.16,420.67,411.61,
917.64,475.20,467.58,456.62,449.94,444.22,445.65,435.17,424.68,415.62,
918.04,480.47,475.71,462.38,457.62,450.00,449.52,437.62,429.52,418.09,
918.44,486.07,481.78,467.02,458.45,455.12,453.22,439.89,433.70,423.23,
918.84,493.33,486.66,471.90,462.38,457.62,458.09,443.33,437.14,424.28,
919.24,502.96,490.10,478.19,468.66,462.95,461.04,449.61,442.47,426.75,
919.64,506.11,493.24,484.19,473.70,471.80,462.27,454.64,442.73,430.81,
920.03,508.00,496.08,487.97,476.52,474.13,464.12,457.44,444.08,435.02,
920.43,511.31,496.04,491.26,478.85,477.42,469.30,461.66,447.34,436.84,
920.83,515.33,500.05,491.93,480.94,479.03,469.96,464.23,450.38,436.05,
921.23,513.71,502.72,494.12,485.51,481.21,471.66,463.05,452.06,436.29,
921.63,513.22,503.17,493.61,483.08,480.69,474.00,460.60,453.91,439.08,
922.02,513.51,504.43,491.04,485.78,476.22,474.79,462.83,453.27,434.62,
922.42,514.07,503.55,492.55,484.42,473.90,473.90,462.90,455.25,436.12,
922.82,510.66,500.61,492.95,482.90,470.93,469.50,461.84,450.35,436.00,
923.22,508.29,499.19,491.04,480.50,467.09,465.65,458.95,450.32,433.56,
923.62,507.33,495.83,486.71,475.69,464.18,461.78,458.42,447.39,430.61,
924.01,504.74,492.74,483.15,469.71,461.56,457.24,453.40,443.81,426.53,
924.41,498.22,486.70,478.06,466.06,456.46,452.62,451.66,436.78,419.98,
924.81,492.93,477.57,471.81,460.77,453.57,445.89,445.89,431.01,415.17,
925.21,482.42,471.38,460.82,454.58,446.90,439.70,439.70,422.89,409.93,
925.60,472.44,460.43,454.19,446.03,438.35,436.43,431.15,417.22,403.78,
926.00,460.29,451.65,443.01,436.77,427.65,427.65,420.93,409.41,395.01,
926.40,448.63,444.31,432.32,428.96,416.96,418.40,409.29,398.73,383.86,
926.80,437.21,433.85,421.37,413.69,406.49,406.49,393.53,387.30,375.78,
927.19,424.83,421.95,408.51,399.39,391.70,395.06,381.62,375.38,361.46,
927.59,413.51,406.79,398.15,387.10,377.49,380.38,370.29,363.57,346.76,
927.99,396.42,389.68,384.87,371.40,368.03,362.26,356.97,346.86,334.36,
928.39,376.53,372.68,366.89,354.84,352.91,345.68,340.86,330.25,320.61,
928.78,357.87,352.08,349.18,337.59,335.18,330.35,326.96,315.37,304.27,
929.18,339.90,335.06,330.71,318.14,318.62,312.34,308.95,298.32,286.71,
929.58,316.83,316.83,311.98,301.32,300.84,293.09,289.21,280.49,268.38,
929.98,297.46,295.03,293.58,280.96,282.41,276.11,268.83,263.00,254.27,
930.37,278.98,279.47,272.18,264.89,261.49,258.57,252.25,246.42,234.75,
930.77,261.61,261.61,256.25,246.99,243.58,243.58,235.30,233.35,219.22,
931.17,241.18,242.65,239.72,228.98,225.56,225.56,218.72,215.31,204.08,
931.56,226.14,227.12,223.69,215.37,208.52,209.99,202.64,201.66,190.90,
931.96,212.72,214.68,208.79,200.93,196.01,194.54,192.58,188.15,177.35,
932.36,201.29,202.28,195.87,186.00,183.53,181.56,178.60,176.13,164.78,
932.75,188.22,189.71,183.76,175.84,173.36,170.89,171.38,165.93,153.55,
933.15,180.11,176.13,173.14,166.67,166.67,160.70,163.19,153.74,144.78,
933.55,169.02,168.52,159.02,159.02,160.02,152.52,156.02,144.52,137.02,
933.94,159.81,157.30,150.77,151.77,151.77,150.27,148.76,139.71,132.17,
934.34,153.99,152.47,143.89,145.41,144.90,144.40,142.38,132.78,127.23,
934.74,150.78,151.80,140.63,143.67,141.13,142.66,136.06,130.98,122.35,
935.13,150.17,150.68,139.44,138.93,138.93,139.95,131.27,129.23,123.61,
935.53,152.54,152.03,140.22,138.68,137.14,140.73,130.97,128.92,121.21,
935.93,158.69,153.52,143.70,139.56,138.53,142.15,133.88,131.81,120.96,
936.32,161.93,154.12,149.43,142.67,145.79,142.15,138.50,132.25,126.52,
936.72,163.67,158.95,152.13,146.36,148.98,144.26,141.63,133.77,132.72,
937.12,169.20,163.38,158.62,151.22,154.92,151.22,149.63,139.59,138.00,
937.51,176.93,172.13,164.14,156.68,161.47,156.68,154.55,146.02,142.29,
937.91,179.79,176.57,170.67,163.69,167.45,161.01,158.32,150.81,147.05,
938.31,185.40,179.99,176.21,168.10,173.51,168.10,159.99,156.21,154.59,
938.70,190.66,188.48,179.76,174.86,175.95,173.22,166.69,160.69,155.25,
939.10,197.66,192.17,187.77,181.19,180.64,181.19,169.11,169.11,161.42,
939.49,199.59,195.17,194.06,184.11,182.45,182.45,173.05,169.73,166.97,
939.89,204.79,200.89,199.78,188.65,185.31,185.31,174.74,174.18,170.84,
940.29,209.53,206.17,203.37,190.48,188.24,187.12,179.28,177.03,174.23,
940.68,213.58,208.51,205.69,190.48,191.60,188.79,180.90,179.21,177.52,
941.08,214.73,206.80,206.80,193.20,193.77,189.24,184.14,179.04,176.77,
941.47,216.48,204.52,205.66,195.40,199.39,189.14,187.43,178.31,177.74,
941.87,212.03,205.73,200.57,196.56,200.00,188.54,188.54,177.08,178.22,
942.27,209.49,200.28,199.13,193.95,198.55,191.65,188.19,177.83,178.41,
942.66,206.68,197.44,196.86,192.82,196.28,191.09,185.89,176.08,176.08,
943.06,203.91,196.96,194.07,194.07,192.91,189.43,180.74,175.53,172.05,
943.45,200.32,195.09,191.03,186.38,190.45,185.22,174.77,173.61,171.87,
943.85,200.07,192.51,189.02,184.95,186.11,183.21,173.32,171.57,167.50,
944.24,202.63,190.99,189.24,182.84,182.84,182.25,175.27,171.77,164.78,
944.64,200.33,187.52,189.27,182.28,185.77,175.87,174.71,167.72,164.81,
945.04,197.27,186.80,186.80,180.40,184.47,173.99,173.41,165.27,165.85,
945.43,197.11,184.32,187.22,180.83,184.90,175.59,177.34,165.71,165.71,
945.83,199.24,187.04,187.04,181.23,184.72,175.43,176.59,166.71,163.81,
946.22,195.42,187.30,186.72,184.40,186.72,175.12,176.28,167.58,163.52,
946.62,195.55,189.19,188.61,185.72,189.19,178.19,174.14,167.78,166.05,
947.01,197.46,195.15,187.06,189.95,186.49,181.29,178.40,169.74,163.97,
947.41,201.05,196.45,192.41,192.99,186.08,186.08,179.16,176.28,168.22,
947.80,201.47,196.88,195.73,194.58,185.40,184.82,179.08,175.07,170.47,
948.20,203.74,203.17,199.16,198.59,186.57,185.43,177.99,177.99,171.69,
948.59,208.26,208.26,200.84,197.42,188.29,186.00,178.02,179.16,173.45,
948.99,212.54,210.27,202.88,197.76,189.24,186.40,180.15,180.71,174.46,
949.38,216.91,211.81,204.45,201.62,191.42,188.59,184.06,180.66,175.00,
949.78,221.38,211.78,205.56,203.87,199.35,190.32,188.62,179.59,177.33,
950.17,221.85,215.09,202.14,206.08,201.58,191.44,190.88,180.18,179.62,
950.57,221.84,211.73,203.87,206.67,201.62,198.81,194.32,182.53,182.53,
950.96,222.29,214.45,203.81,208.29,201.57,199.89,195.97,184.22,184.78,
951.36,223.87,219.97,206.57,212.71,204.33,202.10,194.84,187.03,184.79,
951.75,224.84,222.06,208.14,208.14,205.92,203.69,193.12,189.22,189.22,
952.15,229.80,223.13,211.48,210.92,204.82,205.37,194.83,190.39,187.61,
952.54,235.42,224.34,216.03,211.04,207.17,207.17,201.07,194.98,187.23,
952.94,236.60,223.88,220.01,213.38,213.38,204.54,202.88,195.14,189.61,
953.33,236.01,226.09,218.92,212.85,215.06,204.58,203.48,194.11,193.00,
953.73,237.67,225.01,221.71,214.01,217.86,208.51,209.61,196.95,194.20,
954.12,240.87,227.70,224.41,216.18,220.57,210.15,210.15,200.27,195.33,
954.51,240.81,228.77,226.58,222.75,223.30,212.35,214.54,203.05,197.03,
954.91,244.03,229.84,228.75,224.38,227.66,216.74,214.01,204.73,203.64,
955.30,243.56,234.30,230.48,228.85,228.30,220.13,217.40,207.60,202.15,
955.70,246.89,235.47,236.56,231.66,229.49,225.68,218.61,214.26,206.11,
956.09,246.83,238.69,239.23,232.72,227.84,225.13,219.70,214.82,208.85,
956.49,251.09,242.97,244.60,235.94,227.82,227.28,219.16,219.16,211.05,
956.88,254.82,248.34,247.26,235.38,231.60,228.37,220.81,221.35,212.71,
957.27,259.00,249.30,248.76,235.84,232.61,230.46,222.92,224.00,214.30,
957.67,262.67,253.00,251.92,242.25,235.81,234.20,228.83,226.68,214.86,
958.06,266.82,254.50,254.50,244.32,243.78,237.35,233.60,228.24,218.06,
958.46,267.32,259.30,251.28,248.60,248.07,240.05,237.91,230.43,222.94,
958.85,268.94,258.81,256.14,252.94,249.20,248.67,242.80,234.79,227.86,
959.24,273.46,262.80,259.60,256.40,252.14,252.67,245.21,239.34,230.81,
959.64,277.28,270.90,263.98,263.45,255.46,257.06,244.82,243.22,233.64,
960.03,281.33,276.55,268.04,265.91,259.53,261.12,246.23,246.76,239.85,
960.42,286.54,281.22,272.72,269.00,261.55,264.74,250.39,250.39,239.76,
960.82,293.41,287.03,280.65,273.21,264.70,267.89,257.79,257.26,240.78,
961.21,298.98,289.95,285.70,276.14,273.49,268.71,262.33,258.09,245.87,
961.61,300.91,295.07,289.23,280.74,277.03,270.66,266.94,260.57,251.02,
962.00,305.96,297.48,294.83,285.28,282.63,275.74,275.21,264.60,255.06,
962.39,313.35,305.40,300.10,289.49,290.55,281.54,279.95,270.41,259.80,
962.79,315.59,310.29,304.45,298.62,296.50,285.89,285.89,275.28,264.14,
963.18,319.64,316.99,311.15,304.25,304.25,292.03,289.91,280.88,272.39,
963.57,325.79,325.79,315.69,311.44,309.84,297.09,297.09,286.46,275.30,
963.97,333.98,331.85,324.94,318.02,314.83,306.32,302.07,296.75,282.39,
964.36,338.73,337.13,333.41,323.84,318.52,310.01,306.29,301.50,288.74,
964.75,348.12,346.53,341.22,330.05,323.15,316.24,311.45,309.33,295.51,
965.15,356.82,357.35,348.85,335.58,330.27,322.84,319.12,316.46,301.07,
965.54,366.78,364.13,356.16,340.77,337.59,330.69,326.97,324.85,308.39,
965.93,375.10,371.91,363.42,348.57,345.39,337.96,337.96,331.59,315.14,
966.32,384.88,378.51,372.15,355.72,358.37,346.18,347.77,337.69,324.44,
966.72,392.60,386.77,375.65,363.99,367.70,354.98,357.10,343.86,333.79,
967.11,399.29,390.82,383.40,373.87,372.81,366.46,365.93,353.22,343.16,
967.50,408.19,400.25,390.72,381.72,379.60,375.37,372.19,361.60,349.42,
967.90,415.75,412.58,399.34,392.45,388.74,384.51,377.62,370.74,355.91,
968.29,423.11,419.93,406.69,398.22,395.04,392.39,381.27,377.57,366.44,
968.68,432.78,428.02,413.71,404.18,397.82,399.41,388.82,383.52,369.75,
969.07,445.15,432.96,423.95,409.64,403.81,405.93,397.46,392.69,373.61,
969.47,450.45,435.61,430.31,417.06,411.77,408.59,402.23,394.28,381.03,
969.86,452.42,439.69,432.80,421.13,414.77,411.05,406.81,396.20,387.18,
970.25,456.61,441.75,436.97,424.76,418.39,416.26,412.55,399.27,389.71,
970.64,458.24,445.48,439.10,427.41,422.09,417.84,413.05,401.36,391.26,
971.04,455.65,445.54,439.15,431.70,425.31,417.33,413.60,400.83,391.78,
971.43,455.38,443.65,439.39,431.92,426.59,417.52,411.12,398.33,391.93,
971.82,454.00,444.92,435.30,433.70,426.22,416.61,411.80,396.85,387.77,
972.21,451.74,441.04,436.22,431.94,424.44,418.56,409.46,399.82,388.58,
972.61,446.28,439.85,435.02,430.73,420.00,414.10,406.59,398.01,387.82,
973.00,445.58,439.67,434.83,427.85,416.56,412.26,402.58,397.21,385.38,
973.39,445.30,439.92,433.45,423.76,415.69,409.76,399.53,395.22,385.53,
973.78,445.60,438.05,432.12,421.33,413.24,409.46,397.59,393.81,383.03,
974.17,448.01,435.58,432.34,420.99,412.34,406.94,399.91,393.43,378.84,
974.57,448.87,432.10,432.10,419.66,416.96,405.60,400.19,389.92,378.02,
974.96,446.02,433.03,425.46,419.50,417.34,404.35,400.01,388.11,379.45,
975.35,443.63,429.00,426.29,418.71,414.92,409.50,400.29,388.92,380.25,
975.74,445.44,430.26,425.93,419.42,412.92,409.67,400.46,389.62,378.24,
976.13,446.42,433.40,426.89,423.09,414.96,411.16,398.68,390.55,379.70,
976.53,448.95,435.92,427.23,421.80,416.37,412.57,397.37,392.49,383.80,
976.92,453.78,439.65,429.33,423.35,414.11,416.29,401.07,395.09,382.05,
977.31,461.17,442.68,436.15,425.28,417.12,419.84,405.16,402.44,386.12,
977.70,464.05,443.93,440.12,428.69,422.16,420.53,408.56,402.58,390.61,
978.09,466.35,450.02,442.95,432.61,424.45,422.82,411.93,404.86,395.06,
978.48,469.32,452.44,447.54,436.11,426.85,426.85,418.14,407.80,398.00,
978.87,475.18,458.29,451.75,440.31,432.68,431.59,421.24,414.15,401.07,
979.27,475.63,461.99,455.45,447.81,437.99,436.36,425.99,417.27,404.72,
979.66,478.79,464.05,457.50,452.04,443.85,440.03,427.47,420.37,409.46,
980.05,478.97,470.77,457.10,456.55,447.80,444.52,433.04,424.84,412.81,
980.44,481.76,474.08,461.48,460.93,450.52,451.61,435.72,433.53,418.18,
980.83,485.10,476.86,466.97,465.32,453.23,452.13,441.15,435.10,421.92,
981.22,491.01,483.29,472.27,470.07,454.08,455.19,443.61,440.86,424.88,
981.61,496.83,489.10,476.38,471.96,459.81,458.70,447.09,445.99,429.96,
982.00,503.40,493.97,483.44,475.12,463.48,464.03,451.84,449.06,433.54,
982.39,508.89,495.54,489.42,481.08,468.29,468.29,458.83,453.83,435.47,
982.79,514.47,498.87,494.97,484.93,477.13,471.00,464.87,454.83,440.90,
983.18,514.58,502.85,493.91,490.00,482.74,474.91,470.44,458.15,446.42,
983.57,518.46,502.78,499.42,493.26,484.86,482.06,476.47,463.03,451.27,
983.96,522.56,507.42,501.25,496.20,486.67,485.55,478.82,466.49,452.47,
984.35,527.07,513.04,505.18,502.93,491.15,490.58,478.80,470.38,456.34,
984.74,529.75,516.83,506.72,502.78,494.36,493.80,479.19,472.45,462.34,
985.13,536.34,521.72,508.79,505.42,494.74,496.42,482.93,476.75,461.00,
985.52,544.57,524.32,517.00,508.00,496.19,499.56,489.44,482.12,464.68,
985.91,546.87,524.36,521.55,510.86,502.98,499.61,492.29,482.16,467.54,
986.30,548.79,526.86,522.92,512.24,503.81,498.75,493.69,483.56,468.38,
986.69,550.70,531.03,524.29,514.17,505.74,501.81,497.31,485.51,470.34,
987.08,554.51,535.97,527.54,515.75,510.69,505.07,497.77,487.66,473.05,
987.47,551.49,536.89,528.47,523.41,514.99,506.00,500.39,487.47,473.99,
987.86,552.59,538.01,527.35,523.42,518.37,508.27,498.74,488.64,476.30,
988.25,552.78,544.37,525.31,526.99,518.02,509.05,503.44,488.87,477.66,
988.64,554.86,542.53,528.51,529.07,519.55,513.94,503.85,494.89,480.88,
989.03,552.74,543.78,530.90,530.34,519.14,510.18,504.58,495.06,481.62,
989.42,553.95,547.80,532.69,531.57,518.70,511.99,503.03,498.56,481.77,
989.81,557.43,550.72,534.51,530.59,519.97,512.70,503.76,498.72,484.75,
990.20,559.83,551.46,535.83,530.80,521.87,514.06,504.57,499.55,484.48,
990.59,563.69,551.44,540.30,533.61,524.14,513.56,508.55,500.19,484.04,
990.98,565.65,551.77,542.89,535.68,529.57,514.03,513.47,496.82,486.83,
991.37,563.92,552.88,539.07,536.86,532.44,514.21,514.21,496.54,488.81,
991.76,562.18,549.55,541.86,538.57,531.98,518.26,516.61,498.49,490.26,
992.15,563.04,552.69,543.97,539.06,531.97,519.98,517.26,498.18,492.18,
992.54,563.46,555.35,545.09,544.55,533.75,522.94,516.46,499.17,493.77,
992.93,566.32,556.17,546.02,542.28,534.80,524.65,515.03,500.61,497.94,
993.32,569.83,558.75,547.14,541.34,530.26,526.57,515.49,503.35,494.38,
993.71,575.19,560.10,551.78,541.38,530.46,527.86,520.06,507.58,496.14,
994.10,576.22,558.82,554.73,543.98,534.26,527.10,519.93,507.65,496.39,
994.49,573.92,559.85,554.82,543.26,533.72,525.68,520.15,507.58,497.53,
994.87,575.71,561.42,555.01,544.66,533.81,528.39,522.97,508.18,497.34,
995.26,577.66,564.15,555.94,544.84,535.68,528.44,523.13,508.17,498.03,
995.65,574.93,563.13,556.05,548.49,537.64,529.14,524.42,509.32,497.99,
996.04,576.81,562.05,555.60,547.76,538.54,529.78,524.24,509.49,498.42,
996.43,574.70,565.25,552.20,548.60,535.99,529.69,525.19,509.89,498.64,
996.82,573.62,561.76,553.86,548.59,534.53,532.78,524.43,513.89,499.83,
997.21,571.99,562.13,554.41,548.83,532.11,530.83,523.54,513.67,501.67,
997.60,573.77,564.56,554.51,549.06,529.38,531.89,521.42,513.88,500.90,
997.99,574.97,565.14,553.67,546.30,529.51,531.15,519.27,514.36,501.25,
998.38,574.85,562.81,554.79,543.96,528.71,531.52,517.88,513.87,498.23,
998.76,575.22,560.66,553.96,543.73,527.58,528.76,519.71,513.02,494.90,
999.15,574.25,558.36,553.32,542.47,530.07,526.97,519.61,509.93,494.43,
999.54,569.15,556.91,547.34,541.61,530.52,525.93,519.04,507.57,493.41,
999.93,566.38,552.75,546.32,538.75,528.90,525.87,519.06,506.56,492.56,
1000.32,565.63,553.21,543.42,537.40,526.86,524.98,517.08,505.41,490.74,
1000.71,563.72,552.46,543.08,538.20,525.44,524.31,514.55,503.29,489.03,
1001.09,561.44,549.80,540.79,534.40,523.14,522.76,510.37,502.86,489.71,
1001.48,560.23,548.54,538.73,531.94,519.49,520.62,510.06,501.38,485.54,
1001.87,560.14,547.97,538.84,529.34,517.17,520.59,508.80,502.72,484.46,
1002.26,558.05,544.59,538.43,526.90,518.82,516.90,507.28,498.82,481.51,
1002.65,556.54,544.06,535.47,524.15,517.52,513.22,504.25,496.44,480.44,
1003.03,555.25,543.33,533.39,520.28,516.30,511.53,504.78,493.65,476.56,
1003.42,553.62,542.66,532.11,517.90,515.06,509.38,502.48,492.33,474.88,
1003.81,549.44,541.13,529.91,519.10,515.36,507.88,502.90,489.60,473.39,
1004.20,548.10,538.73,527.65,517.42,514.43,504.63,500.37,487.58,473.09,
1004.59,544.92,540.10,523.47,516.47,512.53,504.21,500.71,486.27,473.57,
1004.97,544.59,536.04,523.44,515.33,511.28,507.23,500.03,489.23,475.28,
1005.36,542.67,535.73,524.15,514.43,509.80,503.32,496.37,488.04,475.53,
1005.75,542.62,537.86,523.09,514.04,506.41,503.08,493.55,489.26,474.49,
1006.14,543.08,538.18,523.49,510.76,505.86,501.94,491.66,488.23,475.50,
1006.52,546.09,536.53,523.45,509.35,505.33,502.31,489.72,488.21,472.61,
1006.91,546.84,535.99,525.65,509.63,506.52,502.39,493.09,487.40,471.38,
1007.30,548.19,534.93,526.98,509.49,510.02,501.53,494.64,484.04,472.91,
1007.69,545.67,534.25,522.84,510.88,511.43,501.64,497.84,482.62,475.01,
1008.07,543.62,530.82,523.03,511.90,509.67,504.11,499.10,485.75,476.85,
1008.46,544.37,534.69,523.87,513.62,508.50,504.51,499.96,486.29,476.61,
1008.85,543.57,536.00,523.78,517.96,509.81,506.32,498.76,486.53,478.39,
1009.23,544.89,534.80,522.93,516.40,512.25,506.91,495.03,487.91,482.57,
1009.62,547.46,536.58,523.27,515.40,508.75,506.93,495.44,489.39,479.11,
1010.01,551.36,536.57,525.48,514.39,507.62,510.70,498.38,494.68,479.90,
1010.40,550.77,534.46,528.81,515.01,513.76,509.37,499.96,491.80,478.63,
1010.78,549.72,535.69,529.32,514.01,513.37,507.00,498.07,491.05,479.57,
1011.17,549.39,539.02,528.65,511.16,511.81,507.92,505.33,491.73,478.77,
1011.56,550.02,542.13,529.63,510.55,513.18,507.91,505.28,492.12,478.97,
1011.94,546.36,540.35,527.68,516.34,515.67,509.00,507.66,490.99,477.64,
1012.33,544.97,538.89,527.39,515.22,515.22,507.11,505.76,489.53,481.41,
1012.72,543.32,542.63,520.71,516.60,512.48,506.32,506.32,489.19,478.91,
1013.10,544.63,537.00,521.73,517.57,512.02,510.63,503.69,494.67,481.49,
1013.49,541.09,538.99,522.82,517.90,509.47,504.55,501.04,494.01,480.66,
1013.87,541.08,542.51,524.71,521.86,507.62,505.49,499.08,494.81,480.57,
1014.26,544.33,543.61,524.17,517.69,505.45,504.01,494.65,493.21,480.97,
1014.65,546.81,542.44,524.24,517.69,504.58,504.58,493.66,494.39,478.37,
1015.03,549.41,541.31,526.58,517.00,504.48,502.27,497.85,492.70,474.29,
1015.42,551.02,537.62,528.68,517.51,509.32,501.88,499.64,486.98,475.07,
1015.81,546.06,537.79,522.75,516.73,509.96,498.68,500.18,483.64,474.61,
1016.19,543.69,533.81,523.16,517.84,507.19,501.87,501.87,485.90,475.26,
1016.58,545.47,537.02,522.42,520.89,504.75,500.14,501.68,485.55,473.25,
1016.96,547.19,534.77,523.90,526.23,505.27,502.17,495.96,482.77,472.68,
1017.35,546.67,532.55,522.36,525.49,507.45,502.75,488.63,481.57,479.22,
1017.73,549.96,534.90,521.43,523.02,503.20,503.20,489.73,483.39,472.30,
1018.12,556.35,531.53,525.13,523.53,503.51,505.11,493.91,489.10,472.29,
1018.51,553.73,527.86,527.05,520.59,510.08,501.99,493.91,486.64,472.89,
1018.89,552.34,531.10,527.83,519.66,510.67,500.05,492.70,485.34,474.72,
1019.28,554.74,532.48,526.71,516.00,509.40,502.81,497.04,483.03,472.31,
1019.66,557.74,531.97,525.32,512.85,509.53,502.88,495.40,482.93,472.12,
1020.05,551.48,528.85,524.66,517.12,512.09,502.03,498.68,483.59,471.02,
1020.43,550.99,525.63,522.25,514.65,512.96,501.97,498.59,480.85,474.93,
1020.82,546.36,531.02,516.53,515.68,506.30,500.34,502.89,480.73,471.35,
1021.20,543.90,526.71,517.26,514.68,505.23,506.95,503.51,488.90,475.16,
1021.59,541.71,528.71,517.44,513.98,502.71,500.97,499.24,488.84,477.57,
1021.97,542.31,530.09,516.99,516.12,499.52,501.27,495.16,490.79,477.69,
1022.36,542.46,531.91,516.08,509.05,498.50,498.50,490.59,489.71,478.28,
1022.74,544.52,530.35,516.19,507.33,499.36,498.48,490.51,491.39,477.23,
1023.13,549.84,529.34,521.32,507.95,499.04,497.26,493.70,492.80,471.42,
1023.51,549.87,526.55,522.06,507.71,504.12,494.26,496.05,486.18,474.52,
1023.90,545.73,528.56,519.53,504.17,505.07,491.52,496.94,482.48,476.16,
1024.28,543.03,523.93,520.29,503.92,500.28,493.91,499.37,483.00,478.45,
1024.67,541.57,524.19,518.70,504.98,496.75,491.26,497.66,483.02,474.79,
1025.05,536.81,523.91,520.23,511.94,497.21,494.45,494.45,481.56,472.35,
1025.44,534.68,521.71,520.78,510.59,498.54,494.84,489.28,480.01,477.23,
1025.82,538.30,524.31,517.78,512.18,494.45,494.45,489.79,481.39,469.27,
1026.21,544.74,522.20,524.08,510.93,493.08,497.78,488.39,489.33,465.85,
1026.59,542.52,516.01,525.48,511.27,503.70,494.23,490.44,484.76,470.56,
1026.97,541.14,518.23,526.82,510.60,504.87,489.60,485.78,482.92,473.38,
1027.36,540.16,519.02,524.79,506.52,503.64,492.11,492.11,481.53,470.00,
1027.74,542.57,520.29,524.16,504.78,502.85,492.19,490.25,479.59,466.03,
1028.13,535.53,516.97,523.81,510.13,507.19,496.44,492.54,477.88,465.17,
1028.51,533.93,515.21,523.09,509.30,506.35,495.51,490.58,473.84,463.00,
1028.89,528.38,521.43,514.47,507.52,500.57,495.60,494.61,469.78,457.86,
1029.28,526.29,515.26,515.26,507.24,499.22,504.23,493.21,474.16,461.13,
1029.66,520.45,515.39,513.37,508.32,501.25,498.21,490.13,472.95,461.83,
1030.05,520.89,518.85,510.70,512.73,497.44,499.48,484.19,474.00,457.69,
1030.43,521.47,521.47,512.21,506.04,496.79,498.84,480.33,471.07,459.76,
1030.81,525.89,518.63,510.34,499.96,493.74,497.89,479.22,471.96,456.40,
1031.20,533.59,518.94,511.62,496.97,494.88,493.83,483.37,475.00,453.03,
1031.58,533.20,516.30,514.19,494.13,498.36,490.96,486.74,465.62,456.12,
1031.96,528.79,519.20,511.73,493.61,501.07,488.28,488.28,460.56,457.36,
1032.35,525.85,517.27,509.75,492.58,496.88,491.51,490.44,461.46,457.17,
1032.73,527.36,519.80,505.75,494.94,490.62,490.62,488.46,460.36,452.80,
1033.11,523.82,520.56,507.49,505.31,488.97,494.42,482.44,459.57,451.95,
1033.50,522.03,516.55,505.58,505.58,486.93,494.61,473.77,457.32,459.52,
1033.88,524.23,522.02,497.74,503.26,477.88,493.33,477.88,458.01,449.18,
1034.26,530.52,518.28,503.82,501.60,477.13,494.92,480.47,469.34,453.77,
1034.65,527.35,512.80,504.96,502.72,485.92,487.04,481.45,468.01,455.69,
1035.03,524.69,514.56,504.42,502.17,485.28,483.03,478.53,468.39,456.01,
1035.41,526.76,515.43,501.84,497.31,480.32,484.85,482.58,465.59,452.00,
1035.79,530.42,516.73,503.04,493.92,482.51,485.93,482.51,468.82,451.71,
1036.18,525.58,512.96,501.48,502.63,486.57,485.42,484.27,467.06,448.70,
1036.56,526.21,514.64,503.08,499.61,489.20,486.89,481.10,463.76,453.35,
1036.94,517.94,521.44,496.94,502.77,482.94,486.44,485.27,461.94,446.78,
1037.32,513.48,511.13,497.03,504.08,484.11,495.86,487.63,471.18,451.21,
1037.71,508.37,510.73,495.36,503.64,488.27,487.09,481.18,469.35,451.62,
1038.09,511.17,512.36,493.30,506.41,483.77,488.53,471.85,469.47,449.21,
1038.47,510.60,515.41,494.98,494.98,484.17,482.97,468.55,468.55,451.73,
1038.85,515.65,513.23,492.65,489.02,486.60,482.97,468.44,469.65,447.86,
1039.24,527.73,511.85,499.63,483.75,492.30,480.09,475.20,472.76,444.66,
1039.62,530.99,511.23,506.29,481.59,500.11,479.12,476.65,469.24,448.25,
1040.00,526.04,511.09,506.10,482.41,502.36,477.43,477.43,462.47,448.76,
1040.38,524.39,508.04,504.27,482.89,499.24,480.38,481.64,461.51,451.45,
1040.76,528.85,513.60,504.70,483.09,495.80,479.27,475.46,464.02,447.49,
1041.15,521.68,515.25,507.54,494.70,490.84,481.85,471.57,462.57,444.58,
1041.53,520.64,510.26,505.06,493.38,488.19,484.29,463.52,462.22,453.13,
1041.91,521.11,515.86,493.54,492.23,481.73,483.04,467.29,462.04,442.35,
1042.29,528.22,510.97,501.67,491.06,480.44,485.75,469.82,472.48,441.95,
1042.67,520.65,501.91,503.25,489.87,489.87,477.82,468.45,464.43,444.36,
1043.05,520.15,502.59,503.94,489.08,491.78,470.17,459.36,462.06,445.85,
1043.44,523.09,506.70,501.24,483.48,482.12,473.92,461.63,460.26,439.78,
1043.82,523.77,504.48,501.72,481.05,482.42,474.15,457.61,460.37,436.94,
