Date,2016/03/22,2016/03/22,2016/03/22,2016/03/22,
564.44,328.50,244.79,273.43,355.30,
564.85,327.19,244.77,273.40,355.64,
565.27,325.10,244.16,272.66,355.19,
565.69,324.14,243.36,271.92,353.84,
566.10,324.46,242.38,271.85,352.43,
566.52,321.87,242.00,271.27,351.51,
566.94,321.05,242.05,269.71,350.25,
567.35,322.66,241.48,268.92,350.10,
567.77,321.32,240.75,268.14,350.18,
568.19,319.45,240.07,267.11,349.70,
568.60,319.80,239.57,266.87,349.43,
569.02,319.41,239.49,266.59,350.07,
569.44,319.48,239.33,266.01,349.72,
569.85,319.00,239.19,266.03,346.99,
570.27,318.31,239.25,265.60,346.85,
570.69,317.07,238.59,265.56,346.83,
571.10,316.05,237.59,264.94,346.98,
571.52,315.70,237.00,265.14,345.76,
571.93,315.32,236.93,265.15,345.68,
572.35,315.19,236.91,264.31,346.76,
572.77,317.04,236.87,264.12,346.55,
573.18,317.16,236.73,264.53,346.74,
573.60,315.24,236.68,264.42,347.92,
574.02,314.78,236.65,265.01,348.23,
574.43,314.83,236.55,265.01,347.92,
574.85,315.48,236.36,264.99,348.19,
575.27,315.05,236.56,265.52,346.39,
575.68,314.98,236.76,265.02,345.91,
576.10,314.51,236.35,265.05,347.18,
576.52,313.03,235.63,264.93,348.10,
576.93,312.61,235.38,264.32,347.48,
577.35,312.52,235.55,264.67,346.76,
577.76,313.66,236.33,264.46,348.69,
578.18,315.45,237.26,264.57,348.63,
578.60,316.45,237.94,265.20,346.56,
579.01,316.01,238.52,265.54,347.36,
579.43,315.27,239.07,266.13,348.85,
579.85,316.64,239.09,266.37,348.32,
580.26,317.81,239.32,267.15,348.84,
580.68,316.85,240.08,268.25,348.17,
581.09,317.63,240.98,268.40,348.25,
581.51,319.60,241.18,268.63,349.30,
581.93,318.44,241.30,269.07,351.08,
582.34,317.84,242.08,268.89,351.47,
582.76,319.42,242.06,269.02,350.92,
583.17,320.19,242.54,269.17,352.75,
583.59,321.62,242.68,268.67,352.75,
584.01,321.23,242.17,268.36,349.67,
584.42,320.08,241.33,268.05,349.81,
584.84,317.56,240.18,267.23,350.28,
585.25,315.95,238.48,266.04,349.16,
585.67,315.58,236.31,264.78,346.38,
586.09,312.20,235.15,263.77,344.53,
586.50,310.89,233.89,261.55,343.48,
586.92,311.61,232.38,259.76,341.75,
587.33,309.59,230.96,258.16,339.76,
587.75,306.23,229.94,256.66,338.88,
588.17,305.14,228.86,255.60,337.34,
588.58,304.50,227.72,254.82,336.27,
589.00,303.28,227.03,253.95,335.32,
589.41,303.04,226.52,254.26,332.62,
589.83,301.64,226.38,253.56,331.51,
590.25,300.41,225.77,253.59,332.57,
590.66,299.40,225.26,253.08,332.06,
591.08,300.01,224.85,252.98,331.94,
591.49,299.87,225.11,253.08,331.58,
591.91,299.94,225.87,253.14,333.90,
592.32,303.18,226.56,253.03,334.39,
592.74,303.59,227.08,253.67,334.07,
593.16,302.53,227.73,254.11,335.75,
593.57,302.81,228.25,254.85,337.07,
593.99,303.84,228.16,255.09,337.13,
594.40,306.35,227.75,256.00,337.66,
594.82,306.53,228.38,256.95,336.86,
595.23,307.23,228.83,256.62,336.32,
595.65,307.47,228.82,256.31,336.81,
596.07,306.37,228.45,256.53,337.46,
596.48,305.69,228.02,256.18,337.26,
596.90,305.61,228.14,256.42,336.70,
597.31,306.10,228.52,256.42,337.46,
597.73,307.96,229.10,256.41,337.57,
598.14,308.67,229.27,256.37,335.27,
598.56,307.94,229.67,256.70,335.57,
598.97,307.22,229.80,256.93,335.35,
599.39,307.32,229.37,256.71,334.46,
599.81,307.83,228.67,256.92,333.96,
600.22,306.34,228.89,257.23,333.23,
600.64,305.81,229.79,256.70,334.19,
601.05,307.52,229.95,256.56,334.63,
601.47,306.12,229.94,256.74,335.48,
601.88,305.48,230.34,257.03,336.58,
602.30,306.96,230.62,257.41,336.05,
602.71,308.08,231.51,257.61,337.19,
603.13,309.35,231.42,257.62,337.95,
603.54,309.45,231.91,258.59,336.28,
603.96,308.67,231.89,258.67,336.00,
604.37,307.36,231.73,258.93,336.96,
604.79,306.29,231.20,259.07,336.62,
605.21,306.53,230.79,259.16,336.36,
605.62,305.45,230.72,259.61,336.05,
606.04,305.49,231.06,258.52,337.56,
606.45,307.91,231.20,257.96,337.98,
606.87,307.45,230.72,257.89,337.01,
607.28,305.71,230.45,257.09,336.51,
607.70,305.07,229.94,256.67,335.85,
608.11,305.21,229.44,255.98,334.75,
608.53,304.89,228.68,255.54,334.20,
608.94,304.22,228.44,255.80,331.78,
609.36,303.63,228.47,255.03,331.18,
609.77,302.45,228.03,254.49,331.02,
610.19,301.45,227.34,253.98,330.99,
610.60,301.41,226.82,253.04,330.43,
611.02,301.08,226.45,252.67,330.61,
611.43,300.86,226.27,251.90,331.64,
611.85,301.90,226.32,251.03,331.92,
612.26,301.57,226.05,251.26,329.33,
612.68,299.55,225.74,250.84,329.06,
613.09,297.51,225.21,250.51,328.51,
613.51,297.43,224.45,250.44,328.17,
613.92,298.32,223.46,250.36,327.33,
614.34,296.52,223.21,250.81,327.02,
614.75,296.04,223.54,250.13,328.02,
615.17,295.89,223.53,249.70,328.35,
615.58,295.04,223.05,249.81,328.74,
616.00,295.01,223.34,249.38,328.93,
616.41,295.60,223.11,249.45,329.28,
616.83,296.20,223.48,249.83,329.63,
617.24,297.61,223.72,249.66,330.04,
617.66,298.79,224.07,250.50,327.22,
618.07,299.44,224.48,250.73,327.39,
618.49,299.59,224.59,250.96,328.05,
618.90,299.51,224.33,251.49,328.96,
619.32,300.89,224.23,251.60,329.36,
619.73,299.59,224.48,251.67,329.82,
620.15,299.47,224.99,251.06,331.44,
620.56,301.48,224.99,250.37,331.70,
620.98,301.08,224.77,250.25,330.56,
621.39,300.36,224.51,249.58,330.57,
621.80,300.64,223.83,249.30,329.61,
622.22,300.87,223.10,248.89,329.10,
622.63,301.49,222.29,248.39,327.73,
623.05,299.62,221.99,248.40,325.38,
623.46,298.41,221.62,247.94,324.43,
623.88,296.28,221.01,246.83,324.81,
624.29,294.15,219.61,246.02,324.41,
624.71,293.09,218.57,245.17,323.35,
625.12,291.54,218.02,244.34,321.57,
625.54,290.85,217.76,243.19,321.38,
625.95,292.98,217.46,242.30,320.53,
626.37,292.30,217.01,241.85,316.59,
626.78,290.28,216.99,241.65,316.35,
627.19,289.55,216.30,240.97,315.62,
627.61,288.96,215.52,240.60,315.05,
628.02,288.72,215.09,240.62,315.10,
628.44,286.28,214.74,240.68,314.43,
628.85,285.60,215.31,240.45,314.51,
629.27,286.13,215.51,240.18,315.07,
629.68,285.44,215.16,239.63,315.14,
630.10,285.61,215.09,239.67,316.08,
630.51,287.05,215.31,240.13,315.80,
630.92,287.86,216.15,240.08,317.15,
631.34,290.67,216.46,240.62,317.96,
631.75,291.30,217.06,241.84,316.59,
632.17,290.99,217.81,242.61,316.80,
632.58,291.08,218.08,243.29,318.92,
633.00,291.74,217.81,243.52,320.34,
633.41,292.58,218.17,244.39,320.42,
633.82,292.59,219.09,244.91,322.21,
634.24,293.02,220.07,244.62,323.84,
634.65,294.92,220.80,245.22,324.18,
635.07,295.31,221.34,245.51,324.51,
635.48,295.12,221.64,245.23,325.49,
635.90,295.88,221.78,246.01,326.42,
636.31,297.15,221.95,246.40,326.59,
636.72,298.36,221.99,246.54,326.93,
637.14,297.66,222.31,247.62,325.10,
637.55,296.92,222.49,247.76,324.21,
637.97,296.22,222.42,247.62,325.04,
638.38,295.39,221.58,247.07,325.19,
638.80,296.05,221.35,247.13,325.15,
639.21,296.12,221.43,247.30,324.04,
639.62,295.56,221.51,246.57,325.59,
640.04,297.63,221.43,246.72,325.27,
640.45,297.36,221.11,246.79,323.08,
640.87,297.42,221.33,246.47,323.56,
641.28,296.77,220.91,246.30,323.52,
641.69,297.08,220.36,246.46,322.64,
642.11,296.64,219.68,246.27,321.68,
642.52,294.55,219.36,246.50,320.59,
642.94,293.40,219.33,246.21,319.97,
643.35,292.62,218.65,245.44,319.49,
643.76,291.46,217.68,244.45,319.66,
644.18,290.67,216.75,243.51,319.55,
644.59,289.99,216.15,243.07,318.72,
645.01,289.12,215.65,242.00,318.52,
645.42,289.69,214.85,241.37,317.74,
645.83,288.99,214.47,241.57,314.94,
646.25,286.67,214.05,240.62,314.10,
646.66,285.89,213.42,240.05,314.23,
647.07,285.20,212.39,239.54,314.05,
647.49,284.88,211.87,239.20,313.31,
647.90,283.93,211.46,238.97,313.29,
648.32,283.24,211.83,238.71,313.91,
648.73,284.07,211.75,238.34,313.84,
649.14,283.36,211.54,237.81,313.95,
649.56,283.48,211.61,237.72,314.92,
649.97,283.84,211.83,238.00,314.88,
650.38,284.44,212.08,237.89,314.74,
650.80,284.99,211.61,237.74,314.03,
651.21,284.66,211.76,238.32,312.27,
651.63,283.15,211.69,237.89,311.59,
652.04,282.27,211.08,236.71,311.02,
652.45,281.84,209.99,235.90,310.18,
652.87,280.82,209.00,234.92,308.75,
653.28,278.81,208.12,234.07,306.94,
653.69,277.65,207.54,232.53,307.15,
654.11,277.95,207.11,231.69,305.76,
654.52,276.95,206.56,230.67,303.25,
654.93,276.03,206.32,229.70,302.58,
655.35,276.50,206.14,229.77,302.33,
655.76,277.02,205.90,229.64,301.93,
656.17,277.70,205.37,229.53,301.05,
656.59,276.60,205.86,230.31,300.84,
657.00,277.47,206.88,231.12,301.59,
657.42,277.91,207.45,231.33,303.40,
657.83,278.31,208.01,231.95,305.43,
658.24,280.40,209.05,233.14,308.12,
658.66,281.34,210.12,234.71,310.09,
659.07,283.16,211.83,235.94,312.73,
659.48,286.69,213.48,237.61,315.27,
659.90,288.07,215.04,239.54,314.68,
660.31,289.32,216.54,240.72,316.88,
660.72,290.53,217.28,241.96,318.81,
661.14,291.35,217.72,243.16,321.02,
661.55,291.70,217.62,243.69,322.03,
661.96,290.19,217.88,244.42,322.54,
662.38,289.98,218.64,244.47,324.77,
662.79,290.72,218.66,244.30,325.27,
663.20,289.78,218.33,243.79,325.64,
663.62,289.62,218.48,243.69,325.26,
664.03,289.77,218.52,243.80,325.12,
664.44,290.07,218.54,243.72,323.87,
664.85,291.72,218.12,243.80,323.25,
665.27,291.55,218.30,244.66,321.01,
665.68,291.27,218.34,244.33,320.44,
666.09,291.28,217.85,244.12,321.40,
666.51,290.79,216.94,243.83,320.91,
666.92,290.63,216.67,243.78,321.11,
667.33,289.83,216.33,243.76,319.77,
667.75,288.73,216.56,242.81,320.26,
668.16,290.41,216.81,242.85,319.61,
668.57,289.98,216.79,242.69,317.86,
668.99,289.73,217.00,242.28,317.60,
669.40,289.56,217.09,242.30,317.78,
669.81,289.92,216.64,242.11,317.10,
670.23,290.72,216.02,242.10,316.56,
670.64,290.46,216.07,242.27,316.21,
671.05,290.09,216.31,242.15,316.58,
671.46,289.75,216.08,241.57,317.02,
671.88,288.73,215.94,241.34,316.82,
672.29,288.82,216.01,241.48,317.19,
672.70,288.28,215.83,241.51,317.02,
673.12,288.35,215.79,241.20,317.39,
673.53,290.03,216.20,241.37,318.08,
673.94,290.53,216.49,241.87,316.57,
674.35,290.03,216.34,241.65,316.37,
674.77,289.59,216.20,241.44,316.59,
675.18,290.05,215.71,241.61,316.71,
675.59,290.11,215.23,241.65,316.32,
676.01,288.97,215.36,242.05,316.62,
676.42,288.81,215.71,241.77,317.48,
676.83,288.36,215.69,241.65,317.65,
677.24,287.44,215.56,241.42,317.22,
677.66,286.78,215.70,241.21,317.69,
678.07,286.74,215.33,241.11,317.50,
678.48,286.32,215.25,240.69,316.89,
678.89,287.54,215.23,240.45,316.58,
679.31,287.36,215.50,240.66,314.79,
679.72,286.29,215.21,240.09,313.60,
680.13,285.35,214.73,239.71,313.93,
680.55,284.71,214.09,239.45,313.92,
680.96,284.68,213.16,239.13,313.15,
681.37,282.55,212.71,238.45,312.19,
681.78,281.46,212.12,237.15,311.94,
682.20,281.38,211.19,235.64,310.23,
682.61,279.35,209.70,233.99,307.09,
683.02,277.20,208.41,231.96,304.72,
683.43,275.68,206.50,230.05,302.24,
683.85,273.72,204.01,227.55,298.53,
684.26,271.71,201.23,224.90,294.92,
684.67,268.65,198.82,222.85,291.18,
685.08,264.93,196.60,220.29,287.92,
685.50,261.57,193.96,217.38,285.23,
685.91,257.79,191.56,215.00,282.91,
686.32,255.52,189.42,212.80,280.31,
686.73,252.71,187.75,210.64,277.75,
687.15,250.28,186.80,208.54,276.62,
687.56,250.97,185.87,207.35,275.10,
687.97,249.73,185.34,206.58,272.39,
688.38,248.20,185.05,205.74,271.42,
688.79,247.05,184.92,205.77,271.84,
689.21,247.69,184.56,206.14,272.97,
689.62,247.63,184.49,206.87,273.37,
690.03,247.64,185.58,208.59,275.13,
690.44,249.00,187.34,209.70,278.24,
690.86,250.29,188.35,210.83,279.36,
691.27,250.80,189.40,211.63,281.06,
691.68,252.06,190.61,212.60,282.89,
692.09,254.22,191.30,213.62,283.96,
692.50,255.45,192.09,214.17,284.59,
692.92,257.94,192.61,214.95,285.42,
693.33,259.56,193.49,216.42,284.64,
693.74,259.46,193.89,216.99,285.04,
694.15,259.09,193.96,217.74,286.17,
694.57,260.00,193.82,218.64,287.75,
694.98,261.32,194.05,219.31,288.37,
695.39,260.49,194.55,220.29,288.54,
695.80,261.30,195.13,219.80,289.93,
696.21,263.20,195.44,219.94,290.94,
696.63,262.52,195.17,219.70,288.28,
697.04,262.81,196.04,219.61,289.12,
697.45,264.39,196.07,219.99,289.60,
697.86,264.97,195.71,219.84,289.80,
698.27,266.21,195.22,219.73,289.78,
698.69,266.09,195.68,220.63,288.85,
699.10,265.22,195.93,220.46,288.50,
699.51,263.88,195.73,219.82,288.83,
699.92,262.61,195.38,219.35,288.67,
700.33,263.15,195.45,219.29,289.44,
700.75,261.84,195.57,218.89,289.52,
701.16,262.23,195.88,218.33,290.44,
701.57,265.23,196.37,218.17,290.67,
701.98,265.00,197.06,218.62,287.88,
702.39,263.86,197.53,218.47,287.16,
702.80,264.60,198.04,218.99,289.87,
703.22,265.17,197.81,219.49,290.90,
703.63,265.99,197.77,220.18,290.62,
704.04,264.57,198.39,221.69,291.52,
704.45,265.00,199.67,222.09,293.03,
704.86,263.75,200.24,222.26,294.10,
705.27,263.50,200.49,222.50,294.63,
705.69,264.19,201.37,222.98,297.06,
706.10,264.36,201.46,223.55,298.01,
706.51,265.12,201.90,223.32,297.95,
706.92,268.72,201.53,223.69,297.87,
707.33,269.02,202.10,224.21,295.37,
707.74,267.72,202.05,224.11,294.49,
708.16,267.51,202.08,224.26,296.05,
708.57,268.22,201.67,224.35,297.23,
708.98,267.66,201.17,225.25,296.46,
709.39,265.77,201.18,225.89,295.99,
709.80,265.52,201.60,225.35,297.84,
710.21,266.02,201.97,224.99,297.46,
710.63,265.24,201.83,224.41,294.12,
711.04,264.68,202.01,223.75,294.35,
711.45,265.15,201.41,223.64,293.94,
711.86,264.86,200.06,222.64,291.75,
712.27,266.23,198.66,221.63,289.20,
712.68,264.07,197.54,220.76,286.81,
713.09,260.16,196.55,218.48,283.99,
713.51,256.12,193.82,215.84,281.43,
713.92,253.23,191.04,213.31,279.35,
714.33,250.03,188.44,210.51,276.59,
714.74,244.01,184.69,207.40,271.01,
715.15,239.79,181.68,203.09,268.28,
715.56,239.14,178.88,198.99,263.57,
715.97,233.98,175.83,195.45,255.34,
716.38,230.18,172.34,191.60,250.22,
716.80,227.00,169.03,188.66,248.18,
717.21,225.05,165.72,185.71,245.25,
717.62,223.00,162.61,183.24,241.85,
718.03,218.87,160.82,182.38,238.87,
718.44,216.26,160.55,181.02,239.53,
718.85,214.06,159.63,179.71,237.36,
719.26,212.22,159.15,179.69,237.35,
719.67,212.66,159.93,179.76,238.53,
720.08,211.64,159.84,180.22,238.91,
720.50,212.12,160.09,179.73,238.28,
720.91,217.54,160.56,180.06,239.41,
721.32,218.39,161.97,180.87,237.01,
721.73,217.95,162.62,181.66,236.91,
722.14,218.40,163.39,182.75,239.56,
722.55,219.68,163.38,183.08,241.62,
722.96,219.00,163.10,183.56,242.42,
723.37,216.94,163.16,184.67,241.48,
723.78,215.93,163.92,184.46,243.42,
724.19,216.22,163.99,183.69,243.02,
724.61,214.54,163.64,182.81,240.31,
725.02,214.62,163.39,182.04,240.12,
725.43,214.96,162.74,181.35,240.23,
725.84,214.69,161.88,180.44,238.26,
726.25,216.78,160.80,180.40,237.19,
726.66,217.18,161.19,180.62,235.87,
727.07,216.76,161.96,181.23,236.32,
727.48,215.96,162.31,182.01,238.31,
727.89,216.54,162.55,182.68,240.17,
728.30,218.63,163.42,183.78,242.37,
728.71,217.50,164.16,185.68,243.24,
729.12,219.17,165.46,186.14,246.18,
729.54,223.09,167.17,187.46,248.66,
729.95,225.02,169.14,188.72,247.18,
730.36,227.50,170.30,190.12,248.97,
730.77,229.55,171.42,192.26,252.66,
731.18,232.67,172.46,193.84,255.46,
731.59,235.77,172.84,195.71,256.66,
732.00,236.35,174.51,198.90,260.11,
732.41,237.59,177.06,200.54,264.96,
732.82,238.54,178.43,202.28,266.77,
733.23,239.49,179.64,203.70,268.97,
733.64,241.81,181.45,205.27,272.58,
734.05,242.03,182.73,206.45,274.09,
734.46,243.14,183.58,206.73,274.89,
734.87,248.02,185.19,207.61,275.84,
735.28,248.18,186.90,209.05,273.24,
735.69,248.40,187.70,209.25,272.71,
736.10,249.11,187.91,210.18,274.72,
736.51,249.94,188.23,210.54,275.59,
736.93,250.67,187.96,211.31,275.16,
737.34,248.45,187.96,213.34,275.88,
737.75,248.23,189.72,213.35,278.59,
738.16,248.91,190.42,213.09,279.31,
738.57,248.18,190.80,213.03,278.22,
738.98,249.32,191.69,213.49,279.45,
739.39,249.49,192.47,213.49,280.10,
739.80,250.40,192.03,213.42,279.42,
740.21,254.97,191.50,213.63,279.51,
740.62,255.51,192.40,214.41,278.02,
741.03,253.97,193.15,214.87,278.62,
741.44,255.25,192.82,215.25,279.94,
741.85,255.79,192.55,215.87,282.21,
742.26,256.33,192.79,216.15,284.06,
742.67,254.11,193.17,217.78,283.18,
743.08,255.09,193.76,217.08,285.49,
743.49,256.95,195.40,216.74,285.74,
743.90,257.02,195.78,216.47,282.05,
744.31,256.93,196.69,216.26,281.60,
744.72,257.00,197.06,216.53,281.76,
745.13,257.15,196.48,216.50,281.97,
745.54,258.89,195.26,216.73,280.79,
745.95,258.54,196.14,217.17,280.08,
746.36,257.24,197.68,217.19,283.14,
746.77,256.32,196.93,217.33,283.55,
747.18,256.48,196.69,217.14,284.20,
747.59,256.32,197.93,217.39,284.99,
748.00,254.45,197.29,217.68,284.95,
748.41,253.85,197.31,216.54,283.99,
748.82,258.34,197.90,215.80,284.22,
749.23,257.92,198.60,215.83,279.89,
749.64,258.58,197.70,215.85,279.28,
750.05,258.19,197.18,215.92,280.73,
750.46,258.73,195.64,216.02,280.44,
750.87,259.71,193.56,215.76,278.80,
751.28,257.50,193.53,217.23,278.89,
751.69,256.13,194.37,216.68,281.12,
752.10,254.09,193.80,216.31,280.43,
752.51,252.16,193.13,216.60,278.14,
752.92,251.19,193.94,216.23,277.70,
753.33,249.59,193.19,215.53,277.07,
753.74,247.59,191.57,213.62,276.06,
754.15,250.31,190.63,211.86,274.34,
754.56,248.96,189.72,210.07,270.31,
754.96,242.60,187.16,207.73,265.81,
755.37,236.05,182.99,204.54,262.98,
755.78,231.14,178.14,199.74,258.14,
756.19,223.79,172.24,193.70,251.30,
756.60,212.88,165.89,187.22,242.30,
757.01,202.28,159.98,177.86,234.53,
757.42,193.38,152.86,168.55,223.38,
757.83,182.18,144.26,159.25,207.61,
758.24,171.56,136.13,149.67,196.13,
758.65,161.27,127.90,140.17,184.05,
759.06,151.90,118.72,130.84,173.33,
759.47,145.37,109.75,121.90,162.19,
759.88,137.91,103.20,114.64,151.04,
760.29,127.94,97.46,107.81,145.34,
760.70,119.65,91.20,102.32,137.55,
761.11,115.24,86.71,97.67,133.66,
761.52,112.64,85.19,94.47,129.68,
761.92,109.64,83.92,93.79,128.15,
762.33,111.30,85.23,93.60,127.94,
762.74,117.89,88.20,95.84,131.73,
763.15,122.38,92.17,100.58,132.42,
763.56,129.35,97.34,106.73,139.88,
763.97,137.55,102.92,113.89,150.05,
764.38,146.66,108.26,121.00,160.65,
764.79,156.71,113.76,128.27,170.73,
765.20,167.02,120.60,136.92,180.62,
765.61,174.75,128.90,145.06,192.76,
766.02,180.36,135.71,152.67,202.78,
766.43,187.66,141.92,160.49,209.16,
766.83,196.73,149.14,167.98,218.80,
767.24,202.57,154.97,174.25,227.15,
767.65,208.98,159.69,179.41,233.62,
768.06,220.90,164.07,183.84,239.68,
768.47,225.27,168.73,188.53,243.59,
768.88,228.29,172.11,192.96,249.14,
769.29,232.16,175.17,196.49,255.08,
769.70,236.99,176.79,197.99,258.99,
770.11,239.14,178.68,200.54,262.71,
770.52,239.41,180.06,203.20,264.06,
770.92,241.00,182.72,203.49,266.71,
771.33,239.27,184.95,204.54,268.04,
771.74,237.14,185.87,204.88,262.93,
772.15,237.84,186.62,205.08,263.20,
772.56,238.05,187.59,204.68,265.52,
772.97,238.41,187.06,203.98,264.90,
773.38,242.76,185.42,203.82,264.23,
773.79,244.63,186.47,204.73,264.12,
774.19,243.25,187.81,204.88,267.42,
774.60,240.92,187.16,205.53,267.74,
775.01,241.56,186.83,204.83,267.94,
775.42,241.76,188.22,204.82,268.74,
775.83,238.32,187.95,206.27,267.46,
776.24,238.88,188.39,205.08,267.04,
776.65,242.76,189.61,204.67,267.35,
777.05,241.76,189.42,204.73,262.73,
777.46,241.85,188.85,204.84,261.83,
777.87,243.08,187.72,204.80,264.17,
778.28,245.10,186.57,204.96,263.59,
778.69,247.13,184.79,204.90,263.01,
779.10,246.87,184.75,206.84,263.86,
779.50,244.91,185.92,206.36,265.68,
779.91,241.58,186.01,206.27,265.04,
780.32,240.17,185.50,206.68,262.10,
780.73,241.61,186.63,206.82,262.01,
781.14,237.43,186.50,206.74,262.20,
781.55,236.79,185.33,205.83,261.60,
781.95,242.18,184.01,204.55,260.56,
782.36,241.02,184.36,204.51,258.35,
782.77,237.99,183.89,204.49,260.22,
783.18,236.40,182.81,204.33,262.48,
783.59,237.46,181.91,203.04,264.15,
784.00,237.90,180.94,202.76,264.64,
784.40,236.41,180.59,203.36,265.42,
784.81,235.17,180.90,201.07,266.41,
785.22,233.65,181.66,199.21,264.92,
785.63,230.57,181.38,199.17,259.66,
786.04,229.18,181.14,198.29,259.95,
786.44,227.37,180.14,197.27,261.42,
786.85,226.55,178.17,195.95,260.57,
787.26,231.75,175.95,194.84,259.76,
787.67,232.28,175.48,194.63,259.25,
788.08,228.78,176.17,194.30,261.39,
788.48,226.40,175.57,193.77,260.80,
788.89,226.40,174.43,192.94,257.62,
789.30,226.29,175.42,192.93,255.49,
789.71,222.28,174.66,193.66,255.65,
790.12,220.17,175.45,191.84,253.74,
790.52,220.35,176.28,191.16,251.83,
790.93,217.04,177.08,192.28,247.55,
791.34,216.01,176.75,192.03,247.86,
791.75,217.62,176.19,191.79,249.63,
792.15,219.28,174.72,191.56,249.68,
792.56,222.72,173.71,191.10,249.75,
792.97,224.35,173.57,191.99,250.32,
793.38,222.72,175.33,191.92,252.93,
793.78,219.33,175.70,192.30,252.53,
794.19,219.68,175.51,192.80,248.69,
794.60,222.00,176.65,193.23,249.82,
795.01,219.27,176.83,193.85,250.59,
795.42,219.75,175.80,192.73,250.90,
795.82,226.00,175.19,191.78,248.78,
796.23,226.42,175.33,192.28,247.32,
796.64,226.65,175.32,192.62,250.87,
797.05,228.63,173.74,192.76,251.56,
797.45,229.26,172.26,192.05,251.44,
797.86,230.64,171.62,192.42,252.12,
798.27,231.66,171.39,194.33,251.34,
798.67,230.22,172.33,192.89,251.45,
799.08,228.24,173.48,193.48,250.45,
799.49,225.85,173.39,193.49,246.28,
799.90,226.21,173.72,193.05,246.53,
800.30,224.42,173.20,192.20,248.99,
800.71,224.80,172.02,191.57,248.69,
801.12,229.49,170.63,190.50,248.39,
801.53,229.98,170.66,190.65,249.33,
801.93,226.39,171.69,190.96,253.15,
802.34,225.55,171.91,190.89,254.35,
802.75,225.61,171.15,190.26,252.69,
803.15,225.94,171.23,190.49,252.93,
803.56,223.75,171.61,191.67,253.83,
803.97,224.60,171.91,190.17,252.93,
804.38,223.61,172.63,188.89,252.27,
804.78,220.84,173.35,189.53,248.83,
805.19,220.60,173.80,189.47,250.49,
805.60,221.68,173.25,189.02,251.89,
806.00,221.28,172.14,189.23,251.29,
806.41,224.03,170.73,189.14,250.84,
806.82,224.30,170.18,189.50,250.95,
807.22,221.68,170.94,188.96,251.21,
807.63,217.50,170.82,188.53,250.85,
808.04,217.15,169.57,187.77,246.34,
808.44,216.99,168.87,187.17,244.05,
808.85,213.29,167.49,186.71,243.20,
809.26,211.26,166.86,184.62,242.00,
809.67,211.72,164.72,182.20,238.92,
810.07,208.64,163.81,180.85,233.81,
810.48,205.85,161.97,178.79,234.36,
810.89,203.86,159.04,176.77,232.29,
811.29,202.36,155.35,173.43,228.80,
811.70,201.55,152.03,170.65,226.50,
812.11,199.32,149.30,168.66,223.76,
812.51,195.53,147.82,165.80,220.39,
812.92,190.50,146.12,162.50,216.22,
813.32,186.02,143.31,160.02,208.80,
813.73,185.04,141.59,157.49,205.39,
814.14,180.22,138.89,154.74,201.92,
814.54,177.65,136.10,151.33,200.21,
814.95,179.77,132.77,148.31,196.63,
815.36,178.07,131.08,146.93,194.39,
815.76,175.15,130.46,145.14,195.13,
816.17,172.68,129.25,143.88,195.36,
816.58,172.83,127.57,142.69,193.11,
816.98,172.65,127.65,142.90,193.78,
817.39,171.70,127.65,144.13,193.22,
817.79,171.39,128.91,144.59,192.81,
818.20,170.14,129.76,144.28,192.37,
818.61,168.53,130.85,144.22,189.76,
819.01,168.38,131.10,144.61,189.54,
819.42,168.85,130.96,144.40,191.25,
819.83,168.89,129.94,143.66,192.06,
820.23,172.69,129.45,144.19,193.12,
820.64,173.26,129.94,145.85,193.15,
821.04,171.97,131.59,146.55,195.72,
821.45,170.85,132.65,147.37,197.13,
821.86,172.71,133.28,148.99,194.95,
822.26,174.54,134.43,150.58,196.25,
822.67,172.24,134.85,152.16,196.91,
823.07,173.22,135.13,151.33,197.35,
823.48,175.86,134.85,151.33,196.45,
823.89,175.91,135.44,151.32,196.41,
824.29,175.68,135.61,151.26,198.23,
824.70,178.64,135.12,151.72,199.80,
825.10,180.24,134.59,151.94,201.72,
825.51,182.50,134.92,153.05,203.90,
825.91,184.19,135.49,154.87,204.24,
826.32,183.67,136.80,155.08,205.28,
826.73,182.88,137.70,155.07,206.46,
827.13,182.96,138.29,155.93,202.74,
827.54,184.28,139.05,155.80,202.75,
827.94,181.93,139.00,155.69,204.83,
828.35,182.45,138.30,154.75,204.03,
828.75,186.59,137.43,154.30,203.63,
829.16,186.22,137.99,154.63,203.18,
829.57,185.58,139.28,154.74,205.71,
829.97,184.52,139.27,155.16,206.58,
830.38,185.38,139.52,155.82,206.16,
830.78,185.92,140.45,156.54,206.62,
831.19,185.79,141.17,158.32,207.62,
831.59,186.59,142.31,158.60,208.33,
832.00,186.29,143.83,159.12,208.35,
832.40,186.42,145.52,159.96,206.82,
832.81,187.21,146.80,160.71,208.32,
833.21,188.28,147.35,161.36,210.45,
833.62,188.97,147.77,161.86,211.81,
834.02,194.02,147.50,162.46,213.30,
834.43,196.23,148.23,163.90,214.66,
834.83,195.45,150.39,164.62,217.25,
835.24,195.18,151.87,166.05,219.57,
835.64,196.67,152.32,167.06,220.21,
836.05,198.13,153.81,168.03,220.82,
836.45,196.72,154.51,169.58,221.97,
836.86,198.26,155.45,169.42,223.79,
837.26,200.75,155.81,169.87,223.55,
837.67,199.16,156.80,170.35,222.24,
