Date,2016/03/21,2016/03/21,2016/03/21,2016/03/21,
Time,08:40:00,08:45:00,08:50:00,08:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),1000,1000,1000,1000,
Sensor Temp.(deg),24.6,24.6,24.5,24.6,
Power(V),5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
564.85,62.19,60.38,63.99,75.06,
565.27,62.26,59.95,64.07,74.88,
565.69,62.11,59.98,63.83,74.62,
566.10,62.03,60.07,63.66,74.53,
566.52,61.64,59.91,63.33,74.45,
566.94,61.38,59.87,63.21,74.11,
567.35,61.06,59.73,63.02,73.63,
567.77,60.83,59.23,62.43,73.33,
568.19,60.73,58.99,62.29,73.15,
568.60,60.56,59.13,62.21,73.15,
569.02,60.52,59.23,62.09,73.19,
569.44,60.20,58.96,62.05,72.90,
569.85,59.78,58.85,61.95,72.78,
570.27,59.63,59.02,62.18,72.99,
570.69,59.88,58.58,62.21,72.76,
571.10,60.00,58.47,62.00,72.51,
571.52,59.83,58.67,61.84,72.41,
571.93,59.65,58.72,61.62,72.22,
572.35,59.72,58.50,61.64,72.02,
572.77,59.57,58.40,61.54,71.70,
573.18,59.21,58.17,61.23,71.70,
573.60,59.33,58.06,61.40,71.75,
574.02,59.37,58.20,61.54,71.81,
574.43,59.42,58.48,61.50,71.90,
574.85,59.30,58.26,61.58,71.77,
575.27,59.07,58.21,61.63,71.79,
575.68,58.95,58.38,61.62,71.89,
576.10,59.13,57.99,61.61,71.53,
576.52,59.27,57.79,61.41,71.39,
576.93,59.13,58.13,61.23,71.21,
577.35,59.01,58.24,61.26,71.12,
577.76,59.23,58.41,61.34,71.23,
578.18,59.24,58.33,61.46,71.17,
578.60,58.96,58.47,61.41,71.19,
579.01,59.24,58.57,61.95,71.69,
579.43,59.77,58.66,62.33,71.80,
579.85,59.94,58.97,62.31,71.99,
580.26,60.12,59.15,62.40,72.19,
580.68,60.21,59.24,62.50,72.60,
581.09,60.22,59.64,62.65,72.76,
581.51,60.46,59.54,62.75,72.68,
581.93,60.67,59.45,62.66,72.75,
582.34,60.84,59.76,62.59,72.83,
582.76,60.90,59.88,62.57,72.87,
583.17,61.15,59.93,62.47,73.10,
583.59,61.19,59.91,62.46,73.00,
584.01,60.52,59.68,62.23,72.93,
584.42,60.48,59.45,62.40,73.16,
584.84,60.56,59.13,62.18,72.91,
585.25,60.48,58.96,61.76,72.44,
585.67,60.16,58.78,61.34,72.23,
586.09,59.72,58.39,60.96,71.92,
586.50,59.31,58.13,60.79,71.36,
586.92,58.96,57.63,60.39,70.67,
587.33,58.65,57.12,59.69,70.18,
587.75,58.57,56.94,59.71,69.80,
588.17,58.50,56.92,59.54,69.55,
588.58,58.37,56.93,59.31,69.59,
589.00,58.02,56.53,59.12,69.35,
589.41,57.57,56.53,59.17,69.26,
589.83,57.44,56.50,59.08,69.54,
590.25,57.64,56.19,59.33,69.50,
590.66,57.79,56.29,59.18,69.20,
591.08,57.61,56.46,59.20,69.18,
591.49,57.58,56.48,59.12,69.16,
591.91,57.84,56.49,59.34,69.03,
592.32,57.79,56.59,59.44,68.93,
592.74,57.52,56.37,59.17,69.06,
593.16,57.86,56.56,59.51,69.30,
593.57,58.06,56.81,59.76,69.46,
593.99,58.17,57.01,59.62,69.68,
594.40,58.06,56.81,59.67,69.69,
594.82,57.85,56.89,59.75,69.73,
595.23,57.83,57.18,59.89,69.92,
595.65,57.93,56.58,59.94,69.62,
596.07,58.06,56.56,59.97,69.30,
596.48,58.08,56.83,59.74,69.11,
596.90,57.96,56.66,59.52,69.04,
597.31,58.21,56.70,59.51,69.10,
597.73,58.03,56.72,59.38,69.02,
598.14,57.52,56.66,59.17,69.16,
598.56,57.82,56.71,59.38,69.57,
598.97,58.18,56.77,59.63,69.53,
599.39,58.25,56.99,59.45,69.61,
599.81,58.25,56.89,59.50,69.66,
600.22,58.10,56.79,59.46,69.76,
600.64,58.05,56.99,59.71,69.80,
601.05,58.34,56.68,59.85,69.49,
601.47,58.41,56.46,59.52,69.46,
601.88,58.44,56.88,59.69,69.52,
602.30,58.53,56.83,59.44,69.62,
602.71,58.76,56.90,59.36,69.80,
603.13,58.61,56.95,59.36,69.90,
603.54,58.18,56.92,59.43,69.91,
603.96,58.22,56.72,59.73,70.26,
604.37,58.56,56.80,60.02,70.40,
604.79,58.50,56.85,59.86,70.23,
605.21,58.45,56.79,59.70,70.13,
605.62,58.23,56.68,59.84,70.17,
606.04,58.09,56.79,59.79,70.02,
606.45,57.92,56.62,59.58,69.65,
606.87,57.53,56.38,59.13,69.51,
607.28,57.44,56.39,59.24,69.51,
607.70,57.46,56.56,59.21,69.32,
608.11,57.54,56.53,59.04,69.25,
608.53,57.32,56.27,59.17,69.19,
608.94,57.08,56.23,59.29,69.16,
609.36,57.02,56.32,59.42,69.24,
609.77,57.23,55.83,59.39,69.11,
610.19,57.24,55.93,59.19,68.95,
610.60,57.28,55.88,58.93,68.69,
611.02,57.16,55.81,58.81,68.42,
611.43,57.17,55.92,58.77,68.38,
611.85,57.08,55.88,58.58,68.08,
612.26,56.91,55.61,58.36,67.97,
612.68,57.01,55.56,58.61,68.36,
613.09,57.30,55.55,58.70,68.25,
613.51,57.44,55.64,58.54,68.18,
613.92,57.36,55.36,58.56,68.12,
614.34,57.05,55.35,58.45,68.15,
614.75,56.96,55.61,58.46,68.20,
615.17,56.98,55.18,58.43,67.92,
615.58,57.16,55.11,58.16,67.79,
616.00,57.11,55.51,58.20,67.83,
616.41,57.17,55.53,58.17,67.60,
616.83,57.29,55.50,58.09,67.62,
617.24,57.08,55.53,58.03,67.61,
617.66,56.81,55.42,58.06,67.54,
618.07,56.89,55.50,58.34,68.12,
618.49,57.12,55.52,58.52,68.16,
618.90,57.26,55.71,58.40,67.94,
619.32,57.23,55.73,58.38,68.02,
619.73,56.97,55.72,58.32,68.16,
620.15,56.95,56.00,58.35,68.14,
620.56,56.95,55.75,58.25,67.84,
620.98,56.82,55.57,57.92,67.51,
621.39,56.78,55.68,57.87,67.51,
621.80,56.58,55.68,57.78,67.27,
622.22,56.57,55.58,57.52,66.97,
622.63,56.25,55.40,57.45,66.90,
623.05,55.87,55.32,57.42,66.88,
623.46,55.63,55.03,57.38,67.09,
623.88,55.80,54.75,57.35,66.91,
624.29,55.63,54.63,57.03,66.38,
624.71,55.37,54.52,56.87,65.97,
625.12,54.75,54.30,56.61,65.72,
625.54,54.61,54.21,56.52,65.53,
625.95,54.24,53.94,56.34,65.06,
626.37,53.75,53.45,55.85,64.82,
626.78,54.00,53.34,56.05,64.93,
627.19,53.95,53.20,55.95,64.78,
627.61,53.93,53.18,55.94,64.66,
628.02,53.97,53.02,55.98,64.58,
628.44,53.79,52.88,56.10,64.85,
628.85,53.65,53.05,56.11,64.96,
629.27,53.85,52.80,56.17,64.67,
629.68,54.17,52.91,56.08,64.54,
630.10,54.15,53.14,56.01,64.58,
630.51,54.43,53.17,56.05,64.62,
630.92,54.54,53.23,56.16,64.79,
631.34,54.80,53.23,56.26,64.81,
631.75,54.62,53.15,56.19,64.89,
632.17,55.06,53.34,56.58,65.38,
632.58,55.58,53.56,56.85,65.56,
633.00,55.77,53.95,56.93,65.74,
633.41,55.93,54.01,57.20,65.86,
633.82,55.94,54.27,57.20,66.26,
634.24,55.88,54.71,57.29,66.49,
634.65,56.06,54.59,57.32,66.35,
635.07,56.44,54.58,57.00,66.46,
635.48,56.57,54.81,57.17,66.65,
635.90,56.67,54.82,57.22,66.63,
636.31,56.93,54.89,57.33,66.62,
636.72,56.59,54.95,57.34,66.73,
637.14,56.47,54.88,57.36,67.00,
637.55,56.58,54.91,57.52,67.45,
637.97,57.00,55.04,57.68,67.55,
638.38,57.09,55.15,57.58,67.41,
638.80,57.05,55.27,57.57,67.29,
639.21,56.84,55.22,57.51,67.34,
639.62,56.75,55.47,57.55,67.34,
640.04,56.81,55.17,57.51,67.11,
640.45,56.74,54.93,57.34,66.98,
640.87,56.87,54.94,57.56,66.96,
641.28,56.77,55.00,57.72,66.88,
641.69,56.82,55.16,57.62,66.82,
642.11,56.58,55.08,57.78,66.82,
642.52,56.28,54.97,57.77,66.92,
642.94,56.43,54.96,57.73,66.93,
643.35,56.48,54.90,57.71,66.84,
643.76,56.57,54.93,57.62,66.67,
644.18,56.35,54.93,57.39,66.49,
644.59,56.07,54.80,57.18,66.29,
645.01,55.76,54.70,57.18,66.30,
645.42,55.65,54.49,56.98,65.95,
645.83,55.42,54.19,56.61,65.72,
646.25,55.37,54.24,56.79,65.96,
646.66,55.47,54.19,56.75,65.87,
647.07,55.46,54.16,56.54,65.77,
647.49,55.41,53.96,56.48,65.75,
647.90,55.20,53.83,56.37,65.88,
648.32,55.14,54.01,56.31,65.98,
648.73,55.32,53.89,56.33,65.76,
649.14,55.44,53.95,56.19,65.81,
649.56,55.43,53.94,56.21,65.74,
649.97,55.39,53.94,56.14,65.65,
650.38,55.59,53.95,56.14,65.74,
650.80,55.43,53.80,56.07,65.67,
651.21,55.48,53.69,55.78,65.59,
651.63,55.39,53.67,55.92,65.72,
652.04,55.48,53.60,55.93,65.59,
652.45,55.46,53.50,55.73,65.13,
652.87,55.10,53.20,55.44,64.87,
653.28,54.65,52.97,55.26,64.64,
653.69,54.33,52.91,55.07,64.40,
654.11,54.23,52.63,54.89,63.88,
654.52,54.06,52.29,54.45,63.59,
654.93,53.94,52.23,54.25,63.49,
655.35,53.66,52.14,54.18,63.31,
655.76,53.74,52.08,54.19,63.30,
656.17,53.62,52.14,54.31,63.28,
656.59,53.45,52.00,54.49,63.40,
657.00,53.61,52.22,54.74,63.84,
657.42,53.88,52.35,55.11,64.04,
657.83,54.24,52.56,55.15,64.19,
658.24,54.55,52.81,55.38,64.63,
658.66,54.63,53.08,55.56,65.07,
659.07,54.88,53.59,56.00,65.55,
659.48,55.30,53.85,56.25,65.78,
659.90,55.41,54.08,56.38,66.15,
660.31,55.83,54.48,56.89,66.57,
660.72,56.14,54.88,57.17,66.80,
661.14,56.48,55.07,57.47,67.08,
661.55,56.59,55.12,57.77,67.20,
661.96,56.52,55.18,57.85,67.31,
662.38,56.57,55.38,57.95,67.48,
662.79,56.90,55.43,58.10,67.39,
663.20,57.24,55.53,58.05,67.17,
663.62,57.26,55.61,57.97,66.94,
664.03,57.02,55.66,58.05,66.90,
664.44,56.90,55.75,57.97,66.86,
664.85,56.88,55.60,57.80,66.66,
665.27,56.60,55.52,57.68,66.50,
665.68,56.66,55.47,57.99,66.70,
666.09,56.96,55.48,58.13,66.62,
666.51,57.14,55.49,57.95,66.60,
666.92,57.13,55.31,58.09,66.58,
667.33,56.87,55.34,58.01,66.58,
667.75,56.76,55.54,58.02,66.65,
668.16,56.85,55.24,57.97,66.46,
668.57,56.95,55.23,57.58,66.38,
668.99,56.75,55.22,57.47,66.29,
669.40,56.60,55.18,57.49,66.29,
669.81,56.53,55.15,57.40,66.29,
670.23,56.35,55.14,57.33,66.25,
670.64,56.21,54.96,57.33,66.25,
671.05,56.24,54.92,57.50,66.55,
671.46,56.40,54.94,57.44,66.54,
671.88,56.53,55.06,57.31,66.55,
672.29,56.47,54.86,57.27,66.49,
672.70,56.25,54.84,57.23,66.55,
673.12,56.09,54.93,57.25,66.55,
673.53,56.19,54.67,57.22,66.47,
673.94,56.08,54.47,56.89,66.43,
674.35,56.04,54.65,56.89,66.48,
674.77,56.01,54.64,57.01,66.50,
675.18,56.12,54.66,56.97,66.54,
675.59,56.06,54.65,56.98,66.48,
676.01,55.91,54.58,56.99,66.57,
676.42,56.02,54.58,57.11,66.86,
676.83,56.16,54.55,57.23,66.77,
677.24,56.18,54.65,57.11,66.60,
677.66,56.23,54.62,57.07,66.50,
678.07,55.98,54.55,57.09,66.43,
678.48,55.88,54.76,57.16,66.47,
678.89,55.92,54.62,57.14,66.27,
679.31,55.80,54.49,56.90,66.10,
679.72,55.77,54.59,56.92,66.09,
680.13,55.91,54.65,57.04,65.99,
680.55,56.05,54.50,56.94,65.84,
680.96,55.79,54.37,56.87,65.65,
681.37,55.39,54.12,56.65,65.63,
681.78,55.16,53.85,56.33,65.51,
682.20,54.95,53.37,56.06,65.02,
682.61,54.67,53.08,55.51,64.35,
683.02,54.19,52.73,54.93,63.73,
683.43,53.50,52.05,54.28,63.09,
683.85,52.83,51.47,53.65,62.41,
684.26,52.06,50.73,52.86,61.46,
684.67,51.19,49.76,51.88,60.59,
685.08,50.45,49.09,51.31,60.00,
685.50,49.91,48.53,50.70,59.25,
685.91,49.28,47.97,50.00,58.58,
686.32,48.57,47.32,49.41,57.96,
686.73,47.65,46.88,48.95,57.38,
687.15,47.17,46.56,48.61,56.93,
687.56,46.99,45.95,48.24,56.31,
687.97,46.84,45.79,48.10,55.86,
688.38,46.81,45.93,47.95,55.68,
688.79,46.74,45.85,47.88,55.51,
689.21,46.90,45.80,47.88,55.70,
689.62,46.97,45.95,48.08,55.82,
690.03,47.06,46.07,48.33,56.13,
690.44,47.54,46.56,48.90,56.97,
690.86,48.09,47.11,49.33,57.45,
691.27,48.66,47.67,49.60,57.84,
691.68,49.03,48.00,49.98,58.17,
692.09,49.19,48.46,50.28,58.53,
692.50,49.51,48.99,50.70,58.85,
692.92,49.90,48.97,51.01,59.03,
693.33,50.03,49.00,51.02,59.21,
693.74,50.35,49.54,51.30,59.54,
694.15,50.49,49.61,51.45,59.76,
694.57,50.69,49.72,51.44,59.98,
694.98,50.65,49.79,51.69,60.48,
695.39,50.60,49.82,51.76,60.56,
695.80,50.78,49.99,52.11,60.95,
696.21,51.18,50.12,52.34,61.16,
696.63,51.37,50.24,52.35,61.11,
697.04,51.46,50.14,52.46,61.09,
697.45,51.27,50.14,52.40,61.03,
697.86,51.19,50.27,52.67,61.07,
698.27,51.36,49.86,52.69,60.95,
698.69,51.08,49.62,52.21,60.86,
699.10,51.17,49.81,52.25,61.16,
699.51,51.46,49.91,52.37,61.15,
699.92,51.71,49.92,52.17,61.03,
700.33,51.64,49.83,52.22,61.10,
700.75,51.48,49.83,52.25,61.32,
701.16,51.67,49.83,52.33,61.35,
701.57,51.91,50.05,52.51,61.25,
701.98,52.10,50.17,52.40,61.13,
702.39,52.05,50.23,52.29,61.00,
702.80,52.31,50.42,52.37,61.02,
703.22,52.24,50.71,52.67,61.24,
703.63,52.40,50.61,52.71,61.33,
704.04,52.29,50.43,52.48,61.46,
704.45,52.56,50.70,53.06,62.22,
704.86,53.13,50.94,53.38,62.51,
705.27,53.52,51.19,53.20,62.45,
705.69,53.53,51.01,53.47,62.57,
706.10,53.25,51.10,53.32,62.84,
706.51,53.28,51.56,53.41,62.97,
706.92,53.30,51.31,53.68,62.78,
707.33,53.22,51.49,53.61,62.74,
707.74,53.22,51.54,53.67,62.70,
708.16,53.31,51.62,53.44,62.58,
708.57,53.45,51.56,53.64,62.64,
708.98,53.21,51.57,53.47,62.63,
709.39,53.15,51.25,53.09,62.55,
709.80,53.10,51.39,53.43,62.93,
710.21,53.54,51.48,53.60,63.00,
710.63,53.65,51.65,53.25,62.48,
711.04,53.47,51.47,52.94,62.20,
711.45,52.90,51.42,52.90,62.00,
711.86,52.50,51.69,52.90,61.64,
712.27,52.30,50.95,52.91,60.95,
712.68,51.80,50.44,52.27,60.35,
713.09,51.42,50.19,51.76,60.00,
713.51,51.16,49.58,51.16,59.36,
713.92,50.85,48.93,50.37,58.76,
714.33,50.01,48.14,49.80,58.15,
714.74,49.08,47.28,48.94,57.39,
715.15,48.30,46.50,48.24,56.78,
715.56,47.90,45.80,47.76,55.86,
715.97,47.29,45.04,46.73,54.85,
716.38,46.53,44.14,45.76,53.84,
716.80,45.40,43.42,45.05,52.88,
717.21,44.66,43.17,44.80,52.24,
717.62,44.17,42.32,44.17,51.36,
718.03,43.49,41.63,43.27,50.92,
718.44,43.39,41.60,43.04,51.13,
718.85,43.53,41.52,42.88,50.84,
719.26,43.88,41.44,42.73,50.77,
719.67,43.83,41.24,42.82,50.72,
720.08,43.48,41.25,43.12,51.01,
720.50,43.50,41.42,43.43,51.31,
720.91,43.80,41.65,43.87,51.11,
721.32,44.25,41.96,44.04,51.05,
721.73,44.23,42.23,44.09,51.10,
722.14,44.18,42.32,44.18,50.92,
722.55,44.30,42.57,44.58,51.20,
722.96,44.16,42.36,44.52,51.29,
723.37,44.18,42.02,44.18,51.47,
723.78,44.20,42.17,44.56,52.08,
724.19,44.62,42.16,44.55,52.01,
724.61,44.80,42.18,44.58,51.69,
725.02,44.53,41.83,44.60,51.67,
725.43,43.87,41.82,44.68,51.71,
725.84,43.67,42.42,44.71,51.56,
726.25,43.80,41.94,44.84,51.15,
726.66,43.66,42.24,44.48,51.06,
727.07,43.80,42.22,44.63,51.33,
727.48,43.87,42.21,44.71,51.53,
727.89,44.45,42.39,44.91,51.85,
728.30,44.26,42.50,44.95,52.23,
728.71,44.27,42.65,45.04,52.72,
729.12,44.76,42.99,45.76,53.56,
729.54,45.55,43.53,46.40,53.91,
729.95,45.86,43.99,46.56,53.87,
730.36,45.97,44.41,47.14,54.16,
730.77,45.91,45.05,47.40,54.53,
731.18,46.22,45.83,47.79,54.86,
731.59,46.52,45.66,48.10,54.80,
732.00,46.48,45.77,47.82,55.19,
732.41,47.04,46.25,48.23,55.93,
732.82,47.63,46.68,48.66,56.46,
733.23,48.30,47.10,48.77,56.90,
733.64,48.52,47.48,49.00,57.07,
734.05,48.41,47.61,49.29,57.62,
734.46,48.79,47.90,49.83,58.19,
