Date,2016/04/04,2016/04/04,2016/04/04,2016/04/04,2016/04/04,2016/04/04,2016/04/04,
638.80,85.38,49.54,42.66,76.48,119.14,159.64,246.07,
639.21,85.52,49.68,42.66,76.31,119.50,159.82,246.44,
639.62,85.59,49.75,42.56,75.99,119.60,159.70,246.29,
640.04,85.80,49.83,42.57,75.97,119.71,159.80,246.82,
640.45,86.13,49.69,42.37,76.02,119.55,159.83,246.69,
640.87,86.31,49.67,42.33,75.95,119.33,159.37,246.65,
641.28,86.06,49.74,42.31,76.00,119.21,159.29,246.67,
641.69,85.83,49.64,42.24,76.28,119.06,159.51,245.65,
642.11,85.78,49.63,42.09,76.12,118.66,159.20,245.65,
642.52,85.78,49.54,41.84,75.89,118.17,158.61,245.10,
642.94,85.30,49.39,41.74,75.96,118.09,158.02,244.31,
643.35,85.14,49.14,41.55,75.84,117.90,157.61,243.39,
643.76,85.23,48.99,41.33,75.38,117.22,157.33,242.35,
644.18,84.77,48.91,41.14,75.05,116.73,156.87,241.76,
644.59,84.27,48.64,40.88,74.83,116.24,156.34,240.77,
645.01,83.98,48.46,40.63,74.37,115.73,155.79,239.57,
645.42,83.74,48.32,40.43,73.97,115.12,154.94,238.49,
645.83,83.47,48.01,40.29,73.88,114.60,154.34,237.45,
646.25,83.12,47.73,40.25,73.68,114.20,153.54,236.63,
646.66,82.84,47.71,40.22,73.52,113.66,153.25,235.78,
647.07,82.43,47.42,40.15,73.62,113.20,153.12,234.70,
647.49,82.20,47.21,40.03,73.38,112.96,152.91,234.31,
647.90,82.02,47.13,39.97,73.11,112.63,152.37,234.12,
648.32,81.79,47.05,40.01,73.10,112.80,151.95,233.66,
648.73,81.68,46.78,40.04,73.14,112.88,151.86,233.69,
649.14,82.04,46.79,39.96,72.83,112.82,152.11,233.85,
649.56,82.11,46.91,40.10,72.84,112.80,152.16,234.23,
649.97,81.90,46.99,40.15,73.05,112.94,152.38,234.58,
650.38,81.95,46.96,40.01,73.10,113.14,152.78,234.84,
650.80,82.31,47.09,40.10,72.93,113.14,152.68,235.06,
651.21,82.34,47.05,40.07,72.90,112.97,152.63,235.19,
651.63,82.08,46.97,40.09,72.99,113.07,152.63,235.27,
652.04,82.05,46.91,40.10,72.84,112.76,152.45,234.68,
652.45,81.91,46.81,40.05,72.77,112.36,152.37,233.79,
652.87,81.55,46.63,39.86,72.58,112.10,152.00,233.55,
653.28,81.29,46.54,39.61,72.07,111.72,151.40,233.08,
653.69,81.10,46.31,39.60,71.65,111.41,150.74,232.14,
654.11,81.07,46.06,39.45,71.46,111.33,150.51,231.69,
654.52,81.14,45.85,39.29,71.29,111.02,150.39,231.22,
654.93,81.36,46.01,39.27,71.10,110.73,150.04,231.13,
655.35,81.33,46.01,39.40,71.32,110.56,150.12,231.29,
655.76,81.33,46.05,39.37,71.69,110.81,150.58,231.18,
656.17,81.63,46.16,39.44,71.76,111.12,150.77,231.66,
656.59,82.01,46.24,39.66,71.94,111.09,150.75,232.30,
657.00,81.88,46.22,39.76,72.48,111.70,151.13,233.14,
657.42,82.52,46.40,40.03,72.92,112.27,151.87,234.22,
657.83,83.39,46.71,40.47,73.05,112.57,152.65,235.30,
658.24,83.92,47.13,40.67,73.71,113.43,153.75,237.42,
658.66,84.49,47.42,40.92,74.09,114.35,154.82,239.58,
659.07,85.13,47.76,41.13,74.37,115.28,155.87,241.31,
659.48,85.96,48.27,41.51,74.99,116.40,156.91,243.33,
659.90,86.65,48.62,41.61,75.69,117.20,158.03,245.13,
660.31,87.19,49.06,41.83,76.07,117.91,158.77,247.02,
660.72,87.51,49.50,42.12,76.62,118.50,159.73,248.32,
661.14,87.57,49.74,42.35,77.35,119.13,160.86,249.00,
661.55,87.72,49.81,42.23,77.44,119.71,161.56,250.42,
661.96,87.82,49.95,42.24,77.16,119.83,161.55,251.18,
662.38,87.78,49.99,42.41,77.30,120.04,161.65,251.52,
662.79,87.98,49.99,42.56,77.44,120.38,161.85,251.64,
663.20,88.50,50.07,42.56,77.10,120.19,162.13,251.87,
663.62,88.47,50.13,42.58,77.14,120.19,162.02,252.28,
664.03,88.29,50.09,42.51,77.43,120.31,162.16,252.70,
664.44,88.29,50.05,42.50,77.37,120.43,162.38,252.61,
664.85,88.50,50.21,42.45,77.26,120.57,162.15,252.57,
665.27,88.72,50.21,42.56,77.52,120.58,162.15,252.58,
665.68,88.80,50.12,42.61,77.61,120.71,162.30,253.08,
666.09,88.90,50.11,42.78,77.76,120.63,162.46,253.22,
666.51,89.13,50.10,43.06,78.18,120.47,162.77,252.91,
666.92,89.06,50.04,42.99,78.23,120.48,162.77,253.82,
667.33,89.07,49.96,42.96,77.87,120.42,162.41,253.95,
667.75,89.00,50.02,43.08,77.73,120.34,161.85,253.21,
668.16,89.24,49.94,43.22,77.83,120.43,161.72,253.30,
668.57,89.50,49.99,42.92,77.68,120.41,161.79,253.39,
668.99,89.60,50.01,42.94,77.69,120.30,161.42,253.28,
669.40,89.41,50.06,42.93,77.94,120.37,161.56,253.52,
669.81,89.14,50.13,42.89,77.96,120.43,161.80,253.26,
670.23,89.16,50.24,42.77,77.67,120.31,161.56,253.18,
670.64,89.15,50.20,42.81,77.67,120.05,161.27,252.77,
671.05,89.03,50.17,42.87,77.72,120.24,161.26,252.88,
671.46,89.11,50.25,42.86,77.80,120.12,161.33,252.98,
671.88,89.30,50.32,42.98,77.75,120.02,161.25,252.39,
672.29,89.22,50.42,42.96,77.78,120.15,161.29,252.77,
672.70,88.96,50.50,42.74,77.56,120.17,161.26,253.06,
673.12,88.95,50.47,42.74,77.37,120.27,161.10,252.63,
673.53,89.03,50.46,42.75,77.35,120.47,161.25,252.77,
673.94,89.14,50.48,42.63,77.51,120.42,161.39,252.95,
674.35,89.22,50.50,42.57,77.47,120.40,161.30,253.04,
674.77,89.14,50.58,42.63,77.58,120.33,161.44,253.09,
675.18,89.00,50.61,42.59,77.75,120.32,161.90,253.06,
675.59,89.04,50.73,42.51,77.64,120.27,161.90,253.24,
676.01,89.21,50.69,42.47,77.59,120.16,161.74,253.23,
676.42,89.15,50.59,42.55,77.74,120.42,161.87,253.11,
676.83,89.23,50.62,42.58,77.74,120.48,161.99,253.30,
677.24,89.37,50.64,42.52,77.59,120.26,162.05,253.01,
677.66,89.21,50.56,42.57,77.55,120.22,162.08,253.19,
678.07,88.89,50.35,42.31,77.46,120.10,162.12,253.48,
678.48,88.85,50.33,42.14,77.18,120.05,162.09,253.44,
678.89,88.93,50.21,42.11,77.09,120.13,161.84,253.26,
679.31,88.95,50.15,42.08,77.14,120.00,161.78,252.97,
679.72,88.96,50.11,41.92,77.09,119.81,161.66,252.77,
680.13,88.85,50.09,41.96,76.94,119.69,161.58,252.64,
680.55,88.63,49.93,41.96,77.18,119.49,161.55,252.03,
680.96,88.32,49.85,41.87,77.00,119.43,161.33,252.32,
681.37,88.01,49.63,41.67,76.50,119.05,160.65,251.57,
681.78,87.56,49.34,41.58,76.11,118.68,159.87,250.26,
682.20,87.10,48.96,41.33,75.67,118.21,159.04,248.69,
682.61,86.62,48.62,40.97,74.90,117.32,157.82,246.83,
683.02,85.75,48.18,40.58,74.19,116.16,156.30,244.66,
683.43,84.71,47.67,40.09,73.49,114.84,154.82,242.31,
683.85,83.39,46.92,39.44,72.72,113.59,152.95,238.98,
684.26,82.20,46.39,38.85,71.58,112.03,150.66,235.63,
684.67,80.96,45.64,38.44,70.48,110.16,148.36,231.64,
685.08,79.68,44.88,37.79,69.58,108.66,146.18,228.23,
685.50,78.61,44.19,37.29,68.71,106.95,144.13,225.18,
685.91,77.71,43.50,37.04,67.79,105.43,142.11,221.94,
686.32,76.45,42.80,36.47,67.02,103.98,140.34,219.33,
686.73,75.42,42.27,35.96,65.81,102.71,138.55,217.07,
687.15,74.38,41.58,35.44,64.87,101.55,136.95,213.89,
687.56,73.83,41.00,35.17,64.39,100.89,135.85,212.09,
687.97,73.37,40.71,34.71,63.88,100.18,135.02,210.95,
688.38,73.03,40.52,34.49,63.61,99.58,134.23,210.13,
688.79,72.67,40.38,34.41,63.65,99.03,134.12,209.84,
689.21,72.61,40.40,34.33,64.03,99.25,134.55,209.79,
689.62,72.67,40.46,34.25,64.08,99.52,134.88,210.78,
690.03,73.18,40.75,34.40,64.15,99.74,135.37,211.66,
690.44,73.44,40.97,34.74,64.69,100.71,136.22,212.77,
690.86,73.87,41.17,34.88,65.19,101.36,137.09,214.00,
691.27,74.32,41.49,35.23,65.44,101.74,137.95,214.80,
691.68,74.60,41.74,35.45,65.85,102.29,138.86,215.96,
692.09,74.68,41.99,35.52,66.08,102.82,139.55,217.36,
692.50,74.79,42.15,35.45,66.12,103.45,140.30,218.12,
692.92,75.21,42.46,35.54,66.35,104.06,140.89,218.67,
693.33,75.87,42.64,35.65,66.78,104.40,141.45,219.56,
693.74,76.25,42.93,35.64,66.92,104.64,141.77,220.52,
694.15,76.56,43.10,35.94,67.33,104.83,142.10,221.13,
694.57,76.86,43.28,36.10,67.81,105.21,142.90,221.81,
694.98,76.95,43.39,36.08,68.02,105.71,143.17,223.20,
695.39,77.15,43.44,36.04,67.67,105.69,143.28,223.67,
695.80,77.13,43.53,36.32,67.71,106.05,143.26,223.25,
696.21,77.35,43.46,36.51,67.72,106.44,143.50,223.67,
696.63,77.75,43.44,36.38,67.45,106.35,143.70,224.13,
697.04,77.97,43.56,36.67,67.61,106.54,143.90,224.88,
697.45,77.98,43.44,36.52,67.73,106.67,144.37,225.67,
697.86,77.88,43.39,36.29,67.57,106.75,144.63,225.84,
698.27,78.03,43.42,36.16,67.44,106.81,144.58,225.94,
698.69,78.45,43.33,36.36,67.66,106.61,144.26,225.69,
699.10,78.60,43.22,36.29,67.75,106.82,143.91,225.92,
699.51,78.53,43.20,36.25,67.81,106.47,143.64,225.44,
699.92,78.75,43.20,36.77,67.98,106.32,143.67,224.68,
700.33,78.57,43.11,36.63,67.94,106.26,143.70,225.48,
700.75,78.29,43.24,36.58,67.68,106.09,143.44,225.49,
701.16,78.22,43.18,36.65,67.41,106.26,143.32,224.99,
701.57,78.55,42.99,36.70,67.65,106.87,143.57,225.35,
701.98,79.02,43.00,36.38,67.57,107.02,143.82,226.09,
702.39,79.40,43.27,36.43,67.78,107.00,143.85,226.95,
702.80,79.71,43.48,36.72,68.39,107.18,144.57,228.00,
703.22,80.04,43.79,36.62,68.96,107.78,145.51,228.67,
703.63,80.41,44.27,36.51,68.90,108.12,145.99,229.79,
704.04,81.04,44.49,36.87,69.21,108.55,146.47,230.61,
704.45,81.40,44.72,37.18,69.63,109.43,147.17,231.43,
704.86,82.04,44.99,37.42,70.02,109.82,147.86,232.40,
705.27,82.45,45.22,37.80,70.12,109.74,148.86,232.94,
705.69,82.61,45.44,38.11,70.41,110.23,149.54,234.49,
706.10,82.45,45.51,37.96,70.45,110.44,150.18,235.74,
706.51,82.53,45.50,37.92,70.42,110.77,150.73,235.81,
706.92,82.95,45.55,37.92,70.46,111.40,150.98,236.24,
707.33,83.50,45.58,38.05,70.58,111.53,151.51,236.55,
707.74,83.80,45.87,38.19,70.77,111.47,151.60,237.01,
708.16,83.92,46.11,38.39,71.40,111.42,151.95,237.62,
708.57,84.21,46.21,38.59,72.09,111.66,152.72,237.78,
708.98,84.16,46.14,38.48,72.05,111.91,152.94,239.13,
709.39,84.17,46.19,38.57,71.75,111.63,152.50,238.63,
709.80,83.78,46.11,38.99,71.84,112.01,152.12,238.28,
710.21,84.04,45.93,39.11,71.93,112.03,151.74,237.96,
710.63,83.92,45.74,38.97,71.50,111.07,151.57,237.55,
711.04,83.27,45.67,39.00,71.40,110.81,151.14,236.82,
711.45,82.76,45.46,38.77,71.11,110.48,150.65,236.49,
711.86,82.01,45.11,38.18,70.79,110.11,150.11,234.88,
712.27,81.36,44.80,37.84,69.94,109.53,148.79,232.71,
712.68,80.85,44.33,37.74,69.31,108.61,147.17,229.99,
713.09,79.95,43.72,37.32,68.51,107.13,144.99,227.47,
713.51,78.72,43.15,36.73,67.84,105.39,142.80,223.91,
713.92,77.58,42.26,36.56,66.86,103.56,140.74,219.08,
714.33,75.80,41.38,35.73,65.39,101.81,138.09,215.34,
714.74,73.65,40.29,34.68,63.55,99.27,134.85,210.44,
715.15,71.24,39.20,33.92,61.86,97.17,131.36,204.34,
715.56,69.47,37.70,33.23,60.33,95.10,128.19,199.27,
715.97,67.95,36.57,31.87,58.63,92.40,125.18,194.47,
716.38,66.28,35.63,31.07,57.14,90.04,121.94,189.91,
716.80,64.53,34.88,30.29,56.06,88.26,119.46,185.83,
717.21,63.30,33.95,29.49,55.36,86.62,117.31,182.45,
717.62,62.17,33.29,28.81,54.42,85.43,115.38,179.40,
718.03,61.63,32.63,28.49,53.56,84.34,113.54,176.53,
718.44,61.30,32.22,28.14,53.20,84.07,112.28,174.58,
718.85,61.10,32.05,27.90,53.07,83.26,111.58,173.54,
719.26,61.04,31.89,28.15,53.07,82.95,111.68,172.36,
719.67,60.92,31.97,28.24,53.17,82.84,111.72,173.00,
720.08,60.62,32.00,27.84,53.09,82.94,111.85,174.34,
720.50,60.34,31.89,27.80,53.17,83.13,112.29,174.43,
720.91,60.64,31.90,28.03,53.26,83.86,112.61,175.04,
721.32,61.58,32.01,27.93,53.27,83.99,113.13,175.86,
721.73,61.98,32.50,27.91,53.68,84.10,113.52,177.08,
722.14,62.33,32.78,28.26,54.37,84.49,114.33,178.16,
722.55,62.63,33.15,28.40,54.94,85.21,115.42,178.62,
722.96,62.68,33.28,28.38,54.97,85.37,115.63,180.10,
723.37,62.66,33.57,28.30,54.36,84.97,115.36,179.47,
723.78,62.57,33.42,28.43,54.18,85.29,114.87,179.11,
724.19,62.44,33.39,28.47,54.04,84.89,114.52,178.91,
724.61,62.22,33.47,28.24,53.58,83.93,114.27,178.16,
725.02,61.58,33.45,28.20,53.49,83.59,113.83,177.38,
725.43,60.94,33.11,27.69,53.03,83.28,113.52,177.39,
725.84,60.25,32.77,27.25,52.88,83.08,113.35,176.61,
726.25,60.06,32.74,27.25,52.41,83.15,112.84,175.94,
726.66,60.56,32.67,27.36,52.41,83.36,112.52,175.24,
727.07,61.04,32.96,27.25,52.83,83.54,112.74,175.81,
727.48,61.38,33.27,27.43,53.57,83.66,113.28,176.71,
727.89,62.06,33.55,28.21,54.29,84.33,114.22,177.04,
728.30,62.64,33.69,28.26,54.68,85.00,115.17,179.65,
728.71,63.02,34.05,28.36,54.87,85.38,115.97,181.38,
729.12,63.28,34.34,28.94,55.33,86.59,116.92,182.13,
729.54,64.45,34.47,29.44,56.01,88.00,118.36,184.83,
729.95,65.60,35.13,29.54,56.59,88.61,120.09,187.33,
730.36,66.34,35.98,30.20,57.44,89.67,121.60,190.12,
730.77,67.14,36.43,30.79,58.68,91.04,123.71,193.04,
731.18,68.23,36.79,31.05,59.90,92.44,125.77,195.72,
731.59,69.07,37.69,31.62,60.56,93.76,127.35,198.39,
732.00,70.47,38.56,32.31,61.13,95.25,129.06,201.28,
732.41,71.87,39.11,32.76,62.19,96.78,130.58,203.88,
732.82,73.07,39.84,33.48,63.29,97.56,132.39,207.21,
733.23,74.12,40.72,34.51,64.08,98.58,134.21,209.28,
733.64,74.90,41.33,34.93,64.99,99.76,136.05,212.79,
734.05,75.33,41.83,34.94,65.08,100.66,137.53,215.59,
734.46,75.55,42.28,35.45,65.27,101.52,138.89,216.86,
734.87,76.30,42.26,36.05,65.81,102.67,140.02,218.58,
735.28,77.61,42.52,35.89,66.29,103.15,140.99,220.53,
735.69,78.05,42.95,36.06,66.78,103.41,141.42,222.22,
736.10,78.19,43.24,36.57,67.46,104.03,142.48,223.51,
736.51,78.89,43.31,36.72,68.31,104.70,143.37,224.71,
736.93,79.04,43.76,36.74,68.42,105.08,143.87,226.99,
737.34,79.65,44.04,37.00,68.03,105.11,144.08,227.74,
737.75,80.42,44.31,37.42,68.52,106.18,144.26,228.78,
738.16,81.16,44.44,37.62,68.92,106.14,144.66,229.52,
738.57,81.49,44.86,38.11,68.81,106.35,145.61,230.64,
738.98,81.73,45.24,38.39,69.10,106.91,146.37,231.98,
739.39,81.76,45.10,38.23,69.34,107.32,147.04,233.35,
739.80,81.92,45.19,38.22,69.07,107.79,147.92,233.99,
740.21,82.27,45.50,38.43,69.38,108.56,148.16,234.76,
740.62,83.11,45.35,38.51,69.78,109.04,148.39,235.75,
741.03,83.79,45.87,38.60,70.34,109.19,148.54,236.76,
741.44,83.86,46.28,39.08,70.80,109.38,149.13,237.34,
741.85,84.54,46.54,39.42,71.54,110.20,150.29,237.51,
742.26,85.05,46.73,39.42,71.86,110.60,150.85,239.52,
742.67,85.21,46.94,39.36,71.64,110.41,151.20,239.53,
743.08,85.31,47.13,39.78,71.71,111.33,151.45,239.71,
743.49,85.68,46.65,40.22,71.88,112.01,151.89,239.94,
743.90,85.93,46.82,39.95,71.59,111.80,152.43,240.57,
744.31,85.76,47.05,40.24,71.80,112.04,152.46,241.27,
744.72,85.81,46.96,40.30,72.32,112.28,153.01,241.63,
745.13,85.83,46.89,40.05,72.82,112.44,153.18,242.18,
745.54,85.87,47.57,40.10,72.56,112.83,153.36,242.32,
745.95,86.18,47.66,40.33,72.73,113.24,153.40,242.51,
746.36,86.84,47.65,40.31,72.86,113.00,153.05,242.91,
746.77,86.88,47.89,40.46,73.14,112.82,152.75,242.75,
747.18,86.82,48.09,40.81,73.13,112.81,153.28,241.92,
747.59,86.97,48.05,40.75,73.33,112.78,153.27,242.94,
748.00,86.62,47.84,40.43,72.94,112.15,153.11,243.47,
748.41,85.81,47.62,40.55,72.44,112.46,153.18,242.40,
748.82,85.79,47.19,40.79,72.55,112.90,152.90,242.64,
749.23,86.03,46.93,40.25,72.32,112.31,152.47,241.84,
749.64,85.99,47.31,40.26,71.89,111.89,151.98,242.10,
750.05,85.77,47.66,40.23,72.50,111.59,152.17,242.09,
750.46,86.13,47.67,39.87,73.01,111.64,152.49,241.72,
750.87,85.77,47.68,39.69,72.81,111.61,152.45,241.86,
751.28,85.98,47.67,39.83,72.17,111.20,152.36,241.64,
751.69,86.12,47.30,39.62,72.20,111.64,151.89,241.13,
752.10,86.18,46.98,39.39,72.16,111.01,151.29,240.96,
752.51,85.82,47.12,39.95,71.75,110.90,151.92,240.43,
752.92,85.47,47.18,39.81,71.63,110.72,151.97,240.50,
753.33,85.06,46.67,39.38,71.27,110.38,151.92,241.12,
753.74,84.13,46.27,39.13,70.48,110.15,151.99,239.46,
754.15,83.44,46.07,38.91,69.74,110.01,150.64,237.97,
754.56,83.14,45.43,38.34,69.15,108.67,148.74,235.15,
754.96,82.20,45.24,37.50,68.09,106.87,146.38,232.49,
755.37,80.72,44.65,36.80,67.12,104.65,144.09,228.29,
755.78,78.91,43.76,35.79,66.27,102.07,140.88,222.62,
756.19,76.22,41.91,34.49,64.11,98.69,136.38,216.45,
756.60,72.74,40.18,33.10,60.87,94.25,130.94,207.27,
757.01,69.12,37.97,31.61,57.78,90.40,124.32,196.84,
757.42,65.17,35.26,29.81,54.74,85.66,117.23,186.27,
757.83,61.13,33.20,28.11,50.77,79.81,110.33,174.60,
758.24,56.57,31.16,26.61,47.67,74.28,102.93,163.03,
758.65,52.24,28.35,24.35,44.52,69.06,95.93,152.44,
759.06,48.09,26.00,22.18,41.56,64.02,89.27,141.09,
759.47,44.12,24.40,20.19,38.05,59.46,82.17,129.76,
759.88,41.09,22.05,18.39,35.09,54.98,75.52,119.14,
760.29,38.29,20.13,16.74,32.74,50.70,69.80,111.00,
760.70,35.71,18.84,15.55,30.53,46.92,64.72,103.45,
761.11,33.25,17.38,14.74,29.09,44.02,61.49,95.78,
761.52,31.62,16.38,13.91,28.02,42.22,58.88,92.95,
761.92,30.47,16.04,13.29,26.96,40.91,57.62,90.75,
762.33,29.87,15.79,13.70,26.44,41.66,58.03,89.42,
762.74,31.12,15.46,14.22,27.11,43.24,59.28,92.59,
763.15,32.99,16.54,14.72,28.49,45.03,62.24,97.72,
763.56,35.26,18.11,16.00,30.08,47.71,66.01,104.05,
763.97,37.90,19.43,17.22,32.80,51.36,70.99,112.73,
764.38,41.68,21.03,18.04,35.80,55.77,76.80,121.38,
764.79,44.88,23.41,19.35,38.21,60.17,82.51,130.40,
765.20,48.36,25.05,21.27,40.49,64.19,88.27,139.83,
765.61,52.18,26.67,22.88,43.91,69.22,93.95,149.73,
766.02,55.47,28.76,24.96,46.99,73.02,99.54,159.30,
766.43,58.64,30.89,27.27,49.36,77.12,105.85,167.53,
766.83,61.72,32.87,28.94,52.49,81.34,111.85,177.79,
767.24,64.80,34.71,30.29,54.48,85.16,117.12,187.62,
767.65,67.13,35.98,31.74,56.19,88.91,122.43,194.59,
768.06,69.88,36.87,33.11,57.92,92.51,126.61,201.43,
768.47,72.68,38.12,33.77,59.81,95.06,130.01,207.55,
768.88,74.64,39.90,34.64,61.54,97.17,133.11,213.21,
769.29,76.22,41.35,35.57,63.07,98.74,136.21,217.81,
769.70,77.90,42.40,36.00,65.00,101.10,139.19,221.79,
770.11,79.11,43.42,36.50,65.98,102.58,141.28,225.81,
770.52,79.57,44.06,37.22,66.19,103.11,142.64,227.94,
770.92,80.27,44.17,37.61,66.65,104.77,143.49,229.91,
771.33,80.87,44.02,37.76,67.44,105.40,144.27,230.99,
771.74,81.31,44.50,38.53,67.05,105.27,144.91,231.58,
772.15,81.34,44.83,38.64,67.25,105.79,145.34,232.87,
772.56,81.39,44.46,38.15,67.86,106.21,146.09,234.39,
772.97,81.20,44.32,37.80,68.47,106.57,146.61,234.34,
773.38,80.96,44.77,37.72,68.38,107.12,146.88,233.67,
773.79,81.44,44.62,37.64,69.13,107.29,146.57,234.06,
774.19,81.87,45.26,37.44,69.73,107.48,146.46,235.12,
774.60,82.13,45.71,37.76,70.47,107.41,146.72,235.66,
775.01,82.24,45.83,38.07,70.86,107.59,147.21,235.66,
775.42,82.80,45.45,37.87,71.28,107.91,147.34,238.03,
775.83,82.53,45.48,37.88,70.87,107.19,147.47,237.49,
776.24,81.99,45.06,38.18,70.31,107.65,147.40,235.75,
776.65,82.25,44.26,38.61,70.21,108.20,147.23,236.27,
777.05,82.75,44.26,38.49,70.27,107.72,147.15,235.15,
777.46,82.33,44.90,38.80,69.82,107.47,146.48,235.12,
777.87,82.05,45.03,38.28,70.24,107.46,146.80,235.80,
778.28,82.51,44.90,37.82,71.00,107.34,146.96,235.17,
778.69,82.24,45.72,37.89,70.49,107.53,146.48,234.96,
779.10,82.93,45.76,38.33,69.34,107.67,145.57,234.45,
779.50,83.27,45.47,38.33,69.32,107.76,145.03,235.11,
779.91,83.30,45.65,38.29,69.11,107.19,144.73,234.43,
780.32,83.12,45.68,38.94,68.25,106.77,145.17,233.00,
780.73,83.22,45.53,38.76,68.19,107.06,145.29,233.88,
781.14,82.80,45.12,38.55,67.62,106.82,145.26,233.66,
781.55,81.88,44.45,38.62,67.10,106.91,145.53,231.51,
781.95,81.73,43.57,38.81,66.92,107.36,144.87,230.93,
782.36,82.11,43.65,38.35,67.16,106.81,143.96,230.94,
782.77,81.86,44.13,38.06,67.22,105.93,143.34,230.30,
783.18,81.62,44.45,38.04,67.39,105.54,143.47,231.07,
783.59,82.13,44.55,37.91,68.41,105.55,144.00,230.49,
784.00,81.74,44.52,37.43,68.21,104.98,143.83,230.26,
784.40,81.21,44.44,37.65,67.53,104.20,143.38,229.41,
784.81,81.13,43.63,37.50,67.32,104.48,142.53,228.48,
785.22,80.74,43.11,37.19,67.13,103.44,142.06,227.51,
785.63,80.37,43.15,37.66,66.43,102.55,141.74,225.52,
786.04,79.91,42.98,37.37,66.17,102.22,141.24,225.55,
786.44,78.97,42.18,36.69,66.23,101.93,140.37,224.95,
786.85,78.11,41.91,36.20,66.27,101.15,139.88,222.93,
787.26,77.43,41.96,35.81,65.57,101.16,138.72,221.20,
787.67,77.50,41.83,35.23,65.28,100.62,137.17,220.39,
788.08,77.70,42.33,34.70,65.32,100.02,135.94,219.94,
788.48,77.13,42.51,34.63,65.15,99.11,135.51,218.85,
788.89,76.84,42.38,34.35,65.02,98.92,135.39,216.81,
789.30,76.48,41.89,34.14,65.25,98.49,134.87,216.97,
789.71,76.02,41.52,33.71,64.48,97.85,133.93,215.38,
790.12,75.32,40.96,33.79,63.49,98.20,133.13,213.91,
790.52,75.66,39.95,33.65,63.19,98.33,133.13,213.83,
790.93,75.53,40.07,33.51,62.98,97.52,132.75,213.24,
791.34,75.17,40.31,33.70,62.66,97.41,132.39,213.35,
791.75,74.83,39.80,33.17,63.08,97.64,132.79,214.13,
792.15,75.08,39.76,32.98,63.74,97.42,132.85,213.78,
792.56,74.75,40.67,32.91,63.35,97.43,132.69,213.67,
792.97,74.98,40.38,33.06,62.82,97.53,132.13,213.01,
793.38,75.82,40.16,33.17,63.26,97.26,131.97,214.19,
793.78,75.64,40.55,33.43,63.19,97.10,132.19,213.88,
794.19,75.20,40.62,33.75,62.77,97.11,132.99,212.45,
794.60,75.54,40.49,33.86,63.11,97.21,133.44,214.54,
795.01,75.29,40.31,33.81,63.12,97.52,133.69,215.60,
795.42,74.27,39.96,33.96,62.17,97.89,134.20,213.88,
795.82,74.40,39.24,34.10,62.14,98.34,134.08,213.74,
796.23,75.01,39.25,33.79,62.35,98.00,133.99,213.42,
796.64,74.63,40.14,34.14,62.40,97.81,133.11,212.92,
797.05,74.72,40.23,34.04,62.92,97.87,133.40,212.93,
797.45,74.86,40.16,33.79,63.83,97.85,133.80,212.53,
797.86,74.50,40.81,33.58,63.65,97.68,133.41,211.87,
798.27,74.33,40.71,33.96,63.09,97.39,132.81,210.97,
798.67,74.54,40.12,34.09,62.81,97.45,132.32,210.55,
799.08,74.64,40.09,34.21,62.75,97.07,132.39,210.58,
799.49,74.32,40.20,34.90,61.85,96.63,132.64,209.39,
799.90,74.45,40.19,34.70,61.82,96.63,132.65,209.96,
800.30,74.15,39.86,34.51,61.92,96.65,132.90,210.99,
800.71,73.31,39.53,34.43,62.34,96.98,133.25,209.82,
801.12,73.33,39.31,34.45,61.67,96.76,132.94,209.51,
801.53,73.94,39.33,34.07,61.90,96.61,131.97,210.21,
801.93,73.75,39.82,33.93,61.98,96.23,131.45,211.08,
802.34,73.80,40.31,34.23,62.39,96.09,131.71,211.37,
802.75,74.00,40.45,33.97,62.22,96.30,132.29,211.07,
803.15,73.76,40.64,33.86,62.44,96.20,132.39,212.71,
803.56,73.77,40.63,33.98,61.95,95.73,132.35,212.56,
803.97,73.89,40.20,34.21,61.61,96.45,131.82,212.21,
804.38,74.12,39.30,34.30,61.40,96.43,131.87,212.45,
804.78,74.44,39.71,34.53,61.79,96.32,131.98,212.34,
805.19,74.12,40.10,34.64,61.85,96.38,131.64,212.56,
805.60,73.93,39.83,33.89,62.25,96.66,131.78,213.18,
806.00,73.45,39.47,33.47,63.08,96.55,131.95,212.84,
806.41,73.13,39.45,33.38,62.71,96.39,131.28,211.79,
806.82,73.32,39.33,33.29,61.76,95.55,130.15,210.82,
807.22,73.26,39.33,32.93,61.75,95.38,129.61,210.57,
807.63,73.06,39.42,32.85,61.62,94.76,129.21,209.44,
808.04,72.61,39.37,32.75,60.55,94.38,129.01,206.76,
808.44,72.13,38.97,32.28,60.13,93.39,128.03,207.05,
808.85,71.29,38.54,31.67,59.52,92.37,126.89,205.34,
809.26,69.87,37.47,31.62,58.35,91.92,126.07,202.18,
809.67,69.05,36.03,31.08,57.30,90.90,124.22,199.10,
810.07,68.35,35.53,30.30,56.64,89.46,122.47,196.54,
810.48,66.68,35.56,29.86,55.96,88.04,120.03,193.67,
810.89,64.97,34.60,29.01,55.04,86.27,118.27,190.27,
811.29,63.93,33.65,27.98,54.60,84.79,116.42,186.31,
811.70,62.10,33.30,27.26,53.65,83.02,113.73,182.55,
