Date,2016/03/18,2016/03/18,2016/03/18,2016/03/18,2016/03/18,2016/03/18,2016/03/18,2016/03/18,2016/03/18,
427.58,48.00,72.34,86.76,40.47,49.33,61.71,63.18,71.16,62.24,
428.00,47.56,71.55,85.86,40.04,48.90,61.08,62.54,70.45,61.67,
428.43,47.31,71.06,85.27,39.71,48.54,60.68,62.07,69.86,61.25,
428.85,46.98,70.56,84.71,39.36,48.17,60.25,61.68,69.30,60.77,
429.27,46.74,70.28,84.30,39.16,47.91,59.97,61.56,69.07,60.53,
429.70,46.61,70.28,84.33,39.06,47.89,59.94,61.53,68.99,60.46,
430.12,46.71,70.44,84.52,39.15,47.91,60.03,61.57,69.16,60.56,
430.54,46.85,70.61,84.74,39.26,47.90,60.18,61.75,69.27,60.62,
430.97,47.10,70.95,85.15,39.42,48.04,60.48,62.03,69.63,60.91,
431.39,47.45,71.38,85.67,39.66,48.25,60.78,62.29,70.04,61.45,
431.81,47.77,71.74,86.11,39.89,48.53,61.09,62.64,70.47,61.79,
432.24,48.05,72.19,86.77,40.19,49.02,61.58,63.17,71.09,62.22,
432.66,48.55,72.96,87.72,40.52,49.45,62.28,63.79,71.79,62.88,
433.08,49.16,73.75,88.72,40.99,49.91,62.95,64.48,72.61,63.61,
433.51,49.75,74.58,89.76,41.43,50.51,63.62,65.26,73.39,64.30,
433.93,50.52,75.64,91.22,41.92,51.16,64.53,66.17,74.29,65.07,
434.35,51.25,76.69,92.41,42.42,51.77,65.40,67.05,75.25,65.87,
434.77,51.78,77.52,93.35,42.90,52.38,66.04,67.82,75.91,66.53,
435.20,52.07,78.04,94.13,43.29,52.82,66.49,68.32,76.49,67.01,
435.62,52.38,78.67,94.84,43.64,53.23,66.95,68.71,77.12,67.38,
436.04,52.55,79.02,95.16,43.96,53.45,67.33,69.03,77.52,67.68,
436.47,52.61,79.17,95.39,44.11,53.58,67.54,69.20,77.68,67.87,
436.89,52.84,79.38,95.68,44.26,53.86,67.75,69.32,77.96,68.17,
437.31,53.18,79.57,95.92,44.39,54.08,67.97,69.63,78.14,68.43,
437.73,53.32,79.91,96.20,44.50,54.26,68.17,69.94,78.38,68.58,
438.16,53.52,80.34,96.81,44.63,54.62,68.59,70.31,78.75,68.83,
438.58,53.90,80.80,97.41,44.86,54.86,69.00,70.62,79.13,69.12,
439.00,54.23,81.15,97.95,45.16,55.21,69.32,70.95,79.48,69.43,
439.43,54.42,81.62,98.56,45.41,55.51,69.73,71.30,79.88,69.65,
439.85,54.75,82.02,99.17,45.69,55.75,70.13,71.68,80.39,70.07,
440.27,54.97,82.40,99.54,46.00,56.00,70.46,72.04,80.77,70.50,
440.69,55.08,82.76,99.99,46.24,56.23,70.69,72.31,81.07,70.79,
441.12,55.37,83.29,100.60,46.57,56.59,71.11,72.69,81.78,71.32,
441.54,55.78,83.96,101.22,46.91,56.97,71.62,73.19,82.44,71.88,
441.96,56.10,84.35,101.66,47.14,57.23,71.92,73.50,82.81,72.27,
442.38,56.56,84.93,102.24,47.38,57.57,72.31,73.89,83.32,72.70,
442.81,57.01,85.46,102.91,47.63,57.94,72.74,74.36,83.85,73.18,
443.23,57.32,85.94,103.34,47.84,58.13,73.09,74.74,84.29,73.49,
443.65,57.41,86.43,103.85,48.03,58.42,73.44,75.06,84.63,73.78,
444.07,57.64,86.84,104.32,48.27,58.75,73.81,75.41,85.20,74.07,
444.50,57.90,87.21,104.83,48.56,58.95,74.15,75.71,85.56,74.44,
444.92,58.09,87.54,105.23,48.74,59.13,74.41,76.05,85.92,74.73,
445.34,58.31,88.08,105.83,48.99,59.31,74.76,76.51,86.39,75.21,
445.76,58.53,88.48,106.21,49.18,59.57,75.04,76.84,86.72,75.75,
446.19,58.71,88.84,106.48,49.34,59.85,75.24,77.09,86.98,76.04,
446.61,58.94,89.26,107.07,49.54,60.13,75.61,77.45,87.38,76.46,
447.03,59.31,89.80,107.61,49.77,60.45,76.08,77.86,87.97,76.87,
447.45,59.65,90.21,108.12,50.01,60.70,76.44,78.20,88.33,77.20,
447.87,60.08,90.58,108.72,50.22,61.00,76.84,78.53,88.71,77.53,
448.30,60.54,91.10,109.44,50.52,61.38,77.39,79.00,89.12,77.94,
448.72,60.82,91.53,110.00,50.72,61.67,77.77,79.44,89.47,78.43,
449.14,61.02,91.83,110.34,50.95,61.94,78.08,79.84,89.84,78.72,
449.56,61.19,92.06,110.88,51.12,62.25,78.40,80.14,90.21,79.01,
449.99,61.35,92.35,111.24,51.35,62.43,78.64,80.37,90.59,79.33,
450.41,61.48,92.55,111.57,51.46,62.52,78.82,80.57,90.73,79.58,
450.83,61.54,92.73,111.71,51.52,62.57,78.88,80.65,90.84,79.71,
451.25,61.67,92.87,111.79,51.60,62.63,78.95,80.67,90.85,79.94,
451.67,61.73,92.80,111.60,51.58,62.63,78.90,80.61,90.75,79.89,
452.10,61.68,92.83,111.58,51.61,62.68,78.91,80.65,90.83,79.77,
452.52,61.74,92.87,111.79,51.58,62.75,79.10,80.75,91.00,79.80,
452.94,61.74,92.82,111.63,51.67,62.76,79.06,80.68,91.00,79.69,
453.36,61.73,92.75,111.67,51.71,62.84,79.06,80.77,90.89,79.71,
453.78,61.58,92.62,111.71,51.66,62.84,79.09,80.80,90.77,79.62,
454.20,61.48,92.62,111.68,51.64,62.81,79.10,80.81,90.79,79.61,
454.63,61.37,92.56,111.56,51.66,62.77,78.99,80.82,90.77,79.61,
455.05,61.21,92.47,111.52,51.67,62.71,78.87,80.70,90.74,79.39,
455.47,61.21,92.66,111.62,51.70,62.75,78.88,80.64,90.80,79.50,
455.89,61.32,92.79,111.66,51.80,62.74,78.96,80.69,90.95,79.57,
456.31,61.41,92.78,111.77,51.78,62.75,79.00,80.70,90.96,79.57,
456.74,61.50,92.99,111.82,51.88,62.83,79.10,80.76,91.02,79.69,
457.16,61.79,93.11,111.90,52.03,62.93,79.23,80.89,91.25,79.79,
457.58,61.88,93.12,112.04,52.09,63.01,79.39,81.06,91.37,79.77,
458.00,61.88,93.31,112.34,52.12,63.14,79.58,81.23,91.54,79.90,
458.42,62.03,93.50,112.61,52.23,63.25,79.75,81.38,91.75,80.04,
458.84,62.20,93.62,112.78,52.41,63.33,79.82,81.52,91.82,80.20,
459.27,62.22,93.68,113.13,52.41,63.40,79.99,81.65,91.95,80.23,
459.69,62.29,94.01,113.34,52.49,63.40,80.11,81.71,92.14,80.32,
460.11,62.43,94.13,113.28,52.53,63.44,80.12,81.78,92.27,80.48,
460.53,62.39,94.10,113.23,52.52,63.43,80.02,81.79,92.38,80.39,
460.95,62.36,94.05,113.39,52.52,63.43,80.09,81.80,92.51,80.50,
461.37,62.48,94.22,113.45,52.55,63.51,80.26,82.00,92.60,80.62,
461.79,62.45,94.11,113.42,52.49,63.42,80.19,81.93,92.43,80.47,
462.22,62.45,94.05,113.31,52.42,63.44,80.13,81.83,92.27,80.47,
462.64,62.61,94.20,113.31,52.50,63.47,80.25,81.92,92.31,80.62,
463.06,62.59,94.03,113.27,52.49,63.47,80.19,81.92,92.28,80.61,
463.48,62.40,94.06,113.24,52.39,63.47,80.18,81.91,92.18,80.54,
463.90,62.38,94.00,113.31,52.33,63.46,80.08,81.81,92.20,80.57,
464.32,62.32,93.85,113.15,52.29,63.47,80.00,81.69,92.06,80.45,
464.74,62.16,93.65,113.08,52.16,63.33,79.90,81.55,91.84,80.23,
465.16,62.03,93.64,112.83,52.05,63.16,79.76,81.36,91.81,79.99,
465.59,61.97,93.54,112.55,51.97,63.03,79.54,81.21,91.67,80.11,
466.01,61.70,93.04,112.05,51.81,62.90,79.25,81.02,91.32,79.97,
466.43,61.56,92.85,111.89,51.72,62.70,79.14,80.82,91.27,79.61,
466.85,61.54,92.80,111.82,51.71,62.60,79.12,80.79,91.10,79.63,
467.27,61.36,92.87,111.51,51.66,62.48,78.94,80.65,90.85,79.39,
467.69,61.17,92.59,111.28,51.52,62.38,78.79,80.40,90.73,79.24,
468.11,61.24,92.51,111.34,51.50,62.34,78.86,80.48,90.80,79.11,
468.53,61.20,92.49,111.28,51.51,62.30,78.86,80.54,90.79,79.08,
468.95,61.03,92.24,111.33,51.44,62.31,78.72,80.59,90.74,78.90,
469.38,61.02,92.09,111.44,51.35,62.29,78.78,80.58,90.71,78.62,
469.80,61.22,92.16,111.87,51.48,62.45,78.93,80.71,90.93,78.75,
470.22,61.17,92.19,112.08,51.59,62.49,79.07,80.85,91.08,78.75,
470.64,61.14,92.17,112.14,51.69,62.39,79.07,80.83,91.12,78.83,
471.06,61.33,92.38,112.04,51.72,62.41,79.08,80.85,91.17,79.04,
471.48,61.47,92.18,111.88,51.78,62.32,79.12,80.82,90.97,79.17,
471.90,61.59,92.10,111.78,51.75,62.27,79.09,80.80,90.88,78.94,
472.32,61.70,92.32,112.00,51.68,62.38,79.27,80.87,91.11,78.95,
472.74,61.76,92.67,112.07,51.72,62.50,79.31,80.95,91.15,79.13,
473.16,61.78,92.53,112.05,51.74,62.55,79.36,80.84,91.05,78.90,
473.58,61.85,92.27,112.30,51.79,62.51,79.43,80.83,90.89,78.86,
474.01,62.03,92.67,112.58,51.85,62.60,79.55,81.06,91.01,79.03,
474.43,61.96,92.65,112.38,51.94,62.63,79.50,81.19,90.84,79.22,
474.85,61.69,92.52,112.42,51.79,62.53,79.36,81.10,90.75,78.96,
475.27,61.48,92.73,112.58,51.82,62.57,79.48,81.06,90.84,79.07,
475.69,61.67,93.16,112.44,51.97,62.51,79.52,81.10,90.94,79.30,
476.11,61.40,93.05,112.16,51.91,62.18,79.23,81.02,90.68,79.26,
476.53,61.46,93.27,111.93,51.92,62.19,79.12,80.89,90.58,79.29,
476.95,61.91,93.66,112.10,52.11,62.43,79.37,81.18,90.84,79.63,
477.37,62.09,93.74,112.07,52.15,62.52,79.35,81.26,90.84,79.52,
477.79,62.14,94.04,112.35,52.00,62.78,79.44,81.48,91.07,79.44,
478.21,62.11,94.31,112.78,52.03,63.10,79.65,81.68,91.26,79.64,
478.63,62.18,94.40,113.01,52.15,63.12,79.75,81.66,91.34,79.75,
479.05,62.24,94.34,113.25,52.23,63.15,79.93,81.75,91.24,79.63,
479.47,62.36,94.81,113.60,52.28,63.27,80.10,81.99,91.53,79.79,
479.89,62.20,94.86,113.49,52.31,63.45,80.11,82.09,91.70,80.09,
480.31,62.17,94.42,113.12,52.24,63.26,79.88,81.90,91.50,79.96,
480.74,62.07,94.53,113.22,52.19,63.11,80.03,81.71,91.74,79.98,
481.16,62.06,94.61,112.96,52.34,63.19,80.12,81.64,91.69,80.03,
481.58,62.12,94.09,112.65,52.24,62.92,79.77,81.27,91.35,79.82,
482.00,61.81,93.67,112.25,51.99,62.83,79.50,80.89,90.88,79.39,
482.42,61.79,93.40,111.82,51.74,62.78,79.40,80.47,90.81,78.80,
482.84,61.43,92.83,111.15,51.38,62.53,78.97,80.16,90.08,78.34,
483.26,60.74,91.93,110.36,50.80,62.03,78.29,79.76,89.57,77.40,
483.68,60.07,90.93,109.79,50.35,61.55,77.77,79.19,88.97,76.75,
484.10,59.37,90.33,109.12,50.18,61.05,77.24,78.61,88.37,76.22,
484.52,58.78,89.70,108.53,49.89,60.49,76.74,78.06,87.73,75.70,
484.94,58.43,89.19,107.77,49.71,60.04,76.17,77.60,86.95,75.26,
485.36,58.14,88.62,107.23,49.57,59.63,75.59,77.13,86.64,75.42,
485.78,58.05,88.00,106.43,49.32,59.23,75.05,76.72,85.87,75.09,
486.20,57.93,87.61,106.08,49.04,58.92,74.83,76.42,85.58,74.67,
486.62,57.96,87.40,105.92,48.91,58.90,74.85,76.29,85.51,74.37,
487.04,57.88,87.30,105.73,48.91,59.03,74.54,76.23,85.29,74.19,
487.46,57.90,87.33,105.75,48.85,59.12,74.51,76.24,85.17,74.01,
487.88,58.03,87.47,105.98,48.83,59.17,74.75,76.39,85.19,73.81,
488.30,58.19,87.85,105.78,48.92,59.24,74.95,76.65,85.56,74.07,
488.72,58.06,87.85,105.87,49.11,59.37,75.04,77.01,85.45,74.31,
489.14,58.08,88.22,106.27,49.17,59.47,75.22,77.19,85.89,74.65,
489.56,58.27,88.58,106.75,49.55,59.65,75.57,77.19,86.24,75.31,
489.98,58.52,89.10,107.25,50.03,59.84,76.06,77.55,86.76,75.83,
490.40,58.66,89.19,107.64,50.19,59.95,76.27,77.74,86.92,76.02,
490.82,59.19,89.74,108.06,50.43,60.30,76.59,78.01,87.39,76.59,
491.24,59.74,90.07,108.39,50.56,60.47,76.86,78.29,87.83,76.85,
491.66,59.84,90.16,108.38,50.50,60.70,77.05,78.52,87.95,76.39,
492.08,59.60,90.59,108.74,50.53,61.15,77.41,78.67,88.49,76.30,
492.50,59.77,90.86,108.99,50.68,61.38,77.60,78.84,88.64,76.37,
492.92,59.73,91.05,109.43,50.86,61.42,77.59,78.84,88.78,76.39,
493.34,59.73,91.66,109.81,50.85,61.44,77.79,79.08,88.85,76.27,
493.76,59.83,91.93,110.03,50.87,61.51,77.91,79.18,89.04,76.58,
494.18,59.69,91.89,109.83,51.01,61.53,77.69,79.35,89.03,76.97,
494.60,59.46,91.48,110.04,50.90,61.40,77.33,79.20,88.89,76.90,
495.02,59.23,91.47,110.09,50.85,61.36,77.34,79.01,88.88,76.88,
495.44,59.29,91.31,110.05,50.99,61.41,77.39,78.87,88.90,76.91,
495.86,59.42,90.79,110.08,50.94,61.52,77.16,78.81,88.65,76.77,
496.28,59.59,90.58,109.68,50.80,61.63,77.03,78.62,88.60,76.48,
496.70,59.76,90.70,109.49,50.78,61.71,77.04,78.64,88.52,76.46,
497.12,59.66,90.32,108.80,50.65,61.62,76.76,78.55,88.02,76.15,
497.54,59.30,89.89,108.17,50.37,61.50,76.58,78.50,88.02,75.84,
497.95,59.07,89.71,107.71,50.16,61.36,76.45,78.14,87.77,75.59,
498.37,58.91,89.53,107.42,50.06,61.00,76.02,77.85,87.35,75.60,
498.79,58.54,89.22,107.25,49.93,60.73,75.72,77.48,86.82,75.29,
499.21,58.25,88.93,106.69,49.66,60.33,75.42,77.30,86.50,75.08,
499.63,57.87,88.13,105.97,49.52,60.00,75.06,76.90,86.25,75.02,
500.05,57.52,87.50,105.18,49.23,59.41,74.34,76.42,85.70,74.55,
500.47,57.26,87.24,104.95,48.98,59.18,74.21,76.01,85.34,74.05,
500.89,56.97,86.87,104.63,48.77,59.11,74.21,75.73,85.21,73.66,
501.31,56.96,86.70,104.65,48.66,59.03,73.95,75.52,84.89,73.75,
501.73,57.03,86.59,104.53,48.53,58.88,73.70,75.40,84.57,73.55,
502.15,57.06,86.95,104.21,48.39,58.64,73.88,75.31,84.50,73.17,
502.57,56.89,87.11,103.98,48.29,58.53,73.79,75.31,84.16,73.18,
502.99,56.78,87.00,103.99,48.21,58.50,73.75,75.40,84.15,73.15,
503.41,56.95,87.10,104.23,48.17,58.34,73.84,75.23,84.14,73.13,
503.83,56.91,87.34,104.71,48.35,58.47,73.89,75.14,84.22,73.17,
504.25,56.95,87.49,105.01,48.52,58.48,73.94,75.24,84.39,73.37,
504.67,57.10,87.35,105.33,48.56,58.40,73.96,75.23,84.50,73.45,
505.08,57.34,87.51,105.33,48.69,58.39,74.08,75.37,84.65,73.80,
505.50,57.57,87.38,105.27,48.78,58.51,74.03,75.45,84.75,73.81,
505.92,57.73,87.05,105.28,48.67,58.62,74.07,75.38,84.62,73.91,
506.34,57.80,87.26,105.57,48.78,58.87,74.53,75.58,84.78,74.00,
506.76,57.99,87.35,105.71,48.91,59.01,74.52,75.62,84.75,74.22,
507.18,58.11,87.53,105.93,49.06,59.08,74.60,75.79,84.69,74.30,
507.60,58.27,87.87,105.88,49.10,59.19,74.86,75.89,84.81,73.97,
508.02,58.44,88.32,106.02,49.14,59.27,74.98,76.02,84.90,74.18,
508.44,58.39,88.26,106.15,49.36,59.40,75.03,76.22,85.15,74.62,
508.86,58.26,87.98,106.21,49.29,59.35,74.95,76.11,85.24,74.64,
509.28,58.20,88.13,106.28,49.29,59.37,74.88,75.87,85.26,74.63,
509.70,57.94,88.18,106.49,49.36,59.38,74.91,75.92,85.41,74.73,
510.11,57.73,87.80,106.33,49.36,59.25,74.82,75.81,85.29,74.57,
510.53,57.85,87.80,106.16,49.33,59.21,74.75,75.66,85.14,74.75,
510.95,57.97,87.72,105.75,49.27,59.15,74.61,75.72,84.95,74.76,
511.37,57.99,87.36,105.28,49.07,59.15,74.32,75.49,84.40,74.60,
511.79,57.69,87.37,104.98,48.91,59.10,74.30,75.37,84.12,74.42,
512.21,57.58,87.34,104.80,48.96,58.88,74.15,75.19,84.11,74.19,
512.63,57.52,86.99,104.50,48.85,58.69,73.78,74.90,83.69,74.01,
513.05,57.12,86.62,104.11,48.58,58.38,73.58,74.65,83.47,73.58,
513.47,56.82,86.40,103.66,48.38,58.04,73.41,74.38,83.29,73.32,
513.88,56.45,85.66,102.71,48.21,57.63,72.87,74.06,82.71,73.11,
514.30,55.73,84.62,101.81,47.76,57.02,72.14,73.48,81.97,72.49,
514.72,55.25,84.14,101.13,47.38,56.57,71.46,72.81,81.29,71.60,
515.14,54.96,83.62,100.54,47.20,56.21,71.07,72.38,80.75,71.01,
515.56,54.80,82.92,99.89,46.96,55.72,70.69,72.06,80.10,70.72,
515.98,54.59,82.27,98.95,46.69,55.56,70.25,71.60,79.32,70.32,
516.40,54.69,82.14,98.66,46.45,55.33,70.03,71.35,78.80,69.92,
516.82,54.55,81.88,98.17,46.20,55.18,69.71,71.21,78.30,69.58,
517.23,54.06,81.47,97.73,46.01,55.05,69.66,71.07,78.20,69.40,
517.65,53.74,81.43,97.81,45.71,54.86,69.67,70.88,78.51,69.07,
518.07,53.78,81.47,97.98,45.78,54.92,69.63,70.83,78.58,69.05,
518.49,53.83,81.71,98.28,45.79,55.04,69.71,70.86,78.62,68.86,
518.91,53.85,82.12,98.31,45.83,54.89,69.86,70.99,78.75,68.95,
519.33,53.92,82.52,98.49,46.09,55.03,70.01,71.21,78.98,69.32,
519.75,54.23,82.50,98.59,46.17,55.17,69.87,71.24,79.06,69.41,
520.17,54.25,82.66,98.99,46.17,55.27,69.91,71.27,79.18,69.59,
520.58,54.61,83.20,99.65,46.37,55.72,70.35,71.56,79.59,69.75,
521.00,54.77,83.51,100.29,46.59,55.93,70.76,71.82,80.00,70.20,
521.42,55.19,83.61,100.67,46.80,56.27,71.08,72.11,80.56,70.58,
521.84,55.58,84.04,101.09,46.93,56.72,71.58,72.43,81.05,70.53,
522.26,55.72,84.76,101.57,47.06,56.81,71.76,72.83,81.64,70.92,
522.68,55.67,84.68,101.49,47.15,56.86,71.97,73.11,81.86,71.39,
523.09,55.56,84.53,101.25,47.12,56.83,71.98,73.04,82.18,71.06,
523.51,55.72,84.66,101.39,47.26,56.88,72.04,72.96,82.19,71.00,
523.93,55.45,84.93,101.76,47.61,56.85,72.04,72.99,82.21,71.06,
524.35,55.44,84.68,101.60,47.57,56.44,71.89,72.84,82.07,70.79,
524.77,55.53,84.52,101.25,47.56,56.40,71.84,72.52,81.79,70.92,
525.19,55.63,84.11,100.91,47.50,56.40,71.65,72.40,81.69,70.88,
525.60,55.68,83.62,100.88,47.36,56.37,71.43,72.25,81.51,70.72,
526.02,55.70,83.75,100.90,47.25,56.42,71.54,72.23,81.64,70.58,
526.44,55.91,83.98,101.03,47.34,56.53,71.76,72.44,81.75,70.76,
526.86,55.99,84.12,101.09,47.65,56.53,72.00,72.60,81.88,70.96,
527.28,56.03,84.36,101.35,47.71,56.67,72.26,72.78,81.95,70.77,
527.70,56.00,85.12,101.63,47.72,56.68,72.41,72.93,81.95,70.82,
528.11,55.79,85.09,101.49,47.83,56.69,72.25,73.09,81.87,71.14,
528.53,55.53,84.47,101.46,47.82,56.63,72.09,72.89,81.58,70.78,
528.95,55.39,84.85,101.69,47.87,56.79,72.09,72.95,81.76,70.30,
529.37,55.33,84.83,102.28,48.04,56.76,72.30,73.13,81.73,70.49,
529.79,55.41,84.77,102.47,48.09,56.68,72.31,73.21,81.74,70.57,
530.21,55.77,84.70,102.29,48.00,56.85,72.31,73.18,81.83,70.61,
530.62,56.05,84.75,102.37,48.01,57.16,72.54,73.23,81.88,70.84,
531.04,56.30,84.55,102.48,47.90,57.21,72.57,73.42,81.84,71.03,
531.46,56.13,84.58,102.74,47.84,57.21,72.69,73.60,82.15,71.09,
531.88,56.24,85.05,102.62,47.80,57.23,72.65,73.55,82.33,71.05,
532.30,56.28,84.80,102.68,47.99,57.41,72.79,73.58,82.40,71.02,
532.71,56.02,84.93,102.86,48.03,57.43,72.85,73.61,82.33,70.94,
533.13,55.80,85.34,103.09,47.94,57.28,72.73,73.56,82.41,70.85,
533.55,55.94,85.46,102.82,47.97,57.34,72.59,73.63,82.40,70.94,
533.97,55.81,84.87,102.60,47.84,57.15,72.25,73.56,81.94,70.89,
534.39,55.45,84.64,102.54,47.70,57.02,72.16,73.35,81.99,70.61,
534.80,55.60,84.95,102.61,47.73,57.09,72.23,73.48,82.21,70.60,
535.22,55.80,84.52,102.64,47.68,56.92,71.98,73.23,82.18,70.98,
535.64,56.02,84.48,102.39,47.47,57.00,71.84,73.01,81.94,70.94,
536.06,56.14,84.60,102.16,47.27,57.14,71.96,72.99,81.89,70.76,
536.48,56.18,84.56,102.03,47.16,57.03,71.87,73.02,81.78,70.91,
536.89,55.84,84.49,101.74,47.23,56.92,71.64,73.12,81.87,70.82,
537.31,55.27,84.53,101.23,47.06,56.73,71.31,73.00,81.61,70.33,
537.73,55.19,84.30,101.18,47.06,56.77,71.10,72.74,81.30,69.97,
538.15,54.96,84.15,101.25,47.09,56.59,71.18,72.62,81.23,69.43,
538.56,54.69,84.17,101.03,46.88,56.13,70.95,72.31,80.84,69.41,
538.98,54.78,83.83,100.46,46.67,56.05,70.73,71.98,80.87,69.51,
539.40,54.94,83.34,100.01,46.48,55.95,70.42,71.84,80.75,69.39,
539.82,54.76,82.78,99.81,46.25,55.69,70.13,71.47,80.60,69.29,
540.24,54.53,82.89,99.58,46.04,55.75,70.15,71.28,80.62,69.12,
540.65,54.65,82.78,99.76,45.91,55.83,70.04,71.32,80.63,69.40,
541.07,54.85,82.58,99.61,45.82,55.80,70.04,71.18,80.52,69.52,
541.49,54.94,82.71,99.34,45.74,55.73,70.19,71.14,80.39,69.09,
541.91,54.86,83.14,99.31,45.84,55.71,70.28,71.26,80.65,69.29,
542.32,54.68,83.06,99.28,46.03,55.61,70.09,71.42,80.57,69.41,
542.74,54.46,82.81,99.22,45.99,55.62,69.98,71.31,80.49,68.68,
543.16,54.48,83.04,99.55,45.96,55.56,70.03,71.17,80.27,68.53,
543.58,54.40,83.07,100.28,46.13,55.56,70.21,71.31,80.66,68.78,
543.99,54.57,82.97,100.36,46.08,55.48,70.37,71.39,80.77,69.00,
544.41,54.75,83.12,100.09,45.97,55.72,70.18,71.20,80.87,69.39,
544.83,54.96,83.13,100.13,46.04,55.82,70.17,71.32,80.80,69.63,
545.25,54.83,82.92,100.24,46.03,55.88,70.19,71.52,80.62,69.61,
545.66,54.72,82.64,99.99,45.88,55.93,70.12,71.58,80.59,69.47,
546.08,54.71,82.81,99.95,45.97,55.92,70.12,71.63,80.68,69.45,
546.50,54.81,82.76,100.13,46.14,56.05,70.21,71.66,80.66,69.54,
546.92,54.82,82.55,99.90,46.23,55.85,70.30,71.65,80.49,69.02,
547.33,54.70,82.64,99.77,46.33,55.69,70.23,71.73,80.62,68.80,
547.75,54.47,82.71,99.83,46.52,55.75,70.13,71.77,80.39,69.35,
548.17,54.34,82.25,99.74,46.41,55.58,70.00,71.69,80.44,69.05,
548.59,54.02,82.11,99.48,46.30,55.37,69.98,71.48,80.38,68.82,
549.00,53.77,82.28,99.79,46.45,55.37,70.12,71.53,80.63,69.17,
549.42,54.04,82.31,99.82,46.45,55.38,70.23,71.55,80.66,69.38,
549.84,54.26,82.36,99.28,46.31,55.49,70.18,71.38,80.41,69.52,
550.26,54.29,82.54,99.19,46.34,55.61,70.37,71.43,80.50,69.50,
550.67,54.63,82.35,99.17,46.41,55.46,70.37,71.62,80.27,69.58,
551.09,54.41,82.25,99.22,46.37,55.54,70.37,71.78,80.42,69.37,
551.51,54.41,82.52,99.10,46.35,55.39,70.26,71.54,80.34,68.91,
551.93,54.65,82.51,99.30,46.68,55.38,70.46,71.38,80.46,68.62,
552.34,54.78,82.68,99.50,46.82,55.35,70.61,71.32,80.20,68.64,
552.76,54.53,82.86,99.17,46.78,55.06,70.43,71.20,80.34,68.65,
553.18,54.41,83.01,99.17,46.76,55.10,70.38,71.00,80.31,69.03,
553.59,54.52,82.70,98.91,46.67,54.97,70.13,70.82,79.87,69.06,
554.01,54.15,82.33,98.64,46.34,54.72,69.89,70.51,79.63,68.65,
554.43,53.85,82.28,98.54,46.15,54.95,69.74,70.34,79.27,68.65,
554.85,54.04,81.95,98.90,46.13,55.01,69.37,70.11,79.23,68.66,
555.26,54.43,81.60,98.40,46.02,54.86,69.07,69.87,78.92,68.59,
555.68,54.19,81.33,98.00,45.82,54.78,68.80,69.60,78.48,68.17,
556.10,54.24,80.82,97.67,45.75,54.72,68.60,69.55,78.43,67.84,
556.51,54.07,80.21,97.17,45.76,54.59,68.12,69.38,78.12,67.42,
556.93,53.41,79.86,96.78,45.54,54.24,67.88,69.01,77.77,66.90,
557.35,53.18,79.75,96.56,45.51,53.99,67.77,68.62,77.70,66.68,
557.77,53.25,79.51,96.41,45.56,53.93,67.69,68.61,77.54,66.75,
558.18,53.11,79.34,95.91,45.31,53.61,67.49,68.37,77.15,66.79,
558.60,52.99,79.38,95.35,45.03,53.65,67.23,68.15,76.84,66.82,
559.02,53.20,79.03,95.35,44.82,53.55,66.97,68.11,76.49,66.93,
559.43,53.02,78.89,95.05,44.67,53.50,66.72,68.02,76.43,66.64,
559.85,52.56,78.84,94.91,44.44,53.55,66.69,67.77,76.64,66.25,
560.27,52.64,78.96,94.94,44.56,53.57,66.57,67.72,76.88,66.15,
560.68,53.04,78.98,94.83,44.58,53.28,66.63,67.62,76.72,66.05,
561.10,53.14,79.18,94.62,44.58,53.05,66.92,67.63,76.65,65.48,
561.52,52.93,79.15,94.40,44.60,53.09,67.00,67.67,76.44,65.51,
561.93,52.64,79.14,94.24,44.72,52.96,67.01,67.74,76.78,65.92,
562.35,52.41,79.19,94.08,44.77,52.65,66.98,67.65,76.56,65.78,
562.77,51.88,79.49,94.17,44.61,52.57,66.83,67.49,76.37,65.76,
563.19,51.66,79.50,94.54,44.58,52.62,66.87,67.41,76.36,65.89,
563.60,51.76,79.26,94.42,44.43,52.62,66.66,67.37,75.99,66.12,
564.02,51.59,79.08,94.16,44.21,52.56,66.55,67.13,75.84,66.01,
564.44,51.47,78.89,94.12,44.13,52.55,66.47,67.23,75.92,65.88,
564.85,51.26,78.44,94.11,44.01,52.45,66.20,67.13,75.64,65.62,
565.27,50.81,78.28,93.66,43.73,52.31,66.15,67.01,75.38,65.07,
565.69,50.68,78.11,93.39,43.68,52.02,66.05,66.73,75.16,64.47,
566.10,50.80,77.72,93.36,43.81,51.91,66.07,66.64,74.76,64.39,
566.52,50.61,77.69,93.19,43.72,51.88,66.04,66.49,74.50,64.19,
566.94,50.34,77.67,93.01,43.45,51.66,65.72,66.33,74.39,63.80,
567.35,49.94,77.61,92.48,43.33,51.66,65.52,66.27,74.18,64.21,
567.77,49.74,77.32,92.48,43.08,51.39,65.04,65.98,73.84,64.17,
568.19,49.50,76.91,92.26,42.78,51.33,64.69,65.61,73.38,63.80,
568.60,49.30,76.87,92.36,42.48,51.35,64.56,65.34,73.33,63.45,
569.02,49.69,76.47,92.55,42.50,51.14,64.60,65.20,73.29,63.47,
569.44,49.91,76.31,92.01,42.47,51.04,64.40,65.05,73.22,63.43,
