Date,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,2016/03/15,
Time,14:02:40,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),500,500,500,500,500,500,500,500,500,500,500,
Sensor Temp.(deg),24.6,24.5,24.6,24.5,24.4,24.5,24.6,24.6,24.6,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
405.10,177.85,161.63,169.16,193.86,199.03,243.99,217.85,206.53,173.76,177.60,176.44,
405.52,177.92,161.57,169.09,193.80,199.02,243.91,217.83,206.48,173.67,177.54,176.48,
405.95,177.78,161.44,168.87,193.59,199.08,243.76,217.85,206.45,173.68,177.49,176.40,
406.37,177.57,161.40,168.76,193.41,198.79,243.60,217.73,206.41,173.72,177.40,176.27,
406.80,177.83,161.55,168.80,193.60,198.92,243.76,217.97,206.71,173.84,177.53,176.34,
407.22,178.27,161.92,168.96,193.88,199.21,244.36,218.37,207.20,173.95,177.80,176.77,
407.65,178.35,161.94,169.11,194.04,199.23,244.43,218.32,207.16,173.92,177.61,176.73,
408.07,178.56,162.16,169.41,194.57,199.58,244.77,218.68,207.34,174.17,177.89,177.21,
408.50,179.17,162.85,170.07,195.31,200.37,245.79,219.54,208.00,174.71,178.52,177.77,
408.92,179.67,163.41,170.81,196.03,201.03,246.71,220.32,208.66,175.19,179.04,178.19,
409.35,180.64,164.25,171.66,196.95,202.04,247.95,221.41,209.71,176.19,179.96,178.93,
409.77,181.84,165.13,172.58,198.03,203.22,249.48,222.58,211.00,177.35,181.11,179.89,
410.20,182.86,166.01,173.42,199.09,204.12,250.84,223.85,212.19,178.23,182.01,180.89,
410.62,183.78,166.85,174.23,200.22,204.97,252.12,225.12,213.35,179.11,182.87,181.94,
411.04,184.59,167.84,175.16,201.28,205.97,253.49,226.47,214.51,180.28,183.85,183.06,
411.47,185.50,168.50,175.75,202.04,207.03,254.50,227.39,215.53,181.08,184.66,183.85,
411.89,185.92,168.94,176.11,202.75,207.64,255.41,228.12,216.29,181.58,185.29,184.19,
412.32,186.89,169.68,176.91,203.52,208.26,256.42,228.95,217.01,182.19,185.99,184.77,
412.74,187.67,170.31,177.53,204.33,209.23,257.63,229.81,217.97,182.76,186.74,185.52,
413.17,188.12,170.80,177.94,204.90,209.76,258.40,230.55,218.42,183.14,187.25,185.85,
413.59,188.48,170.99,178.41,205.48,210.16,258.86,231.05,218.80,183.46,187.57,186.18,
414.02,189.17,171.52,179.07,206.06,210.81,259.74,231.96,219.55,184.08,188.38,186.81,
414.44,189.84,172.00,179.60,206.76,211.47,260.68,232.69,220.17,184.63,188.89,187.29,
414.86,190.22,172.17,179.69,207.00,211.70,260.99,232.96,220.70,185.13,189.24,187.49,
415.29,190.50,172.16,179.59,206.91,211.71,261.17,233.12,220.96,185.30,189.52,187.45,
415.71,190.35,172.14,179.35,206.64,211.50,261.30,233.18,221.02,185.20,189.57,187.46,
416.14,190.13,172.10,179.16,206.57,211.27,261.03,233.45,221.14,184.98,189.34,187.56,
416.56,189.58,171.94,179.00,206.54,210.84,260.59,232.98,220.61,184.84,189.03,187.32,
416.99,189.46,171.58,178.73,206.00,210.58,260.20,232.84,220.46,184.53,188.93,186.97,
417.41,189.20,171.29,178.45,205.60,210.25,259.90,232.42,220.03,183.88,188.59,186.47,
417.83,189.05,171.38,178.50,205.74,209.97,259.78,232.58,219.78,183.82,188.45,186.21,
418.26,189.12,171.38,178.52,205.65,209.90,259.90,232.68,219.78,183.77,188.37,186.21,
418.68,188.66,171.16,178.22,205.51,209.63,259.91,232.48,219.85,183.86,188.15,185.97,
419.11,188.21,170.84,177.99,205.16,209.22,259.39,232.30,219.32,183.55,187.91,185.61,
419.53,188.06,170.74,177.90,205.12,208.92,259.15,231.89,219.20,183.33,187.73,185.57,
419.95,188.22,170.77,177.80,205.00,208.99,259.15,231.91,219.18,183.10,187.71,185.31,
420.38,187.88,170.46,177.47,204.45,208.81,258.63,231.54,218.94,182.78,187.42,184.89,
420.80,187.33,170.01,176.94,203.71,208.32,257.89,231.14,218.59,182.62,187.17,184.26,
421.23,186.89,169.79,176.64,203.36,208.07,257.81,230.86,218.35,182.04,186.87,184.07,
421.65,186.70,169.61,176.20,203.11,207.80,257.61,230.56,218.14,181.82,186.72,183.98,
422.07,186.58,169.19,176.00,202.89,207.38,257.04,230.10,217.61,181.46,186.23,183.32,
422.50,186.44,168.90,175.86,202.67,207.35,256.73,229.76,217.17,181.22,186.00,183.04,
422.92,186.49,168.63,175.61,202.39,207.34,256.54,229.70,216.90,180.77,185.77,182.70,
423.34,186.02,168.25,175.09,202.12,206.72,256.07,228.96,216.12,180.19,185.04,181.97,
423.77,185.47,167.73,174.58,201.45,206.07,255.38,228.29,215.56,179.93,184.41,181.36,
424.19,184.64,166.99,173.77,200.60,205.52,254.78,227.29,215.01,179.28,183.99,180.38,
424.62,183.76,166.00,172.69,199.56,204.35,253.37,226.04,213.88,178.24,182.94,179.44,
425.04,182.78,164.89,171.63,198.36,203.09,251.70,224.48,212.47,176.84,181.81,178.31,
425.46,182.05,163.89,170.57,197.29,201.88,250.22,223.07,211.39,175.98,180.63,177.22,
425.89,180.89,162.61,169.45,195.65,200.69,248.57,222.14,209.97,174.89,179.35,176.29,
426.31,178.85,160.95,167.70,193.91,198.73,246.35,220.06,208.01,173.38,177.74,174.58,
426.73,177.30,159.71,166.33,192.66,196.84,244.58,218.25,206.28,172.15,176.24,173.01,
427.16,175.99,158.52,164.91,190.97,195.26,242.88,216.44,204.92,170.75,174.74,171.60,
427.58,174.50,156.99,163.26,189.19,193.29,240.38,214.73,202.83,169.24,172.98,169.86,
428.00,172.62,155.45,161.83,187.53,191.62,237.80,212.61,200.89,167.43,171.04,168.18,
428.43,171.02,154.37,160.74,186.29,190.46,236.31,211.00,199.50,166.17,169.64,167.09,
428.85,169.84,153.54,159.77,185.05,189.19,234.98,209.76,198.21,165.24,168.57,165.90,
429.27,168.95,152.78,159.09,184.37,188.36,234.01,208.94,197.65,164.70,168.08,165.15,
429.70,168.72,152.48,158.90,184.03,188.24,233.91,208.88,197.51,164.69,168.15,164.99,
430.12,169.00,152.66,159.11,184.35,188.24,234.24,209.06,197.83,164.74,168.43,164.99,
430.54,169.82,153.08,159.55,184.72,188.42,234.73,209.53,198.29,165.14,168.50,165.51,
430.97,170.50,153.94,160.50,185.75,189.41,235.77,210.82,199.16,166.27,169.46,166.39,
431.39,171.19,154.74,161.55,186.68,190.71,237.09,212.52,200.38,167.34,170.54,167.55,
431.81,172.17,155.64,162.53,187.70,191.84,238.59,214.04,201.60,168.00,171.49,168.31,
432.24,173.63,157.26,163.86,189.37,193.30,240.84,215.21,203.25,169.66,173.04,169.19,
432.66,175.63,159.11,165.49,191.25,195.67,243.46,217.60,205.69,171.46,174.79,171.03,
433.08,177.65,160.80,167.17,193.38,198.00,246.46,220.22,208.14,173.06,176.72,173.03,
433.51,179.77,162.61,169.20,195.74,200.12,249.22,222.78,210.21,174.77,178.58,175.17,
433.93,182.09,164.84,171.67,198.62,202.92,252.79,225.72,213.05,177.10,181.05,177.63,
434.35,184.35,167.05,173.97,201.22,205.50,256.23,228.60,215.73,179.67,183.44,179.95,
434.77,186.54,168.63,175.63,203.38,207.39,258.75,231.26,218.01,181.47,185.63,181.94,
435.20,188.45,169.81,177.00,204.89,208.77,260.92,232.87,219.84,183.03,187.28,183.25,
435.62,189.84,171.08,178.15,206.13,210.11,262.89,234.46,221.48,184.18,188.38,184.47,
436.04,190.67,171.87,178.73,207.22,211.05,264.05,235.72,222.99,184.86,189.15,185.84,
436.47,191.15,172.38,179.23,207.71,211.78,264.62,236.57,223.42,185.38,189.64,186.80,
436.89,191.46,172.75,179.77,208.56,212.56,265.39,237.29,224.06,185.79,190.32,187.46,
437.31,192.07,173.30,180.34,209.26,213.45,266.33,238.06,224.89,186.06,190.68,188.01,
437.73,192.87,174.19,181.05,210.21,214.07,267.41,238.75,225.45,186.76,191.43,188.55,
438.16,193.90,175.12,182.00,211.46,215.15,269.08,239.84,226.73,187.92,192.52,189.48,
438.58,194.97,175.90,182.95,212.65,216.27,270.75,241.31,228.19,188.79,193.60,190.48,
439.00,195.83,176.76,184.04,213.75,217.11,271.88,242.47,229.25,189.70,194.59,191.38,
439.43,196.56,177.62,185.15,215.00,218.16,272.97,243.83,230.35,190.67,195.63,192.47,
439.85,197.50,178.41,186.16,216.34,219.46,274.38,245.10,231.72,191.88,196.94,193.33,
440.27,198.59,179.19,187.03,217.16,220.45,275.55,246.56,232.87,192.81,197.88,194.01,
440.69,199.58,179.93,187.91,218.20,221.32,276.84,247.68,234.04,193.62,198.79,194.48,
441.12,200.87,181.22,189.26,219.60,222.89,278.72,249.11,235.83,195.17,200.05,195.63,
441.54,201.96,182.57,190.43,221.07,224.56,280.72,251.11,237.73,196.37,201.20,197.07,
441.96,202.93,183.57,191.71,222.20,225.40,282.05,252.40,238.70,197.23,202.21,198.04,
442.38,204.18,184.77,193.23,223.47,226.83,283.78,253.66,239.92,198.42,203.37,198.81,
442.81,205.54,185.98,194.31,224.78,228.54,285.68,255.19,241.48,199.63,204.70,199.96,
443.23,206.51,187.19,195.45,225.77,229.72,287.32,256.74,242.68,200.77,205.76,200.92,
443.65,207.55,187.89,196.26,226.77,230.74,288.78,257.91,243.87,201.76,206.90,201.52,
444.07,208.67,188.82,197.21,227.78,232.05,290.52,259.37,245.44,203.10,208.02,202.42,
444.50,209.49,189.50,197.85,228.77,233.02,291.71,260.53,246.50,203.92,208.96,203.60,
444.92,210.17,190.22,198.77,229.68,233.67,292.46,261.67,247.55,204.63,209.61,204.51,
445.34,211.51,191.21,199.89,230.89,234.93,293.97,263.17,248.59,205.64,210.70,205.30,
445.76,212.68,191.87,200.70,231.81,235.92,295.13,264.42,249.87,206.37,211.61,206.20,
446.19,213.56,192.44,201.28,232.55,236.75,296.25,265.42,250.84,207.02,212.29,207.10,
446.61,214.63,193.58,202.48,233.83,237.56,297.92,266.49,252.10,208.31,213.40,208.20,
447.03,215.99,194.69,203.35,234.83,239.04,299.54,268.23,253.61,209.42,214.70,209.40,
447.45,216.87,195.63,204.18,236.12,240.15,301.09,269.69,254.73,210.12,215.64,210.32,
447.87,217.81,196.50,205.14,237.29,241.17,302.24,270.72,255.66,210.96,216.86,211.44,
448.30,219.42,197.82,206.14,238.71,242.81,304.14,272.59,257.12,212.46,218.05,212.58,
448.72,220.58,198.81,207.03,240.05,244.12,305.59,274.31,258.35,213.63,219.16,213.46,
449.14,221.42,199.69,207.85,241.21,245.10,306.95,275.53,259.63,214.45,220.25,214.11,
449.56,222.29,200.26,208.48,242.13,246.11,308.18,276.27,260.92,215.41,221.18,214.82,
449.99,223.07,201.01,209.22,242.79,246.66,309.25,277.16,261.84,216.22,222.02,215.42,
450.41,223.79,201.34,209.55,243.43,246.79,309.78,277.86,262.54,216.32,222.34,215.75,
450.83,224.09,201.50,210.02,243.65,247.00,309.90,278.30,262.69,216.42,222.64,215.88,
451.25,224.37,201.53,210.09,243.85,247.35,310.27,278.47,262.88,216.57,222.80,216.15,
451.67,224.34,201.33,209.89,243.59,247.00,310.14,278.40,262.87,216.54,222.52,216.12,
452.10,224.46,201.83,210.00,244.00,247.16,310.43,278.34,262.73,216.89,222.78,215.98,
452.52,224.42,202.32,210.20,244.23,247.71,310.88,278.45,263.15,217.20,223.16,216.14,
452.94,224.41,202.12,209.92,243.90,247.82,310.91,278.11,263.27,216.81,223.18,216.01,
453.36,224.37,202.18,209.88,244.06,247.81,310.82,278.01,263.13,216.78,222.99,216.18,
453.78,224.42,202.21,210.01,243.77,248.04,310.73,277.99,263.03,216.74,222.79,216.05,
454.20,224.43,202.14,209.86,243.93,248.29,311.02,278.13,263.17,216.64,222.93,215.92,
454.63,223.83,201.96,209.76,243.50,248.19,310.71,277.75,263.30,216.49,222.91,215.83,
455.05,223.53,201.74,209.62,243.27,247.92,310.47,277.36,263.16,216.49,222.78,215.59,
455.47,223.94,201.71,209.98,243.61,247.96,310.81,277.82,263.66,216.91,222.66,215.67,
455.89,224.39,201.87,210.23,243.79,248.08,311.05,278.40,264.08,216.92,222.93,216.04,
456.31,224.42,201.88,210.25,244.12,248.15,311.06,278.46,264.14,216.78,222.81,216.16,
456.74,224.58,202.11,210.68,244.33,248.72,311.40,278.64,264.35,217.23,223.19,216.75,
457.16,225.12,202.54,210.95,244.86,249.38,312.04,279.25,264.96,217.57,223.41,217.03,
457.58,225.45,203.02,211.34,245.31,249.82,312.85,279.52,265.44,217.64,223.91,217.19,
458.00,225.78,203.59,211.68,245.70,250.45,313.77,279.84,266.08,218.03,224.55,217.57,
458.42,226.19,203.96,211.93,245.84,250.78,314.55,280.52,266.77,218.70,224.94,217.96,
458.84,226.79,204.13,212.22,246.27,250.96,315.06,281.29,267.01,218.99,225.00,218.20,
459.27,227.11,204.54,212.58,246.66,251.38,315.51,281.98,267.25,219.39,225.20,218.46,
459.69,227.40,204.85,213.29,247.06,251.70,315.97,282.56,267.63,219.65,225.39,218.74,
460.11,227.39,204.86,213.27,247.48,251.74,316.13,283.31,268.03,220.03,225.67,218.91,
460.53,227.61,204.93,213.22,247.30,251.56,316.13,283.49,268.16,220.36,225.43,218.72,
460.95,227.94,204.91,213.35,248.03,251.66,316.37,283.77,268.54,220.42,225.69,218.82,
461.37,228.25,205.09,213.38,248.10,251.83,316.95,284.18,269.17,220.31,226.13,219.37,
461.79,228.02,204.96,213.11,247.78,251.42,316.41,283.86,268.67,219.70,225.93,219.02,
462.22,227.70,204.80,212.80,247.65,251.29,316.24,283.58,267.96,219.49,225.83,218.74,
462.64,227.91,205.09,213.13,247.76,251.65,316.59,284.26,268.34,219.58,226.00,219.22,
463.06,227.96,205.23,213.07,247.81,251.36,316.75,284.20,268.23,219.38,225.98,218.93,
463.48,228.41,205.55,213.07,247.70,251.27,317.21,284.20,268.40,219.64,226.28,218.69,
463.90,228.44,205.67,212.78,247.62,251.40,317.16,284.50,268.38,220.36,226.47,218.47,
464.32,227.84,205.17,212.72,247.44,251.02,316.82,284.39,268.37,220.16,226.10,218.39,
464.74,227.52,204.92,212.53,247.15,250.39,316.14,283.69,268.22,219.54,225.63,218.10,
465.16,227.12,204.76,212.35,246.75,250.14,315.48,283.32,267.69,219.41,225.32,217.69,
465.59,226.60,204.18,211.71,246.40,249.77,314.82,283.50,267.28,218.90,225.14,217.49,
466.01,226.05,203.35,210.89,245.66,249.13,314.09,282.50,266.79,218.30,224.70,216.52,
466.43,225.94,203.19,210.70,245.33,248.44,313.74,281.31,266.28,217.74,224.39,216.01,
466.85,226.03,202.95,210.54,245.40,248.66,313.75,281.28,266.36,217.64,224.31,216.01,
467.27,225.91,202.32,210.11,244.86,248.06,313.38,281.24,265.70,217.13,223.75,215.37,
467.69,225.26,201.84,209.97,244.46,247.31,312.66,280.42,264.81,216.59,222.92,214.79,
468.11,225.45,201.97,209.95,244.41,247.37,312.91,280.42,264.46,216.62,222.82,215.16,
468.53,225.93,202.26,210.14,244.45,247.53,313.14,280.64,264.66,216.76,222.71,215.32,
468.95,225.99,202.41,209.67,244.18,247.71,313.25,280.21,264.57,217.02,223.10,214.96,
469.38,225.73,202.25,209.41,243.66,247.92,313.36,279.71,264.54,217.17,223.08,214.72,
469.80,225.44,202.21,209.64,243.89,248.51,313.57,279.88,265.22,217.13,223.33,215.18,
470.22,225.52,202.22,209.77,244.20,248.66,313.64,280.26,265.67,216.81,223.21,215.50,
470.64,225.61,202.48,209.78,244.13,249.07,313.43,280.63,265.34,216.59,223.30,215.36,
471.06,225.51,202.03,210.11,244.21,249.77,313.68,281.56,265.33,216.82,223.48,215.83,
471.48,225.72,202.00,210.00,244.49,249.56,313.96,281.39,265.73,216.43,223.47,215.64,
471.90,225.69,202.89,210.46,244.74,249.53,314.24,280.99,265.64,216.81,223.67,215.07,
472.32,226.31,203.17,210.68,245.19,250.16,315.20,281.64,266.43,217.02,224.18,215.54,
472.74,226.44,203.43,211.00,245.45,250.48,315.99,282.14,266.89,217.60,224.69,215.54,
473.16,226.20,203.25,210.90,245.01,249.89,315.70,281.72,266.42,216.88,224.29,215.65,
473.58,226.80,204.07,211.23,245.07,250.53,316.02,281.30,266.48,216.88,224.16,216.31,
474.01,227.59,204.52,211.48,245.48,251.56,317.00,282.30,267.02,217.49,224.84,216.79,
474.43,227.48,204.58,211.52,245.32,252.01,317.15,282.18,267.77,218.20,225.47,216.97,
474.85,226.87,204.29,211.57,245.00,251.43,317.10,281.51,268.24,218.34,225.50,216.43,
475.27,226.96,204.21,212.46,245.84,251.76,317.53,281.68,268.72,218.58,225.36,216.72,
475.69,227.17,204.36,212.50,246.28,252.00,317.68,282.96,269.77,218.83,225.49,217.28,
476.11,227.04,204.13,212.46,246.22,250.89,317.24,283.29,269.05,218.84,224.87,217.01,
476.53,227.61,204.49,212.81,246.50,250.73,317.17,283.75,268.60,219.15,224.75,217.93,
476.95,228.80,205.35,213.40,248.07,251.92,318.65,284.60,269.60,219.79,225.16,219.11,
477.37,228.89,206.25,213.29,248.43,252.29,319.25,284.46,269.62,220.06,225.37,218.61,
477.79,228.99,206.77,213.90,248.92,252.86,320.13,285.18,270.30,220.75,225.74,219.02,
478.21,229.71,206.60,214.17,249.77,253.59,321.39,285.93,271.35,221.73,226.52,219.51,
478.63,229.63,206.43,214.14,249.83,253.51,321.14,285.94,271.15,221.50,226.43,219.56,
479.05,230.40,205.99,213.99,250.09,253.21,320.95,286.04,271.16,221.08,226.16,219.97,
479.47,230.98,206.53,215.19,250.89,253.41,321.46,286.95,271.92,222.04,226.79,220.50,
479.89,231.54,206.42,215.12,250.98,253.64,321.14,287.74,272.31,222.63,227.33,220.74,
480.31,231.24,206.13,214.50,250.37,253.11,320.49,287.01,271.96,222.38,227.09,219.42,
480.74,230.60,205.95,215.20,250.74,252.72,320.19,287.62,271.93,222.27,227.14,218.95,
481.16,231.26,205.51,214.68,251.03,252.95,320.18,288.59,272.44,222.22,227.35,219.31,
481.58,230.65,204.88,213.38,249.84,251.48,318.99,287.88,271.25,221.08,226.65,218.23,
482.00,229.58,203.66,212.40,248.98,250.84,317.34,285.99,269.59,219.34,225.43,217.34,
482.42,228.53,202.78,211.34,248.02,250.40,315.93,284.85,268.09,218.03,224.50,216.52,
482.84,226.41,201.70,210.15,246.58,249.03,314.65,283.29,266.67,217.09,223.52,214.35,
483.26,224.35,200.01,208.27,244.27,246.73,312.43,280.71,264.70,215.73,221.96,211.96,
483.68,223.29,197.56,206.79,242.11,244.44,310.22,278.60,263.04,214.27,220.89,210.27,
484.10,222.17,195.48,204.67,240.04,241.86,307.80,276.51,261.19,212.40,219.62,208.68,
484.52,221.00,193.95,203.45,238.03,239.13,305.14,274.44,259.74,210.62,217.34,208.13,
484.94,219.57,193.03,202.34,237.09,237.53,303.15,272.80,257.84,209.09,215.54,207.33,
485.36,217.99,192.54,201.37,235.35,237.11,301.25,271.90,256.53,208.50,214.83,206.89,
485.78,216.40,191.45,199.55,233.76,235.97,299.69,269.89,255.10,207.64,213.67,205.21,
486.20,214.89,190.85,199.04,232.96,234.73,298.89,268.36,254.27,207.15,212.90,204.05,
486.62,214.58,190.29,198.36,232.66,235.40,298.80,268.58,254.36,206.88,212.88,204.21,
487.04,214.42,190.13,197.71,232.78,235.30,299.35,267.70,254.02,205.95,212.79,203.72,
487.46,214.10,190.51,197.80,232.18,235.01,298.56,266.93,253.09,205.54,212.16,203.46,
487.88,214.20,190.54,197.93,232.63,235.99,299.13,267.49,253.38,205.91,212.18,203.90,
488.30,214.57,191.57,198.84,233.29,237.03,300.17,268.56,253.66,207.23,212.77,204.38,
488.72,215.11,192.60,199.20,233.95,237.70,300.90,269.08,254.67,207.98,213.69,204.08,
489.14,216.29,193.06,199.98,234.33,238.17,301.85,268.92,255.91,208.77,214.26,204.34,
489.56,217.56,193.36,201.20,235.58,238.97,302.75,270.56,257.22,209.65,215.15,205.65,
489.98,218.28,194.76,201.95,237.25,239.90,303.71,271.81,259.33,210.94,215.63,207.54,
490.40,218.24,195.92,203.26,237.83,241.23,304.40,273.23,259.69,211.66,216.04,207.87,
490.82,218.62,196.40,204.13,238.79,243.19,305.37,274.73,260.25,212.48,217.03,208.61,
491.24,219.51,197.09,204.84,238.97,244.06,306.39,276.44,261.39,213.51,218.15,209.02,
491.66,220.49,197.89,205.05,240.12,244.38,307.15,276.72,261.65,213.57,218.44,208.70,
492.08,221.52,198.45,205.86,240.24,245.74,308.86,277.69,262.94,214.49,219.31,209.14,
492.50,222.36,198.90,206.26,241.22,246.44,310.23,278.87,262.92,214.92,220.29,209.55,
492.92,222.78,199.14,206.74,241.67,245.89,309.99,278.98,262.63,214.65,219.64,209.66,
493.34,223.01,199.16,206.93,242.01,246.32,309.86,279.55,262.47,214.86,219.16,210.32,
493.76,222.98,199.37,207.32,243.04,247.06,310.40,279.85,262.56,215.27,219.66,210.56,
494.18,223.22,199.87,207.60,242.93,246.57,309.89,280.12,262.50,215.49,219.82,210.54,
494.60,223.17,199.43,207.32,242.96,245.51,309.54,279.31,263.07,215.13,219.76,209.79,
495.02,223.59,198.43,207.72,242.71,245.19,309.45,279.49,263.31,214.69,219.72,210.35,
495.44,223.51,198.29,207.68,242.99,245.01,309.42,280.01,263.64,214.20,219.94,210.78,
495.86,223.34,198.42,207.58,242.28,244.06,308.96,279.85,263.16,213.56,219.30,210.14,
496.28,223.94,197.77,207.40,241.87,244.13,308.57,280.08,261.98,212.52,219.04,209.80,
496.70,224.58,197.74,207.31,242.02,244.74,308.63,279.99,261.70,212.29,218.90,210.34,
497.12,224.14,198.07,206.94,241.50,243.91,308.51,279.25,261.19,211.93,218.85,209.36,
497.54,223.82,198.21,206.54,241.09,243.51,308.26,277.83,260.78,211.76,218.29,208.18,
497.95,222.19,197.54,205.86,239.69,242.96,307.74,277.49,260.30,211.69,218.07,207.81,
498.37,221.04,196.60,204.82,239.28,241.61,306.03,276.54,258.53,210.33,217.55,207.15,
498.79,219.46,196.09,204.06,238.26,240.12,304.35,274.86,258.00,209.32,216.29,206.30,
499.21,218.79,195.63,203.50,237.54,239.01,303.32,273.75,256.77,208.52,215.70,205.58,
499.63,218.17,195.02,202.25,236.09,237.78,301.76,273.54,256.08,207.87,215.02,205.10,
500.05,216.62,193.71,200.81,234.04,235.95,300.34,271.77,254.82,207.00,213.87,203.49,
500.47,215.97,192.87,200.70,233.83,234.59,299.71,270.08,254.42,206.47,213.39,202.44,
500.89,216.22,192.45,200.40,232.87,234.24,299.34,270.58,254.00,205.92,212.96,202.29,
501.31,215.56,192.29,199.52,232.65,233.55,299.05,269.99,253.43,205.54,212.55,201.93,
501.73,215.26,191.50,199.12,232.01,233.50,298.31,269.01,252.71,205.10,212.13,201.44,
502.15,214.88,191.79,198.62,232.03,234.11,298.27,268.94,252.45,205.45,211.99,201.29,
502.57,214.67,192.49,198.60,231.62,234.34,298.46,268.76,251.88,205.68,211.79,200.96,
502.99,214.63,192.56,198.04,231.51,234.51,298.45,268.49,252.56,205.64,212.07,200.75,
503.41,213.89,191.88,197.74,231.63,234.74,298.68,268.41,252.99,206.14,212.30,200.64,
503.83,213.73,191.41,198.08,231.24,234.68,299.42,268.70,253.34,205.90,212.87,201.17,
504.25,214.86,191.61,198.36,232.13,234.34,299.39,269.03,254.25,205.33,212.58,201.49,
504.67,215.22,191.44,198.62,232.39,234.50,299.44,269.47,254.55,204.95,212.20,202.28,
505.08,215.55,191.28,198.88,232.85,235.50,299.68,270.66,255.04,205.30,212.62,203.14,
505.50,215.24,191.34,199.21,233.06,235.47,300.47,270.56,255.78,205.91,212.96,203.08,
505.92,215.20,191.33,199.61,233.47,235.45,300.91,270.06,256.25,206.04,212.95,202.82,
506.34,216.24,191.77,199.93,234.11,236.63,302.07,270.81,256.67,205.98,213.59,203.46,
506.76,216.48,191.84,199.88,234.24,237.27,302.95,271.56,256.78,206.02,214.25,203.66,
507.18,216.15,192.43,200.00,234.85,237.40,302.88,270.51,256.90,206.37,214.14,203.55,
507.60,216.29,192.75,199.75,234.96,237.82,303.09,270.89,257.02,206.55,213.89,203.75,
508.02,217.16,193.52,199.83,235.09,238.34,303.62,271.55,256.81,206.87,214.17,204.14,
508.44,217.13,193.68,200.11,235.21,238.59,303.70,271.58,257.14,207.00,214.61,203.75,
508.86,216.51,193.26,199.93,235.27,238.11,303.76,270.93,257.59,207.26,214.93,202.84,
509.28,216.64,192.89,200.28,235.39,237.63,303.49,270.95,257.36,207.47,214.73,202.79,
509.70,217.61,193.02,200.56,235.59,237.38,303.15,271.42,257.67,206.71,214.77,203.34,
510.11,217.55,192.80,200.28,235.74,237.13,301.84,270.81,256.85,206.30,214.11,202.86,
510.53,217.11,192.34,200.18,235.38,237.24,301.46,270.44,256.23,206.75,214.06,202.97,
510.95,217.12,192.61,200.02,235.41,237.35,301.46,270.54,256.05,206.56,213.71,202.69,
511.37,216.87,192.91,199.75,234.92,236.67,300.97,269.62,255.33,206.06,213.44,202.17,
511.79,216.78,192.31,199.07,234.08,236.72,300.66,268.83,255.31,205.56,212.99,201.37,
512.21,216.83,192.28,198.62,233.60,235.99,300.49,268.44,254.74,206.05,213.15,201.08,
512.63,216.14,191.69,197.80,232.76,234.69,298.77,267.72,253.78,205.22,212.09,200.90,
513.05,214.66,190.87,196.81,231.81,234.02,296.81,266.45,252.28,204.15,210.51,200.48,
513.47,213.82,189.96,196.24,230.35,233.35,295.51,266.21,250.72,203.42,209.56,199.93,
513.88,212.60,189.11,195.37,229.33,232.07,293.65,265.11,248.87,202.68,208.66,198.68,
514.30,210.34,187.14,193.86,227.52,230.07,291.18,262.82,247.26,201.43,206.66,196.69,
514.72,209.17,185.02,193.00,226.55,228.19,289.39,260.82,245.86,199.84,205.46,195.99,
515.14,207.62,183.77,191.81,225.43,226.58,287.43,259.41,244.62,198.28,203.95,195.12,
515.56,206.52,182.78,190.59,224.47,224.69,286.07,257.77,243.22,196.96,202.39,193.27,
515.98,205.47,181.44,189.59,223.17,223.68,284.21,255.87,241.52,196.15,200.66,192.51,
516.40,204.80,180.65,188.80,222.20,223.23,283.57,255.38,240.77,194.75,199.81,192.03,
516.82,204.24,180.53,188.44,221.75,222.12,283.28,254.25,239.63,194.27,199.37,190.58,
517.23,203.63,180.02,187.96,220.49,221.46,283.02,252.79,239.35,194.50,199.10,189.37,
517.65,203.82,179.49,187.33,219.80,221.14,282.94,252.49,239.28,194.57,199.12,188.90,
518.07,203.85,179.83,187.48,219.98,221.26,282.73,253.38,239.12,194.54,199.34,189.29,
518.49,203.12,179.54,187.90,220.30,221.05,282.46,253.38,239.51,193.63,198.98,188.81,
518.91,203.21,179.98,188.30,220.84,221.75,282.53,253.84,239.92,194.36,199.12,188.75,
519.33,204.28,180.78,188.69,221.24,222.92,283.61,255.09,240.79,195.16,199.87,189.91,
519.75,204.28,180.93,189.17,221.90,223.12,284.67,255.61,241.73,195.50,200.08,190.09,
