Date,2016/05/04,2016/05/04,2016/05/04,2016/05/04,
838.07,294.90,522.65,232.58,181.39,
838.48,296.58,524.46,231.21,182.82,
838.88,296.42,524.07,230.96,183.89,
839.29,299.56,525.06,230.63,183.33,
839.69,298.88,526.88,229.82,183.06,
840.10,298.97,525.93,230.59,183.68,
840.50,297.87,527.98,233.01,184.09,
840.91,299.24,529.18,235.71,184.09,
841.31,301.33,529.31,234.81,183.39,
841.72,301.54,529.94,232.70,185.37,
842.12,300.25,530.79,232.69,186.58,
842.53,299.19,529.64,233.65,186.28,
842.93,299.31,526.91,232.92,185.34,
843.34,303.15,528.04,234.09,185.57,
843.74,303.69,528.28,233.77,185.39,
844.15,304.36,527.44,233.99,184.02,
844.55,305.87,526.50,232.56,182.05,
844.95,304.35,527.88,232.28,183.31,
845.36,301.37,526.79,232.73,181.87,
845.76,299.42,524.59,233.85,181.80,
846.17,299.74,524.81,234.75,181.16,
846.57,300.87,524.29,233.74,181.42,
846.98,300.18,522.57,230.96,182.64,
847.38,298.19,520.97,229.27,183.55,
847.79,296.58,519.10,228.97,182.43,
848.19,295.02,515.60,228.03,182.36,
848.59,294.92,514.68,227.85,181.67,
849.00,293.47,514.41,228.66,181.99,
849.40,292.66,513.75,229.45,180.95,
849.81,292.91,511.18,227.93,178.61,
850.21,290.31,511.53,226.20,180.03,
850.61,286.37,509.26,225.53,179.56,
851.02,284.02,506.16,225.44,178.38,
851.42,282.87,503.14,223.87,177.33,
851.83,283.54,502.74,223.44,177.05,
852.23,282.81,501.83,222.28,176.06,
852.63,282.51,499.50,219.91,176.12,
853.04,282.13,498.26,219.04,174.39,
853.44,281.66,499.43,219.07,173.58,
853.85,281.36,499.05,218.65,172.99,
854.25,281.41,500.65,219.87,172.76,
854.65,282.70,501.84,222.65,172.50,
855.06,285.71,503.58,222.33,172.32,
855.46,285.33,504.89,220.19,175.07,
855.86,284.90,506.42,220.57,176.20,
856.27,285.25,505.67,222.32,175.83,
856.67,286.85,504.90,222.16,176.08,
857.08,290.01,507.83,224.44,176.53,
857.48,292.35,510.43,225.95,178.12,
857.88,293.53,511.08,226.03,178.63,
858.29,296.29,511.78,225.19,177.90,
858.69,295.57,515.14,227.07,178.59,
859.09,295.65,515.84,228.29,179.01,
859.50,295.36,516.73,230.69,179.08,
859.90,295.80,517.50,232.24,179.53,
860.30,296.82,518.50,232.51,179.33,
860.71,296.21,518.13,230.56,180.31,
861.11,293.34,517.26,229.14,180.92,
861.51,292.05,514.61,228.99,179.70,
861.92,290.44,511.31,227.28,179.08,
862.32,289.87,510.09,226.30,178.24,
862.72,289.15,509.73,226.65,178.71,
863.13,287.78,508.07,226.95,176.72,
863.53,287.64,506.17,224.86,174.46,
863.93,286.28,506.27,224.51,175.69,
864.34,282.62,504.21,223.99,176.19,
864.74,280.81,501.09,223.57,175.32,
865.14,280.34,499.10,222.95,174.84,
865.54,281.26,498.70,222.21,175.08,
865.95,281.16,498.36,220.77,174.65,
866.35,280.19,496.57,219.05,175.42,
866.75,280.54,495.62,217.74,173.90,
867.16,280.23,495.43,217.56,173.81,
867.56,280.73,494.82,218.51,173.39,
867.96,279.98,497.90,219.69,173.22,
868.36,282.16,499.49,221.74,172.75,
868.77,283.47,500.24,222.33,172.31,
869.17,284.29,501.16,220.66,174.84,
869.57,283.31,502.27,221.00,176.16,
869.98,283.44,502.42,221.59,175.70,
870.38,284.52,501.83,221.07,175.29,
870.78,286.89,502.93,222.11,175.26,
871.18,287.44,504.17,221.93,175.75,
871.59,287.63,502.70,222.56,175.63,
871.99,289.31,501.33,222.08,173.24,
872.39,289.11,502.21,222.00,173.52,
872.79,288.00,501.57,223.59,172.92,
873.20,286.43,501.11,225.25,172.94,
873.60,286.76,502.47,226.27,172.63,
874.00,288.04,501.43,226.78,173.79,
874.40,287.91,500.44,225.32,174.68,
874.80,285.80,500.36,224.21,175.40,
875.21,285.36,500.52,224.50,174.95,
875.61,284.29,498.29,223.31,174.47,
876.01,283.54,498.10,223.28,174.57,
876.41,283.00,498.91,224.04,174.91,
876.82,283.88,499.17,225.65,174.41,
877.22,284.56,498.47,223.68,173.14,
877.62,282.51,498.99,222.33,174.69,
878.02,280.19,498.95,222.10,175.67,
878.42,278.37,497.40,222.64,176.06,
878.82,277.84,496.52,221.72,175.83,
879.23,279.29,496.83,221.12,175.63,
879.63,279.60,496.52,219.67,175.95,
880.03,278.89,496.08,217.74,175.78,
880.43,278.36,495.19,216.83,173.90,
880.83,278.18,495.27,216.27,173.45,
881.24,278.01,493.73,216.53,172.46,
881.64,277.51,493.44,216.74,171.98,
882.04,279.13,493.34,218.00,170.94,
882.44,280.33,493.22,218.01,169.98,
882.84,279.05,492.17,216.08,171.41,
883.24,277.14,492.31,216.24,171.97,
883.65,276.09,491.98,216.70,170.15,
884.05,276.59,489.71,215.51,169.90,
884.45,277.40,489.11,215.43,168.89,
884.85,278.06,488.74,214.92,169.01,
885.25,277.93,487.30,215.46,168.87,
885.65,277.95,486.41,214.27,166.72,
886.05,276.71,486.16,213.93,166.98,
886.46,275.72,484.81,214.36,167.49,
886.86,274.45,484.49,215.30,167.46,
887.26,274.76,484.45,215.72,167.96,
887.66,276.22,484.03,216.20,167.98,
888.06,275.20,482.58,214.97,169.15,
888.46,273.37,481.67,213.78,169.35,
888.86,271.84,480.02,213.14,168.01,
889.26,271.13,478.18,212.00,166.95,
889.66,271.41,475.75,210.84,166.64,
890.07,270.50,474.86,211.37,166.24,
890.47,269.70,473.15,211.47,164.88,
890.87,268.31,471.28,209.43,162.17,
891.27,266.15,468.66,206.63,161.80,
891.67,263.35,464.79,205.29,160.32,
892.07,260.14,459.79,203.75,158.39,
892.47,256.89,454.99,201.16,155.67,
892.87,254.66,449.35,198.26,153.36,
893.27,250.77,443.68,194.96,150.61,
893.67,245.85,437.74,190.88,148.12,
894.07,240.90,431.74,186.52,142.81,
894.47,236.65,425.06,182.32,140.16,
894.87,232.64,418.35,179.11,137.25,
895.27,226.99,411.68,176.83,134.52,
895.67,223.35,404.72,174.79,130.77,
896.08,220.10,398.00,171.33,127.36,
896.48,215.28,391.18,166.57,126.19,
896.88,209.44,384.34,163.06,123.75,
897.28,204.94,378.41,160.88,120.85,
897.68,201.39,372.10,157.14,118.67,
898.08,199.83,367.77,155.39,116.73,
898.48,197.57,364.04,153.69,115.58,
898.88,195.72,360.15,151.92,114.13,
899.28,195.51,357.80,149.81,112.36,
899.68,194.38,357.11,149.27,112.39,
900.08,194.25,356.41,149.98,112.92,
900.48,193.86,357.18,152.16,113.19,
900.88,195.92,359.15,154.06,114.19,
901.28,199.17,361.48,155.87,115.05,
901.68,200.76,365.42,155.76,117.68,
902.08,201.51,368.69,156.81,119.52,
902.48,202.82,371.84,157.92,120.16,
902.88,205.11,374.48,158.52,121.05,
903.28,206.65,376.61,159.61,122.17,
903.68,208.70,378.27,161.69,123.30,
904.08,209.49,379.40,163.27,123.92,
904.48,210.83,379.64,162.67,122.86,
904.88,209.70,379.62,162.06,124.25,
905.28,207.12,378.65,162.21,123.68,
905.68,205.16,376.26,161.78,123.29,
906.07,203.95,373.63,160.86,122.66,
906.47,203.04,371.34,159.01,121.58,
906.87,201.18,367.65,156.94,120.27,
907.27,198.01,363.55,153.33,118.90,
907.67,196.52,358.90,151.17,116.06,
908.07,193.84,355.30,148.79,115.19,
908.47,192.30,351.78,147.81,113.77,
908.87,190.28,348.53,147.81,113.10,
909.27,190.30,346.18,148.12,111.76,
909.67,189.64,344.41,146.77,110.20,
910.07,188.29,342.94,144.24,110.36,
910.47,186.13,342.04,143.34,110.47,
910.87,185.21,342.17,142.95,109.63,
911.27,185.05,339.69,141.86,109.05,
911.66,185.88,339.46,141.76,108.49,
912.06,185.85,339.16,141.02,107.99,
912.46,185.70,338.16,141.14,107.90,
912.86,185.76,337.35,139.56,105.63,
913.26,183.91,337.30,139.20,106.02,
913.66,182.76,336.70,139.77,105.67,
914.06,181.92,336.23,140.16,105.12,
914.46,181.77,335.00,140.52,105.03,
914.85,182.23,334.73,140.27,105.50,
915.25,182.15,334.82,139.01,106.17,
915.65,181.17,335.30,138.57,107.22,
916.05,181.32,336.80,139.93,107.40,
916.45,182.59,338.65,139.81,108.26,
916.85,185.03,339.97,141.82,109.58,
917.25,187.68,343.88,144.28,111.37,
917.64,189.70,347.47,147.04,112.25,
918.04,193.09,350.48,147.86,112.62,
918.44,194.24,353.72,148.77,114.97,
918.84,195.71,357.14,150.24,116.67,
919.24,196.94,359.59,152.89,117.88,
919.64,199.68,361.47,154.17,119.14,
920.03,201.77,363.23,155.74,119.96,
920.43,203.38,365.94,155.64,120.79,
920.83,203.70,367.27,155.94,120.83,
921.23,203.57,367.72,155.55,119.95,
921.63,203.76,369.01,155.45,119.81,
922.02,203.92,368.88,155.87,119.29,
922.42,202.76,367.98,156.37,118.59,
922.82,202.20,367.80,156.74,117.49,
923.22,201.93,366.01,155.46,116.89,
923.62,200.68,363.48,152.97,117.48,
924.01,197.43,360.80,151.61,117.07,
924.41,195.11,358.06,150.71,115.67,
924.81,193.43,353.50,148.07,114.23,
925.21,192.01,348.97,146.41,112.56,
925.60,188.45,343.52,143.07,110.91,
926.00,185.27,337.89,141.35,108.71,
926.40,183.05,331.08,137.47,104.60,
926.80,177.57,323.95,134.14,101.74,
927.19,172.81,315.86,131.05,99.13,
927.59,166.65,306.89,127.99,96.29,
927.99,161.65,296.83,124.12,93.09,
928.39,156.93,285.65,119.57,89.91,
928.78,150.20,274.08,113.25,86.45,
929.18,141.91,261.81,106.85,81.95,
929.58,133.95,249.00,100.76,75.82,
929.98,125.68,235.83,93.90,71.33,
930.37,118.84,222.36,88.94,66.59,
930.77,110.83,209.97,84.52,62.11,
931.17,104.48,198.22,80.07,57.37,
931.56,99.36,186.74,74.89,52.13,
931.96,92.11,176.12,69.27,49.37,
932.36,84.37,166.76,65.12,46.87,
932.75,79.25,158.26,62.16,44.33,
933.15,75.38,150.50,59.45,42.04,
933.55,72.76,143.52,56.51,39.25,
933.94,69.86,138.20,54.28,37.94,
934.34,66.90,133.79,52.00,36.60,
934.74,65.24,130.73,50.26,33.51,
935.13,63.85,129.48,48.78,32.95,
935.53,64.72,129.17,49.31,33.64,
935.93,65.39,130.78,51.43,33.60,
936.32,67.43,133.03,52.85,33.58,
936.72,70.82,136.91,54.03,34.88,
937.12,73.23,140.64,54.20,37.54,
937.51,74.34,145.49,55.42,39.44,
937.91,76.75,150.54,56.89,40.52,
938.31,79.46,154.32,58.11,41.89,
938.70,83.34,158.52,59.65,43.31,
939.10,85.38,163.07,60.67,44.47,
939.49,87.35,166.69,63.03,45.06,
939.89,89.59,168.89,62.60,43.41,
940.29,90.20,171.99,63.03,44.54,
940.68,89.88,174.13,64.81,45.08,
941.08,90.09,175.07,66.57,45.04,
941.47,90.01,175.46,67.51,45.86,
941.87,91.40,175.07,67.05,45.84,
942.27,90.93,174.09,64.75,46.62,
942.66,88.62,171.75,63.79,46.76,
943.06,85.45,169.45,62.56,45.48,
943.45,84.48,167.80,60.97,45.00,
943.85,84.91,165.76,61.07,44.20,
944.24,82.10,165.08,61.72,44.25,
944.64,82.11,163.94,62.60,43.39,
945.04,83.21,162.65,62.56,41.32,
945.43,82.86,162.51,61.05,43.32,
945.83,81.32,163.81,61.28,44.73,
946.22,81.47,164.10,62.92,44.94,
946.62,82.73,164.31,63.64,46.00,
947.01,84.29,166.28,64.09,46.77,
947.41,85.55,167.64,63.95,47.24,
947.80,85.52,169.33,65.43,47.93,
948.20,86.42,169.97,65.24,46.93,
948.59,86.44,172.03,65.04,47.64,
948.99,86.95,172.76,66.49,47.17,
949.38,86.37,173.87,68.81,46.72,
949.78,87.53,175.07,70.59,46.59,
950.17,90.37,176.52,70.67,46.17,
950.57,90.70,177.47,69.64,47.74,
950.96,90.71,178.06,68.87,49.55,
951.36,91.00,178.65,68.95,49.41,
951.75,92.11,178.92,69.01,49.25,
952.15,94.08,179.84,69.94,48.85,
952.54,94.72,181.69,69.79,49.58,
952.94,95.36,182.98,71.86,49.75,
953.33,97.33,184.46,71.69,47.97,
953.73,96.83,185.68,71.52,48.41,
954.12,96.84,188.20,72.70,49.38,
954.51,97.69,189.64,75.25,49.26,
954.91,100.18,191.62,76.16,49.95,
955.30,102.71,194.25,76.83,51.49,
955.70,104.14,196.59,76.41,53.57,
956.09,104.43,197.46,76.22,55.06,
956.49,104.44,199.41,76.57,55.20,
956.88,105.27,202.45,76.39,55.34,
957.27,106.61,204.34,78.08,54.65,
957.67,106.36,206.27,80.30,55.86,
958.06,107.96,208.69,82.51,56.26,
958.46,110.40,210.64,83.40,55.33,
958.85,111.53,212.38,83.51,57.90,
959.24,111.68,215.09,84.49,59.17,
959.64,113.89,217.68,85.95,60.41,
960.03,115.94,218.84,88.02,61.96,
960.42,118.55,221.68,89.31,63.26,
960.82,120.66,224.84,90.36,64.32,
961.21,122.14,227.29,92.93,65.58,
961.61,122.33,229.53,93.40,66.07,
962.00,123.29,233.32,94.39,66.81,
962.39,125.66,237.00,96.76,67.60,
962.79,126.77,239.21,99.72,69.22,
963.18,129.29,242.92,101.42,70.88,
963.57,133.93,247.66,102.84,71.75,
963.97,136.94,251.81,102.91,74.72,
964.36,138.26,255.51,104.49,77.37,
964.75,140.05,259.63,106.03,78.39,
965.15,143.36,264.43,107.52,79.65,
965.54,146.77,268.85,110.41,81.21,
965.93,148.29,274.56,112.48,83.30,
966.32,151.09,279.91,115.30,85.09,
966.72,153.91,285.05,117.09,85.57,
967.11,156.22,290.73,118.36,88.44,
967.50,159.09,295.95,120.45,90.00,
967.90,162.06,300.83,123.93,91.10,
968.29,165.22,305.02,126.56,92.94,
968.68,169.25,310.15,128.46,94.82,
969.07,172.23,314.52,130.37,96.71,
969.47,173.03,317.17,131.69,98.83,
969.86,172.91,319.03,132.33,99.45,
970.25,173.62,321.75,131.67,100.08,
970.64,174.90,323.48,133.17,100.47,
971.04,173.00,323.38,134.14,101.94,
971.43,173.83,323.67,135.18,101.85,
971.82,176.26,323.67,134.33,100.15,
972.21,175.83,322.75,132.74,101.70,
972.61,174.60,321.57,131.42,101.65,
973.00,174.15,319.54,131.42,100.51,
973.39,173.65,317.69,131.65,100.15,
973.78,174.25,317.21,131.36,100.07,
974.17,173.21,316.42,130.78,100.52,
974.57,172.25,315.02,131.69,101.13,
974.96,171.32,315.03,130.45,100.68,
975.35,169.27,315.25,129.46,100.21,
975.74,169.34,316.74,130.33,100.25,
976.13,169.51,317.05,132.08,100.89,
976.53,170.46,318.39,133.00,100.70,
976.92,173.63,320.09,133.69,100.00,
977.31,174.03,321.95,132.97,102.24,
977.70,173.54,323.97,133.56,103.91,
978.09,173.86,325.68,134.41,103.66,
978.48,175.59,328.04,135.03,104.26,
978.87,177.65,330.78,137.60,105.72,
979.27,178.09,334.09,139.09,106.91,
979.66,179.89,337.39,141.94,108.10,
980.05,182.35,339.82,142.43,107.44,
980.44,182.51,342.82,142.23,109.34,
980.83,184.04,344.46,143.39,109.60,
981.22,187.09,347.18,146.31,110.49,
981.61,189.28,349.83,148.11,111.64,
982.00,192.38,352.88,149.41,112.27,
982.39,194.93,355.67,150.72,114.29,
982.79,195.92,358.13,151.05,116.22,
983.18,196.39,360.93,151.97,116.21,
983.57,198.20,363.93,151.73,117.02,
983.96,199.88,365.28,153.91,117.46,
984.35,199.55,367.66,156.04,119.28,
984.74,201.11,369.36,157.58,119.38,
985.13,205.48,371.90,157.98,118.62,
985.52,205.90,372.14,156.96,121.80,
985.91,205.64,374.42,157.53,122.93,
986.30,206.64,375.04,158.56,122.58,
986.69,207.92,375.09,159.03,123.34,
987.08,209.56,376.13,160.68,124.16,
987.47,210.32,377.12,160.90,124.68,
987.86,210.10,377.84,162.69,125.67,
988.25,209.96,378.42,161.74,126.14,
988.64,209.33,379.99,162.25,125.82,
989.03,210.01,380.81,162.69,126.00,
989.42,209.55,381.61,164.51,125.90,
989.81,209.94,382.71,166.05,126.64,
990.20,213.49,383.73,166.33,125.58,
990.59,214.17,385.17,164.87,127.55,
990.98,212.60,385.24,165.14,128.78,
991.37,212.37,386.35,165.42,128.14,
991.76,213.56,386.50,164.43,128.19,
992.15,214.48,386.99,165.15,128.36,
992.54,214.20,388.96,166.39,129.11,
992.93,214.24,390.55,167.49,129.83,
993.32,214.48,391.23,167.52,129.27,
993.71,213.48,391.86,166.42,131.58,
994.10,212.63,392.76,166.83,130.75,
994.49,213.08,392.50,167.85,130.41,
994.87,213.43,391.12,169.07,130.13,
995.26,214.99,392.35,169.63,130.30,
995.65,215.95,393.43,168.99,130.75,
996.04,214.86,393.30,168.52,132.10,
996.43,213.99,392.21,167.86,131.64,
996.82,214.56,393.32,167.12,131.55,
997.21,215.25,392.76,167.44,130.99,
997.60,213.80,392.43,168.78,131.51,
997.99,213.97,392.32,169.34,131.66,
998.38,215.42,391.92,169.08,130.37,
998.76,213.99,390.96,167.72,131.70,
999.15,213.11,390.00,166.81,131.74,
999.54,213.24,388.04,166.57,130.24,
999.93,213.53,385.98,166.02,130.05,
1000.32,213.57,385.74,165.96,130.40,
1000.71,213.55,385.82,165.51,130.42,
1001.09,212.75,384.18,165.43,130.31,
1001.48,210.70,382.92,164.30,130.16,
1001.87,209.34,381.98,163.71,129.86,
1002.26,209.22,381.71,163.26,128.45,
1002.65,207.05,379.75,163.53,127.82,
1003.03,206.28,378.78,163.75,127.39,
1003.42,207.40,378.07,162.76,126.23,
1003.81,206.77,377.59,161.05,126.56,
1004.20,204.58,376.55,160.47,127.22,
1004.59,203.96,375.09,159.75,126.05,
1004.97,204.11,374.46,158.20,125.12,
1005.36,204.20,374.36,158.82,124.79,
1005.75,203.42,374.21,159.36,125.05,
1006.14,202.98,373.64,160.62,124.87,
1006.52,202.33,373.46,159.80,124.32,
1006.91,200.54,373.17,158.94,125.86,
1007.30,201.20,372.44,159.31,124.32,
1007.69,201.36,372.56,159.79,123.10,
1008.07,201.42,371.13,161.36,122.97,
1008.46,204.99,371.84,162.00,123.00,
1008.85,206.31,371.88,162.08,123.09,
1009.23,205.08,371.57,162.93,123.76,
1009.62,204.16,371.13,161.82,124.01,
1010.01,205.14,371.47,160.79,123.52,
1010.40,206.70,371.68,161.84,122.32,
1010.78,205.03,372.12,164.22,123.08,
1011.17,205.37,373.17,165.20,123.74,
1011.56,207.57,374.36,165.14,121.72,
1011.94,207.14,375.24,162.77,123.41,
1012.33,206.56,374.92,161.94,123.73,
1012.72,208.63,374.77,161.35,122.30,
1013.10,209.18,373.61,159.92,122.45,
1013.49,211.17,373.49,160.92,122.98,
1013.87,212.16,374.49,160.90,124.95,
1014.26,210.60,375.49,161.28,125.28,
1014.65,208.97,376.07,159.82,125.60,
1015.03,208.05,376.71,157.60,127.78,
1015.42,208.87,376.03,158.60,126.21,
1015.81,206.84,375.33,160.21,125.61,
1016.19,206.45,376.02,160.83,126.61,
1016.58,210.12,376.45,160.18,126.00,
1016.96,209.17,375.66,157.95,126.12,
1017.35,207.84,374.12,157.26,127.45,
1017.73,207.62,372.85,156.90,127.19,
1018.12,207.33,373.43,154.50,126.08,
1018.51,207.35,371.85,155.61,125.30,
1018.89,205.09,373.40,157.70,126.65,
1019.28,204.42,374.63,159.50,126.53,
1019.66,202.81,374.87,157.93,123.02,
1020.05,200.31,373.38,156.31,126.97,
1020.43,199.44,373.10,156.34,125.49,
1020.82,199.88,372.48,157.69,123.17,
1021.20,199.34,370.76,158.96,123.30,
1021.59,202.82,370.96,159.48,122.64,
1021.97,203.04,370.71,158.07,122.70,
1022.36,201.33,370.14,157.81,123.97,
1022.74,199.21,369.65,155.83,123.96,
1023.13,200.06,371.61,155.06,123.42,
1023.51,201.38,370.92,155.18,121.99,
1023.90,199.23,370.45,158.12,122.88,
1024.28,199.20,371.12,159.64,123.25,
1024.67,202.18,370.50,158.72,120.76,
1025.05,202.11,369.69,155.61,123.84,
1025.44,202.01,368.81,155.68,126.03,
1025.82,204.78,367.11,156.27,123.15,
1026.21,206.16,364.88,154.50,122.57,
1026.59,208.30,363.57,154.80,122.61,
1026.97,209.01,366.01,155.09,123.59,
1027.36,207.61,366.20,157.15,123.99,
1027.74,204.92,365.75,154.54,123.05,
1028.13,203.27,366.96,154.89,126.07,
1028.51,203.92,367.45,155.15,123.63,
1028.89,200.13,365.00,156.92,122.66,
1029.28,198.99,365.39,156.88,121.80,
1029.66,203.63,364.82,157.14,120.76,
1030.05,202.34,365.44,154.94,120.79,
1030.43,200.05,364.62,153.25,122.40,
1030.81,199.67,363.04,151.96,121.88,
1031.20,199.83,363.57,151.18,119.80,
1031.58,200.08,361.62,151.51,118.78,
1031.96,198.83,365.14,153.52,120.47,
1032.35,197.46,366.49,157.22,120.19,
1032.73,197.22,365.80,155.62,117.79,
1033.11,194.94,364.83,153.01,121.43,
1033.50,194.66,364.65,153.54,120.64,
1033.88,194.79,363.10,155.06,116.99,
1034.26,195.75,358.13,154.59,116.78,
1034.65,199.86,358.85,155.07,117.56,
1035.03,201.54,359.18,153.69,118.79,
1035.41,199.94,357.41,154.63,118.95,
1035.79,197.91,356.47,152.85,120.34,
1036.18,197.95,359.19,152.05,120.49,
1036.56,197.76,359.09,154.39,117.96,
1036.94,193.64,358.12,156.90,118.40,
1037.32,193.29,360.14,157.45,118.68,
1037.71,194.48,359.40,158.42,115.86,
1038.09,190.65,359.85,153.71,119.15,
1038.47,189.22,359.82,151.98,121.94,
1038.85,191.25,357.08,151.31,119.23,
1039.24,192.40,353.65,149.03,117.88,
1039.62,194.49,353.78,150.03,118.55,
1040.00,194.46,357.14,152.08,119.67,
1040.38,193.66,357.14,154.68,119.47,
1040.76,191.33,356.59,153.82,119.50,
1041.15,189.53,358.49,152.91,122.71,
1041.53,190.86,358.35,154.51,119.45,
1041.91,189.67,355.72,156.86,118.14,
1042.29,189.79,354.36,157.93,119.45,
1042.67,196.08,354.68,158.60,117.11,
1043.05,195.23,356.68,156.05,117.54,
1043.44,192.57,353.73,152.97,120.87,
1043.82,194.35,352.17,151.62,118.54,
1044.20,194.67,351.10,149.48,116.11,
1044.58,195.93,349.03,149.58,114.47,
1044.96,193.00,351.22,153.26,117.78,
1045.34,192.78,353.44,156.37,116.38,
1045.72,189.99,354.08,153.29,113.71,
1046.10,187.94,351.93,148.03,120.46,
1046.48,186.93,352.69,147.50,118.29,
1046.87,184.46,350.55,147.72,115.38,
1047.25,184.40,345.85,144.41,115.53,
1047.63,190.90,347.49,145.41,115.58,
1048.01,189.56,348.40,143.11,113.88,
1048.39,184.79,346.20,140.29,116.15,
1048.77,181.64,344.28,139.08,117.04,
1049.15,183.65,350.47,140.80,116.31,
1049.53,184.55,348.25,143.62,115.05,
1049.91,180.97,349.45,146.64,116.22,
1050.29,180.03,350.62,152.51,116.35,
1050.67,182.08,351.50,153.58,110.83,
1051.05,177.34,348.29,150.18,114.23,
1051.43,176.49,345.74,149.90,116.86,
1051.81,176.48,344.83,150.46,112.23,
1052.19,178.13,339.01,146.93,109.17,
1052.57,184.95,335.89,145.97,109.48,
1052.95,186.06,338.60,148.35,111.47,
1053.33,182.29,339.15,153.46,112.77,
1053.71,181.05,338.08,149.30,111.55,
1054.09,181.42,338.53,146.70,118.05,
1054.47,183.55,337.23,148.42,114.17,
1054.85,177.72,333.23,149.29,111.97,
1055.23,177.98,331.68,147.41,111.46,
1055.60,183.53,331.63,149.92,109.94,
1055.98,181.08,333.67,144.31,110.30,
1056.36,180.57,329.50,139.62,114.49,
1056.74,186.47,328.69,135.62,113.96,
1057.12,188.57,330.48,136.19,111.43,
1057.50,191.65,327.45,135.80,107.87,
1057.88,192.87,331.19,138.32,111.05,
1058.26,190.10,337.84,144.79,112.28,
1058.64,185.08,339.32,145.28,106.47,
1059.01,184.01,338.86,136.75,114.63,
1059.39,183.60,340.83,137.96,114.63,
1059.77,177.97,340.60,140.13,105.35,
1060.15,174.29,332.08,134.07,103.13,
1060.53,186.16,333.84,134.16,101.92,
1060.91,182.60,336.87,134.33,100.75,
1061.28,178.99,334.68,133.45,102.73,
1061.66,179.59,331.38,130.41,103.69,
1062.04,183.29,335.32,130.46,104.58,
1062.42,181.54,332.64,133.71,96.75,
1062.80,174.31,331.08,135.94,98.67,
1063.17,172.51,332.86,142.65,101.74,
1063.55,170.65,333.49,141.65,95.92,
1063.93,165.47,327.56,135.08,97.93,
1064.31,165.96,327.36,132.99,101.16,
1064.68,165.12,321.07,131.87,95.18,
1065.06,166.56,309.99,127.24,90.22,
1065.44,177.70,310.97,127.43,92.36,
1065.82,180.62,317.55,132.22,96.80,
1066.19,175.35,314.91,138.37,100.20,
1066.57,173.64,313.52,133.85,101.29,
1066.95,174.54,319.78,131.82,111.07,
1067.32,173.83,321.76,135.61,106.02,
1067.70,161.92,316.38,138.26,102.14,
1068.08,163.56,319.57,139.65,105.68,
1068.45,171.59,325.39,143.63,101.68,
1068.83,166.93,327.43,139.96,102.72,
1069.21,163.72,323.55,133.84,107.85,
1069.58,169.70,322.30,134.18,109.19,
1069.96,170.22,319.16,132.99,105.06,
1070.34,174.86,320.12,133.16,102.22,
1070.71,174.00,326.25,141.38,104.67,
1071.09,172.90,330.71,152.32,109.78,
1071.47,167.64,335.27,149.63,101.14,
1071.84,163.83,334.66,138.63,112.02,
1072.22,166.70,336.22,141.27,108.78,
1072.59,162.16,328.60,142.25,99.57,
1072.97,163.32,318.05,131.80,97.42,
1073.35,176.21,322.08,134.32,98.21,
1073.72,177.54,324.51,132.42,98.95,
1074.10,173.33,312.88,129.26,104.29,
1074.47,171.99,311.35,120.09,103.78,
1074.85,174.96,320.01,121.13,110.66,
1075.22,173.12,314.62,121.94,103.87,
1075.60,163.79,313.93,125.87,100.09,
1075.97,161.93,320.81,129.85,103.88,
1076.35,159.95,322.98,132.27,98.43,
1076.72,153.61,316.53,122.58,100.86,
1077.10,151.98,314.92,117.51,108.11,
1077.47,153.26,309.69,120.08,102.70,
1077.85,152.97,297.97,113.13,95.60,
1078.22,162.47,295.98,112.60,99.73,
1078.60,165.59,305.20,120.13,107.15,
1078.97,159.00,301.62,131.14,104.91,
1079.35,150.79,303.23,125.93,96.11,
1079.72,152.60,315.25,122.41,110.67,
1080.10,155.80,311.60,127.01,105.00,
1080.47,145.42,307.95,131.73,90.67,
1080.84,143.50,309.47,126.21,89.90,
1081.22,157.26,312.77,127.55,92.61,
1081.59,157.25,309.19,123.68,91.87,
1081.97,156.06,306.73,113.01,96.86,
1082.34,161.83,301.84,109.10,98.19,
1082.71,167.55,290.91,106.79,90.22,
1083.09,171.50,285.21,106.25,82.02,
1083.46,171.77,292.58,113.26,88.72,
1083.83,166.19,301.82,126.08,87.87,
1084.21,160.34,301.35,123.63,71.47,
1084.58,154.59,305.27,105.67,84.15,
1084.95,160.48,303.13,101.04,91.14,
1085.33,156.04,294.08,100.03,76.02,
1085.70,157.75,277.08,93.03,74.83,
1086.07,178.00,282.35,92.07,75.70,
1086.45,179.83,285.25,95.08,80.61,
1086.82,175.77,282.49,96.26,79.52,
1087.19,171.35,277.13,86.73,80.39,
1087.57,177.75,284.82,87.80,79.24,
1087.94,172.94,283.19,92.96,71.34,
1088.31,159.30,296.77,100.38,69.83,
1088.68,158.47,305.93,112.25,72.63,
1089.06,157.50,310.56,108.70,62.11,
1089.43,145.62,304.68,100.81,67.21,
1089.80,145.27,304.17,95.34,81.72,
1090.17,144.58,293.74,98.68,75.73,
1090.54,141.28,273.29,92.64,69.48,
1090.92,154.52,271.58,95.99,65.55,
1091.29,158.28,281.12,106.31,75.60,
1091.66,145.05,285.34,126.02,76.09,
1092.03,134.23,278.06,119.85,62.32,
1092.40,125.96,283.41,113.85,82.36,
1092.78,129.73,286.39,117.49,78.33,
1093.15,111.07,276.43,123.41,69.11,
