Date,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/16,2016/03/162016/03/16,2016/03/16,
Time,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:0014:53:16,14:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISEREKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),100,100,100,100,100,100,100,100,100,100,
Sensor Temp.(deg),24.6,24.6,24.6,24.6,24.6,24.7,24.6,24.7,24.6,24.6,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
415.29,916.77,884.14,921.19,889.00,874.85,859.03,777.19,848.86,771.99,732.17,
415.71,916.81,884.88,922.07,888.91,875.47,860.58,777.46,850.05,772.87,731.88,
416.14,916.94,885.27,922.27,889.01,875.05,861.20,777.77,849.62,773.34,732.94,
416.56,916.16,884.55,921.10,888.80,874.55,860.64,776.96,848.91,772.47,733.50,
416.99,915.66,883.76,920.78,889.00,874.33,860.24,776.88,848.25,772.92,733.57,
417.41,915.02,882.61,920.32,887.80,874.01,860.10,775.73,847.26,773.37,732.01,
417.83,915.29,884.24,919.70,888.42,875.29,860.60,776.43,847.59,773.44,732.01,
418.26,917.03,883.88,921.15,889.32,876.26,861.62,777.04,848.06,774.26,733.00,
418.68,917.09,884.11,921.87,889.88,877.13,862.17,777.34,848.44,775.38,733.94,
419.11,915.87,883.74,921.58,889.57,876.17,862.40,777.06,847.52,774.45,732.90,
419.53,916.04,883.37,921.31,889.77,876.45,863.26,778.19,848.18,775.43,733.71,
419.95,916.25,882.77,921.35,889.77,876.40,863.67,779.27,848.65,776.59,735.09,
420.38,916.22,881.81,920.60,889.54,876.14,861.84,779.49,847.66,777.17,734.13,
420.80,914.51,880.39,919.85,889.77,875.83,860.21,778.42,845.88,775.68,733.49,
421.23,913.91,880.58,919.44,889.01,874.13,860.96,778.50,846.73,775.07,732.39,
421.65,914.83,881.92,919.36,889.11,872.72,862.86,779.06,846.87,774.66,732.69,
422.07,912.16,882.28,919.16,888.34,872.06,861.69,778.12,845.54,773.28,732.36,
422.50,911.93,882.15,918.59,888.27,873.18,861.35,777.73,845.44,772.83,731.63,
422.92,912.38,882.30,916.36,887.38,872.41,862.38,777.76,845.62,773.50,730.64,
423.34,912.20,880.87,913.72,886.27,871.30,860.77,776.50,843.03,771.09,729.37,
423.77,911.12,878.37,913.08,885.37,870.12,857.38,775.80,842.27,769.78,728.92,
424.19,908.81,875.06,911.64,882.12,867.57,854.86,773.37,840.74,767.72,726.63,
424.62,904.59,869.71,907.86,878.11,863.17,852.21,771.36,838.68,764.10,722.82,
425.04,900.14,864.00,902.72,873.76,857.70,847.66,767.49,834.46,760.47,719.45,
425.46,894.64,860.09,897.82,869.49,853.59,841.73,763.53,830.17,756.88,716.26,
425.89,889.75,855.11,892.37,864.28,849.73,836.34,758.18,824.98,752.79,711.31,
426.31,882.83,850.22,884.73,858.41,843.49,830.47,751.51,817.46,746.24,705.15,
426.73,877.25,846.36,879.01,852.24,836.65,824.88,745.75,812.53,740.89,700.15,
427.16,872.09,842.03,873.27,845.59,831.22,819.82,740.46,807.39,736.17,696.04,
427.58,863.87,834.28,866.40,838.15,825.22,812.28,733.05,800.09,729.18,690.38,
428.00,856.54,825.38,859.23,830.15,819.12,805.11,725.79,793.03,722.81,683.45,
428.43,853.74,819.90,852.69,825.14,814.36,800.43,721.06,789.80,719.41,678.98,
428.85,849.63,816.27,848.88,820.77,810.25,795.83,718.12,785.61,716.77,675.29,
429.27,847.93,813.08,849.14,820.02,809.91,792.26,715.76,783.66,715.31,672.61,
429.70,848.15,813.30,850.73,820.27,811.02,793.45,716.47,785.72,716.62,672.22,
430.12,849.44,815.80,852.94,822.35,812.76,798.45,719.00,787.95,718.39,673.80,
430.54,851.53,819.30,856.57,825.72,813.65,801.58,722.46,791.50,720.94,677.25,
430.97,855.44,825.98,862.34,831.81,819.23,805.73,725.34,795.45,724.42,681.31,
431.39,861.18,831.77,869.03,837.47,824.84,811.29,730.30,800.67,729.38,686.11,
431.81,869.48,837.67,875.19,843.23,831.49,820.84,735.92,806.48,734.83,692.68,
432.24,877.89,846.13,883.62,851.70,838.53,828.31,743.56,814.52,742.32,700.17,
432.66,888.90,855.61,894.19,861.21,848.92,837.41,751.69,824.96,751.07,709.22,
433.08,900.27,864.70,906.20,870.78,860.17,848.78,760.16,835.68,759.69,717.88,
433.51,911.02,874.76,918.37,882.26,869.92,859.60,769.58,846.79,770.05,726.29,
433.93,923.62,887.55,930.99,895.39,880.64,872.02,781.68,859.31,782.78,736.51,
434.35,935.46,899.90,942.54,908.87,892.35,883.69,793.84,870.63,794.47,746.64,
434.77,946.90,908.12,953.21,919.63,903.07,893.14,803.43,880.21,803.59,756.14,
435.20,955.04,915.76,961.66,928.38,911.34,900.77,809.90,886.89,810.85,763.21,
435.62,961.98,924.40,968.77,935.13,916.82,907.66,816.39,893.92,816.54,770.28,
436.04,967.41,929.19,974.36,941.35,920.18,912.60,819.89,899.49,820.36,775.03,
436.47,972.00,931.63,977.37,945.03,923.90,914.91,820.91,902.77,822.65,778.17,
436.89,976.50,935.23,980.43,948.78,929.56,918.69,823.72,906.09,826.56,781.51,
437.31,981.71,940.84,983.28,951.84,932.82,923.86,827.81,910.50,832.06,785.21,
437.73,986.64,945.09,987.73,956.38,937.72,929.57,832.05,913.73,836.44,788.15,
438.16,991.86,950.55,994.52,964.01,943.98,932.55,837.40,920.50,842.26,792.80,
438.58,998.45,957.39,1001.57,970.04,950.83,940.22,842.65,928.20,848.43,798.32,
439.00,1002.81,963.29,1008.25,975.58,955.20,945.87,849.11,934.51,853.46,802.43,
439.43,1008.05,969.31,1013.94,982.79,960.47,950.71,854.92,940.17,858.95,808.27,
439.85,1013.90,975.45,1020.54,989.50,967.42,957.22,861.31,946.41,863.79,813.90,
440.27,1020.94,981.89,1025.85,995.57,975.89,963.29,866.90,951.60,869.20,820.62,
440.69,1026.66,988.29,1032.47,1002.05,981.72,969.03,870.43,957.11,874.56,825.49,
441.12,1034.49,996.57,1042.56,1009.21,988.50,976.01,877.18,964.44,880.98,831.03,
441.54,1044.06,1003.25,1051.04,1016.30,996.73,984.29,884.16,973.52,887.35,838.50,
441.96,1049.64,1008.92,1056.73,1021.44,1003.49,991.88,889.48,980.42,891.74,843.48,
442.38,1057.66,1015.65,1063.36,1027.21,1011.30,998.70,895.34,986.40,898.19,847.93,
442.81,1064.30,1023.37,1071.17,1033.98,1017.25,1006.05,902.55,994.70,905.83,853.26,
443.23,1070.87,1029.41,1077.56,1039.66,1023.76,1012.76,909.04,1000.43,910.97,858.66,
443.65,1077.24,1034.07,1083.75,1045.90,1030.52,1017.21,913.87,1006.27,915.34,863.89,
444.07,1082.35,1040.83,1089.86,1052.46,1037.30,1022.87,918.79,1012.86,921.59,869.47,
444.50,1087.58,1045.53,1096.37,1056.37,1042.16,1029.12,924.22,1017.69,925.68,873.96,
444.92,1091.67,1049.53,1101.87,1060.47,1045.88,1033.49,928.95,1021.10,929.09,879.81,
445.34,1098.24,1055.54,1105.94,1067.30,1052.05,1040.43,933.07,1026.48,934.09,885.71,
445.76,1103.91,1061.37,1109.99,1072.37,1057.75,1045.02,937.94,1031.56,939.68,889.76,
446.19,1109.86,1066.06,1115.33,1076.58,1061.31,1050.50,941.30,1035.23,944.33,893.76,
446.61,1116.70,1071.45,1122.73,1082.80,1066.71,1055.94,946.34,1040.85,949.35,898.21,
447.03,1123.82,1079.23,1129.98,1088.55,1074.64,1063.46,952.36,1047.98,954.51,904.76,
447.45,1129.69,1086.51,1133.55,1094.08,1080.79,1069.78,957.40,1055.05,959.54,909.78,
447.87,1134.67,1092.74,1140.66,1099.87,1086.03,1075.62,962.67,1060.65,964.81,914.61,
448.30,1143.39,1099.51,1148.52,1108.06,1092.24,1080.99,968.43,1067.88,972.13,921.27,
448.72,1147.29,1107.30,1154.83,1114.42,1098.34,1087.24,974.67,1074.00,978.23,927.57,
449.14,1154.43,1113.91,1159.97,1121.16,1105.09,1092.01,980.41,1079.79,983.68,933.21,
449.56,1160.06,1118.57,1165.75,1127.09,1110.32,1095.97,983.84,1083.89,989.39,937.23,
449.99,1164.08,1124.00,1171.19,1131.25,1114.63,1099.42,988.28,1088.62,993.68,940.39,
450.41,1169.13,1128.06,1173.96,1133.89,1117.54,1101.76,991.62,1092.10,996.16,943.72,
450.83,1171.35,1131.84,1174.90,1136.53,1119.33,1104.55,991.56,1095.60,997.68,945.09,
451.25,1174.32,1132.94,1177.02,1139.48,1121.56,1105.77,992.85,1097.81,999.67,945.77,
451.67,1174.58,1133.06,1178.99,1139.46,1121.40,1106.32,993.56,1098.64,1000.38,946.20,
452.10,1175.99,1134.42,1180.55,1141.68,1123.03,1108.08,995.04,1099.39,1001.16,947.20,
452.52,1178.60,1136.50,1183.17,1144.21,1127.37,1108.39,997.92,1102.53,1004.34,949.53,
452.94,1178.64,1136.63,1184.35,1144.20,1127.77,1109.20,998.32,1105.62,1004.89,949.60,
453.36,1178.51,1135.72,1186.24,1145.31,1127.41,1109.81,999.74,1107.23,1005.61,949.65,
453.78,1178.58,1136.31,1187.61,1146.63,1127.57,1111.80,999.73,1106.50,1006.32,951.44,
454.20,1178.99,1137.35,1187.18,1146.54,1129.59,1113.80,1001.07,1107.77,1007.96,952.24,
454.63,1179.19,1136.45,1187.54,1147.24,1131.26,1115.29,1002.88,1107.95,1009.36,951.79,
455.05,1179.99,1135.25,1187.35,1148.67,1131.50,1115.48,1002.33,1107.83,1008.96,952.53,
455.47,1181.34,1137.96,1190.48,1149.71,1132.88,1117.65,1004.64,1109.09,1009.86,953.86,
455.89,1184.90,1141.24,1192.35,1151.90,1135.54,1121.38,1006.89,1112.62,1011.27,955.78,
456.31,1186.21,1140.35,1193.41,1153.58,1136.82,1124.33,1005.41,1114.04,1011.44,957.64,
456.74,1187.56,1141.30,1197.49,1156.87,1138.78,1126.03,1007.12,1116.10,1013.80,958.64,
457.16,1190.90,1144.78,1200.19,1159.15,1141.48,1128.90,1010.59,1118.27,1017.63,962.07,
457.58,1194.31,1147.54,1201.88,1162.07,1145.27,1132.10,1013.12,1120.44,1020.84,962.87,
458.00,1197.85,1149.89,1205.97,1165.98,1149.58,1134.26,1016.27,1123.68,1024.69,965.54,
458.42,1200.32,1153.13,1211.03,1168.34,1152.51,1137.45,1019.00,1127.51,1028.47,968.55,
458.84,1202.71,1157.08,1213.72,1171.71,1153.77,1140.72,1021.92,1130.33,1029.32,969.84,
459.27,1206.14,1160.00,1215.72,1174.53,1156.49,1144.35,1024.28,1131.26,1031.62,973.03,
459.69,1207.57,1162.63,1217.79,1177.39,1159.55,1147.87,1027.18,1133.27,1034.48,975.43,
460.11,1207.54,1165.32,1219.42,1179.67,1162.52,1146.68,1029.57,1135.79,1036.83,977.12,
460.53,1210.16,1168.22,1220.05,1182.98,1161.85,1146.59,1030.18,1134.85,1037.23,976.85,
460.95,1212.49,1172.34,1222.06,1184.13,1164.48,1148.25,1030.37,1136.29,1038.91,978.26,
461.37,1215.08,1175.03,1226.40,1186.17,1167.54,1150.13,1032.07,1138.11,1041.12,979.48,
461.79,1214.98,1173.91,1225.43,1186.12,1166.82,1149.47,1029.96,1138.32,1040.05,980.03,
462.22,1215.20,1173.26,1225.83,1185.50,1166.24,1148.23,1030.13,1137.97,1040.21,979.00,
462.64,1218.25,1175.88,1227.06,1186.88,1167.07,1150.74,1034.07,1140.47,1043.61,980.88,
463.06,1217.42,1176.18,1227.31,1187.38,1168.53,1152.30,1035.11,1141.29,1045.00,982.11,
463.48,1218.77,1175.28,1229.59,1188.00,1170.53,1150.59,1036.27,1142.81,1045.96,982.53,
463.90,1218.75,1177.77,1231.89,1188.59,1170.62,1150.13,1036.86,1142.59,1046.91,984.66,
464.32,1218.48,1178.73,1231.27,1187.39,1169.68,1150.59,1037.05,1142.53,1047.28,984.11,
464.74,1218.11,1175.65,1229.53,1185.26,1169.44,1151.21,1036.23,1141.79,1045.24,984.15,
465.16,1216.21,1172.94,1227.84,1183.15,1167.84,1150.50,1034.18,1141.11,1043.37,984.19,
465.59,1214.93,1172.50,1227.20,1182.07,1167.10,1149.00,1032.75,1140.89,1043.36,982.22,
466.01,1214.33,1169.65,1223.01,1179.60,1165.20,1146.15,1029.90,1137.89,1040.91,978.66,
466.43,1215.01,1167.94,1222.57,1178.73,1165.35,1146.99,1027.37,1136.20,1039.25,976.20,
466.85,1214.42,1167.86,1225.89,1177.79,1167.64,1147.12,1028.42,1138.74,1038.12,978.77,
467.27,1213.05,1166.68,1225.43,1175.45,1164.65,1144.62,1026.89,1139.66,1036.79,977.82,
467.69,1210.83,1164.21,1221.85,1172.94,1162.15,1142.63,1026.90,1139.18,1035.85,975.69,
468.11,1210.33,1164.09,1222.30,1173.48,1161.27,1144.37,1028.64,1140.61,1037.80,977.00,
468.53,1208.11,1166.11,1223.47,1174.03,1162.27,1146.19,1029.08,1143.07,1039.88,980.84,
468.95,1207.67,1166.98,1223.36,1175.56,1163.06,1144.92,1029.23,1143.45,1040.26,981.18,
469.38,1210.29,1168.48,1225.31,1176.99,1164.47,1145.94,1030.77,1140.94,1040.79,981.70,
469.80,1212.80,1172.29,1226.90,1180.50,1167.17,1151.02,1033.35,1143.33,1042.58,984.65,
470.22,1218.39,1174.83,1228.10,1182.71,1169.06,1154.89,1036.02,1147.02,1043.10,985.89,
470.64,1218.51,1177.18,1228.18,1184.43,1167.52,1155.71,1034.66,1148.46,1040.57,985.28,
471.06,1220.24,1180.09,1230.69,1188.61,1169.09,1156.16,1035.70,1149.28,1043.68,984.55,
471.48,1221.59,1181.87,1230.61,1188.91,1170.04,1158.49,1035.09,1150.03,1046.64,984.94,
471.90,1222.27,1182.16,1229.20,1191.10,1171.19,1159.07,1037.27,1150.12,1046.80,986.77,
472.32,1226.82,1186.28,1235.70,1194.27,1174.15,1160.24,1040.99,1154.91,1050.16,992.17,
472.74,1229.99,1188.21,1237.86,1195.47,1174.89,1163.39,1043.20,1156.73,1054.40,995.67,
473.16,1231.54,1186.20,1235.86,1197.00,1174.17,1164.92,1044.33,1158.14,1056.05,994.36,
473.58,1232.25,1185.47,1237.28,1199.92,1175.11,1167.89,1046.71,1158.47,1057.70,999.30,
474.01,1234.45,1189.07,1243.08,1203.45,1178.53,1173.10,1049.43,1162.23,1062.21,1002.45,
474.43,1238.62,1190.29,1245.11,1206.83,1184.77,1175.69,1052.08,1161.74,1065.71,1003.75,
474.85,1240.09,1187.89,1245.34,1210.54,1185.92,1177.38,1051.96,1160.96,1065.75,1001.40,
475.27,1244.50,1192.30,1250.15,1212.25,1188.31,1181.66,1054.65,1163.04,1066.95,1002.78,
475.69,1248.57,1196.76,1255.30,1214.93,1191.38,1184.98,1055.11,1170.85,1068.57,1005.99,
476.11,1250.39,1196.17,1254.80,1215.49,1188.72,1184.31,1051.14,1171.78,1068.76,1004.72,
476.53,1247.87,1195.35,1256.05,1215.47,1191.26,1187.84,1050.75,1173.52,1069.50,1004.71,
476.95,1252.72,1202.15,1261.66,1220.04,1199.06,1193.90,1056.31,1180.48,1076.26,1011.25,
477.37,1254.22,1205.21,1260.78,1222.12,1200.38,1194.17,1057.49,1185.19,1076.48,1015.04,
477.79,1259.81,1206.88,1266.39,1226.25,1205.49,1194.07,1062.59,1188.54,1078.85,1018.65,
478.21,1265.51,1212.07,1272.80,1228.03,1211.73,1198.89,1063.90,1189.52,1084.38,1022.26,
478.63,1264.78,1214.09,1272.77,1227.29,1214.44,1202.29,1064.46,1191.53,1084.25,1022.80,
479.05,1268.16,1215.31,1273.72,1227.48,1216.00,1203.14,1066.83,1195.14,1085.26,1024.06,
479.47,1268.80,1219.54,1276.48,1230.72,1217.09,1204.87,1068.97,1195.08,1088.89,1027.05,
479.89,1269.98,1223.67,1277.69,1231.74,1218.05,1208.23,1069.66,1195.25,1090.71,1027.21,
480.31,1269.08,1223.71,1275.40,1229.69,1215.63,1206.83,1067.23,1192.77,1088.33,1026.09,
480.74,1269.24,1226.85,1276.66,1230.38,1216.60,1206.71,1066.47,1193.29,1089.43,1024.08,
481.16,1270.10,1232.05,1279.00,1230.27,1218.89,1205.73,1067.01,1193.63,1089.78,1025.05,
481.58,1263.85,1227.45,1272.05,1225.31,1215.68,1202.83,1061.53,1188.20,1085.08,1022.99,
482.00,1257.06,1219.83,1263.50,1219.47,1208.73,1195.85,1058.05,1182.25,1079.16,1015.81,
482.42,1248.74,1215.66,1259.89,1213.86,1201.63,1190.84,1054.17,1177.89,1075.39,1015.68,
482.84,1241.20,1209.76,1251.68,1208.32,1193.14,1180.86,1051.86,1171.82,1071.37,1009.58,
483.26,1234.38,1196.71,1241.26,1199.61,1186.21,1170.63,1045.31,1160.13,1063.78,1004.38,
483.68,1228.36,1186.57,1234.90,1190.93,1179.66,1165.49,1037.93,1145.50,1057.92,996.86,
484.10,1218.80,1182.34,1227.92,1183.06,1170.67,1157.90,1032.81,1137.84,1051.05,988.32,
484.52,1210.99,1172.25,1218.67,1176.27,1159.82,1147.76,1027.86,1133.87,1041.75,982.17,
484.94,1204.16,1163.11,1210.03,1170.81,1149.55,1138.18,1019.05,1125.72,1033.34,979.09,
485.36,1197.70,1156.15,1208.00,1167.92,1144.75,1133.72,1014.57,1120.48,1027.81,975.59,
485.78,1192.35,1150.41,1201.91,1159.61,1138.27,1126.49,1008.40,1117.66,1023.85,969.04,
486.20,1186.92,1144.89,1197.98,1158.16,1137.88,1122.40,1005.88,1115.39,1021.00,964.95,
486.62,1189.57,1144.39,1197.72,1157.72,1139.57,1118.84,1004.77,1115.87,1020.69,966.25,
487.04,1189.88,1144.19,1196.57,1158.68,1138.62,1118.55,1003.76,1115.58,1019.37,965.87,
487.46,1188.44,1141.18,1195.51,1157.18,1136.34,1118.48,1006.11,1116.25,1018.39,965.19,
487.88,1188.91,1141.89,1198.24,1159.43,1135.92,1120.25,1007.93,1121.00,1022.85,968.37,
488.30,1192.28,1145.85,1198.65,1162.32,1140.23,1123.38,1011.04,1123.38,1029.77,973.60,
488.72,1199.03,1147.24,1199.78,1166.38,1149.87,1126.98,1015.89,1124.35,1032.40,974.24,
489.14,1204.00,1150.62,1206.63,1168.29,1158.14,1134.83,1017.18,1126.94,1037.48,979.21,
489.56,1211.07,1161.31,1212.95,1173.37,1162.44,1143.22,1020.34,1133.80,1042.58,981.90,
489.98,1220.67,1169.63,1217.64,1179.46,1169.26,1150.35,1025.98,1145.44,1047.91,988.93,
490.40,1225.08,1170.99,1217.89,1184.23,1172.89,1156.62,1025.38,1149.06,1049.20,993.98,
490.82,1228.07,1173.85,1227.31,1188.63,1182.19,1164.37,1029.01,1154.51,1054.79,997.16,
491.24,1234.01,1182.32,1232.49,1193.72,1186.50,1169.02,1034.86,1159.52,1062.23,1000.66,
491.66,1235.98,1186.14,1229.89,1198.70,1190.33,1172.45,1035.50,1162.18,1065.17,1000.88,
492.08,1242.48,1189.37,1235.22,1205.80,1197.78,1177.53,1040.37,1166.83,1069.02,1007.89,
492.50,1244.83,1196.52,1240.23,1209.17,1201.51,1181.57,1043.17,1168.15,1074.22,1010.97,
492.92,1243.66,1199.90,1242.51,1209.88,1202.59,1183.40,1045.98,1170.73,1075.15,1011.43,
493.34,1244.67,1198.90,1243.51,1211.59,1201.97,1184.28,1049.66,1172.74,1075.05,1015.43,
493.76,1245.69,1200.94,1246.08,1213.67,1204.80,1187.44,1050.87,1171.62,1075.95,1016.54,
494.18,1245.60,1202.69,1249.08,1216.99,1210.42,1186.45,1052.30,1171.37,1077.82,1012.10,
494.60,1246.13,1202.44,1250.77,1216.36,1210.18,1184.27,1051.27,1173.45,1075.63,1010.28,
495.02,1247.64,1206.22,1249.18,1218.22,1208.15,1184.54,1052.15,1172.93,1074.99,1009.57,
495.44,1251.43,1208.36,1251.05,1224.66,1208.36,1184.30,1054.31,1176.54,1073.71,1010.46,
495.86,1248.26,1204.79,1254.47,1223.42,1209.06,1181.89,1052.25,1174.13,1073.60,1010.72,
496.28,1244.70,1202.38,1258.29,1222.57,1205.87,1179.86,1052.91,1174.04,1072.32,1007.87,
496.70,1245.10,1201.52,1261.05,1222.92,1203.47,1178.95,1054.44,1175.45,1075.07,1011.64,
497.12,1240.19,1203.61,1254.58,1221.51,1198.94,1177.53,1052.62,1172.87,1074.41,1009.82,
497.54,1239.72,1199.25,1252.95,1219.48,1199.25,1173.57,1051.38,1171.62,1074.34,1005.86,
497.95,1237.34,1197.68,1256.01,1214.79,1195.74,1170.07,1050.30,1166.18,1073.63,1005.97,
498.37,1234.45,1197.19,1253.07,1210.39,1190.98,1165.76,1048.95,1163.04,1070.29,1001.22,
498.79,1235.03,1188.99,1246.25,1206.02,1183.19,1163.84,1044.67,1159.20,1064.40,996.31,
499.21,1232.89,1184.64,1243.69,1202.78,1180.00,1164.56,1041.04,1158.00,1059.96,991.25,
499.63,1231.58,1183.52,1241.97,1196.21,1177.37,1161.22,1037.02,1153.91,1057.40,988.57,
500.05,1225.96,1177.46,1232.07,1189.68,1167.91,1156.45,1030.80,1154.16,1053.71,984.97,
500.47,1224.24,1174.84,1225.76,1186.24,1165.73,1156.61,1028.94,1153.19,1049.84,984.10,
500.89,1224.18,1176.48,1227.20,1185.94,1168.53,1157.55,1028.47,1149.98,1050.05,986.84,
501.31,1220.84,1174.54,1230.25,1183.95,1168.14,1157.22,1026.97,1150.07,1048.80,988.19,
501.73,1214.97,1171.62,1228.80,1180.22,1163.40,1154.06,1027.36,1151.44,1047.92,985.88,
502.15,1214.75,1167.60,1225.14,1181.33,1160.54,1153.86,1028.00,1154.60,1047.31,986.42,
502.57,1213.36,1169.14,1224.41,1182.41,1162.51,1154.41,1029.50,1152.93,1050.13,986.75,
502.99,1215.29,1172.54,1225.16,1184.96,1168.52,1156.83,1032.23,1155.00,1050.13,985.82,
503.41,1218.60,1173.34,1226.56,1186.74,1167.55,1157.41,1033.60,1154.52,1052.06,988.35,
503.83,1222.94,1178.80,1231.19,1188.85,1168.03,1162.29,1036.34,1155.83,1052.85,990.41,
504.25,1226.08,1181.64,1228.57,1191.60,1172.05,1164.94,1038.03,1158.54,1050.11,991.10,
504.67,1225.98,1181.65,1229.14,1192.91,1171.10,1166.53,1036.72,1161.95,1048.32,993.09,
505.08,1227.74,1185.88,1236.11,1196.00,1176.82,1167.75,1039.04,1164.96,1051.25,997.89,
505.50,1227.45,1186.35,1236.43,1193.60,1173.92,1168.74,1039.57,1164.25,1054.77,1001.23,
505.92,1225.82,1187.51,1233.69,1194.70,1177.59,1169.73,1040.10,1163.57,1056.52,1000.77,
506.34,1230.36,1190.94,1241.57,1199.10,1185.84,1169.87,1042.46,1164.10,1058.77,1003.72,
506.76,1236.32,1189.40,1245.09,1201.89,1186.37,1171.85,1044.61,1163.75,1059.80,1007.82,
507.18,1235.26,1185.66,1244.31,1203.42,1183.65,1171.25,1047.59,1166.89,1058.31,1005.70,
507.60,1236.12,1187.11,1245.78,1205.45,1183.78,1174.11,1049.43,1168.78,1060.43,1008.76,
508.02,1236.54,1189.06,1248.17,1207.99,1185.08,1176.11,1050.27,1165.49,1061.56,1012.41,
508.44,1238.33,1192.29,1250.91,1209.18,1187.66,1177.06,1052.86,1166.46,1064.45,1013.45,
508.86,1239.42,1192.19,1248.34,1207.38,1185.59,1177.99,1050.85,1167.75,1064.06,1011.88,
509.28,1240.28,1195.74,1248.86,1205.63,1184.85,1176.93,1050.56,1164.06,1065.08,1011.95,
509.70,1244.74,1199.13,1251.02,1205.41,1189.21,1178.30,1052.71,1166.74,1065.27,1012.71,
510.11,1241.58,1194.27,1247.86,1204.20,1186.33,1174.75,1048.38,1166.15,1060.29,1010.66,
510.53,1241.30,1192.82,1249.27,1202.12,1184.52,1174.89,1045.71,1167.25,1061.98,1008.85,
510.95,1241.52,1194.77,1248.86,1201.45,1184.42,1177.07,1044.17,1164.38,1062.54,1008.11,
511.37,1238.38,1193.41,1242.07,1198.78,1182.33,1174.95,1044.40,1163.87,1062.86,1006.81,
511.79,1237.67,1188.67,1238.35,1200.83,1183.60,1169.74,1044.01,1161.97,1060.24,1004.81,
512.21,1237.56,1187.78,1241.31,1200.40,1179.94,1168.35,1043.91,1161.53,1060.28,1004.36,
512.63,1232.50,1185.80,1236.28,1198.16,1174.12,1164.85,1041.91,1157.98,1057.36,1000.01,
513.05,1225.77,1181.86,1231.65,1191.88,1169.06,1159.73,1038.71,1153.50,1052.54,996.18,
513.47,1219.76,1178.95,1227.09,1185.93,1164.30,1156.63,1033.15,1148.26,1047.11,993.74,
513.88,1211.67,1170.19,1218.00,1178.63,1156.48,1149.45,1026.42,1143.83,1041.54,985.29,
514.30,1205.51,1162.72,1205.51,1168.03,1149.99,1142.57,1018.09,1138.32,1035.07,976.72,
514.72,1200.09,1156.63,1195.10,1159.84,1143.45,1134.90,1009.51,1129.56,1026.61,970.33,
515.14,1191.47,1149.08,1190.39,1154.83,1140.82,1125.74,1004.33,1123.22,1019.05,966.25,
515.56,1182.79,1139.36,1183.88,1148.77,1132.48,1118.73,994.59,1118.37,1012.32,959.48,
515.98,1175.21,1130.05,1178.13,1143.16,1123.86,1112.94,988.39,1112.94,1008.05,951.61,
516.40,1170.46,1127.89,1173.77,1138.53,1120.92,1111.74,986.21,1109.90,1007.87,953.92,
516.82,1163.04,1124.26,1170.06,1136.08,1117.24,1103.95,986.50,1105.06,1004.23,951.41,
517.23,1160.75,1117.30,1166.32,1135.87,1117.30,1095.02,986.23,1104.31,1005.53,949.09,
517.65,1162.05,1116.52,1167.65,1136.67,1114.28,1096.00,984.79,1100.10,1003.82,948.97,
518.07,1161.46,1121.30,1171.21,1137.44,1114.55,1099.16,986.96,1099.16,1003.47,950.93,
518.49,1160.65,1118.08,1171.20,1138.42,1116.20,1099.62,987.36,1101.51,999.79,950.82,
518.91,1164.01,1120.49,1172.34,1138.28,1117.09,1101.95,986.91,1106.49,999.40,952.10,
519.33,1167.06,1128.27,1178.09,1143.49,1120.29,1105.84,988.71,1111.92,1004.30,955.25,
519.75,1170.12,1132.37,1180.80,1146.10,1124.74,1109.48,991.25,1115.20,1009.18,956.16,
520.17,1176.45,1138.22,1185.63,1149.69,1131.33,1112.98,993.31,1116.04,1012.81,958.14,
520.58,1187.89,1145.62,1194.42,1157.91,1138.32,1116.41,999.20,1122.56,1019.18,962.30,
521.00,1193.80,1155.62,1202.67,1165.64,1142.50,1122.83,1004.03,1127.07,1026.79,967.38,
521.42,1198.91,1160.62,1207.80,1169.51,1144.37,1130.84,1009.79,1130.84,1031.06,971.11,
521.84,1204.33,1164.72,1214.82,1174.04,1151.90,1139.47,1017.91,1139.86,1036.94,979.46,
522.26,1207.89,1172.02,1216.47,1180.21,1157.99,1143.17,1023.08,1143.95,1040.24,984.87,
522.68,1211.12,1173.20,1218.94,1182.98,1163.43,1146.62,1026.99,1146.23,1044.58,985.55,
523.09,1214.56,1171.10,1220.43,1184.02,1164.83,1152.69,1025.83,1147.21,1047.37,988.64,
523.51,1215.76,1172.56,1223.22,1184.34,1166.67,1156.07,1027.66,1147.04,1046.90,989.57,
523.93,1219.36,1174.04,1224.09,1183.89,1170.89,1155.52,1026.65,1151.97,1046.75,989.60,
