Date,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,2016/03/31,
523.51,175.22,221.08,130.37,140.97,126.68,157.78,204.04,269.85,279.59,283.05,313.36,
523.93,175.61,221.41,130.76,141.01,126.19,157.48,204.07,269.65,279.58,282.34,313.55,
524.35,174.80,220.96,130.68,139.92,125.87,156.81,203.05,269.02,278.41,281.81,312.74,
524.77,174.02,220.54,130.52,139.54,125.77,156.15,203.21,269.11,278.12,282.08,313.01,
525.19,173.93,219.97,130.27,139.62,125.67,155.86,203.01,268.78,277.73,281.53,312.36,
525.60,174.14,219.62,129.77,139.69,125.09,155.80,202.63,268.75,277.48,281.44,312.00,
526.02,174.66,219.78,129.07,139.57,125.49,156.12,202.91,268.80,277.55,281.45,312.08,
526.44,174.75,220.12,129.31,139.77,125.71,155.98,203.27,269.00,277.94,282.10,312.85,
526.86,173.93,220.04,129.83,140.55,125.51,156.16,203.15,269.26,277.91,282.79,313.69,
527.28,173.93,220.26,129.52,140.42,125.36,157.02,203.82,270.03,277.88,283.17,313.87,
527.70,174.26,220.86,129.67,140.36,125.49,156.58,204.55,270.91,277.90,284.00,314.29,
528.11,173.79,220.74,129.90,140.35,125.48,156.35,204.66,270.90,278.21,284.08,314.31,
528.53,173.52,220.50,129.60,140.12,125.99,156.74,204.44,270.28,278.31,283.85,313.88,
528.95,173.88,220.67,129.91,139.96,126.13,156.84,204.51,271.63,279.03,284.17,314.72,
529.37,174.50,221.33,130.50,140.17,126.14,157.09,204.97,272.27,279.77,284.28,315.64,
529.79,174.54,221.48,131.06,139.77,125.90,157.36,204.70,271.97,279.95,284.55,316.08,
530.21,173.99,221.37,131.06,139.45,125.98,157.53,205.39,272.77,280.28,285.12,316.92,
530.62,174.26,221.87,131.26,140.07,126.25,157.69,206.03,273.52,280.87,286.13,317.00,
531.04,174.77,221.96,130.90,140.45,126.12,158.34,206.50,273.85,281.71,286.56,317.08,
531.46,175.41,222.34,130.58,140.55,126.29,158.87,207.26,274.29,282.16,286.94,317.74,
531.88,175.29,222.36,130.58,140.40,126.68,158.90,207.10,274.22,282.41,287.04,318.20,
532.30,175.20,222.17,131.32,140.99,126.36,158.71,206.98,274.43,282.39,287.27,318.72,
532.71,175.22,222.46,131.40,140.91,126.19,159.12,207.18,274.50,281.98,287.19,318.98,
533.13,175.40,222.61,131.37,140.00,126.24,158.80,207.15,274.62,281.95,287.40,318.74,
533.55,175.15,222.93,131.93,140.17,126.47,158.43,207.20,274.55,282.54,287.51,318.50,
533.97,174.72,222.98,131.51,140.15,126.61,158.49,206.43,273.93,282.58,287.06,318.12,
534.39,175.07,222.85,130.87,139.92,126.63,158.35,205.81,274.38,282.46,286.70,317.68,
534.80,175.37,223.53,131.14,139.64,126.23,158.53,205.78,274.71,282.72,286.15,317.87,
535.22,175.09,223.52,131.15,139.33,125.75,158.23,205.03,273.59,282.02,285.54,317.61,
535.64,174.19,222.76,130.76,139.19,125.36,157.75,204.77,273.05,281.40,285.32,317.46,
536.06,174.27,222.91,130.46,139.22,125.62,157.73,205.14,273.52,281.55,285.97,317.09,
536.48,174.62,223.18,130.09,139.52,125.33,157.48,205.05,273.46,281.66,286.01,316.44,
536.89,174.82,222.85,129.33,139.59,125.06,157.57,205.20,273.10,281.81,285.34,316.13,
537.31,174.22,222.48,128.92,138.94,125.39,157.15,204.42,272.29,281.15,285.01,315.29,
537.73,173.53,222.07,128.94,138.96,125.32,157.02,203.59,271.34,280.79,284.24,314.70,
538.15,173.32,222.40,129.00,138.62,124.89,157.04,203.08,271.00,279.96,283.16,314.24,
538.56,172.45,222.13,128.46,137.50,124.67,156.42,202.72,270.65,279.28,282.82,313.58,
538.98,171.45,221.50,128.24,137.21,124.54,155.32,202.24,270.23,278.87,282.41,312.78,
539.40,171.12,221.00,127.91,137.13,124.37,154.91,201.74,269.65,278.54,281.09,312.12,
539.82,171.16,220.28,127.22,136.76,124.01,154.37,200.95,269.41,277.88,280.11,311.13,
540.24,171.63,220.18,126.62,136.43,123.98,154.48,201.06,269.48,277.72,279.70,310.61,
540.65,171.76,220.34,126.90,136.40,123.51,154.00,200.51,268.67,277.51,279.32,310.97,
541.07,171.12,219.40,126.65,136.73,123.17,153.60,200.39,268.17,277.10,279.42,311.24,
541.49,170.87,219.36,126.44,136.53,123.13,153.74,201.16,268.43,276.95,279.44,310.88,
541.91,171.33,219.51,126.22,136.91,123.07,153.42,201.52,269.27,276.90,279.55,310.82,
542.32,171.43,219.30,125.79,136.99,122.80,153.50,201.79,269.09,276.56,279.21,310.49,
542.74,171.18,218.84,125.58,136.61,123.35,153.44,201.18,268.41,276.37,279.19,310.02,
543.16,170.81,218.83,125.96,136.32,123.47,153.40,201.00,268.58,277.03,279.27,310.45,
543.58,171.29,219.67,126.66,136.64,123.09,153.51,201.05,268.95,277.26,278.84,311.09,
543.99,171.19,219.77,126.85,136.00,122.78,153.39,200.97,269.35,277.08,279.33,311.35,
544.41,170.48,219.48,126.96,135.78,122.72,153.00,201.34,269.65,277.22,279.80,311.50,
544.83,171.09,219.60,127.01,136.26,122.84,153.26,201.26,269.85,277.68,279.93,311.18,
545.25,172.09,219.67,126.78,136.46,122.10,153.48,201.05,270.08,278.09,279.84,311.22,
545.66,172.39,219.87,126.16,136.36,122.14,153.91,201.48,270.03,278.40,280.07,311.00,
546.08,172.41,219.91,126.25,136.30,122.06,153.73,201.15,269.76,278.30,280.48,311.56,
546.50,171.90,219.49,126.91,136.81,121.54,154.19,201.11,269.60,278.49,280.42,312.15,
546.92,171.48,219.54,126.53,136.78,121.66,154.68,201.56,269.78,278.02,280.71,312.04,
547.33,171.60,219.82,126.66,136.51,121.78,154.01,201.98,270.57,277.81,281.18,311.64,
547.75,171.91,219.89,126.97,136.84,122.00,154.04,201.93,270.47,278.06,281.35,311.53,
548.17,171.75,219.81,126.56,136.67,122.51,154.46,201.17,269.80,277.98,281.10,311.12,
548.59,171.63,219.54,126.51,136.21,122.63,154.01,200.56,269.97,278.32,280.85,311.30,
549.00,172.09,220.40,127.16,136.47,122.43,154.24,200.69,270.40,278.69,280.47,311.77,
549.42,172.17,220.74,127.41,136.06,122.15,154.03,200.31,269.82,277.88,280.34,312.12,
549.84,171.51,220.09,127.00,135.90,122.42,153.70,200.67,270.11,277.31,280.96,312.33,
550.26,171.53,220.30,126.67,136.19,122.51,153.77,201.18,270.42,277.98,281.47,312.31,
550.67,172.20,220.74,126.30,136.43,122.29,154.06,201.33,270.39,278.23,281.55,312.04,
551.09,172.43,220.70,125.78,136.44,122.20,154.18,201.93,270.07,278.51,281.50,311.86,
551.51,171.77,220.55,125.63,135.95,122.73,154.03,201.62,269.25,278.04,281.62,311.73,
551.93,171.51,220.14,126.22,136.31,122.63,154.00,201.17,269.19,278.25,281.84,312.01,
552.34,171.18,220.65,125.99,136.43,122.65,154.49,201.56,269.09,277.99,281.84,312.05,
552.76,170.86,220.34,125.58,135.85,122.67,153.31,201.17,268.79,277.18,281.89,311.17,
553.18,170.47,220.21,125.80,135.57,122.80,152.81,201.26,268.92,277.32,282.04,310.76,
553.59,170.20,219.70,125.25,135.37,122.50,152.87,200.65,267.82,277.35,281.21,310.03,
554.01,169.47,218.98,124.51,134.81,122.11,152.57,199.68,267.38,276.82,280.25,308.91,
554.43,169.38,218.84,124.65,134.37,121.72,151.92,199.31,266.84,276.65,279.49,308.30,
554.85,168.55,218.75,124.82,133.79,121.37,151.82,198.66,265.59,275.69,278.96,307.95,
555.26,167.34,217.44,124.23,133.73,120.95,150.92,198.27,265.13,274.64,278.52,307.64,
555.68,166.91,217.03,123.54,133.49,120.77,150.46,198.25,264.99,274.17,278.32,306.46,
556.10,167.03,216.98,123.08,133.50,119.87,150.18,198.04,264.23,273.78,277.26,305.14,
556.51,166.85,216.27,122.40,133.19,119.53,149.89,197.39,263.42,273.07,275.95,303.96,
556.93,166.16,214.61,121.79,132.58,119.79,149.19,196.60,262.11,271.76,275.16,302.82,
557.35,165.07,213.85,121.78,132.15,119.34,148.70,195.30,261.24,271.43,273.96,302.62,
557.77,164.69,214.06,121.71,131.84,118.82,148.53,195.36,260.97,270.50,272.94,302.39,
558.18,163.66,213.32,121.17,130.61,118.29,147.57,194.70,260.53,269.18,272.33,301.27,
558.60,162.69,212.58,120.95,130.14,118.15,146.85,194.72,259.92,268.68,271.48,300.27,
559.02,162.71,212.62,120.87,129.82,118.15,146.75,194.29,259.64,268.58,270.78,299.72,
559.43,162.44,212.25,120.27,129.40,117.63,146.71,193.45,259.60,268.82,269.88,299.04,
559.85,162.62,212.28,119.30,128.99,117.45,146.59,193.08,259.38,268.62,269.33,298.74,
560.27,162.42,212.32,119.41,128.86,117.02,146.17,192.54,258.78,268.05,269.20,299.32,
560.68,162.03,211.71,119.53,129.18,116.61,146.18,192.58,258.72,267.58,269.52,299.81,
561.10,161.91,211.51,119.15,129.53,116.49,146.21,192.97,259.24,267.58,269.62,299.34,
561.52,162.40,211.38,119.02,129.07,116.00,146.04,193.33,259.37,267.20,269.69,299.02,
561.93,162.56,211.02,119.10,128.98,115.89,146.09,193.12,259.30,267.05,269.28,298.85,
562.35,162.22,210.35,118.63,128.62,116.41,146.00,192.17,258.75,266.86,269.62,298.59,
562.77,161.84,210.29,118.93,128.48,116.16,145.70,191.73,258.83,267.12,269.18,298.53,
563.19,161.68,211.10,119.43,128.20,115.67,145.75,191.49,258.81,266.96,268.48,298.56,
563.60,161.12,211.00,119.50,127.66,115.37,145.51,190.91,258.37,266.18,268.33,298.20,
564.02,160.31,210.06,119.44,127.44,115.40,144.95,190.66,258.29,266.01,268.44,298.25,
564.44,160.58,210.39,119.42,127.53,115.37,144.91,190.48,257.94,266.22,268.03,297.66,
564.85,160.86,210.09,118.68,127.26,114.35,145.14,190.03,257.59,265.81,267.71,297.52,
565.27,160.81,209.59,117.55,126.87,114.11,145.06,190.13,256.92,265.42,266.96,296.73,
565.69,160.48,208.63,117.33,126.67,113.70,144.35,189.23,255.42,264.39,266.39,296.40,
566.10,159.43,207.73,117.87,126.87,113.32,144.43,188.63,254.75,263.75,266.12,296.49,
566.52,159.11,207.17,117.53,126.74,113.16,144.80,188.84,254.49,263.33,266.07,296.34,
566.94,158.45,206.82,117.01,126.14,112.81,143.57,188.66,253.83,262.40,265.23,295.26,
567.35,158.15,206.27,116.99,125.68,112.42,143.15,188.43,253.19,261.88,264.53,294.35,
567.77,157.38,206.03,116.34,125.23,112.77,142.91,187.52,251.93,261.64,263.93,293.33,
568.19,156.65,205.33,115.86,124.85,112.29,142.44,186.81,251.25,261.24,262.98,292.68,
568.60,156.59,205.66,115.97,124.43,111.56,141.89,186.73,250.97,260.80,261.54,292.60,
569.02,155.88,205.38,115.97,123.80,111.36,141.78,185.93,250.00,259.68,261.43,292.87,
569.44,155.40,204.52,115.60,124.00,111.36,141.27,185.87,250.04,259.27,261.68,292.98,
569.85,155.36,204.59,115.39,123.99,111.22,141.11,185.99,250.30,259.18,261.86,292.40,
570.27,155.72,204.63,114.89,124.17,110.53,141.25,185.61,250.20,259.01,261.70,291.68,
570.69,155.93,204.28,114.18,124.32,110.65,141.33,185.78,249.84,258.58,261.19,291.50,
571.10,155.35,203.17,114.14,124.19,110.79,140.65,184.93,248.94,258.33,261.22,291.17,
571.52,154.43,202.70,114.91,124.23,110.34,140.54,184.44,248.65,257.97,261.04,291.42,
571.93,154.16,202.74,114.92,124.26,110.43,140.98,184.71,248.89,257.67,261.13,291.40,
572.35,153.95,202.49,114.57,123.46,110.08,139.83,184.81,248.97,257.11,261.32,290.78,
572.77,153.42,202.31,114.73,123.26,109.96,139.27,184.70,248.95,257.29,260.94,289.69,
573.18,153.53,202.55,114.56,123.11,110.34,139.73,184.24,248.66,257.86,260.87,289.69,
573.60,153.46,202.26,114.15,122.99,110.30,139.64,183.64,248.81,257.93,260.47,289.24,
574.02,153.71,202.53,114.04,122.52,109.98,139.76,183.21,248.90,258.04,260.11,289.61,
574.43,153.54,202.80,114.30,122.53,109.86,139.74,182.85,248.46,257.82,260.09,289.87,
574.85,153.12,201.94,114.25,122.87,109.98,139.65,182.79,248.87,257.79,260.82,290.50,
575.27,153.27,201.71,113.86,122.89,110.06,139.31,183.38,249.00,257.36,261.15,289.93,
575.68,153.49,201.93,113.34,122.66,109.24,139.32,183.47,248.94,257.12,260.84,289.29,
576.10,153.94,201.82,112.83,122.94,109.40,139.44,183.60,248.65,257.14,260.48,288.71,
576.52,153.94,201.18,112.42,122.83,109.94,139.15,183.33,247.94,257.20,260.92,288.50,
576.93,153.32,200.80,113.01,122.75,109.57,139.18,183.03,247.79,257.44,260.59,288.87,
577.35,153.65,202.02,113.32,122.71,109.78,139.76,183.34,248.38,257.58,260.36,289.19,
577.76,154.07,202.64,113.37,122.10,110.30,139.48,183.73,248.91,257.74,260.81,289.23,
578.18,154.07,203.60,113.77,122.53,110.70,138.97,184.37,249.86,258.52,261.40,289.58,
578.60,154.71,204.22,114.25,122.82,111.17,139.59,184.38,250.17,259.62,261.64,290.06,
579.01,155.54,204.85,113.95,122.93,111.74,140.39,184.59,250.68,260.23,262.07,290.92,
579.43,156.45,205.64,113.74,123.11,111.81,140.89,185.25,251.44,260.91,262.27,291.35,
579.85,156.75,206.38,114.08,123.17,111.75,140.68,185.29,250.99,261.34,262.79,292.59,
580.26,157.09,206.44,114.71,124.12,112.09,141.09,185.98,251.44,261.72,263.85,294.01,
580.68,157.53,207.16,114.80,124.80,112.56,141.70,187.05,252.61,262.52,264.94,294.47,
581.09,158.06,208.22,114.80,125.01,112.18,141.83,187.91,253.13,262.86,265.19,294.25,
581.51,158.71,208.85,114.99,125.50,112.26,142.74,188.40,253.64,264.06,265.71,294.34,
581.93,158.95,209.04,115.00,125.52,113.44,143.16,188.48,253.68,264.88,266.93,294.71,
582.34,158.82,209.03,115.43,125.96,113.58,143.22,188.65,254.46,265.68,267.14,295.70,
582.76,159.42,210.21,115.95,125.91,113.51,143.69,188.62,254.56,265.50,266.18,296.17,
583.17,159.41,211.01,116.33,125.33,113.49,143.15,188.49,254.88,265.36,266.73,296.20,
583.59,159.14,210.62,116.59,125.41,113.35,142.47,188.85,254.94,265.34,266.71,296.32,
584.01,158.99,209.80,116.03,125.45,113.09,142.42,188.13,254.53,265.02,265.91,295.63,
584.42,159.38,209.49,115.65,124.89,112.21,142.58,187.38,253.61,263.73,265.11,294.68,
584.84,159.40,208.99,114.43,124.37,111.97,142.37,187.44,252.67,263.00,263.79,293.31,
585.25,158.46,207.78,113.98,123.92,111.02,141.14,186.22,251.08,261.61,262.60,292.42,
585.67,157.18,206.05,114.11,123.87,110.17,140.62,185.06,249.90,260.25,261.43,291.29,
586.09,156.17,205.33,113.43,123.50,109.68,140.77,184.90,249.26,258.54,260.71,289.34,
586.50,155.17,204.16,112.60,122.58,108.55,139.07,184.21,248.51,257.10,259.08,286.84,
586.92,154.40,203.03,112.39,121.78,107.84,138.48,183.16,247.11,255.71,257.59,284.77,
587.33,153.61,201.68,111.67,120.97,108.11,137.68,181.80,245.60,254.60,256.58,283.28,
587.75,152.77,200.66,111.21,120.31,107.75,136.44,180.77,245.08,253.59,255.17,281.99,
588.17,152.57,200.32,111.46,119.58,106.80,135.53,179.81,244.51,252.53,253.13,281.46,
588.58,151.58,200.02,111.68,118.52,106.31,135.10,178.38,243.10,251.24,252.53,280.83,
589.00,150.32,199.21,111.77,118.33,106.31,134.23,178.54,242.63,250.57,252.26,280.68,
589.41,150.05,198.68,111.07,118.13,106.10,134.14,178.39,242.23,250.19,251.78,280.02,
589.83,150.22,198.41,110.30,117.77,105.23,134.20,177.80,241.51,249.18,251.47,279.05,
590.25,150.28,198.54,109.89,117.77,105.30,134.42,178.00,241.22,249.10,251.29,278.92,
590.66,149.88,197.84,109.69,117.67,105.30,134.02,177.80,240.92,249.39,251.79,279.01,
591.08,148.93,197.42,110.23,118.21,104.74,134.07,176.97,240.61,249.69,251.98,279.51,
591.49,149.01,197.85,110.56,118.45,105.07,134.83,177.27,240.99,249.58,252.38,279.54,
591.91,149.05,198.19,110.29,118.38,105.29,134.46,177.62,241.55,249.74,253.14,279.91,
592.32,148.74,198.29,110.78,118.47,105.59,134.16,177.71,242.54,250.63,253.13,280.70,
592.74,149.52,198.90,111.14,118.94,106.54,134.93,177.61,242.67,251.37,253.67,281.35,
593.16,149.89,198.95,110.62,119.01,106.82,135.10,177.57,243.12,252.21,254.11,282.09,
593.57,150.13,199.74,110.62,119.02,106.82,135.43,177.74,243.85,252.85,253.85,283.06,
593.99,150.27,200.53,111.13,118.83,106.62,135.85,177.40,243.17,253.09,253.99,284.12,
594.40,149.79,200.09,111.12,119.74,106.81,136.47,178.05,243.08,253.20,254.60,284.56,
594.82,149.98,200.21,110.68,119.90,106.87,136.85,178.95,243.92,253.34,255.35,284.52,
595.23,150.48,200.44,109.95,120.08,106.14,137.04,178.97,244.38,253.41,255.51,284.01,
595.65,150.97,200.43,109.44,120.28,106.03,137.33,179.36,244.17,253.20,255.30,283.39,
596.07,150.83,199.77,109.31,120.34,106.80,137.39,179.31,243.99,253.82,256.02,283.40,
596.48,150.44,199.65,109.85,120.57,106.64,137.21,178.80,244.25,254.38,255.88,283.44,
596.90,150.52,200.37,110.21,120.74,106.80,137.29,179.21,244.19,254.12,255.12,283.60,
597.31,150.54,200.82,110.40,120.43,106.98,136.99,179.95,244.88,253.41,255.32,283.62,
597.73,150.29,201.09,110.63,120.37,107.32,136.23,180.61,245.36,253.90,255.20,283.91,
598.14,150.67,201.56,110.72,120.25,107.71,136.32,180.28,245.43,253.76,254.76,283.27,
598.56,151.61,201.54,110.42,120.26,108.00,136.54,180.24,245.45,253.78,254.89,283.22,
598.97,151.52,201.76,109.82,119.97,107.92,136.65,180.26,245.47,254.01,254.72,283.35,
599.39,151.47,202.23,110.26,119.81,107.65,136.30,179.72,245.05,253.69,254.50,283.55,
599.81,151.17,201.43,110.67,120.22,107.45,136.40,179.72,244.85,253.30,255.01,283.65,
600.22,151.18,201.34,110.27,120.52,107.56,136.71,180.54,245.37,253.21,255.52,283.37,
600.64,151.45,201.77,109.97,119.91,107.16,136.39,180.58,245.86,253.19,255.60,282.71,
601.05,151.83,201.94,109.75,120.10,107.24,136.26,180.85,245.82,253.25,255.66,282.57,
601.47,151.76,201.94,109.70,120.04,108.30,136.60,180.86,245.70,253.73,256.04,282.14,
601.88,151.39,202.15,110.35,119.99,108.35,136.34,180.48,246.49,254.72,256.12,283.11,
602.30,151.98,203.24,111.05,119.98,108.14,136.53,180.27,246.67,254.80,255.30,283.79,
602.71,151.93,203.62,111.19,119.32,108.18,136.28,180.43,246.77,254.09,255.80,284.00,
603.13,151.64,203.73,111.10,119.43,108.49,135.98,181.05,247.38,254.71,256.21,284.11,
603.54,152.37,204.22,111.24,119.36,108.43,136.22,180.65,247.56,254.88,256.38,284.17,
603.96,153.05,204.21,110.83,119.25,107.82,136.91,180.44,247.34,254.66,256.46,284.45,
604.37,153.25,204.54,110.30,119.13,107.79,137.19,181.05,247.09,255.12,256.52,284.72,
604.79,153.40,204.53,110.39,119.01,107.28,136.75,180.47,246.24,254.96,256.57,284.84,
605.21,153.19,204.02,111.18,119.60,106.87,136.95,180.56,246.13,254.85,256.55,285.13,
605.62,153.08,204.14,111.15,119.77,106.93,137.53,181.27,246.47,254.70,257.20,285.19,
606.04,153.07,204.79,110.97,119.59,106.86,136.73,181.54,246.80,254.51,257.12,284.69,
606.45,153.33,204.64,111.34,119.56,106.83,136.49,181.19,246.43,254.55,256.95,284.31,
606.87,153.45,204.56,111.05,119.27,107.74,136.51,180.81,245.86,254.68,257.28,284.04,
607.28,153.23,204.41,111.17,119.28,107.66,136.21,180.37,246.47,255.09,256.59,284.03,
607.70,153.66,204.82,111.52,119.13,107.01,135.74,179.69,245.96,254.77,255.27,284.30,
608.11,153.33,204.61,111.77,118.68,106.66,135.50,179.07,244.77,254.08,254.98,284.32,
608.53,152.42,204.23,111.53,118.65,106.72,134.98,179.78,244.71,253.63,255.23,284.20,
608.94,152.46,204.18,111.36,119.18,106.65,135.02,179.83,244.58,253.90,255.20,283.87,
609.36,152.71,203.82,111.03,118.84,105.82,135.08,179.07,244.00,252.92,254.82,283.28,
609.77,152.55,203.47,109.96,118.88,105.75,135.41,179.22,243.57,252.89,254.79,282.46,
610.19,151.93,203.10,109.66,118.78,106.06,134.70,178.77,242.96,252.78,254.98,281.52,
610.60,151.28,202.61,110.16,119.06,105.56,134.57,178.10,242.63,252.74,254.24,281.45,
611.02,150.96,203.02,109.92,119.23,105.51,134.95,178.39,242.76,252.27,254.18,281.21,
611.43,150.48,203.24,109.93,118.64,105.62,134.06,178.41,242.69,252.00,254.50,280.73,
611.85,150.28,203.30,109.86,118.46,105.65,133.47,178.09,242.72,251.93,254.03,280.24,
612.26,150.54,203.15,109.63,118.13,105.93,133.73,177.44,242.26,252.16,253.86,279.67,
612.68,150.53,203.04,109.52,118.02,106.02,133.72,177.13,242.64,251.94,253.44,279.75,
613.09,150.50,203.11,109.60,117.90,105.50,133.50,176.60,242.61,251.91,252.31,279.81,
613.51,150.26,202.95,109.57,117.17,105.27,133.37,175.26,240.94,250.84,251.54,279.93,
613.92,149.64,202.05,109.43,117.33,105.23,133.13,175.44,241.06,250.46,252.06,280.07,
614.34,149.41,202.21,108.81,117.31,105.41,133.41,176.01,241.71,250.11,252.21,279.62,
614.75,150.10,202.36,108.32,117.22,104.73,133.61,175.68,242.03,249.73,251.73,279.01,
615.17,150.72,202.46,107.67,117.16,104.67,133.94,175.79,241.81,249.60,251.40,278.36,
615.58,150.67,202.18,107.23,117.02,105.84,133.89,175.73,241.62,250.21,251.91,278.87,
616.00,150.42,202.49,107.73,117.11,105.54,133.67,175.16,241.99,250.97,251.57,279.60,
616.41,150.97,203.06,108.56,117.34,105.67,134.21,175.32,242.67,250.85,251.45,280.09,
616.83,151.12,203.42,108.70,116.98,105.90,133.95,175.47,243.45,250.53,252.13,280.38,
617.24,150.68,203.36,108.97,117.15,106.17,133.61,175.92,243.98,250.66,252.26,281.10,
617.66,151.44,203.52,108.94,117.22,106.25,133.98,176.08,244.42,251.10,252.00,281.13,
618.07,152.12,203.62,108.80,117.58,106.20,134.65,176.37,244.64,251.23,252.23,280.97,
618.49,152.19,204.02,108.45,117.54,106.16,135.02,176.96,245.07,251.46,252.26,281.62,
618.90,151.95,204.06,108.82,117.41,105.83,134.58,176.51,244.30,251.39,251.99,282.04,
619.32,151.32,203.56,109.07,118.06,105.57,134.64,176.99,244.51,251.30,252.50,282.26,
619.73,151.22,204.09,108.84,118.44,105.44,135.33,178.10,245.17,251.27,253.36,281.85,
620.15,151.36,204.31,108.60,118.39,104.90,134.77,178.23,245.17,251.16,253.26,280.74,
620.56,151.66,204.21,108.50,118.49,104.80,134.78,178.34,244.68,251.07,252.87,279.94,
620.98,151.21,203.98,108.04,118.23,105.74,134.62,177.90,244.26,251.45,253.35,279.54,
621.39,150.31,203.34,108.36,118.05,105.56,134.03,177.17,244.38,251.57,253.07,279.44,
621.80,150.52,203.76,108.77,117.86,104.87,133.84,176.59,243.91,251.10,252.10,278.77,
622.22,150.03,203.11,108.75,116.95,104.45,133.24,176.52,243.29,249.99,251.59,277.98,
622.63,148.79,202.29,108.09,116.59,104.30,132.79,176.69,242.59,249.49,251.09,277.59,
623.05,148.86,201.58,107.94,116.45,104.04,132.45,176.27,241.79,249.10,250.50,276.91,
623.46,148.98,200.81,107.06,115.66,103.16,132.47,175.40,240.93,248.04,249.54,275.75,
623.88,148.44,200.39,105.90,115.31,102.80,132.23,175.17,239.83,247.53,248.34,274.56,
624.29,147.57,199.40,105.45,114.86,102.45,131.06,173.89,238.42,246.72,247.62,274.14,
624.71,146.84,197.96,105.63,114.74,101.63,130.84,172.85,237.47,245.98,246.78,273.18,
625.12,146.25,197.20,104.70,114.71,101.30,131.33,172.67,237.04,245.14,246.55,272.07,
625.54,146.07,197.03,104.22,114.34,100.92,130.05,172.81,236.48,244.39,246.29,271.02,
625.95,146.14,196.12,104.47,113.89,100.97,129.31,171.98,235.59,244.00,245.20,270.55,
626.37,145.77,195.57,103.59,113.21,101.59,129.44,171.32,234.74,243.66,244.96,269.80,
626.78,145.39,195.13,103.48,113.21,101.27,129.15,170.96,235.23,243.86,244.36,270.03,
627.19,145.60,194.84,103.89,112.81,100.58,128.66,170.57,234.75,243.47,242.77,269.95,
627.61,145.38,194.55,104.05,111.97,99.93,128.23,169.66,233.68,242.61,242.10,269.50,
628.02,144.23,194.29,103.83,112.57,99.71,127.95,170.17,233.99,242.03,242.33,269.67,
628.44,144.07,194.13,103.85,112.60,99.73,127.88,170.11,234.05,241.79,242.29,269.34,
628.85,144.81,194.09,103.48,112.43,98.96,127.72,169.35,234.01,241.35,241.96,268.71,
629.27,145.15,194.58,102.88,112.64,98.85,127.84,169.92,233.83,241.38,241.79,268.16,
629.68,145.09,194.93,103.10,112.87,99.88,127.67,169.65,233.79,241.95,242.55,268.22,
630.10,144.87,194.94,103.77,113.03,99.63,127.94,169.45,234.33,242.59,242.99,269.08,
630.51,145.19,195.54,104.22,113.31,99.68,128.64,170.01,235.09,242.96,243.76,269.39,
630.92,145.44,196.25,104.64,113.53,100.09,128.17,171.00,235.84,243.01,244.32,270.28,
631.34,146.09,197.05,105.45,113.64,100.70,127.99,171.57,236.68,243.45,244.77,271.36,
631.75,146.76,197.64,105.80,113.69,101.45,128.56,171.44,237.19,244.17,245.08,271.88,
632.17,147.27,198.18,105.87,113.97,101.72,129.05,171.96,238.16,245.24,245.85,272.67,
632.58,147.92,199.45,106.51,114.30,101.85,129.59,172.11,238.94,246.22,245.92,273.97,
633.00,148.48,200.20,106.98,113.96,101.92,129.86,171.45,238.15,246.55,246.35,274.59,
633.41,148.21,200.86,107.31,115.11,102.15,130.29,172.21,238.82,246.82,247.83,275.37,
633.82,148.73,201.78,107.22,115.82,102.86,131.21,173.53,239.74,247.74,248.96,276.29,
634.24,150.05,201.88,107.31,116.00,102.56,131.56,173.59,239.98,248.16,249.47,276.45,
634.65,150.97,202.94,106.87,116.15,103.13,132.30,174.28,240.07,248.75,250.16,276.60,
635.07,151.15,203.42,107.25,116.51,104.33,132.73,174.92,240.28,249.84,251.15,277.34,
635.48,150.98,203.38,107.91,116.74,104.50,133.11,174.57,241.12,251.36,251.46,278.36,
635.90,151.89,204.16,108.44,116.95,104.23,133.47,175.22,241.71,251.62,251.62,279.46,
636.31,152.19,204.69,108.78,116.76,104.49,133.03,175.74,242.11,251.49,252.39,279.93,
636.72,152.34,205.50,108.91,117.16,104.74,132.96,176.48,242.76,252.00,252.30,280.52,
637.14,153.18,205.99,108.98,117.19,104.92,133.40,176.52,242.78,252.47,252.27,280.16,
637.55,153.48,206.08,108.74,117.10,104.41,133.91,176.68,242.95,252.58,252.19,279.72,
637.97,153.56,206.60,108.52,117.02,104.62,134.21,177.19,243.13,252.70,251.82,279.37,
638.38,153.53,206.75,108.85,116.99,104.29,133.47,176.51,242.42,252.30,251.72,279.35,
638.80,153.15,206.44,109.09,117.55,103.70,133.62,176.62,242.42,251.75,251.94,279.46,
639.21,152.90,206.83,108.71,118.16,103.65,134.29,177.62,242.91,251.50,252.55,279.27,
639.62,153.41,206.75,108.39,118.13,103.47,133.55,178.00,243.35,251.49,252.81,278.82,
640.04,153.99,206.54,108.38,118.02,103.60,133.38,177.88,243.45,251.50,252.44,278.29,
640.45,153.71,206.83,108.10,117.55,104.30,133.41,177.91,243.26,252.07,252.63,278.03,
640.87,153.55,206.75,108.51,117.87,104.38,133.18,177.67,243.99,252.70,252.61,278.20,
641.28,153.80,206.95,108.82,117.62,103.84,132.58,177.47,244.13,252.38,251.93,278.23,
