Date,2016/10/19,2016/10/19,2016/10/19,2016/10/19,2016/10/19,2016/10/19,2016/10/19,
637.97,1.61,2.65,4.40,14.72,17.03,31.97,26.30,
638.38,1.68,2.60,4.44,14.68,17.01,31.99,26.27,
638.80,1.70,2.60,4.46,14.65,17.06,32.08,26.33,
639.21,1.78,2.64,4.49,14.71,17.12,32.14,26.51,
639.62,1.75,2.65,4.46,14.74,17.11,32.16,26.60,
640.04,1.70,2.70,4.49,14.75,17.08,32.25,26.63,
640.45,1.67,2.72,4.53,14.79,17.03,32.17,26.65,
640.87,1.67,2.72,4.54,14.76,17.00,32.04,26.49,
641.28,1.61,2.66,4.58,14.75,17.02,31.99,26.30,
641.69,1.65,2.69,4.55,14.76,17.05,32.09,26.37,
642.11,1.71,2.68,4.52,14.68,17.00,32.17,26.47,
642.52,1.74,2.64,4.50,14.63,16.94,32.19,26.44,
642.94,1.68,2.69,4.48,14.60,16.92,32.06,26.38,
643.35,1.63,2.70,4.46,14.59,16.84,31.91,26.47,
643.76,1.61,2.59,4.45,14.47,16.69,31.80,26.33,
644.18,1.63,2.55,4.47,14.44,16.63,31.75,26.26,
644.59,1.61,2.50,4.42,14.44,16.65,31.67,26.31,
645.01,1.61,2.50,4.38,14.41,16.54,31.57,26.28,
645.42,1.56,2.45,4.36,14.34,16.42,31.55,26.14,
645.83,1.55,2.46,4.37,14.31,16.34,31.34,26.01,
646.25,1.52,2.48,4.35,14.21,16.28,31.12,25.77,
646.66,1.48,2.42,4.37,14.18,16.25,30.94,25.58,
647.07,1.48,2.43,4.35,14.15,16.25,30.92,25.46,
647.49,1.56,2.43,4.26,14.06,16.25,30.99,25.53,
647.90,1.55,2.39,4.22,14.01,16.23,30.95,25.42,
648.32,1.51,2.42,4.22,14.03,16.22,30.88,25.41,
648.73,1.44,2.45,4.19,14.02,16.17,30.77,25.41,
649.14,1.46,2.43,4.22,14.01,16.11,30.76,25.41,
649.56,1.48,2.39,4.25,13.99,16.15,30.86,25.28,
649.97,1.51,2.42,4.26,14.07,16.24,30.86,25.39,
650.38,1.51,2.46,4.21,14.08,16.26,31.01,25.41,
650.80,1.51,2.49,4.26,14.08,16.25,31.05,25.43,
651.21,1.51,2.50,4.28,14.09,16.27,31.04,25.31,
651.63,1.47,2.58,4.29,14.07,16.27,30.97,25.26,
652.04,1.44,2.56,4.28,14.07,16.27,30.93,25.05,
652.45,1.48,2.53,4.29,14.08,16.28,30.90,25.01,
652.87,1.52,2.55,4.23,13.98,16.29,31.01,25.02,
653.28,1.57,2.52,4.21,13.96,16.23,30.96,25.11,
653.69,1.54,2.53,4.23,13.94,16.19,30.81,25.01,
654.11,1.52,2.57,4.21,13.94,16.14,30.63,25.05,
654.52,1.53,2.55,4.22,13.88,16.08,30.64,25.03,
654.93,1.55,2.52,4.29,13.89,16.10,30.65,24.93,
655.35,1.51,2.49,4.24,13.94,16.19,30.69,24.79,
655.76,1.53,2.53,4.26,14.00,16.21,30.76,24.93,
656.17,1.52,2.51,4.32,14.01,16.26,31.07,24.96,
656.59,1.55,2.49,4.34,14.08,16.29,30.97,24.90,
657.00,1.51,2.56,4.31,14.11,16.36,31.00,24.85,
657.42,1.51,2.54,4.36,14.20,16.41,31.04,24.92,
657.83,1.55,2.49,4.37,14.27,16.52,31.17,24.99,
658.24,1.65,2.47,4.39,14.36,16.65,31.42,25.36,
658.66,1.69,2.47,4.39,14.44,16.76,31.63,25.59,
659.07,1.72,2.51,4.49,14.61,16.84,31.79,25.85,
659.48,1.66,2.55,4.55,14.70,16.96,31.98,25.99,
659.90,1.66,2.60,4.60,14.84,17.02,32.18,26.22,
660.31,1.65,2.58,4.70,14.88,17.10,32.48,26.20,
660.72,1.63,2.59,4.74,15.02,17.25,32.65,26.15,
661.14,1.64,2.67,4.71,15.09,17.32,32.88,26.26,
661.55,1.71,2.68,4.81,15.14,17.35,32.98,26.56,
661.96,1.72,2.67,4.80,15.14,17.39,33.01,26.52,
662.38,1.71,2.74,4.77,15.16,17.41,32.83,26.50,
662.79,1.66,2.79,4.78,15.16,17.42,32.86,26.62,
663.20,1.71,2.76,4.81,15.17,17.45,32.85,26.65,
663.62,1.74,2.76,4.76,15.08,17.51,32.97,26.77,
664.03,1.80,2.78,4.77,15.09,17.58,33.03,26.89,
664.44,1.77,2.82,4.76,15.08,17.59,33.08,26.92,
664.85,1.75,2.85,4.74,15.10,17.54,33.10,26.96,
665.27,1.70,2.88,4.72,15.11,17.53,33.23,26.93,
665.68,1.70,2.92,4.79,15.13,17.53,33.15,26.94,
666.09,1.68,2.88,4.76,15.14,17.57,33.25,26.81,
666.51,1.71,2.90,4.70,15.20,17.59,33.24,26.89,
666.92,1.73,2.89,4.68,15.15,17.59,33.31,27.05,
667.33,1.80,2.84,4.68,15.17,17.57,33.19,27.08,
667.75,1.77,2.89,4.62,15.14,17.53,33.09,27.04,
668.16,1.73,2.92,4.66,15.18,17.52,32.94,27.10,
668.57,1.77,2.88,4.67,15.15,17.53,32.96,27.03,
668.99,1.78,2.84,4.68,15.09,17.56,33.02,27.02,
669.40,1.79,2.81,4.66,15.13,17.58,33.11,27.07,
669.81,1.79,2.84,4.67,15.17,17.54,33.09,27.11,
670.23,1.74,2.84,4.68,15.19,17.49,33.11,27.13,
670.64,1.72,2.86,4.70,15.18,17.44,33.09,27.12,
671.05,1.70,2.88,4.74,15.18,17.46,33.08,27.02,
671.46,1.70,2.84,4.74,15.20,17.48,32.95,26.90,
671.88,1.70,2.80,4.69,15.18,17.50,33.04,26.81,
672.29,1.75,2.81,4.69,15.19,17.51,33.05,26.94,
672.70,1.80,2.78,4.68,15.18,17.51,33.03,26.92,
673.12,1.81,2.80,4.69,15.21,17.52,32.94,26.92,
673.53,1.75,2.84,4.69,15.20,17.54,32.95,26.99,
673.94,1.77,2.80,4.71,15.19,17.55,32.94,26.96,
674.35,1.79,2.76,4.70,15.17,17.57,33.14,26.88,
674.77,1.77,2.75,4.68,15.22,17.58,33.13,26.94,
675.18,1.79,2.78,4.68,15.25,17.57,33.15,26.98,
675.59,1.78,2.78,4.70,15.26,17.54,33.15,27.02,
676.01,1.76,2.79,4.71,15.30,17.53,33.16,26.98,
676.42,1.75,2.82,4.71,15.29,17.51,33.03,26.90,
676.83,1.76,2.82,4.71,15.33,17.58,32.99,26.82,
677.24,1.77,2.77,4.68,15.34,17.59,33.01,26.82,
677.66,1.80,2.79,4.63,15.32,17.60,33.17,26.92,
678.07,1.85,2.77,4.63,15.32,17.60,33.08,27.00,
678.48,1.83,2.79,4.62,15.34,17.61,33.12,26.99,
678.89,1.75,2.83,4.63,15.35,17.59,33.10,27.00,
679.31,1.75,2.84,4.64,15.29,17.54,33.12,26.91,
679.72,1.74,2.79,4.65,15.28,17.54,33.15,26.82,
680.13,1.74,2.76,4.63,15.28,17.58,33.25,26.78,
680.55,1.74,2.82,4.63,15.25,17.53,33.14,26.84,
680.96,1.75,2.82,4.64,15.21,17.48,33.12,26.77,
681.37,1.71,2.77,4.66,15.17,17.40,32.96,26.66,
681.78,1.67,2.81,4.62,15.07,17.30,32.75,26.43,
682.20,1.63,2.75,4.61,14.97,17.21,32.51,26.20,
682.61,1.62,2.68,4.55,14.81,17.10,32.36,25.98,
683.02,1.62,2.61,4.48,14.65,16.91,32.12,25.78,
683.43,1.63,2.58,4.41,14.46,16.75,31.78,25.52,
683.85,1.59,2.51,4.35,14.26,16.51,31.24,25.17,
684.26,1.49,2.47,4.26,14.03,16.23,30.75,24.85,
684.67,1.42,2.43,4.22,13.75,15.88,30.16,24.44,
685.08,1.39,2.31,4.16,13.48,15.65,29.71,23.94,
685.50,1.32,2.20,4.08,13.31,15.45,29.27,23.50,
685.91,1.31,2.18,3.98,13.09,15.21,28.91,23.25,
686.32,1.28,2.14,3.95,12.90,14.92,28.47,22.95,
686.73,1.24,2.04,3.89,12.72,14.69,28.10,22.62,
687.15,1.17,2.05,3.79,12.53,14.50,27.68,22.31,
687.56,1.14,2.06,3.74,12.43,14.42,27.41,22.14,
687.97,1.13,1.96,3.72,12.36,14.38,27.34,22.01,
688.38,1.17,1.95,3.62,12.26,14.33,27.37,21.93,
688.79,1.19,1.92,3.61,12.25,14.33,27.25,21.99,
689.21,1.20,1.95,3.61,12.24,14.34,27.28,22.05,
689.62,1.12,1.97,3.63,12.31,14.31,27.32,22.19,
690.03,1.13,2.01,3.71,12.39,14.36,27.49,22.31,
690.44,1.14,2.03,3.78,12.48,14.47,27.70,22.32,
690.86,1.15,2.01,3.80,12.62,14.64,27.98,22.40,
691.27,1.18,2.07,3.80,12.74,14.69,28.19,22.59,
691.68,1.22,2.10,3.87,12.79,14.77,28.44,22.90,
692.09,1.23,2.07,3.91,12.89,14.87,28.55,22.97,
692.50,1.22,2.13,3.87,12.93,14.97,28.66,23.07,
692.92,1.20,2.17,3.93,13.03,15.11,28.67,23.18,
693.33,1.24,2.12,3.98,13.11,15.24,28.89,23.29,
693.74,1.27,2.10,3.96,13.13,15.27,29.21,23.32,
694.15,1.32,2.11,3.97,13.18,15.35,29.24,23.52,
694.57,1.31,2.13,4.04,13.27,15.39,29.24,23.67,
694.98,1.28,2.15,4.06,13.32,15.42,29.38,23.81,
695.39,1.26,2.17,4.10,13.38,15.39,29.39,23.82,
695.80,1.28,2.19,4.17,13.40,15.44,29.46,23.74,
696.21,1.26,2.17,4.13,13.46,15.54,29.60,23.60,
696.63,1.29,2.16,4.08,13.52,15.58,29.83,23.73,
697.04,1.37,2.19,4.10,13.52,15.63,30.04,23.91,
697.45,1.45,2.16,4.11,13.57,15.73,30.11,24.00,
697.86,1.42,2.19,4.08,13.61,15.76,29.96,23.96,
698.27,1.40,2.26,4.08,13.63,15.75,29.86,24.07,
698.69,1.42,2.24,4.16,13.67,15.76,29.92,24.08,
699.10,1.45,2.19,4.12,13.61,15.79,30.16,24.14,
699.51,1.47,2.19,4.10,13.62,15.79,30.09,24.15,
699.92,1.48,2.24,4.07,13.68,15.75,30.00,24.38,
700.33,1.45,2.27,4.08,13.65,15.74,30.05,24.39,
700.75,1.43,2.29,4.08,13.67,15.68,30.10,24.33,
701.16,1.41,2.30,4.17,13.68,15.70,30.14,24.17,
701.57,1.40,2.31,4.20,13.76,15.81,30.41,24.16,
701.98,1.41,2.30,4.16,13.78,15.90,30.60,24.21,
702.39,1.45,2.30,4.18,13.74,15.92,30.68,24.45,
702.80,1.50,2.28,4.21,13.79,16.06,30.63,24.51,
703.22,1.49,2.38,4.25,13.85,16.13,30.50,24.62,
703.63,1.39,2.44,4.27,13.95,16.18,30.45,24.75,
704.04,1.45,2.47,4.35,13.95,16.23,30.55,25.00,
704.45,1.47,2.43,4.40,14.00,16.38,30.89,24.94,
704.86,1.54,2.42,4.39,14.10,16.49,30.97,25.06,
705.27,1.58,2.50,4.41,14.20,16.49,30.94,25.19,
705.69,1.61,2.53,4.50,14.25,16.50,31.10,25.38,
706.10,1.56,2.46,4.58,14.33,16.54,31.26,25.23,
706.51,1.53,2.56,4.63,14.39,16.51,31.20,25.14,
706.92,1.49,2.51,4.66,14.45,16.64,31.26,25.05,
707.33,1.52,2.51,4.60,14.49,16.73,31.43,25.10,
707.74,1.61,2.46,4.55,14.48,16.79,31.48,25.19,
708.16,1.74,2.48,4.54,14.50,16.85,31.42,25.39,
708.57,1.75,2.50,4.56,14.56,16.88,31.35,25.42,
708.98,1.66,2.57,4.57,14.54,16.83,31.25,25.65,
709.39,1.67,2.51,4.56,14.48,16.73,31.27,25.66,
709.80,1.69,2.51,4.56,14.41,16.73,31.50,25.56,
710.21,1.72,2.42,4.53,14.44,16.76,31.60,25.25,
710.63,1.74,2.50,4.46,14.45,16.66,31.54,25.36,
711.04,1.68,2.47,4.51,14.36,16.63,31.57,25.37,
711.45,1.65,2.38,4.54,14.32,16.62,31.44,25.24,
711.86,1.57,2.45,4.53,14.21,16.58,31.12,25.01,
712.27,1.53,2.47,4.51,14.12,16.50,30.71,24.80,
712.68,1.53,2.35,4.47,14.00,16.48,30.58,24.54,
713.09,1.62,2.34,4.33,13.77,16.30,30.34,24.55,
713.51,1.66,2.28,4.23,13.53,16.04,29.75,24.35,
713.92,1.57,2.30,4.15,13.30,15.81,29.10,24.09,
714.33,1.35,2.23,4.01,13.05,15.45,28.49,23.59,
714.74,1.29,2.19,3.96,12.71,14.99,27.86,23.12,
715.15,1.25,2.07,3.91,12.37,14.67,27.35,22.28,
715.56,1.13,1.97,3.80,12.22,14.41,26.81,21.61,
715.97,1.11,1.93,3.63,11.97,14.04,26.09,21.09,
716.38,1.04,1.86,3.54,11.65,13.65,25.62,20.98,
716.80,0.96,1.68,3.50,11.45,13.39,25.06,20.48,
717.21,0.86,1.76,3.40,11.19,13.06,24.28,20.09,
717.62,0.77,1.72,3.30,11.04,12.82,23.79,19.60,
718.03,0.79,1.60,3.20,10.93,12.68,23.53,19.42,
718.44,0.89,1.53,3.08,10.74,12.63,23.63,19.26,
718.85,0.93,1.51,3.03,10.68,12.51,23.34,19.29,
719.26,0.92,1.55,3.02,10.69,12.50,23.23,19.21,
719.67,0.83,1.58,3.03,10.70,12.44,23.17,19.40,
720.08,0.82,1.59,3.10,10.68,12.34,23.24,19.30,
720.50,0.85,1.58,3.24,10.72,12.38,23.36,19.31,
720.91,0.85,1.53,3.24,10.91,12.64,23.80,19.21,
721.32,0.87,1.59,3.18,11.01,12.70,24.02,19.40,
721.73,0.93,1.62,3.26,11.01,12.75,24.19,19.79,
722.14,0.99,1.58,3.34,11.06,12.87,24.24,20.01,
722.55,0.98,1.70,3.34,11.09,12.99,24.23,19.92,
722.96,0.97,1.80,3.39,11.11,12.91,24.06,19.92,
723.37,1.07,1.73,3.36,11.15,12.99,24.29,19.85,
723.78,1.16,1.74,3.33,11.05,13.06,24.60,20.00,
724.19,1.16,1.69,3.30,11.02,13.05,24.52,20.06,
724.61,1.16,1.76,3.33,11.04,12.97,24.36,20.22,
725.02,1.08,1.73,3.29,10.96,12.86,24.45,20.22,
725.43,1.00,1.67,3.34,10.93,12.70,24.32,20.07,
725.84,0.97,1.71,3.46,10.86,12.68,24.30,19.70,
726.25,0.94,1.62,3.43,10.93,12.78,24.31,19.52,
726.66,0.97,1.61,3.30,10.93,12.80,24.45,19.51,
727.07,1.04,1.67,3.37,10.88,12.78,24.42,19.87,
727.48,1.09,1.58,3.41,10.88,12.91,24.48,19.97,
727.89,1.10,1.62,3.42,10.92,13.02,24.44,20.01,
728.30,1.03,1.68,3.48,11.01,13.09,24.54,20.22,
728.71,1.01,1.68,3.55,11.11,13.17,24.71,20.52,
729.12,1.06,1.64,3.50,11.11,13.46,25.35,20.61,
729.54,1.05,1.66,3.56,11.34,13.63,25.56,20.95,
729.95,1.06,1.74,3.65,11.55,13.76,25.84,21.38,
730.36,1.06,1.81,3.70,11.66,13.85,26.18,21.81,
730.77,1.02,1.83,3.82,11.81,14.01,26.52,21.90,
731.18,1.04,2.01,4.01,12.01,14.20,26.57,22.05,
731.59,1.04,2.00,4.04,12.22,14.52,27.13,22.16,
732.00,1.14,2.00,3.97,12.46,14.81,27.67,22.53,
732.41,1.24,2.08,4.09,12.57,14.98,28.12,23.01,
732.82,1.35,2.15,4.17,12.69,15.19,28.31,23.42,
733.23,1.40,2.15,4.16,12.78,15.41,28.57,23.51,
733.64,1.34,2.32,4.28,13.01,15.51,28.50,23.94,
734.05,1.33,2.36,4.34,13.11,15.58,28.81,24.08,
734.46,1.33,2.40,4.34,13.23,15.72,29.30,24.11,
734.87,1.47,2.36,4.40,13.34,15.95,29.68,24.00,
735.28,1.52,2.46,4.45,13.50,15.96,29.55,24.33,
735.69,1.51,2.48,4.47,13.47,15.98,29.82,24.39,
736.10,1.50,2.45,4.57,13.59,15.98,29.87,24.30,
736.51,1.48,2.59,4.71,13.65,16.09,29.88,24.06,
736.93,1.47,2.63,4.74,13.80,16.20,30.09,24.13,
737.34,1.54,2.51,4.63,13.87,16.36,30.58,24.11,
737.75,1.67,2.54,4.71,13.88,16.40,30.53,24.49,
738.16,1.76,2.53,4.75,13.85,16.50,30.56,24.64,
738.57,1.73,2.57,4.76,13.94,16.51,30.46,24.82,
738.98,1.63,2.63,4.87,14.03,16.51,30.42,24.89,
739.39,1.62,2.70,4.98,14.12,16.45,30.49,25.03,
739.80,1.66,2.64,4.94,14.05,16.47,31.01,24.83,
740.21,1.81,2.60,5.02,14.13,16.67,31.15,24.83,
740.62,1.82,2.65,5.05,14.16,16.74,31.22,25.09,
741.03,1.79,2.77,5.05,14.27,16.79,31.37,25.52,
741.44,1.77,2.69,5.16,14.34,16.85,31.68,25.52,
741.85,1.76,2.85,5.25,14.39,16.91,31.58,25.58,
742.26,1.73,2.91,5.28,14.47,16.99,31.68,25.59,
742.67,1.77,2.76,5.21,14.53,17.09,31.86,25.75,
743.08,1.89,2.72,5.17,14.46,17.18,32.14,25.97,
743.49,1.96,2.78,5.25,14.48,17.22,31.83,26.29,
743.90,1.92,2.85,5.14,14.51,17.22,31.81,26.38,
744.31,1.80,2.91,5.14,14.62,17.15,31.65,26.54,
744.72,1.79,2.90,5.16,14.50,17.14,31.68,26.51,
745.13,1.76,3.05,5.20,14.48,17.18,31.79,26.40,
745.54,1.73,2.90,5.13,14.53,17.31,31.99,26.19,
745.95,1.74,3.00,5.14,14.67,17.37,31.84,26.20,
746.36,1.67,3.07,5.16,14.71,17.39,32.16,26.46,
746.77,1.69,3.03,5.19,14.80,17.26,32.07,26.45,
747.18,1.61,3.02,5.27,14.75,17.26,31.89,26.30,
747.59,1.56,3.09,5.23,14.79,17.26,31.63,26.24,
748.00,1.62,3.00,5.14,14.78,17.24,31.85,26.23,
748.41,1.71,2.92,5.05,14.80,17.30,31.94,26.26,
748.82,1.81,2.93,5.02,14.74,17.33,31.89,26.40,
749.23,1.79,2.99,5.06,14.71,17.28,31.50,26.45,
749.64,1.66,2.98,4.99,14.64,17.16,31.50,26.56,
750.05,1.66,2.99,5.13,14.59,17.08,31.39,26.35,
750.46,1.68,3.05,5.21,14.48,17.07,31.72,25.96,
750.87,1.67,3.02,5.17,14.65,17.15,31.83,25.70,
751.28,1.76,2.90,5.06,14.65,17.13,32.17,25.71,
751.69,1.82,2.98,5.19,14.64,17.03,32.08,25.97,
752.10,1.88,2.86,5.22,14.54,16.99,32.06,26.08,
752.51,1.81,2.85,5.16,14.53,16.97,31.67,25.98,
752.92,1.78,2.89,5.21,14.49,16.91,31.46,25.88,
753.33,1.89,2.87,5.21,14.49,16.81,31.31,25.73,
753.74,1.93,2.75,5.10,14.30,16.84,31.49,25.66,
754.15,2.00,2.67,5.04,14.26,16.89,31.11,25.44,
754.56,1.93,2.65,5.02,14.03,16.66,30.85,25.44,
754.96,1.80,2.66,4.95,13.89,16.33,30.09,25.03,
755.37,1.77,2.67,4.89,13.57,15.91,29.63,24.38,
755.78,1.72,2.71,4.89,13.24,15.53,28.93,23.48,
756.19,1.65,2.57,4.70,12.86,15.04,28.11,22.56,
756.60,1.54,2.34,4.38,12.40,14.44,26.80,21.66,
757.01,1.55,2.16,4.22,11.70,13.69,25.71,20.87,
757.42,1.48,1.99,3.95,11.10,12.98,23.91,19.80,
757.83,1.35,1.81,3.61,10.30,12.15,22.10,18.45,
758.24,1.08,1.74,3.36,9.66,11.31,20.12,17.16,
758.65,1.08,1.60,3.10,8.89,10.43,18.78,15.90,
759.06,1.01,1.44,2.81,8.14,9.71,17.57,14.49,
759.47,0.97,1.16,2.45,7.39,9.05,16.36,13.41,
759.88,0.88,1.07,2.27,6.87,8.27,15.01,12.34,
760.29,0.75,1.00,2.05,6.30,7.54,13.78,11.66,
760.70,0.70,0.92,1.90,5.78,6.88,12.67,10.65,
761.11,0.64,0.89,1.89,5.35,6.44,12.23,9.92,
761.52,0.49,0.81,1.76,5.24,6.25,11.83,9.18,
761.92,0.49,0.65,1.56,5.07,6.11,11.72,9.07,
762.33,0.53,0.57,1.52,5.06,6.18,11.80,9.32,
762.74,0.67,0.59,1.60,5.21,6.41,12.03,9.74,
763.15,0.59,0.71,1.57,5.51,6.73,12.14,10.33,
763.56,0.54,0.73,1.74,5.88,7.11,12.93,11.26,
763.97,0.67,0.88,1.94,6.43,7.60,14.24,12.12,
764.38,0.81,0.93,2.08,6.79,8.24,16.02,12.88,
764.79,0.93,0.95,2.30,7.41,9.03,17.32,13.78,
765.20,1.07,1.07,2.41,7.98,9.71,18.50,15.15,
765.61,1.11,1.34,2.76,8.70,10.32,19.47,16.31,
766.02,1.11,1.48,2.94,9.24,10.92,20.72,17.35,
766.43,1.09,1.72,3.28,9.79,11.57,21.80,18.18,
766.83,1.14,1.84,3.53,10.48,12.30,23.16,19.03,
767.24,1.26,1.79,3.68,11.05,12.92,24.14,19.72,
767.65,1.38,1.79,3.84,11.40,13.50,25.43,21.00,
768.06,1.52,1.86,4.01,11.94,14.11,26.14,21.70,
768.47,1.54,2.00,4.18,12.30,14.48,26.93,22.58,
768.88,1.45,2.10,4.35,12.74,14.77,27.54,23.08,
769.29,1.55,2.17,4.54,12.99,15.09,28.40,23.61,
769.70,1.60,2.32,4.70,13.22,15.42,29.10,23.65,
770.11,1.64,2.27,4.73,13.36,15.72,29.53,23.76,
770.52,1.69,2.35,4.81,13.62,15.93,29.62,24.09,
770.92,1.65,2.48,4.88,13.73,16.03,29.70,24.55,
771.33,1.57,2.46,5.03,13.93,16.07,29.88,24.43,
771.74,1.50,2.57,5.10,13.85,16.18,30.09,24.57,
772.15,1.48,2.60,5.25,14.08,16.33,30.22,24.39,
772.56,1.55,2.44,5.15,14.10,16.34,30.52,24.47,
772.97,1.63,2.36,5.03,14.06,16.53,30.77,24.50,
773.38,1.72,2.37,5.03,14.06,16.64,30.77,25.04,
773.79,1.76,2.52,5.03,14.18,16.62,30.62,25.03,
774.19,1.69,2.57,5.04,14.13,16.50,30.55,25.30,
774.60,1.73,2.66,5.06,14.09,16.45,30.54,25.12,
775.01,1.80,2.81,5.13,13.88,16.47,30.93,25.09,
775.42,1.76,2.72,5.15,13.82,16.60,30.82,24.49,
775.83,1.81,2.69,5.02,13.80,16.63,30.75,24.77,
776.24,1.77,2.73,5.17,13.81,16.61,30.46,25.09,
776.65,1.65,2.66,5.15,13.81,16.55,30.50,25.22,
777.05,1.55,2.66,5.22,13.78,16.59,30.42,25.12,
777.46,1.54,2.73,5.22,13.80,16.51,30.49,25.29,
777.87,1.56,2.57,5.10,13.88,16.47,30.74,24.99,
778.28,1.65,2.51,4.97,13.69,16.54,30.95,25.25,
778.69,1.80,2.46,4.91,13.74,16.66,30.80,25.35,
779.10,1.85,2.53,4.95,13.70,16.52,30.42,25.70,
779.50,1.66,2.49,4.90,13.72,16.31,30.08,25.45,
779.91,1.62,2.43,4.99,13.57,16.23,29.92,25.38,
780.32,1.60,2.57,5.01,13.50,16.30,30.28,25.03,
780.73,1.55,2.45,4.98,13.51,16.43,30.28,24.70,
781.14,1.53,2.33,4.85,13.63,16.50,30.10,24.50,
781.55,1.60,2.44,4.88,13.72,16.42,29.94,25.08,
781.95,1.45,2.34,4.95,13.77,16.39,29.95,24.92,
782.36,1.43,2.38,4.94,13.76,16.27,29.95,24.75,
782.77,1.37,2.43,5.01,13.86,16.26,29.82,24.72,
783.18,1.46,2.39,4.91,13.83,16.13,30.05,24.62,
783.59,1.57,2.37,4.81,13.59,16.23,30.23,24.24,
784.00,1.72,2.38,4.76,13.47,16.26,29.79,24.39,
784.40,1.69,2.39,4.79,13.53,16.22,29.39,24.35,
784.81,1.49,2.50,4.74,13.35,16.03,29.05,24.56,
785.22,1.38,2.50,4.76,13.23,15.95,28.90,24.08,
785.63,1.41,2.68,4.81,13.09,15.88,29.10,23.77,
786.04,1.34,2.73,4.77,13.21,15.96,29.13,23.30,
786.44,1.34,2.50,4.68,13.09,15.84,29.05,23.40,
786.85,1.47,2.46,4.67,13.06,15.80,28.91,23.64,
787.26,1.49,2.44,4.72,13.00,15.84,28.78,23.83,
787.67,1.37,2.36,4.60,12.90,15.70,28.57,23.50,
788.08,1.46,2.39,4.60,12.86,15.61,28.46,23.60,
788.48,1.46,2.35,4.48,12.83,15.56,28.69,23.36,
788.89,1.61,2.34,4.39,12.47,15.50,28.94,23.20,
789.30,1.66,2.22,4.36,12.44,15.56,28.58,22.91,
789.71,1.63,2.22,4.34,12.51,15.54,28.11,23.30,
790.12,1.43,2.23,4.32,12.54,15.47,27.93,23.04,
790.52,1.37,2.29,4.37,12.41,15.27,27.82,23.01,
790.93,1.38,2.30,4.51,12.43,15.27,28.21,22.45,
791.34,1.34,2.34,4.52,12.58,15.31,28.32,22.35,
791.75,1.33,2.12,4.40,12.66,15.36,28.34,22.29,
792.15,1.52,1.96,4.42,12.61,15.27,28.36,22.75,
792.56,1.60,1.93,4.44,12.69,15.42,28.21,22.68,
792.97,1.51,1.98,4.39,12.68,15.28,27.98,22.79,
793.38,1.37,1.99,4.41,12.72,15.02,28.02,22.92,
793.78,1.45,2.06,4.53,12.71,14.94,28.28,23.00,
794.19,1.52,2.20,4.36,12.51,14.97,28.60,22.74,
794.60,1.54,2.11,4.31,12.55,15.18,28.42,22.44,
795.01,1.49,2.08,4.30,12.69,15.30,28.13,22.46,
795.42,1.43,2.14,4.25,12.76,15.18,28.03,22.86,
795.82,1.33,2.06,4.37,12.78,15.02,28.15,22.54,
796.23,1.25,2.21,4.51,12.73,15.03,28.39,22.64,
796.64,1.22,2.21,4.45,12.90,15.11,28.55,22.32,
797.05,1.17,2.04,4.38,12.79,15.06,28.54,22.41,
797.45,1.27,1.89,4.37,12.65,15.13,28.73,22.47,
797.86,1.45,1.92,4.41,12.57,15.17,28.49,22.78,
798.27,1.30,2.00,4.36,12.57,15.16,28.34,22.77,
798.67,1.14,2.10,4.38,12.52,15.00,27.83,22.97,
799.08,1.16,2.13,4.42,12.42,14.97,27.99,22.66,
799.49,1.21,2.25,4.35,12.26,15.02,28.27,22.31,
799.90,1.27,2.13,4.33,12.23,15.18,28.06,22.02,
800.30,1.24,2.03,4.35,12.32,15.20,27.68,22.28,
800.71,1.24,2.06,4.39,12.32,15.12,27.48,22.75,
801.12,1.17,2.01,4.45,12.35,14.93,27.38,22.90,
801.53,1.12,2.06,4.56,12.25,14.90,27.57,22.68,
801.93,1.07,2.16,4.47,12.37,14.90,27.62,22.64,
802.34,1.13,1.98,4.31,12.50,14.84,27.73,22.56,
802.75,1.27,1.93,4.42,12.40,14.89,27.66,22.83,
803.15,1.50,1.84,4.40,12.49,15.01,27.62,22.96,
803.56,1.46,1.92,4.35,12.50,14.94,27.39,23.27,
803.97,1.32,1.99,4.41,12.55,14.88,27.29,23.19,
804.38,1.31,2.08,4.42,12.45,14.87,27.16,23.19,
804.78,1.43,2.22,4.38,12.34,14.95,27.73,22.76,
805.19,1.36,2.21,4.37,12.51,15.09,27.68,22.63,
805.60,1.41,2.15,4.34,12.55,15.09,27.59,22.73,
806.00,1.38,2.18,4.31,12.55,15.08,27.37,22.99,
806.41,1.31,2.06,4.33,12.56,15.01,27.46,22.76,
806.82,1.27,2.17,4.39,12.49,14.93,27.51,22.63,
807.22,1.16,2.18,4.34,12.47,14.95,27.52,22.27,
807.63,1.25,2.13,4.28,12.38,14.81,27.37,22.10,
808.04,1.39,2.00,4.31,12.19,14.76,27.55,21.96,
808.44,1.42,2.01,4.23,12.06,14.78,27.01,21.95,
808.85,1.35,1.92,4.06,11.94,14.59,26.72,21.92,
809.26,1.19,2.01,3.98,11.87,14.32,26.25,21.71,
809.67,1.07,1.98,3.98,11.71,14.08,26.08,21.27,
810.07,1.06,1.99,3.87,11.46,13.86,26.09,20.77,
810.48,0.93,1.84,3.79,11.35,13.72,25.80,20.15,
810.89,0.87,1.64,3.68,11.24,13.49,25.21,19.90,
