Date,2016/10/05,2016/10/05,2016/10/05,2016/10/05,2016/10/05,2016/10/05,2016/10/05,2016/10/05,2016/10/05,2016/10/05,
414.86,981.25,992.61,998.73,618.82,1049.96,990.97,996.54,381.60,1053.90,968.47,
415.29,983.13,993.96,1000.60,619.75,1052.36,993.30,997.72,381.90,1055.90,969.63,
415.71,984.35,995.32,1001.26,619.64,1053.23,994.32,1000.03,381.79,1057.60,970.23,
416.14,985.50,996.73,1001.27,619.71,1053.83,994.58,1001.05,381.79,1059.84,970.97,
416.56,984.67,996.28,1001.91,619.47,1054.45,994.56,999.27,381.93,1059.39,971.11,
416.99,984.23,995.29,1002.04,619.36,1054.32,994.24,999.48,381.16,1058.27,972.01,
417.41,983.60,993.85,1001.27,618.71,1053.36,993.85,998.80,380.50,1058.19,971.58,
417.83,985.37,994.44,1002.20,618.41,1054.14,994.09,999.82,380.21,1059.63,972.00,
418.26,986.73,995.92,1003.06,618.78,1055.69,994.83,1000.28,380.11,1060.41,972.69,
418.68,987.33,997.26,1004.01,618.89,1056.11,996.90,1000.57,379.97,1061.50,973.48,
419.11,986.33,996.75,1003.95,618.02,1055.55,996.75,1000.10,378.91,1061.26,973.31,
419.53,986.53,996.96,1003.62,618.17,1055.77,997.71,1000.60,378.16,1062.05,972.71,
419.95,987.04,997.35,1004.22,618.41,1056.29,998.24,1001.17,378.24,1062.15,973.16,
420.38,986.19,996.50,1003.85,617.19,1055.65,997.79,1001.40,377.83,1061.70,973.69,
420.80,985.75,995.39,1001.77,616.27,1055.30,996.43,999.56,376.84,1060.51,970.78,
421.23,985.83,995.31,1001.77,615.68,1055.38,995.45,1000.19,375.81,1061.31,970.42,
421.65,986.24,996.50,1001.70,615.10,1056.33,995.57,1000.63,375.34,1061.79,970.65,
422.07,985.64,995.46,1001.65,614.21,1055.48,995.19,998.42,374.80,1061.00,970.30,
422.50,985.08,994.32,1001.94,614.16,1056.05,995.00,997.58,373.91,1059.45,970.53,
422.92,985.32,993.29,1001.39,613.95,1055.65,994.11,998.23,372.88,1059.22,969.93,
423.34,983.72,991.20,1000.07,612.03,1053.85,992.45,996.33,371.61,1057.46,967.92,
423.77,982.62,989.62,998.30,610.61,1052.31,990.46,994.94,370.20,1055.25,965.83,
424.19,979.43,987.62,996.37,608.77,1050.46,989.31,992.56,368.54,1052.02,962.90,
424.62,974.62,983.30,991.99,605.38,1044.65,985.30,988.71,366.18,1048.64,958.96,
425.04,970.12,979.01,985.90,602.22,1039.39,979.01,983.46,363.53,1043.83,953.35,
425.46,964.89,973.71,980.94,598.88,1034.42,973.85,978.77,361.53,1038.61,949.28,
425.89,958.60,967.91,975.19,594.87,1028.46,967.77,973.15,359.44,1032.39,944.63,
426.31,951.56,959.31,966.91,589.77,1020.14,960.33,965.60,356.01,1024.38,936.93,
426.73,945.35,951.38,959.76,585.71,1014.48,952.56,958.73,352.72,1017.72,929.17,
427.16,939.31,945.23,953.67,581.37,1008.45,946.86,952.63,350.02,1012.01,923.76,
427.58,930.91,936.71,946.08,576.06,999.89,938.94,942.96,347.12,1003.46,915.90,
428.00,922.29,928.11,938.25,571.10,991.62,930.05,934.22,343.21,994.46,908.43,
428.43,916.64,922.33,932.06,568.09,985.67,924.28,929.52,340.69,988.67,903.46,
428.85,912.16,917.57,928.39,564.67,979.79,919.97,925.68,338.77,983.85,899.53,
429.27,909.64,915.83,926.09,562.62,977.69,918.54,923.37,337.29,980.86,896.97,
429.70,910.58,917.86,926.80,563.19,978.32,920.13,923.92,337.32,982.26,897.55,
430.12,913.67,921.58,928.89,563.98,980.94,923.41,927.21,337.74,985.96,899.66,
430.54,918.28,925.46,931.72,566.06,984.42,926.07,930.34,338.63,990.98,903.62,
430.97,923.71,931.84,936.90,569.55,991.52,931.07,935.83,340.81,997.19,908.67,
431.39,929.08,937.86,944.02,572.86,998.06,937.70,942.63,342.90,1003.14,915.99,
431.81,936.96,944.37,952.09,577.11,1006.44,945.14,949.77,345.11,1010.15,922.75,
432.24,946.99,952.88,961.87,582.42,1015.94,953.96,958.61,347.53,1019.97,930.72,
432.66,958.91,966.22,973.84,588.50,1028.91,965.75,970.42,351.27,1033.27,940.39,
433.08,970.64,979.69,987.33,595.24,1041.32,979.69,981.40,355.19,1045.69,952.23,
433.51,982.60,991.98,1000.42,602.35,1053.40,991.36,993.54,358.85,1058.56,964.47,
433.93,997.33,1007.84,1014.43,611.12,1068.69,1006.12,1008.78,363.71,1074.65,976.94,
434.35,1010.36,1020.75,1029.09,619.10,1082.27,1020.43,1023.58,368.28,1089.51,990.54,
434.77,1021.00,1032.20,1041.03,625.75,1094.16,1032.36,1035.98,372.08,1101.09,1001.61,
435.20,1030.60,1041.49,1049.69,631.09,1104.59,1041.33,1044.48,375.14,1110.90,1008.67,
435.62,1039.20,1049.46,1056.88,635.11,1112.62,1048.83,1052.62,377.40,1120.99,1015.67,
436.04,1044.80,1055.07,1061.86,637.94,1119.51,1053.96,1058.70,378.83,1128.20,1020.95,
436.47,1047.39,1057.96,1066.32,639.93,1123.73,1057.17,1060.95,380.41,1130.98,1025.15,
436.89,1050.52,1061.23,1070.21,642.28,1128.01,1061.39,1065.33,381.46,1134.78,1029.26,
437.31,1054.96,1064.40,1074.93,644.60,1132.46,1066.91,1070.53,382.31,1139.22,1034.37,
437.73,1060.79,1067.54,1080.23,647.12,1138.56,1071.61,1075.69,383.33,1144.99,1039.00,
438.16,1068.08,1075.12,1086.23,650.94,1145.85,1077.94,1082.32,385.37,1153.05,1044.92,
438.58,1074.94,1082.90,1094.14,654.55,1153.46,1086.02,1088.83,387.69,1161.11,1052.46,
439.00,1080.44,1088.37,1100.51,658.22,1160.09,1091.48,1095.69,389.32,1168.49,1060.21,
439.43,1087.10,1095.78,1105.39,661.73,1166.30,1098.10,1103.06,391.04,1176.53,1065.55,
439.85,1093.75,1103.01,1112.43,665.95,1173.75,1104.87,1110.58,393.59,1183.94,1072.90,
440.27,1099.95,1108.56,1118.56,669.27,1180.82,1111.48,1117.17,395.25,1189.58,1081.04,
440.69,1106.16,1114.72,1123.89,672.77,1187.18,1117.47,1123.28,397.15,1195.74,1086.13,
441.12,1115.81,1122.67,1131.35,677.07,1197.13,1125.25,1131.19,399.53,1205.66,1093.73,
441.54,1124.32,1131.75,1140.10,682.09,1207.00,1134.33,1140.70,402.56,1216.10,1103.23,
441.96,1130.63,1139.37,1148.27,685.81,1214.48,1141.63,1146.61,405.00,1222.62,1110.42,
442.38,1138.37,1146.77,1156.23,690.48,1222.54,1148.72,1153.83,407.01,1230.19,1118.27,
442.81,1146.89,1155.25,1164.66,695.54,1231.57,1156.60,1163.02,409.31,1240.39,1126.73,
443.23,1154.39,1161.82,1172.82,699.42,1239.24,1163.60,1169.69,411.27,1247.56,1133.73,
443.65,1161.22,1168.76,1179.70,703.18,1246.38,1169.50,1176.01,413.17,1254.51,1139.34,
444.07,1168.47,1177.01,1186.58,706.72,1253.71,1177.45,1182.90,415.52,1262.84,1145.65,
444.50,1174.17,1184.13,1193.36,710.23,1259.59,1184.57,1190.58,416.98,1269.99,1152.49,
444.92,1180.61,1190.38,1196.65,713.81,1265.76,1189.80,1196.65,418.40,1275.97,1156.84,
445.34,1187.88,1197.32,1204.29,717.85,1273.30,1196.88,1203.28,420.85,1283.03,1163.18,
445.76,1193.04,1203.03,1211.42,721.76,1280.59,1202.74,1208.82,422.74,1289.27,1170.76,
446.19,1198.60,1208.25,1216.61,724.42,1286.76,1209.26,1213.87,424.12,1294.98,1176.41,
446.61,1205.90,1214.66,1223.71,728.28,1294.82,1214.81,1221.13,426.20,1303.01,1182.63,
447.03,1214.28,1224.17,1231.91,732.58,1303.74,1223.60,1229.19,428.58,1312.91,1190.19,
447.45,1221.05,1231.20,1240.50,736.92,1311.13,1232.06,1234.78,430.66,1320.85,1198.17,
447.87,1227.94,1238.06,1247.90,740.90,1318.36,1238.49,1241.34,432.27,1327.91,1204.69,
448.30,1235.72,1246.41,1255.67,746.45,1327.62,1246.69,1250.25,434.49,1338.02,1212.64,
448.72,1242.50,1253.31,1263.42,750.11,1335.28,1255.30,1258.43,436.53,1345.81,1219.87,
449.14,1248.26,1259.49,1270.01,754.14,1342.66,1263.04,1265.32,438.45,1352.19,1226.08,
449.56,1254.14,1266.93,1276.31,757.60,1349.92,1269.91,1271.62,440.05,1359.73,1230.83,
449.99,1258.87,1272.80,1282.04,760.33,1355.51,1275.79,1277.78,441.20,1365.60,1235.28,
450.41,1262.94,1277.43,1284.68,762.79,1359.58,1279.28,1281.98,441.94,1370.10,1238.92,
450.83,1264.86,1278.79,1286.18,763.96,1363.21,1280.78,1283.05,443.20,1372.16,1241.27,
451.25,1265.77,1280.28,1289.24,764.94,1365.33,1283.12,1285.25,443.45,1374.29,1244.30,
451.67,1265.73,1280.09,1290.05,765.04,1365.70,1283.93,1286.63,442.67,1374.23,1245.11,
452.10,1268.25,1281.20,1291.74,765.32,1367.76,1284.76,1289.03,442.70,1376.31,1246.04,
452.52,1271.66,1283.08,1294.78,766.71,1371.42,1287.22,1291.36,443.23,1380.27,1247.83,
452.94,1272.37,1283.65,1296.94,766.78,1372.10,1289.37,1291.66,443.22,1382.10,1249.36,
453.36,1272.69,1284.71,1299.02,767.45,1374.02,1289.58,1293.73,442.69,1383.61,1250.65,
453.78,1273.31,1286.50,1298.39,767.64,1374.20,1289.22,1294.81,442.69,1384.81,1249.95,
454.20,1274.49,1286.84,1299.91,768.00,1374.87,1290.29,1296.46,442.88,1386.22,1251.80,
454.63,1274.76,1287.28,1300.52,767.49,1375.80,1290.45,1297.36,442.79,1385.44,1253.89,
455.05,1276.11,1288.09,1300.50,767.94,1376.27,1290.11,1296.60,442.35,1385.50,1252.29,
455.47,1279.26,1290.58,1302.18,768.02,1378.93,1291.74,1298.56,442.62,1388.65,1253.87,
455.89,1282.60,1292.67,1303.77,769.44,1382.04,1294.13,1301.14,443.35,1391.83,1256.90,
456.31,1284.55,1293.66,1305.27,770.01,1384.65,1294.83,1301.01,443.98,1393.61,1258.68,
456.74,1286.00,1294.75,1308.54,770.95,1387.71,1296.67,1303.49,444.56,1396.01,1261.83,
457.16,1289.15,1298.28,1312.66,772.84,1390.84,1300.23,1306.97,444.87,1399.97,1265.34,
457.58,1293.31,1301.18,1316.01,774.11,1394.88,1303.15,1309.66,445.18,1402.75,1268.18,
458.00,1297.76,1304.96,1319.83,775.99,1399.20,1306.80,1313.24,446.22,1407.17,1271.86,
458.42,1301.69,1309.30,1323.12,778.38,1403.38,1312.40,1316.29,447.17,1412.54,1275.61,
458.84,1303.88,1313.79,1325.90,780.17,1406.62,1316.31,1321.03,447.32,1415.75,1279.17,
459.27,1308.17,1318.87,1326.69,781.90,1410.36,1319.35,1324.14,447.79,1419.46,1280.39,
459.69,1311.06,1322.10,1329.40,783.20,1413.91,1322.26,1326.64,448.86,1421.70,1283.97,
460.11,1312.61,1323.66,1332.24,784.63,1416.36,1324.82,1329.11,448.73,1423.45,1287.54,
460.53,1313.81,1324.21,1332.77,784.97,1417.97,1325.72,1329.91,448.42,1424.01,1287.48,
460.95,1316.37,1325.25,1334.30,785.46,1420.24,1328.32,1331.74,448.38,1427.93,1288.00,
461.37,1318.51,1328.61,1337.49,786.63,1423.86,1331.40,1334.71,449.34,1431.35,1292.04,
461.79,1316.97,1328.48,1338.04,786.41,1423.03,1331.31,1333.08,448.76,1430.82,1292.00,
462.22,1315.66,1328.62,1338.70,785.74,1422.96,1330.60,1333.30,448.64,1429.08,1292.44,
462.64,1317.68,1331.44,1341.34,787.16,1425.54,1332.90,1336.21,448.80,1433.06,1295.30,
463.06,1319.31,1332.93,1343.01,787.67,1426.61,1334.05,1337.04,448.70,1433.33,1296.36,
463.48,1321.31,1334.22,1344.48,788.08,1428.79,1335.74,1338.21,448.73,1433.73,1296.81,
463.90,1321.20,1336.28,1345.55,788.56,1429.64,1337.63,1339.56,448.84,1435.82,1296.65,
464.32,1320.22,1336.95,1345.80,788.32,1429.83,1337.93,1340.49,448.37,1436.32,1296.41,
464.74,1320.27,1336.70,1343.71,787.44,1427.84,1334.70,1340.10,447.60,1434.05,1293.83,
465.16,1318.24,1335.58,1342.72,786.55,1426.80,1331.91,1338.44,447.91,1431.49,1292.52,
465.59,1314.54,1332.85,1342.41,785.79,1424.35,1329.73,1335.97,446.81,1428.93,1292.71,
466.01,1311.51,1327.82,1340.10,784.18,1420.98,1326.97,1332.48,445.08,1425.43,1290.55,
466.43,1311.31,1325.78,1338.52,782.30,1420.35,1324.27,1332.47,444.37,1424.67,1287.13,
466.85,1311.94,1328.49,1340.18,782.62,1421.82,1325.40,1332.68,444.82,1426.46,1287.45,
467.27,1310.06,1327.84,1340.22,782.32,1420.58,1325.14,1330.10,444.34,1425.31,1286.20,
467.69,1308.19,1326.10,1337.81,780.96,1418.87,1322.43,1328.63,442.72,1423.46,1285.00,
468.11,1309.63,1328.17,1337.80,781.69,1419.02,1322.30,1330.52,442.96,1427.23,1284.98,
468.53,1310.11,1328.35,1339.39,781.89,1419.06,1323.31,1332.43,442.66,1428.90,1286.11,
468.95,1309.64,1328.51,1339.54,781.79,1418.96,1325.32,1333.17,441.57,1427.29,1286.35,
469.38,1311.19,1328.96,1338.73,782.53,1419.60,1326.46,1333.72,441.03,1427.86,1285.40,
469.80,1313.54,1331.49,1340.97,784.05,1422.24,1329.44,1338.67,441.57,1433.77,1287.65,
470.22,1317.06,1334.91,1341.99,785.28,1424.39,1331.76,1341.47,441.78,1436.72,1291.35,
470.64,1318.36,1335.53,1342.51,785.59,1425.98,1331.24,1340.90,442.45,1437.52,1292.32,
471.06,1317.59,1336.29,1345.64,786.68,1429.25,1334.09,1343.17,443.05,1439.15,1296.42,
471.48,1319.35,1335.70,1347.81,786.18,1430.08,1336.26,1344.99,442.32,1441.35,1299.35,
471.90,1322.42,1337.14,1349.55,786.04,1432.09,1337.43,1348.11,441.87,1443.64,1299.91,
472.32,1327.13,1342.22,1352.28,787.55,1436.91,1343.11,1351.10,443.26,1449.04,1302.27,
472.74,1330.79,1346.84,1356.83,789.36,1440.08,1348.66,1353.20,443.80,1453.70,1306.27,
473.16,1330.85,1348.43,1356.76,789.57,1440.65,1349.67,1355.84,442.59,1454.84,1308.65,
473.58,1333.34,1352.18,1355.95,790.52,1443.23,1349.35,1358.77,442.51,1458.61,1309.48,
474.01,1336.39,1355.88,1360.68,792.02,1445.36,1354.28,1363.23,443.87,1461.98,1314.02,
474.43,1337.90,1357.04,1364.50,793.52,1449.17,1357.36,1365.47,443.32,1461.82,1319.73,
474.85,1340.56,1357.63,1366.50,794.22,1451.21,1359.60,1365.84,442.42,1462.37,1319.22,
475.27,1345.58,1359.87,1369.18,795.14,1455.96,1362.20,1369.18,443.54,1468.26,1320.64,
475.69,1350.18,1364.65,1374.07,796.55,1461.21,1367.01,1371.72,445.13,1475.34,1324.61,
476.11,1350.02,1364.59,1374.75,795.98,1462.86,1367.97,1367.97,445.60,1474.38,1324.94,
476.53,1350.18,1363.48,1376.44,796.16,1464.77,1367.23,1369.28,446.42,1475.00,1325.97,
476.95,1355.56,1369.66,1383.08,799.37,1470.79,1373.45,1375.51,447.15,1482.48,1332.86,
477.37,1359.14,1370.88,1387.10,800.20,1473.38,1375.71,1377.78,446.95,1485.81,1333.26,
477.79,1364.31,1375.73,1390.61,802.22,1479.18,1379.53,1378.84,447.56,1488.53,1334.55,
478.21,1370.30,1381.41,1395.29,805.73,1485.16,1386.61,1384.53,449.02,1494.88,1339.07,
478.63,1371.37,1382.82,1397.41,806.33,1485.59,1386.99,1388.38,448.04,1495.66,1340.47,
479.05,1373.87,1385.34,1396.82,806.90,1486.88,1387.08,1389.86,448.39,1497.66,1338.75,
479.47,1376.39,1386.87,1399.10,809.07,1490.62,1390.02,1393.16,451.00,1500.06,1342.51,
479.89,1376.28,1386.10,1402.59,810.05,1491.34,1392.76,1396.27,450.98,1498.01,1346.46,
480.31,1374.92,1382.66,1400.59,809.48,1490.61,1390.74,1394.61,449.93,1495.53,1342.92,
480.74,1376.98,1381.22,1399.94,808.24,1490.73,1388.64,1394.64,450.04,1497.09,1340.95,
481.16,1378.94,1382.50,1399.92,809.15,1492.04,1392.10,1396.01,450.64,1500.22,1343.37,
481.58,1372.32,1378.74,1397.30,806.41,1485.79,1389.09,1389.45,449.23,1494.35,1339.49,
482.00,1364.43,1372.67,1390.21,802.66,1479.33,1379.47,1384.84,445.98,1485.42,1334.37,
482.42,1358.44,1368.87,1384.34,799.71,1471.73,1371.75,1378.94,443.28,1480.73,1328.59,
482.84,1351.41,1360.80,1377.79,795.67,1463.42,1365.86,1373.09,439.39,1472.46,1323.95,
483.26,1341.95,1350.28,1367.31,789.42,1452.42,1356.44,1363.32,435.37,1459.67,1312.61,
483.68,1333.75,1342.11,1356.65,783.53,1442.05,1347.20,1354.10,432.47,1450.41,1302.50,
484.10,1324.93,1331.86,1346.45,778.26,1431.42,1338.06,1347.54,429.43,1444.19,1293.20,
484.52,1314.80,1323.57,1334.17,772.54,1421.17,1327.96,1338.20,426.20,1433.60,1283.00,
484.94,1306.80,1316.70,1324.76,768.14,1414.57,1318.90,1329.16,425.21,1425.57,1276.01,
485.36,1298.09,1308.39,1317.58,765.43,1408.05,1312.80,1323.10,423.26,1417.61,1273.46,
485.78,1289.84,1299.41,1311.91,760.81,1400.21,1305.29,1313.75,420.14,1409.04,1265.19,
486.20,1289.43,1294.59,1307.49,757.36,1398.57,1300.49,1308.23,418.50,1406.68,1260.30,
486.62,1291.05,1296.60,1307.34,756.63,1399.19,1302.16,1307.72,418.31,1407.71,1259.57,
487.04,1289.81,1297.61,1308.76,756.35,1400.14,1304.30,1306.90,417.74,1407.95,1260.46,
487.46,1287.04,1298.94,1307.50,755.70,1400.52,1302.67,1306.76,415.99,1406.48,1259.88,
487.88,1291.53,1303.85,1306.83,757.90,1403.11,1302.73,1309.07,415.90,1410.95,1260.19,
488.30,1293.76,1306.87,1312.86,760.15,1405.35,1307.61,1313.23,417.34,1416.21,1265.68,
488.72,1296.23,1310.86,1316.87,761.83,1410.69,1312.37,1318.37,418.63,1418.20,1271.46,
489.14,1300.98,1316.02,1321.65,765.89,1415.63,1318.65,1321.65,420.44,1423.52,1272.04,
489.56,1309.07,1320.38,1327.54,769.31,1423.28,1323.77,1328.67,422.54,1433.45,1278.54,
489.98,1315.93,1329.54,1333.70,774.02,1432.37,1332.57,1336.35,424.72,1439.93,1286.45,
490.40,1319.26,1334.39,1340.44,776.50,1438.02,1339.68,1337.79,426.64,1443.70,1291.27,
490.82,1323.61,1339.54,1348.26,779.72,1444.94,1344.84,1344.46,428.82,1449.49,1299.35,
491.24,1326.74,1344.22,1356.38,782.51,1450.25,1350.68,1349.54,429.45,1454.43,1306.97,
491.66,1331.46,1347.06,1360.76,782.71,1455.10,1353.53,1353.15,429.30,1458.52,1309.02,
492.08,1341.05,1353.28,1366.65,785.53,1461.02,1360.92,1359.77,430.40,1466.75,1313.54,
492.50,1342.97,1359.46,1372.49,788.42,1464.12,1367.51,1364.82,431.30,1473.70,1318.44,
492.92,1342.69,1359.97,1373.02,789.57,1465.14,1366.87,1366.87,430.29,1473.58,1320.05,
493.34,1346.98,1362.37,1370.83,789.84,1465.06,1367.37,1368.90,430.40,1476.60,1318.52,
493.76,1348.70,1364.13,1373.00,790.28,1465.97,1367.98,1371.46,433.04,1478.70,1321.31,
494.18,1347.27,1362.74,1374.72,790.00,1466.34,1370.85,1373.56,432.79,1477.17,1326.01,
494.60,1348.21,1360.96,1374.50,789.90,1466.52,1371.02,1371.02,432.26,1474.25,1323.85,
495.02,1350.99,1359.12,1374.22,787.95,1467.51,1369.96,1372.28,431.62,1477.96,1322.73,
495.44,1353.88,1361.64,1375.99,788.11,1471.06,1372.50,1375.22,432.28,1481.54,1325.55,
495.86,1351.90,1362.38,1377.90,787.15,1471.44,1374.02,1370.14,432.00,1479.98,1325.50,
496.28,1348.75,1361.17,1378.64,785.80,1470.26,1371.26,1367.77,430.95,1479.97,1325.84,
496.70,1350.54,1364.94,1378.56,786.16,1472.33,1370.00,1370.00,430.73,1482.84,1326.42,
497.12,1349.53,1361.21,1377.94,784.50,1469.39,1368.21,1368.60,428.44,1481.06,1324.63,
497.54,1348.67,1359.17,1374.74,782.90,1467.74,1366.96,1366.18,427.44,1477.46,1319.48,
497.95,1347.00,1357.89,1369.56,781.60,1465.21,1366.06,1361.78,426.19,1474.94,1316.28,
498.37,1341.94,1352.81,1364.84,778.27,1459.53,1360.96,1359.40,423.58,1471.94,1312.84,
498.79,1338.34,1348.01,1358.07,775.57,1454.42,1354.59,1355.37,421.54,1465.64,1305.84,
499.21,1334.79,1344.83,1354.48,772.77,1451.36,1350.62,1350.62,422.28,1461.78,1303.14,
499.63,1326.17,1338.48,1349.63,770.75,1446.14,1347.71,1346.17,420.46,1454.60,1303.10,
500.05,1320.29,1330.61,1343.59,767.28,1439.45,1340.92,1340.54,416.48,1446.71,1296.61,
500.47,1319.61,1326.07,1341.27,764.29,1437.02,1335.95,1338.23,415.11,1444.24,1291.11,
500.89,1320.32,1326.76,1340.01,763.31,1437.67,1335.46,1337.36,414.87,1445.24,1289.66,
501.31,1317.59,1326.62,1339.80,763.07,1435.42,1337.16,1333.40,413.91,1443.70,1289.35,
501.73,1315.88,1327.09,1337.55,761.83,1432.48,1334.94,1333.82,411.66,1439.95,1288.97,
502.15,1314.61,1329.46,1334.29,762.19,1431.93,1333.55,1335.77,412.09,1443.81,1288.25,
502.57,1315.43,1329.06,1334.95,762.36,1428.91,1333.85,1337.90,411.39,1442.91,1290.00,
502.99,1315.77,1328.56,1335.87,762.02,1430.14,1335.14,1339.16,410.52,1440.37,1293.85,
503.41,1318.16,1329.38,1337.71,762.08,1431.47,1336.62,1339.88,410.91,1443.06,1292.81,
503.83,1320.90,1329.87,1339.20,763.08,1433.58,1338.13,1342.79,411.59,1448.29,1295.78,
504.25,1323.13,1333.08,1342.33,764.48,1434.40,1340.19,1346.59,412.01,1450.75,1297.89,
504.67,1323.07,1336.09,1344.53,765.84,1438.46,1342.77,1345.94,413.53,1451.12,1299.15,
505.08,1325.75,1338.31,1348.42,767.51,1441.55,1344.93,1348.42,414.89,1453.76,1305.17,
505.50,1326.57,1341.08,1351.44,768.62,1441.93,1346.95,1349.71,413.93,1455.05,1306.20,
505.92,1328.77,1341.08,1353.74,768.19,1444.37,1345.19,1351.00,413.51,1457.03,1303.80,
506.34,1335.01,1346.56,1358.11,769.78,1450.20,1350.64,1354.04,415.39,1463.11,1306.81,
506.76,1336.90,1351.41,1362.89,771.73,1453.68,1356.14,1356.14,416.49,1468.19,1309.90,
507.18,1336.47,1354.90,1364.95,772.46,1455.10,1357.91,1359.92,415.55,1469.51,1312.00,
507.60,1341.13,1357.46,1364.79,774.41,1457.14,1356.79,1363.46,416.71,1472.14,1309.46,
508.02,1340.48,1357.08,1367.04,774.50,1458.68,1357.08,1363.39,418.05,1473.63,1311.26,
508.44,1341.33,1357.56,1370.81,775.16,1460.23,1359.21,1365.51,417.14,1471.49,1315.50,
508.86,1342.46,1356.00,1369.54,775.92,1461.67,1359.63,1365.57,416.61,1471.25,1312.07,
509.28,1343.88,1354.77,1369.62,774.72,1461.34,1359.06,1365.99,416.89,1472.23,1309.90,
509.70,1344.56,1357.45,1370.34,776.06,1462.88,1360.42,1367.03,417.45,1474.45,1311.50,
510.11,1341.82,1357.37,1370.27,775.78,1460.91,1362.00,1363.32,417.33,1471.17,1309.40,
510.53,1340.93,1356.87,1369.82,775.23,1461.80,1360.19,1362.84,417.59,1470.10,1310.04,
510.95,1339.69,1358.05,1369.41,775.03,1461.24,1357.72,1362.73,416.90,1470.92,1311.31,
511.37,1337.38,1355.17,1367.25,773.06,1459.21,1355.17,1359.53,415.31,1468.60,1308.86,
511.79,1338.05,1352.92,1365.77,771.43,1458.03,1353.60,1358.67,414.87,1466.15,1306.28,
512.21,1337.11,1354.15,1364.38,770.66,1457.11,1355.52,1357.22,414.56,1466.32,1306.08,
512.63,1332.09,1348.57,1359.56,768.90,1451.60,1351.67,1353.38,411.58,1462.93,1302.21,
513.05,1327.08,1342.64,1350.59,765.37,1443.95,1344.37,1347.83,409.57,1455.02,1294.92,
513.47,1321.96,1336.26,1342.89,761.61,1438.11,1337.66,1341.84,409.32,1450.32,1290.92,
513.88,1310.44,1327.67,1333.64,756.81,1428.90,1332.24,1334.35,405.82,1440.15,1289.00,
514.30,1301.35,1316.55,1323.98,751.63,1418.75,1321.15,1323.27,402.07,1427.24,1280.13,
514.72,1295.20,1307.67,1315.50,745.02,1409.54,1310.52,1314.43,399.50,1419.16,1269.55,
515.14,1289.17,1301.03,1309.29,740.67,1402.32,1305.34,1307.49,397.64,1413.10,1261.87,
515.56,1282.32,1295.35,1303.68,737.25,1395.25,1299.70,1298.25,395.41,1406.10,1255.54,
515.98,1273.18,1288.11,1297.21,733.28,1388.26,1291.39,1292.84,392.59,1398.09,1249.87,
516.40,1269.20,1286.08,1291.59,730.76,1383.34,1284.24,1289.75,391.44,1397.66,1247.54,
516.82,1264.98,1281.60,1288.62,728.33,1378.37,1279.75,1286.40,389.47,1392.40,1245.04,
517.23,1262.86,1277.71,1286.99,726.12,1375.74,1279.20,1284.40,388.40,1386.14,1243.18,
517.65,1261.68,1276.98,1285.57,726.19,1375.50,1279.97,1284.07,387.54,1385.95,1239.67,
518.07,1262.40,1275.91,1286.42,727.27,1376.86,1281.92,1285.29,387.46,1388.49,1242.14,
518.49,1264.25,1277.81,1285.72,728.56,1377.26,1281.95,1285.72,387.07,1389.31,1242.02,
518.91,1265.05,1281.32,1288.89,729.78,1381.22,1284.35,1287.00,389.58,1391.06,1245.75,
519.33,1267.45,1284.57,1293.31,732.60,1387.24,1288.37,1292.55,390.73,1394.85,1253.00,
519.75,1271.19,1286.45,1298.66,735.71,1390.95,1291.41,1295.60,390.74,1398.58,1257.08,
520.17,1277.77,1290.39,1305.68,737.15,1397.44,1293.06,1299.18,391.32,1404.32,1258.65,
520.58,1288.19,1300.49,1314.33,741.33,1407.71,1302.80,1309.33,394.11,1415.78,1263.60,
521.00,1294.09,1309.13,1323.02,745.21,1415.20,1313.37,1315.30,396.91,1424.46,1271.33,
521.42,1297.14,1316.48,1328.85,748.35,1421.67,1319.18,1322.66,397.57,1429.79,1277.80,
521.84,1303.75,1327.05,1332.10,752.85,1429.19,1323.95,1332.10,399.63,1439.68,1283.94,
522.26,1310.05,1332.27,1338.12,755.42,1433.64,1329.54,1339.29,401.20,1445.34,1290.16,
522.68,1311.98,1333.10,1341.70,757.64,1438.65,1333.49,1342.48,400.91,1444.51,1294.78,
523.09,1313.62,1333.19,1342.98,758.80,1439.69,1337.11,1342.20,400.55,1444.78,1292.86,
523.51,1316.68,1332.38,1343.77,759.26,1440.37,1338.27,1343.38,400.15,1449.40,1290.37,
523.93,1320.26,1334.44,1345.87,759.64,1440.85,1339.96,1345.08,401.20,1452.67,1290.70,
524.35,1316.71,1333.28,1345.12,758.38,1439.03,1338.80,1340.38,401.29,1450.08,1288.30,
524.77,1314.28,1332.08,1346.32,757.40,1437.29,1336.83,1341.18,401.64,1447.18,1289.37,
525.19,1312.98,1332.39,1346.26,756.53,1435.80,1335.17,1341.11,399.96,1446.50,1289.21,
525.60,1313.96,1331.03,1348.09,755.00,1435.40,1333.81,1339.76,399.82,1446.11,1286.98,
526.02,1318.51,1333.24,1350.74,755.14,1437.87,1338.41,1341.19,400.45,1445.83,1285.89,
526.44,1322.23,1338.20,1354.98,757.56,1442.43,1345.79,1345.79,401.94,1453.21,1289.88,
526.86,1323.90,1341.51,1357.52,759.20,1444.37,1348.71,1349.52,401.01,1456.37,1294.29,
